uid,pair_id,side,text,Segment,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,quantity
p00272_A,00272,A,excessively but what with the natural advantages of the ground which pointed out even to a very young eye what little remained to be done and my own consequent resolutions i had not been of age three months before everingham was all that it is now my plan was laid at westminster a little altered perhaps at cambridge and at one and twenty executed i am inclined to envy mr rushworth for having so much happiness yet before him i have been a devourer of my own,1,77.01,66.67,13.79,8.05,6.9,0,0,1.15,0,5.75,5.75,16.09,12.64,6.9,8.05,1.15,10.34
p00273_A,00273,A,those who see quickly will resolve quickly and act quickly you can never want employment instead of envying mr rushworth you should assist him with your opinion,1,74.07,62.96,22.22,18.52,0,0,11.11,3.7,0,3.7,0,7.41,11.11,18.52,3.7,3.7,0
p00274_A,00274,A,there can be no doubt of mr crawford s willingness but why should not more of us go why should not we make a little party here are many that would be interested in your improvements my dear mr rushworth and that would like to hear mr crawford s opinion on the spot and that might be of some small use to you with their opinions and for my own part i have been long wishing to wait upon your good mother again nothing but having no horses of my own could have made me so remiss but now i could go and sit a few hours with mrs rushworth while the rest of you walked about and settled things and then we could all return to a late dinner here or dine at sotherton just as might be most agreeable to your mother and have a pleasant drive home by moonlight i dare say mr crawford would take my two nieces and me in his barouche and edmund can go on horseback you know sister and fanny will stay at home with you,1,76.63,62.5,13.59,11.41,4.89,1.63,3.8,0.54,0.54,2.17,3.26,13.04,12.5,5.43,9.78,2.72,7.07
p00275_A,00275,A,but where is fanny is she gone to bed,1,77.78,66.67,11.11,11.11,0,0,0,11.11,0,0,0,11.11,22.22,11.11,11.11,0,0
p00276_A,00276,A,no not that i know of she was here a moment ago,1,91.67,83.33,25,16.67,8.33,0,0,8.33,0,8.33,8.33,8.33,8.33,16.67,0,16.67,0
p00277_A,00277,A,that is a very foolish trick fanny to be idling away all the evening upon a sofa why cannot you come and sit here and employ yourself as we do if you have no work of your own i can supply you from the poor basket there is all the new calico that was bought last week not touched yet i am sure i almost broke my back by cutting it out you should learn to think of other people and take my word for it it is a shocking trick for a young person to be always lolling upon a sofa,1,79.41,65.69,16.67,11.76,4.9,0.98,5.88,0,0,4.9,7.84,13.73,11.76,6.86,4.9,2.94,2.94
p00278_A,00278,A,i must say ma am that fanny is as little upon the sofa as anybody in the house,1,77.78,66.67,16.67,5.56,5.56,0,0,0,0,11.11,11.11,22.22,16.67,0,11.11,0,5.56
p00279_A,00279,A,since a little before dinner it is nothing but the heat,1,81.82,72.73,9.09,0,0,0,0,0,0,9.09,18.18,18.18,9.09,0,27.27,9.09,9.09
p00280_A,00280,A,did you go out in the heat,1,85.71,71.43,14.29,14.29,0,0,14.29,0,0,0,14.29,28.57,14.29,0,0,0,0
p00281_A,00281,A,go out to be sure she did would you have her stay within such a fine day as this were not we all out even your mother was out to day for above an hour,1,97.14,77.14,17.14,14.29,0,2.86,5.71,5.71,0,2.86,5.71,25.71,17.14,2.86,2.86,2.86,11.43
p00282_A,00282,A,fanny has been cutting roses has she,1,57.14,57.14,14.29,14.29,0,0,0,14.29,0,0,0,0,42.86,0,0,0,0
p00283_A,00283,A,there was no help for it certainly but i question whether her headache might not be caught then sister there is nothing so likely to give it as standing and stooping in a hot sun but i dare say it will be well to morrow suppose you let her have your aromatic vinegar i always forget to have mine filled,1,80,66.67,18.33,13.33,6.67,0,3.33,3.33,0,5,1.67,10,13.33,10,11.67,5,0
p00284_A,00284,A,the loss of her ladyship s company would be a great drawback and she should have been extremely happy to have seen the young lady too miss price who had never been at sotherton yet and it was a pity she should not see the place,1,78.26,65.22,10.87,8.7,0,0,0,6.52,0,2.17,10.87,6.52,21.74,8.7,4.35,4.35,2.17
p00285_A,00285,A,but why is it necessary that crawford s carriage or his only should be employed why is no use to be made of my mother s chaise i could not when the scheme was first mentioned the other day understand why a visit from the family were not to be made in the carriage of the family,1,77.19,66.67,8.77,5.26,3.51,0,0,1.75,0,3.51,10.53,10.53,15.79,8.77,5.26,5.26,3.51
p00286_A,00286,A,what go boxed up three in a postchaise in this weather when we may have seats in a barouche no my dear edmund that will not quite do,1,75,67.86,17.86,7.14,3.57,3.57,0,0,0,10.71,7.14,14.29,14.29,3.57,3.57,7.14,3.57
p00287_A,00287,A,and my dear edmund taking out two carriages when one will do would be trouble for nothing and between ourselves coachman is not very fond of the roads between this and sotherton he always complains bitterly of the narrow lanes scratching his carriage and you know one should not like to have dear sir thomas when he comes home find all the varnish scratched off,1,75.38,63.08,10.77,9.23,1.54,1.54,1.54,4.62,0,1.54,4.62,13.85,9.23,7.69,9.23,4.62,6.15
p00288_A,00288,A,unpleasant oh dear i believe it would be generally thought the favourite seat there can be no comparison as to one s view of the country probably miss crawford will choose the barouche box herself,1,71.43,54.29,8.57,5.71,2.86,0,0,2.86,0,2.86,8.57,8.57,14.29,8.57,2.86,2.86,2.86
p00289_A,00289,A,fanny my dear edmund there is no idea of her going with us she stays with her aunt i told mrs rushworth so she is not expected,1,74.07,59.26,25.93,25.93,7.41,3.7,0,14.81,0,0,0,11.11,7.41,7.41,3.7,7.41,0
p00290_A,00290,A,you can if i stay at home with you as i mean to do yes there is no necessity for my going and i mean to stay at home fanny has a great desire to see sotherton i know she wishes it very much she has not often a gratification of the kind and i am sure ma am you would be glad to give her the pleasure now,1,82.61,66.67,18.84,17.39,8.7,0,4.35,4.35,0,1.45,5.8,14.49,13.04,5.8,5.8,2.9,1.45
p00291_A,00291,A,oh yes very glad if your aunt sees no objection,1,80,40,10,10,0,0,10,0,0,0,0,0,0,10,10,10,0
p00292_A,00292,A,very well very well just as you chuse settle it your own way i am sure i do not care about it,1,77.27,72.73,27.27,18.18,9.09,0,9.09,0,0,9.09,0,9.09,9.09,27.27,4.55,4.55,0
p00293_A,00293,A,it seems very odd that you should be staying at home instead of fanny,1,85.71,64.29,21.43,7.14,0,0,7.14,0,0,14.29,0,14.29,14.29,14.29,0,0,0
p00294_A,00294,A,as there are five of you it will be better that one should sit with henry and as you were saying lately that you wished you could drive julia i think this will be a good opportunity for you to take a lesson,1,86.05,72.09,23.26,13.95,2.33,0,11.63,0,0,9.3,4.65,13.95,18.6,4.65,6.98,0,4.65
p00295_A,00295,A,here is a fine burst of country i wish you had my seat but i dare say you will not take it let me press you ever so much,1,82.76,65.52,27.59,24.14,13.79,0,10.34,0,0,3.45,3.45,3.45,10.34,10.34,6.9,3.45,3.45
p00296_A,00296,A,yes it is exactly behind the house begins at a little distance and ascends for half a mile to the extremity of the grounds you may see something of it here something of the more distant trees it is oak entirely,1,80.49,63.41,14.63,2.44,0,0,2.44,0,0,12.2,14.63,17.07,7.32,4.88,2.44,0,12.2
p00297_A,00297,A,now we are coming to the chapel which properly we ought to enter from above and look down upon but as we are quite among friends i will take you in this way if you will excuse me,1,84.21,73.68,21.05,15.79,2.63,7.89,5.26,0,0,5.26,2.63,23.68,13.16,5.26,10.53,0,0
p00298_A,00298,A,this chapel was fitted up as you see it in james the second s time before that period as i understand the pews were only wainscot and there is some reason to think that the linings and cushions of the pulpit and family seat were only purple cloth but this is not quite certain it is a handsome chapel and was formerly in constant use both morning and evening prayers were always read in it by the domestic chaplain within the memory of many but the late mr rushworth left it off,1,72.83,60.87,10.87,2.17,1.09,0,1.09,0,0,8.7,8.7,14.13,8.7,5.43,10.87,1.09,4.35
p00299_A,00299,A,it is a pity that the custom should have been discontinued it was a valuable part of former times there is something in a chapel and chaplain so much in character with a great house with one s ideas of what such a household should be a whole family assembling regularly for the purpose of prayer is fine,1,74.14,63.79,8.62,0,0,0,0,0,0,8.62,13.79,13.79,15.52,5.17,3.45,0,6.9
p00300_A,00300,A,do look at mr rushworth and maria standing side by side exactly as if the ceremony were going to be performed have not they completely the air of it,1,65.52,58.62,6.9,3.45,0,0,0,0,3.45,3.45,6.9,17.24,13.79,3.45,10.34,3.45,0
p00301_A,00301,A,if edmund were but in orders,1,66.67,66.67,0,0,0,0,0,0,0,0,0,16.67,16.67,0,33.33,0,0
p00302_A,00302,A,my dear edmund if you were but in orders now you might perform the ceremony directly how unlucky that you are not ordained mr rushworth and maria are quite ready,1,73.33,60,16.67,13.33,3.33,0,10,0,0,3.33,3.33,3.33,13.33,10,10,3.33,0
p00303_A,00303,A,for if we are too long going over the house we shall not have time for what is to be done out of doors it is past two and we are to dine at five,1,91.43,80,14.29,8.57,0,8.57,0,0,0,5.71,2.86,22.86,22.86,2.86,5.71,2.86,8.57
p00304_A,00304,A,query whether we may not find something to employ us here before we go farther i see walls of great promise mr rushworth shall we summon a council on this lawn,1,70.97,54.84,22.58,16.13,3.23,12.9,0,0,0,6.45,3.23,12.9,6.45,3.23,6.45,3.23,0
p00305_A,00305,A,james i believe the wilderness will be new to all the party the miss bertrams have never seen the wilderness yet,1,71.43,57.14,4.76,4.76,4.76,0,0,0,0,0,19.05,4.76,14.29,9.52,0,4.76,4.76
p00306_A,00306,A,not i should hope of the proportion of virtue to vice throughout the kingdom we do not look in great cities for our best morality it is not there that respectable people of any denomination can do most good and it certainly is not there that the influence of the clergy can be most felt a fine preacher is followed and admired but it is not in fine preaching only that a good clergyman will be useful in his parish and his neighbourhood where the parish and neighbourhood are of a size capable of knowing his private character and observing his general conduct which in london can rarely be the case the clergy are lost there in the crowds of their parishioners they are known to the largest part only as preachers and with regard to their influencing public manners miss crawford must not misunderstand me or suppose i mean to call them the arbiters of good breeding the regulators of refinement and courtesy the masters of the ceremonies of life the manners i speak of might rather be called conduct perhaps the result of good principles the effect in short of those doctrines which it is their duty to teach and recommend and it will i believe be everywhere found that as the clergy are or are not what they ought to be so are the rest of the nation,1,74.46,63.2,12.99,7.36,2.16,0.87,0,1.73,2.6,5.63,9.52,13.85,12.12,5.19,6.49,3.03,2.6
p00307_A,00307,A,now you are going to say something about law being the worst wilderness of the two but i forestall you remember i have forestalled you,1,80,68,24,20,8,0,12,0,0,4,8,12,12,8,4,0,4
p00308_A,00308,A,i wonder that i should be tired with only walking in this sweet wood but the next time we come to a seat if it is not disagreeable to you i should be glad to sit down for a little while,1,90.24,68.29,19.51,12.2,7.32,2.44,2.44,0,0,7.32,7.32,17.07,12.2,2.44,7.32,2.44,2.44
p00309_A,00309,A,your attentiveness and consideration makes me more sensible of my own neglect fanny s interest seems in safer hands with you than with me,1,70.83,50,20.83,20.83,12.5,0,8.33,0,0,0,0,20.83,0,0,8.33,0,4.17
p00310_A,00310,A,i shall soon be rested to sit in the shade on a fine day and look upon verdure is the most perfect refreshment,1,86.96,60.87,4.35,4.35,4.35,0,0,0,0,0,13.04,17.39,13.04,4.35,4.35,0,8.7
p00311_A,00311,A,miss price all alone my dear fanny how comes this,1,80,50,20,10,10,0,0,0,0,10,0,0,0,20,0,0,20
p00312_A,00312,A,prohibited nonsense i certainly can get out that way and i will mr rushworth will be here in a moment you know we shall not be out of sight,1,75.86,68.97,17.24,13.79,6.9,3.45,3.45,0,0,3.45,3.45,13.79,20.69,6.9,3.45,3.45,0
p00313_A,00313,A,or if we are miss price will be so good as to tell him that he will find us near that knoll the grove of oak on the knoll,1,79.31,68.97,20.69,13.79,0,6.9,0,6.9,0,6.9,6.9,17.24,13.79,3.45,13.79,0,3.45
p00314_A,00314,A,thank you my dear fanny but i and my gown are alive and well and so good bye,1,77.78,61.11,22.22,22.22,16.67,0,5.56,0,0,0,0,0,5.56,11.11,27.78,0,0
p00315_A,00315,A,it is fortunate that your inclination and your father s convenience should accord so well there is a very good living kept for you i understand hereabouts,1,74.07,59.26,22.22,14.81,3.7,0,11.11,0,0,7.41,3.7,3.7,11.11,14.81,7.41,0,0
p00316_A,00316,A,thank you for your good word fanny but it is more than i would affirm myself on the contrary the knowing that there was such a provision for me probably did bias me nor can i think it wrong that it should there was no natural disinclination to be overcome and i see no reason why a man should make a worse clergyman for knowing that he will have a competence early in life i was in safe hands i hope i should not have been influenced myself in a wrong way and i am sure my father was too conscientious to have allowed it i have no doubt that i was biased but i think it was blamelessly,1,80.67,67.23,22.69,15.13,12.61,0,1.68,0.84,0,7.56,5.88,8.4,17.65,4.2,5.04,4.2,0.84
p00317_A,00317,A,it is the same sort of thing as for the son of an admiral to go into the navy or the son of a general to be in the army and nobody sees anything wrong in that nobody wonders that they should prefer the line where their friends can serve them best or suspects them to be less in earnest in it than they appear,1,81.54,69.23,20,7.69,0,0,0,0,7.69,12.31,12.31,21.54,7.69,1.54,7.69,3.08,1.54
p00318_A,00318,A,i speak what appears to me the general opinion and where an opinion is general it is usually correct though i have not seen much of the domestic lives of clergymen it is seen by too many to leave any deficiency of information,1,90.7,65.12,13.95,6.98,6.98,0,0,0,0,6.98,6.98,13.95,9.3,9.3,4.65,2.33,6.98
p00319_A,00319,A,where any one body of educated men of whatever denomination are condemned indiscriminately there must be a deficiency of information or smiling of something else your uncle and his brother admirals perhaps knew little of clergymen beyond the chaplains whom good or bad they were always wishing away,1,70.83,58.33,12.5,8.33,0,0,2.08,2.08,2.08,4.17,4.17,14.58,6.25,12.5,6.25,0,6.25
p00320_A,00320,A,poor william he has met with great kindness from the chaplain of the antwerp,1,71.43,50,7.14,7.14,0,0,0,7.14,0,0,14.29,21.43,7.14,0,0,0,0
p00321_A,00321,A,i have been so little addicted to take my opinions from my uncle that i can hardly suppose and since you push me so hard i must observe that i am not entirely without the means of seeing what clergymen are being at this present time the guest of my own brother dr grant and though dr grant is most kind and obliging to me and though he is really a gentleman and i dare say a good scholar and clever and often preaches good sermons and is very respectable i see him to be an indolent selfish bon vivant who must have his palate consulted in everything who will not stir a finger for the convenience of any one and who moreover if the cook makes a blunder is out of humour with his excellent wife to own the truth henry and i were partly driven out this very evening by a disappointment about a green goose which he could not get the better of my poor sister was forced to stay and bear it,1,74.43,63.07,17.05,12.5,7.39,0,0.57,2.84,0,4.55,7.39,11.93,9.66,7.95,9.66,1.7,2.84
p00322_A,00322,A,i do not wonder at your disapprobation upon my word it is a great defect of temper made worse by a very faulty habit of self indulgence and to see your sister suffering from it must be exceedingly painful to such feelings as yours fanny it goes against us we cannot attempt to defend dr grant,1,71.43,57.14,17.86,12.5,3.57,3.57,5.36,0,0,5.36,3.57,19.64,7.14,3.57,3.57,3.57,0
p00323_A,00323,A,no but we need not give up his profession for all that because whatever profession dr grant had chosen he would have taken a not a good temper into it and as he must either in the navy or army have had a great many more people under his command than he has now i think more would have been made unhappy by him as a sailor or soldier than as a clergyman besides i cannot but suppose that whatever there may be to wish otherwise in dr grant would have been in a greater danger of becoming worse in a more active and worldly profession where he would have had less time and obligation where he might have escaped that knowledge of himself the frequency at least of that knowledge which it is impossible he should escape as he is now a man a sensible man like dr grant cannot be in the habit of teaching others their duty every week cannot go to church twice every sunday and preach such very good sermons in so good a manner as he does without being the better for it himself it must make him think and i have no doubt that he oftener endeavours to restrain himself than he would if he had been anything but a clergyman,1,78.44,69.72,16.97,10.55,1.38,0.46,0,8.26,0.46,6.42,6.88,13.76,15.6,5.05,10.55,3.21,5.05
p00324_A,00324,A,i fancy miss price has been more used to deserve praise than to hear it,1,80,53.33,13.33,6.67,6.67,0,0,0,0,6.67,0,20,13.33,0,6.67,0,13.33
p00325_A,00325,A,a strange business this in america dr grant what is your opinion i always come to you to know what i am to think of public matters,1,77.78,59.26,25.93,14.81,7.41,0,7.41,0,0,11.11,3.7,18.52,7.41,3.7,0,0,0
p00326_A,00326,A,my dear tom as you are not dancing i dare say you will have no objection to join us in a rubber shall you,1,83.33,66.67,25,25,8.33,4.17,12.5,0,0,0,4.17,12.5,16.67,0,4.17,8.33,0
p00327_A,00327,A,we want to make a table for mrs rushworth you know your mother is quite anxious about it but cannot very well spare time to sit down herself because of her fringe now you and i and dr grant will just do and though we play but half crowns you know you may bet half guineas with him,1,79.31,63.79,20.69,18.97,1.72,3.45,8.62,5.17,0,1.72,1.72,12.07,8.62,12.07,12.07,1.72,3.45
p00328_A,00328,A,it was a hard case upon my word i do think you were very much to be pitied,1,88.89,72.22,22.22,16.67,11.11,0,5.56,0,0,5.56,5.56,11.11,22.22,5.56,0,0,5.56
p00329_A,00329,A,an afterpiece instead of a comedy lovers vows were at an end and lord and lady ravenshaw left to act my grandmother by themselves well the jointure may comfort him and perhaps between friends he began to tremble for his credit and his lungs in the baron and was not sorry to withdraw and to make you amends yates i think we must raise a little theatre at mansfield and ask you to be our manager,1,68.42,59.21,14.47,14.47,2.63,2.63,2.63,5.26,1.32,0,7.89,15.79,6.58,3.95,9.21,1.32,2.63
p00330_A,00330,A,oh for the ecclesford theatre and scenery to try something with,1,72.73,54.55,9.09,0,0,0,0,0,0,9.09,9.09,27.27,0,0,9.09,0,0
p00331_A,00331,A,i really believe i could be fool enough at this moment to undertake any character that ever was written from shylock or richard iii down to the singing hero of a farce in his scarlet coat and cocked hat i feel as if i could be anything or everything as if i could rant and storm or sigh or cut capers in any tragedy or comedy in the english language let us be doing something be it only half a play an act a scene what should prevent us not these countenances i am sure and for a theatre what signifies a theatre we shall be only amusing ourselves any room in this house might suffice,1,71.55,64.66,18.1,9.48,5.17,3.45,0,0.86,0,8.62,6.9,11.21,12.07,3.45,10.34,0.86,1.72
p00332_A,00332,A,we must have a curtain a few yards of green baize for a curtain and perhaps that may be enough,1,80,70,10,5,0,5,0,0,0,5,15,10,15,5,5,0,15
p00333_A,00333,A,oh quite enough with only just a side wing or two run up doors in flat and three or four scenes to be let down nothing more would be necessary on such a plan as this for mere amusement among ourselves we should want nothing more,1,84.78,71.74,6.52,4.35,0,4.35,0,0,0,2.17,4.35,19.57,8.7,6.52,8.7,4.35,13.04
p00334_A,00334,A,i believe we must be satisfied with less there would not be time and other difficulties would arise we must rather adopt mr crawford s views and make the performance not the theatre our object many parts of our best plays are independent of scenery,1,68.89,55.56,11.11,11.11,2.22,8.89,0,0,0,0,4.44,6.67,13.33,4.44,4.44,4.44,4.44
p00335_A,00335,A,now edmund do not be disagreeable nobody loves a play better than you do or can have gone much farther to see one,1,82.61,65.22,8.7,4.35,0,0,4.35,0,0,4.35,4.35,8.7,21.74,4.35,8.7,8.7,8.7
p00336_A,00336,A,i think it would be very wrong in a general light private theatricals are open to some objections but as we are circumstanced i must think it would be highly injudicious and more than injudicious to attempt anything of the kind it would shew great want of feeling on my father s account absent as he is and in some degree of constant danger and it would be imprudent i think with regard to maria whose situation is a very delicate one considering everything extremely delicate,1,75.58,59.3,15.12,8.14,4.65,1.16,0,1.16,0,6.98,3.49,15.12,13.95,3.49,8.14,0,4.65
p00337_A,00337,A,what is the matter i was not asleep,1,87.5,75,25,12.5,12.5,0,0,0,0,12.5,12.5,0,25,0,0,12.5,0
p00338_A,00338,A,oh dear no ma am nobody suspected you well edmund,1,80,50,20,10,0,0,10,0,0,10,0,0,10,10,0,20,0
p00339_A,00339,A,no want of hands in our theatre miss bertram no want of understrappers my sister desires her love and hopes to be admitted into the company and will be happy to take the part of any old duenna or tame confidante that you may not like to do yourselves,1,73.47,59.18,12.24,10.2,2.04,2.04,4.08,2.04,0,2.04,4.08,18.37,10.2,0,6.12,6.12,2.04
p00340_A,00340,A,oh no that will never do let us have no ranting tragedies too many characters not a tolerable woman s part in the play anything but that my dear tom it would be impossible to fill it up one could not expect anybody to take such a part nothing but buffoonery from beginning to end that might do perhaps but for the low parts if i must give my opinion i have always thought it the most insipid play in the english language i do not wish to make objections i shall be happy to be of any use but i think we could not chuse worse,1,80.37,65.42,15.89,8.41,6.54,1.87,0,0,0,7.48,5.61,10.28,14.02,3.74,4.67,7.48,5.61
p00341_A,00341,A,this is not behaving well by the absent here are not women enough amelia and agatha may do for maria and me but here is nothing for your sister mr crawford,1,74.19,70.97,9.68,6.45,3.23,0,3.23,0,0,3.23,3.23,9.68,16.13,9.68,9.68,9.68,3.23
p00342_A,00342,A,i must entreat miss julia bertram not to engage in the part of agatha or it will be the ruin of all my solemnity you must not indeed you must not i could not stand your countenance dressed up in woe and paleness the many laughs we have had together would infallibly come across me and frederick and his knapsack would be obliged to run away,1,69.7,66.67,15.15,13.64,6.06,1.52,4.55,1.52,0,1.52,4.55,13.64,16.67,1.52,6.06,6.06,4.55
p00343_A,00343,A,cottager s wife what are you talking of the most trivial paltry insignificant part the merest commonplace not a tolerable speech in the whole your sister do that it is an insult to propose it at ecclesford the governess was to have done it we all agreed that it could not be offered to anybody else a little more justice mr manager if you please you do not deserve the office if you cannot appreciate the talents of your company a little better,1,72.29,61.45,18.07,8.43,0,1.2,7.23,0,0,9.64,12.05,8.43,12.05,1.2,2.41,4.82,8.43
p00344_A,00344,A,no no julia must not be amelia it is not at all the part for her she would not like it she would not do well she is too tall and robust amelia should be a small light girlish skipping figure it is fit for miss crawford and miss crawford only she looks the part and i am persuaded will do it admirably,1,76.19,66.67,15.87,9.52,1.59,0,0,7.94,0,6.35,4.76,6.35,19.05,4.76,4.76,9.52,7.94
p00345_A,00345,A,you must oblige us indeed you must when you have studied the character i am sure you will feel it suit you tragedy may be your choice but it will certainly appear that comedy chuses you you will be to visit me in prison with a basket of provisions you will not refuse to visit me in prison i think i see you coming in with your basket,1,77.94,67.65,29.41,25,7.35,1.47,16.18,0,0,4.41,2.94,11.76,16.18,4.41,2.94,1.47,0
p00346_A,00346,A,miss crawford must be amelia she will be an excellent amelia,1,54.55,45.45,9.09,9.09,0,0,0,9.09,0,0,9.09,0,27.27,0,0,0,0
p00347_A,00347,A,we have got a play it is to be lovers vows and i am to be count cassel and am to come in first with a blue dress and a pink satin cloak and afterwards am to have another fine fancy suit by way of a shooting dress i do not know how i shall like it,1,80.7,66.67,12.28,7.02,5.26,1.75,0,0,0,5.26,7.02,15.79,17.54,3.51,7.02,1.75,5.26
p00348_A,00348,A,yes after all our debatings and difficulties we find there is nothing that will suit us altogether so well nothing so unexceptionable as lovers vows the wonder is that it should not have been thought of before my stupidity was abominable for here we have all the advantage of what i saw at ecclesford and it is so useful to have anything of a model we have cast almost every part,1,83.1,71.83,18.31,9.86,2.82,7.04,0,0,0,8.45,4.23,12.68,15.49,9.86,11.27,4.23,5.63
p00349_A,00349,A,i take the part which lady ravenshaw was to have done and miss crawford is to be amelia,1,72.22,61.11,11.11,5.56,5.56,0,0,0,0,5.56,5.56,11.11,27.78,0,5.56,0,5.56
p00350_A,00350,A,i come in three times and have two and forty speeches that s something is not it but i do not much like the idea of being so fine i shall hardly know myself in a blue dress and a pink satin cloak,1,81.4,69.77,16.28,9.3,9.3,0,0,0,0,6.98,6.98,9.3,11.63,4.65,11.63,4.65,6.98
p00351_A,00351,A,i am much obliged to you edmund you mean very well i am sure but i still think you see things too strongly and i really cannot undertake to harangue all the rest upon a subject of this kind there would be the greatest indecorum i think,1,80.85,68.09,21.28,17.02,10.64,0,6.38,0,0,4.26,6.38,8.51,10.64,12.77,4.26,2.13,4.26
p00352_A,00352,A,i am convinced madam that sir thomas would not like it,1,63.64,63.64,27.27,9.09,9.09,0,0,0,0,18.18,0,9.09,18.18,0,0,9.09,0
p00353_A,00353,A,there my dear do you hear what edmund says,1,88.89,55.56,33.33,22.22,11.11,0,11.11,0,0,11.11,0,0,11.11,11.11,0,0,0
p00354_A,00354,A,what if she knew your reasons,1,83.33,66.67,50,33.33,0,0,16.67,16.67,0,16.67,0,0,0,0,16.67,0,0
p00355_A,00355,A,well how do you go on what have you settled oh we can do nothing without you,1,100,82.35,29.41,23.53,0,5.88,17.65,0,0,5.88,0,11.76,23.53,17.65,0,5.88,0
p00356_A,00356,A,my good friends you are most composedly at work upon these cottages and alehouses inside and out but pray let me know my fate in the meanwhile who is to be anhalt what gentleman among you am i to have the pleasure of making love to,1,73.91,67.39,19.57,15.22,8.7,0,4.35,0,0,4.35,4.35,21.74,10.87,2.17,6.52,0,2.17
p00357_A,00357,A,mr rushworth was to be count cassel but no one had yet undertaken anhalt,1,57.14,50,7.14,0,0,0,0,0,0,7.14,0,7.14,21.43,7.14,7.14,7.14,7.14
p00358_A,00358,A,the count has two and forty speeches which is no trifle,1,72.73,63.64,9.09,0,0,0,0,0,0,9.09,9.09,0,18.18,0,9.09,9.09,18.18
p00359_A,00359,A,i am not at all surprised at this want of an anhalt amelia deserves no better such a forward young lady may well frighten the men,1,69.23,57.69,7.69,3.85,3.85,0,0,0,0,3.85,11.54,11.54,7.69,3.85,0,7.69,3.85
p00360_A,00360,A,that circumstance would by no means tempt me for i should be sorry to make the character ridiculous by bad acting it must be very difficult to keep anhalt from appearing a formal solemn lecturer and the man who chuses the profession itself is perhaps one of the last who would wish to represent it on the stage,1,74.14,56.9,13.79,6.9,3.45,0,0,0,0,6.9,10.34,15.52,10.34,3.45,1.72,1.72,1.72
p00361_A,00361,A,me indeed you must excuse me i could not act anything if you were to give me the world no indeed i cannot act,1,79.17,75,29.17,25,16.67,0,8.33,0,0,4.17,4.17,4.17,16.67,8.33,4.17,12.5,0
p00362_A,00362,A,indeed but you must for we cannot excuse you it need not frighten you it is a nothing of a part a mere nothing not above half a dozen speeches altogether and it will not much signify if nobody hears a word you say so you may be as creep mouse as you like but we must have you to look at,1,85.48,74.19,20.97,14.52,0,3.23,11.29,0,0,6.45,8.06,12.9,11.29,3.23,11.29,11.29,6.45
p00363_A,00363,A,if you are afraid of half a dozen speeches what would you do with such a part as mine i have forty two to learn,1,92,76,20,16,8,0,8,0,0,4,8,16,16,0,8,0,16
p00364_A,00364,A,phoo phoo do not be so shamefaced you ll do it very well every allowance will be made for you we do not expect perfection you must get a brown gown and a white apron and a mob cap and we must make you a few wrinkles and a little of the crowsfoot at the corner of your eyes and you will be a very proper little old woman,1,76.81,63.77,13.04,11.59,0,2.9,8.7,0,0,1.45,11.59,5.8,14.49,5.8,8.7,2.9,5.8
p00365_A,00365,A,you must excuse me indeed you must excuse me,1,55.56,55.56,22.22,22.22,0,0,22.22,0,0,0,0,0,22.22,11.11,0,0,0
p00366_A,00366,A,do not urge her madam it is not fair to urge her in this manner you see she does not like to act let her chuse for herself as well as the rest of us her judgment may be quite as safely trusted do not urge her any more,1,79.59,71.43,22.45,18.37,0,2.04,2.04,14.29,0,4.08,2.04,18.37,12.24,4.08,6.12,8.16,4.08
p00367_A,00367,A,i am not going to urge her but i shall think her a very obstinate ungrateful girl if she does not do what her aunt and cousins wish her very ungrateful indeed considering who and what she is,1,78.95,71.05,28.95,23.68,5.26,0,0,15.79,0,5.26,2.63,2.63,13.16,7.89,10.53,5.26,0
p00368_A,00368,A,but there will not be the smallest difficulty in filling it we have but to speak the word we may pick and chuse i could name at this moment at least six young men within six miles of us who are wild to be admitted into our company and there are one or two that would not disgrace us i should not be afraid to trust either of the olivers or charles maddox tom oliver is a very clever fellow and charles maddox is as gentlemanlike a man as you will see anywhere so i will take my horse early to morrow morning and ride over to stoke and settle with one of them,1,77.19,66.67,13.16,10.53,3.51,4.39,0.88,0,0.88,2.63,4.39,14.91,13.16,4.39,11.4,2.63,7.02
p00369_A,00369,A,the mansfield theatricals would enliven the whole neighbourhood exceedingly,1,55.56,44.44,0,0,0,0,0,0,0,0,22.22,0,11.11,11.11,0,0,11.11
p00370_A,00370,A,one cannot wonder sister that fanny should be delighted it is all new to her you know you and i used to be very fond of a play ourselves and so am i still and as soon as i am a little more at leisure i mean to look in at their rehearsals too what is the play about fanny you have never told me,1,86.15,73.85,21.54,16.92,7.69,1.54,4.62,1.54,1.54,4.62,4.62,15.38,13.85,10.77,9.23,3.08,6.15
p00371_A,00371,A,you had better stay till the curtain is hung the curtain will be hung in a day or two there is very little sense in a play without a curtain and i am much mistaken if you do not find it draw up into very handsome festoons,1,78.72,65.96,8.51,6.38,2.13,0,4.26,0,0,2.13,10.64,12.77,14.89,8.51,8.51,2.13,8.51
p00372_A,00372,A,have i i will do my best with the greatest readiness but i must read the part for i can say very little of it,1,88,64,20,16,16,0,0,0,0,4,8,12,16,4,4,0,8
