A,B,i_text,j_text,article_i_count,article_j_count,article_i_present,article_j_present,auxverb_i_count,auxverb_j_count,auxverb_i_present,auxverb_j_present,conj_i_count,conj_j_count,conj_i_present,conj_j_present,adverb_i_count,adverb_j_count,adverb_i_present,adverb_j_present,ipron_i_count,ipron_j_count,ipron_i_present,ipron_j_present,negate_i_count,negate_j_count,negate_i_present,negate_j_present,ppron_i_count,ppron_j_count,ppron_i_present,ppron_j_present,prep_i_count,prep_j_count,prep_i_present,prep_j_present,quant_i_count,quant_j_count,quant_i_present,quant_j_present,i_tokens,j_tokens,i_merge_id,j_merge_id,i_addressees,A_gender,A_category,B_gender,B_category
Mrs. Bennet,Elizabeth,she is a very fine looking woman and her calling here was prodigiously civil for she only came i suppose to tell us the collinses were well she is on her road somewhere i dare say and so passing through meryton thought she might as well call on you i suppose she had nothing particular to say to you lizzy,the first wish of my heart is never more to be in company with either of them their society can afford no pleasure that will atone for such wretchedness as this let me never see either one or the other again,2,2,1,1,5,4,1,1,3,3,1,1,8,3,1,1,8,2,1,1,0,2,0,1,13,4,1,1,4,5,1,1,1,0,1,0,60,41,1065,971,Elizabeth,F,major,F,major
Elizabeth,Mrs. Bennet,but you forget mama that we shall meet him at the assemblies and that mrs long has promised to introduce him,no no nonsense lizzy i desire you will stay where you are lizzy i insist upon your staying and hearing mr collins,1,0,1,0,2,2,1,1,4,3,1,1,1,0,1,0,2,0,1,0,0,0,0,0,4,5,1,1,1,0,1,0,0,0,0,0,21,22,28,431,Kitty; Lydia; Mary; Mr. Bennet; Mrs. Bennet,F,major,F,major
Elizabeth,Mrs. Bennet,to morrow fortnight,no it would have been strange if they had but i make no doubt they often talk of it between themselves well if they can be easy with an estate that is not lawfully their own so much the better i should be ashamed of having one that was only entailed on me,0,1,0,1,0,9,0,1,0,3,0,1,0,6,0,1,0,4,0,1,0,1,0,1,0,10,0,1,0,5,0,1,0,0,0,0,3,53,34,724,Kitty; Lydia; Mary; Mr. Bennet; Mrs. Bennet,F,major,F,major
Elizabeth,Mrs. Bennet,that would be a good scheme if you were sure that they would not offer to send her home,lizzy remember where you are and do not run on in the wild manner that you are suffered to do at home,1,1,1,1,4,3,1,1,2,3,1,1,0,0,0,0,2,0,1,0,1,1,1,1,3,2,1,1,0,3,0,1,0,0,0,0,19,22,137,208,Jane; Kitty; Lydia; Mr. Bennet; Mrs. Bennet,F,major,F,major
Elizabeth,Mrs. Bennet,but if you have got them to day my mother s purpose will be answered,i do not believe mrs long will do any such thing she has two nieces of her own she is a selfish hypocritical woman and i have no opinion of her,0,1,0,1,3,3,1,1,2,1,1,1,0,0,0,0,0,4,0,1,0,1,0,1,3,6,1,1,0,2,0,1,0,0,0,0,15,31,142,29,Jane; Kitty; Lydia; Mr. Bennet; Mrs. Bennet,F,major,F,major
Elizabeth,Mrs. Bennet,that is as it happens it does not necessarily follow that a deep intricate character is more or less estimable than such a one as yours,yes indeed i assure you there is quite as much of that going on in the country as in town i cannot see that london has any great advantage over the country for my part except the shops and public places the country is a vast deal pleasanter is not it mr bingley aye that is because you have the right disposition but that gentleman seemed to think the country was nothing at all,2,7,1,1,3,5,1,1,3,5,1,1,3,5,1,1,3,5,1,1,1,2,1,1,2,6,1,1,2,7,1,1,0,1,0,1,26,75,207,213,Kitty; Lydia; Miss Bingley; Mr. Bingley; Mr. Darcy; Mrs. Bennet,F,major,F,major
Elizabeth,Mrs. Bennet,but people themselves alter so much that there is something new to be observed in them for ever,a great deal of good management depend upon it yes yes they will take care not to outrun their income they will never be distressed for money well much good may it do them and so i suppose they often talk of having longbourn when your father is dead they look upon it quite as their own i dare say whenever that happens,0,1,0,1,1,5,1,1,2,5,1,1,3,5,1,1,1,4,1,1,0,2,0,1,2,13,1,1,2,4,1,1,1,0,1,0,18,63,212,722,Kitty; Lydia; Miss Bingley; Mr. Bingley; Mr. Darcy; Mrs. Bennet,F,major,F,major
Elizabeth,Mrs. Bennet,indeed mama you are mistaken you quite mistook mr darcy he only meant that there were not such a variety of people to be met with in the country as in town which you must acknowledge to be true,oh well it is just as he chooses nobody wants him to come though i shall always say that he used my daughter extremely ill and if i was her i would not have put up with it well my comfort is i am sure jane will die of a broken heart and then he will be sorry for what he has done well lizzy and so the collinses live very comfortable do they well well i only hope it will last and what sort of table do they keep charlotte is an excellent manager i dare say if she is half as sharp as her mother she is saving enough there is nothing extravagant in their housekeeping i dare say,2,3,1,1,4,18,1,1,1,10,1,1,3,11,1,1,1,14,1,1,1,1,1,1,4,24,1,1,5,6,1,1,0,2,0,1,39,121,214,720,Kitty; Lydia; Miss Bingley; Mr. Bingley; Mr. Darcy; Mrs. Bennet,F,major,F,major
Elizabeth,Mrs. Bennet,dear ma am do not go i beg you will not go mr collins must excuse me he can have nothing to say to me that any body need not hear i am going away myself,it is no such thing lydia does not leave me because she is married but only because her husband s regiment happens to be so far off if that had been nearer she would not have gone so soon,0,0,0,0,6,8,1,1,1,4,1,1,1,6,1,1,2,5,1,1,3,2,1,1,7,5,1,1,1,0,1,0,1,0,1,0,36,39,430,955,Kitty; Mr. Collins; Mrs. Bennet,F,major,F,major
Elizabeth,Mrs. Bennet,i do not believe that he will ever live at netherfield any more,this was a lucky idea of mine indeed,0,1,0,1,2,1,1,1,1,0,1,0,2,1,1,1,1,1,1,1,1,0,1,0,2,1,1,1,1,1,1,1,0,0,0,0,13,8,719,143,Mrs. Bennet,F,major,F,major
Elizabeth,Mrs. Bennet,no nothing at all,aye so it is and mrs long does not come back till the day before so it will be impossible for her to introduce him for she will not know him herself,0,1,0,1,0,5,0,1,0,4,0,1,2,4,1,1,1,7,1,1,0,2,0,1,0,7,0,1,0,1,0,1,1,0,1,0,4,32,721,35,Mrs. Bennet,F,major,F,major
Elizabeth,Mrs. Bennet,it was a subject which they could not mention before me,certainly my dear nobody said there were but as to not meeting with many people in this neighbourhood i believe there are few neighbourhoods larger i know we dine with four and twenty families yes she called yesterday with her father what an agreeable man sir william is mr bingley is not he so much the man of fashion so genteel and so easy he has always something to say to every body that is my idea of good breeding and those persons who fancy themselves very important and never open their mouths quite mistake the matter,1,3,1,1,2,3,1,1,0,6,0,1,0,9,0,1,1,9,1,1,1,3,1,1,3,11,1,1,1,7,1,1,0,2,0,1,11,97,723,215,Mrs. Bennet,F,major,F,major
Elizabeth,Mrs. Bennet,this is the consequence you see madam of marrying a daughter it must make you better satisfied that your other four are single,she is a very fine looking woman and her calling here was prodigiously civil for she only came i suppose to tell us the collinses were well she is on her road somewhere i dare say and so passing through meryton thought she might as well call on you i suppose she had nothing particular to say to you lizzy,2,2,1,1,3,5,1,1,1,3,1,1,1,8,1,1,2,8,1,1,0,0,0,0,4,13,1,1,1,4,1,1,0,1,0,1,23,60,954,1065,Mrs. Bennet,F,major,F,major
Elizabeth,Mrs. Bennet,she did not choose it she would go,oh but the gentlemen will have mr bingley s chaise to go to meryton and the hursts have no horses to theirs,0,2,0,1,2,1,1,1,0,2,0,1,0,0,0,0,3,0,1,0,1,0,1,0,3,0,1,0,0,2,0,1,0,0,0,0,8,22,1064,138,Mrs. Bennet,F,major,F,major
Mr. Bennet,Kitty,kitty has no discretion in her coughs she times them ill,i do not cough for my own amusement,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,1,0,1,3,2,1,1,1,1,1,1,0,0,0,0,11,8,32,33,Elizabeth; Kitty; Lydia; Mary; Mrs. Bennet,M,intermediate,F,minor
Mr. Bennet,Kitty,yes where else can they be so well concealed,and lydia used to want to go to london,0,0,0,0,2,0,1,0,1,1,1,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,9,9,861,862,Elizabeth; Kitty,M,intermediate,F,minor
Mr. Bennet,Kitty,this is a parade which does one good it gives such an elegance to misfortune another day i will do the same i will sit in my library in my night cap and powdering gown and give as much trouble as i can or perhaps i may defer it till kitty runs away,i am not going to run away papa if i should ever go to brighton i would behave better than lydia,3,0,1,0,5,3,1,1,5,1,1,1,3,1,1,1,3,0,1,0,0,1,0,1,8,3,1,1,3,3,1,1,0,0,0,0,53,21,864,865,Elizabeth; Jane; Kitty,M,intermediate,F,minor
Kitty,Elizabeth,i do not cough for my own amusement,to morrow fortnight,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0,0,0,0,8,3,33,34,Elizabeth; Lydia; Mary; Mr. Bennet; Mrs. Bennet,F,minor,F,major
Mrs. Bennet,Lydia,what an excellent father you have girls i do not know how you will ever make him amends for his kindness or me either for that matter at our time of life it is not so pleasant i can tell you to be making new acquaintance every day but for your sakes we would do any thing lydia my love though you are the youngest i dare say mr bingley will dance with you at the next ball,oh i am not afraid for though i am the youngest i m the tallest,3,2,1,1,8,2,1,1,5,2,1,1,2,0,1,0,4,0,1,0,2,1,1,1,16,3,1,1,7,0,1,0,0,0,0,0,78,15,45,46,Elizabeth; Kitty; Lydia; Mary,F,major,F,intermediate
Mrs. Bennet,Lydia,my dear mr bennet you must not expect such girls to have the sense of their father and mother when they get to our age i dare say they will not think about officers any more than we do i remember the time when i liked a red coat myself very well and indeed so i do still at my heart and if a smart young colonel with five or six thousand a year should want one of my girls i shall not say nay to him and i thought colonel forster looked very becoming the other night at sir william s in his regimentals,mama my aunt says that colonel forster and captain carter do not go so often to miss watson s as they did when they first came she sees them now very often standing in clarke s library,6,0,1,0,4,1,1,1,9,4,1,1,8,6,1,1,2,1,1,1,3,1,1,1,18,5,1,1,9,1,1,1,0,0,0,0,105,37,129,130,Elizabeth; Jane; Kitty; Lydia; Mr. Bennet,F,major,F,intermediate
Mrs. Bennet,Lydia,i am sure i cried for two days together when colonel millar s regiment went away i thought i should have broke my heart,oh yes if one could but go to brighton but papa is so disagreeable,0,0,0,0,3,2,1,1,1,3,1,1,2,1,1,1,0,0,0,0,0,0,0,0,5,1,1,1,1,1,1,1,0,0,0,0,24,14,725,728,Elizabeth; Jane; Kitty; Lydia; Mary,F,major,F,intermediate
Mrs. Bennet,Lydia,if one could but go to brighton,as often as i can but you know married women have never much time for writing my sisters may write to me they will have nothing else to do,0,0,0,0,1,3,1,1,2,2,1,1,0,4,0,1,0,1,0,1,0,1,0,1,1,5,1,1,1,2,1,1,0,1,0,1,7,29,727,951,Elizabeth; Jane; Kitty; Lydia; Mary,F,major,F,intermediate
Mrs. Bennet,Lydia,very true and if i had my will we should but my dear lydia i don t at all like your going such a way off must it be so,oh lord yes there is nothing in that i shall like it of all things you and papa and my sisters must come down and see us we shall be at newcastle all the winter and i dare say there will be some balls and i will take care to get good partners for them all,1,1,1,1,3,7,1,1,3,6,1,1,5,0,1,0,1,2,1,1,0,0,0,0,7,9,1,1,1,5,1,1,0,1,0,1,30,56,908,909,Elizabeth; George Wickham; Jane; Kitty; Lydia; Mary; Mr. Bennet,F,major,F,intermediate
Mrs. Bennet,Lydia,i should like it beyond any thing,i am sure i shall break mine,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2,1,1,1,0,1,0,0,0,0,0,7,7,910,726,Elizabeth; George Wickham; Jane; Kitty; Lydia; Mary; Mr. Bennet,F,major,F,intermediate
Mrs. Bennet,Lydia,oh my dear lydia when shall we meet again,and then when you go away you may leave one or two of my sisters behind you and i dare say i shall get husbands for them before the winter is over,0,1,0,1,1,3,1,1,1,5,1,1,1,3,1,1,0,0,0,0,0,0,0,0,2,7,1,1,0,3,0,1,0,0,0,0,9,32,948,911,Elizabeth; George Wickham; Jane; Kitty; Lydia; Mary; Mr. Bennet,F,major,F,intermediate
Mrs. Bennet,Lydia,write to me very often my dear,oh lord i don t know not these two or three years perhaps,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,1,0,1,0,1,0,1,0,1,2,1,1,1,1,0,1,0,0,0,0,0,7,13,950,949,Elizabeth; George Wickham; Jane; Kitty; Lydia; Mary; Mr. Bennet,F,major,F,intermediate
Lydia,Mrs. Bennet,oh i am not afraid for though i am the youngest i m the tallest,if i can but see one of my daughters happily settled at netherfield and all the others equally well married i shall have nothing to wish for,2,1,1,1,2,2,1,1,2,3,1,1,0,3,0,1,0,1,0,1,1,0,1,0,3,3,1,1,0,3,0,1,0,1,0,1,15,27,46,47,Elizabeth; Kitty; Mary; Mrs. Bennet,F,intermediate,F,major
Lydia,Mrs. Bennet,mama my aunt says that colonel forster and captain carter do not go so often to miss watson s as they did when they first came she sees them now very often standing in clarke s library,well jane who is it from what is it about what does he say well jane make haste and tell us make haste my love,0,0,0,0,1,3,1,1,4,1,1,1,6,0,1,0,1,3,1,1,1,0,1,0,5,5,1,1,1,2,1,1,0,0,0,0,37,25,130,131,Elizabeth; Jane; Kitty; Mr. Bennet; Mrs. Bennet,F,intermediate,F,major
Lydia,Mrs. Bennet,with the officers i wonder my aunt did not tell us of that,indeed mr bennet it is very hard to think that charlotte lucas should ever be mistress of this house that i should be forced to make way for her and live to see her take my place in it,1,0,1,0,1,5,1,1,0,2,0,1,0,3,0,1,1,6,1,1,1,0,1,0,3,6,1,1,2,3,1,1,0,0,0,0,13,39,133,491,Elizabeth; Jane; Kitty; Mr. Bennet; Mrs. Bennet,F,intermediate,F,major
Lydia,Mrs. Bennet,good lord sir william how can you tell such a story do not you know that mr collins wants to marry lizzy,write to me very often my dear,1,0,1,0,2,0,1,0,2,0,1,0,0,2,0,1,0,0,0,0,1,0,1,0,2,2,1,1,0,1,0,1,0,0,0,0,22,7,490,950,Elizabeth; Kitty; Mary; Mrs. Bennet; Sir William Lucas,F,intermediate,F,major
Lydia,Mrs. Bennet,i am sure i shall break mine,if one could but go to brighton,0,0,0,0,2,1,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,0,1,0,0,0,0,7,7,726,727,Elizabeth; Kitty; Mary; Mrs. Bennet,F,intermediate,F,major
Lydia,Mrs. Bennet,only think of its being three months since i went away it seems but a fortnight i declare and yet there have been things enough happened in the time good gracious when i went away i am sure i had no more idea of being married till i came back again though i thought it would be very good fun if i was oh mamma do the people here abouts know i am married to day i was afraid they might not and we overtook william goulding in his curricle so i was determined he should know it and so i let down the side glass next to him and took off my glove and let my hand just rest upon the window frame so that he might see the ring and then i bowed and smiled like any thing ah jane i take your place now and you must go lower because i am a married woman well mamma and what do you think of my husband is not he a charming man i am sure my sisters must all envy me i only hope they may have half my good luck they must all go to brighton that is the place to get husbands what a pity it is mamma we did not all go,dining out that is very unlucky,10,0,1,0,26,1,1,1,19,0,1,0,20,1,1,1,11,1,1,1,3,0,1,0,41,0,1,0,11,1,1,1,0,0,0,0,217,6,907,134,Elizabeth; George Wickham; Kitty; Mary; Mr. Bennet; Mrs. Bennet,F,intermediate,F,major
Lydia,Mrs. Bennet,oh lord yes there is nothing in that i shall like it of all things you and papa and my sisters must come down and see us we shall be at newcastle all the winter and i dare say there will be some balls and i will take care to get good partners for them all,very true and if i had my will we should but my dear lydia i don t at all like your going such a way off must it be so,1,1,1,1,7,3,1,1,6,3,1,1,0,5,0,1,2,1,1,1,0,0,0,0,9,7,1,1,5,1,1,1,1,0,1,0,56,30,909,908,Elizabeth; George Wickham; Kitty; Mary; Mr. Bennet; Mrs. Bennet,F,intermediate,F,major
Lydia,Mrs. Bennet,oh lord i don t know not these two or three years perhaps,i should like it beyond any thing,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,2,1,1,0,1,0,1,0,0,0,0,13,7,949,910,Elizabeth; George Wickham; Kitty; Mary; Mr. Bennet; Mrs. Bennet,F,intermediate,F,major
Mr. Bingley,Mr. Darcy,come darcy i must have you dance i hate to see you standing about by yourself in this stupid manner you had much better dance,your list of the common extent of accomplishments has too much truth the word is applied to many a woman who deserves it no otherwise than by netting a purse or covering a skreen but i am very far from agreeing with you in your estimation of ladies in general i cannot boast of knowing more than half a dozen in the whole range of my acquaintance that are really accomplished,0,7,0,1,1,4,1,1,0,2,0,1,1,6,1,1,1,2,1,1,0,2,0,1,6,7,1,1,3,14,1,1,0,0,0,0,25,72,48,187,Mr. Darcy,M,intermediate,M,major
Mr. Bingley,Mr. Darcy,i would not be so fastidious as you are for a kingdom upon my honour i never met with so many pleasant girls in my life as i have this evening and there are several of them you see uncommonly pretty,i certainly shall not you know how i detest it unless i am particularly acquainted with my partner at such an assembly as this it would be insupportable your sisters are engaged and there is not another woman in the room whom it would not be a punishment to me to stand up with,1,3,1,1,3,7,1,1,4,3,1,1,5,2,1,1,1,4,1,1,2,3,1,1,8,10,1,1,4,7,1,1,0,0,0,0,41,54,50,49,Mr. Darcy,M,intermediate,M,major
Mr. Bingley,Mr. Darcy,oh she is the most beautiful creature i ever beheld but there is one of her sisters sitting down just behind you who is very pretty and i dare say very agreeable do let me ask my partner to introduce you,i dare say you believed it but i am by no means convinced that you would be gone with such celerity your conduct would be quite as dependant on chance as that of any man i know and if as you were mounting your horse a friend were to say bingley you had better stay till next week you would probably do it you would probably not go and at another word might stay a month,1,2,1,1,4,11,1,1,2,7,1,1,5,5,1,1,2,3,1,1,0,1,0,1,8,13,1,1,3,6,1,1,0,0,0,0,41,76,52,247,Mr. Darcy,M,intermediate,M,major
Mr. Bingley,Mr. Darcy,if they had uncles enough to fill all cheapside it would not make them one jot less agreeable,my style of writing is very different from yours,0,0,0,0,1,1,1,1,1,0,1,0,2,1,1,1,1,0,1,0,1,0,1,0,3,1,1,1,0,2,0,1,0,0,0,0,18,9,165,239,Miss Bingley; Mr. Darcy; Mr. Hurst; Mrs. Hurst,M,intermediate,M,major
Mr. Bingley,Mr. Darcy,yes all of them i think they all paint tables cover skreens and net purses i scarcely know any one who cannot do all this and i am sure i never heard a young lady spoken of for the first time without being informed that she was very accomplished,you expect me to account for opinions which you chuse to call mine but which i have never acknowledged allowing the case however to stand according to your representation you must remember miss bennet that the friend who is supposed to desire his return to the house and the delay of his plan has merely desired it asked it without offering one argument in favour of its propriety,2,4,1,1,4,4,1,1,3,3,1,1,3,3,1,1,2,5,1,1,2,1,1,1,7,12,1,1,4,7,1,1,0,0,0,0,50,68,186,252,Elizabeth; Miss Bingley; Mr. Darcy; Mr. Hurst; Mrs. Hurst,M,intermediate,M,major
Mr. Bingley,Mr. Darcy,that will not do for a compliment to darcy caroline because he does not write with ease he studies too much for words of four syllables do not you darcy,but it must very materially lessen their chance of marrying men of any consideration in the world,1,1,1,1,3,1,1,1,1,1,1,1,2,2,1,1,3,1,1,1,3,0,1,0,3,2,1,1,4,3,1,1,0,0,0,0,30,17,238,166,Elizabeth; Miss Bingley; Mr. Darcy; Mr. Hurst; Mrs. Hurst,M,intermediate,M,major
Mr. Bingley,Mr. Darcy,and which of the two do you call my little recent piece of modesty,you are dancing with the only handsome girl in the room,1,2,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,2,2,1,1,0,0,0,0,14,11,244,51,Elizabeth; Miss Bingley; Mr. Darcy; Mr. Hurst; Mrs. Hurst,M,intermediate,M,major
Mr. Bingley,Mr. Darcy,nay this is too much to remember at night all the foolish things that were said in the morning and yet upon my honour i believed what i said of myself to be true and i believe it at this moment at least therefore i did not assume the character of needless precipitance merely to shew off before the ladies,the indirect boast for you are really proud of your defects in writing because you consider them as proceeding from a rapidity of thought and carelessness of execution which if not estimable you think at least highly interesting the power of doing any thing with quickness is always much prized by the possessor and often without any attention to the imperfection of the performance when you told mrs bennet this morning that if you ever resolved on quitting netherfield you should be gone in five minutes you meant it to be a sort of panegyric of compliment to yourself and yet what is there so very laudable in a precipitance which must leave very necessary business undone and can be of no real advantage to yourself or any one else,4,8,1,1,4,9,1,1,3,10,1,1,5,12,1,1,4,2,1,1,1,1,1,1,7,12,1,1,7,22,1,1,0,0,0,0,60,130,246,245,Elizabeth; Miss Bingley; Mr. Darcy; Mr. Hurst; Mrs. Hurst,M,intermediate,M,major
Mr. Bingley,Mr. Darcy,upon my word i cannot exactly explain the matter darcy must speak for himself,i see your design bingley you dislike an argument and want to silence this,1,1,1,1,2,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,3,3,1,1,1,0,1,0,0,0,0,0,15,14,251,258,Elizabeth; Miss Bingley; Mr. Darcy; Mr. Hurst; Mrs. Hurst,M,intermediate,M,major
Mr. Bingley,Mr. Darcy,by all means let us hear all the particulars not forgetting their comparative height and size for that will have more weight in the argument miss bennet than you may be aware of i assure you that if darcy were not such a great tall fellow in comparison with myself i should not pay him half so much deference i declare i do not know a more aweful object than darcy on particular occasions and in particular places at his own house especially and of a sunday evening when he has nothing to do,which do you mean she is tolerable but not handsome enough to tempt me and i am in no humour at present to give consequence to young ladies who are slighted by other men you had better return to your partner and enjoy her smiles for you are wasting your time with me,5,0,1,0,6,5,1,1,8,3,1,1,3,1,1,1,5,2,1,1,4,1,1,1,12,10,1,1,10,7,1,1,1,0,1,0,94,53,257,53,Elizabeth; Miss Bingley; Mr. Darcy; Mr. Hurst; Mrs. Hurst,M,intermediate,M,major
Mr. Darcy,Mr. Bingley,i certainly shall not you know how i detest it unless i am particularly acquainted with my partner at such an assembly as this it would be insupportable your sisters are engaged and there is not another woman in the room whom it would not be a punishment to me to stand up with,oh she is the most beautiful creature i ever beheld but there is one of her sisters sitting down just behind you who is very pretty and i dare say very agreeable do let me ask my partner to introduce you,3,1,1,1,7,4,1,1,3,2,1,1,2,5,1,1,4,2,1,1,3,0,1,0,10,8,1,1,7,3,1,1,0,0,0,0,54,41,49,52,Mr. Bingley,M,major,M,intermediate
Mr. Darcy,Mr. Bingley,you are dancing with the only handsome girl in the room,nay this is too much to remember at night all the foolish things that were said in the morning and yet upon my honour i believed what i said of myself to be true and i believe it at this moment at least therefore i did not assume the character of needless precipitance merely to shew off before the ladies,2,4,1,1,1,4,1,1,0,3,0,1,0,5,0,1,0,4,0,1,0,1,0,1,1,7,1,1,2,7,1,1,0,0,0,0,11,60,51,246,Mr. Bingley,M,major,M,intermediate
Mr. Darcy,Mr. Bingley,nothing is more deceitful than the appearance of humility it is often only carelessness of opinion and sometimes an indirect boast,by all means let us hear all the particulars not forgetting their comparative height and size for that will have more weight in the argument miss bennet than you may be aware of i assure you that if darcy were not such a great tall fellow in comparison with myself i should not pay him half so much deference i declare i do not know a more aweful object than darcy on particular occasions and in particular places at his own house especially and of a sunday evening when he has nothing to do,2,5,1,1,2,6,1,1,1,8,1,1,4,3,1,1,2,5,1,1,0,4,0,1,1,12,1,1,3,10,1,1,1,1,1,1,21,94,243,257,Elizabeth; Miss Bingley; Mr. Bingley; Mr. Hurst; Mrs. Hurst,M,major,M,intermediate
Mr. Darcy,Mr. Bingley,the indirect boast for you are really proud of your defects in writing because you consider them as proceeding from a rapidity of thought and carelessness of execution which if not estimable you think at least highly interesting the power of doing any thing with quickness is always much prized by the possessor and often without any attention to the imperfection of the performance when you told mrs bennet this morning that if you ever resolved on quitting netherfield you should be gone in five minutes you meant it to be a sort of panegyric of compliment to yourself and yet what is there so very laudable in a precipitance which must leave very necessary business undone and can be of no real advantage to yourself or any one else,i would not be so fastidious as you are for a kingdom upon my honour i never met with so many pleasant girls in my life as i have this evening and there are several of them you see uncommonly pretty,8,1,1,1,9,3,1,1,10,4,1,1,12,5,1,1,2,1,1,1,1,2,1,1,12,8,1,1,22,4,1,1,0,0,0,0,130,41,245,50,Elizabeth; Miss Bingley; Mr. Bingley; Mr. Hurst; Mrs. Hurst,M,major,M,intermediate
Mr. Darcy,Mr. Bingley,will it not be advisable before we proceed on this subject to arrange with rather more precision the degree of importance which is to appertain to this request as well as the degree of intimacy subsisting between the parties,and which of the two do you call my little recent piece of modesty,3,1,1,1,3,1,1,1,1,1,1,1,3,0,1,0,3,0,1,0,1,0,1,0,2,2,1,1,7,2,1,1,0,0,0,0,39,14,256,244,Elizabeth; Miss Bingley; Mr. Bingley; Mr. Hurst; Mrs. Hurst,M,major,M,intermediate
Mr. Darcy,Mr. Bingley,i see your design bingley you dislike an argument and want to silence this,perhaps i do arguments are too much like disputes if you and miss bennet will defer yours till i am out of the room i shall be very thankful and then you may say whatever you like of me,1,1,1,1,0,6,0,1,1,4,1,1,0,4,0,1,1,0,1,0,0,0,0,0,3,8,1,1,0,4,0,1,0,0,0,0,14,39,258,259,Elizabeth; Miss Bingley; Mr. Bingley; Mr. Hurst; Mrs. Hurst,M,major,M,intermediate
Jane,Elizabeth,he is just what a young man ought to be sensible good humoured lively and i never saw such happy manners so much ease with such perfect good breeding,it has been coming on so gradually that i hardly know when it began but i believe i must date it from my first seeing his beautiful grounds at pemberley,1,0,1,0,3,3,1,1,1,3,1,1,4,3,1,1,1,4,1,1,1,0,1,0,2,8,1,1,1,3,1,1,0,0,0,0,29,30,57,1117,Elizabeth,F,intermediate,F,major
Jane,Elizabeth,i was very much flattered by his asking me to dance a second time i did not expect such a compliment,their conduct has been such as neither you nor i nor any body can ever forget it is useless to talk of it,2,0,1,0,2,4,1,1,0,3,0,1,2,1,1,1,1,2,1,1,1,0,1,0,4,5,1,1,1,2,1,1,0,0,0,0,21,23,59,896,Elizabeth,F,intermediate,F,major
Jane,Elizabeth,dear lizzy,you are very cruel you will not let me smile and are provoking me to it every moment,0,0,0,0,0,3,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,5,0,1,0,1,0,1,0,0,0,0,2,18,61,985,Elizabeth,F,intermediate,F,major
Jane,Elizabeth,i would wish not to be hasty in censuring any one but i always speak what i think,if we are ever able to learn what wickham s debts have been and how much is settled on his side on our sister we shall exactly know what mr gardiner has done for them because wickham has not sixpence of his own the kindness of my uncle and aunt can never be requited their taking her home and affording her their personal protection and countenance is such a sacrifice to her advantage as years of gratitude cannot enough acknowledge by this time she is actually with them if such goodness does not make her miserable now she will never deserve to be happy what a meeting for her when she first sees my aunt,0,3,0,1,2,15,1,1,1,9,1,1,1,8,1,1,0,11,0,1,1,5,1,1,3,19,1,1,1,11,1,1,0,0,0,0,18,116,63,894,Elizabeth,F,intermediate,F,major
Jane,Elizabeth,though it is difficult to guess in what way he can mean to make us the atonement he thinks our due the wish is certainly to his credit,and have you answered the letter,2,1,1,1,3,1,1,1,1,1,1,1,1,0,1,0,4,0,1,0,0,0,0,0,6,1,1,1,2,0,1,0,0,0,0,0,28,6,307,878,Elizabeth; Kitty; Lydia; Mary; Mr. Bennet; Mrs. Bennet,F,intermediate,F,major
Jane,Elizabeth,they have both been deceived i dare say in some way or other of which we can form no idea interested people have perhaps misrepresented each to the other it is in short impossible for us to conjecture the causes or circumstances which may have alienated them without actual blame on either side,i suspected as much but how did he account for it,2,0,1,0,7,1,1,1,3,2,1,1,1,1,1,1,1,2,1,1,0,0,0,0,6,3,1,1,6,1,1,1,0,0,0,0,53,11,368,1005,Elizabeth,F,intermediate,F,major
Jane,Elizabeth,laugh as much as you chuse but you will not laugh me out of my opinion my dearest lizzy do but consider in what a disgraceful light it places mr darcy to be treating his father s favourite in such a manner one whom his father had promised to provide for it is impossible no man of common humanity no man who had any value for his character could be capable of it can his most intimate friends be so excessively deceived in him oh no,you know nothing of the matter that is all to be forgot perhaps i did not always love him so well as i do now but in such cases as these a good memory is unpardonable this is the last time i shall ever remember it myself,2,3,1,1,8,6,1,1,3,3,1,1,5,6,1,1,8,6,1,1,1,1,1,1,13,7,1,1,9,2,1,1,0,1,0,1,86,47,370,1109,Elizabeth,F,intermediate,F,major
Jane,Elizabeth,it is difficult indeed it is distressing one does not know what to think,yes to the last but if i go on i shall displease you by saying what i think of persons you esteem stop me whilst you can,0,1,0,1,3,2,1,1,0,3,0,1,1,0,1,0,2,0,1,0,1,0,1,0,2,7,1,1,0,4,0,1,0,0,0,0,14,27,372,508,Elizabeth,F,intermediate,F,major
