A,B,i_text,j_text,article_i_count,article_j_count,article_i_present,article_j_present,auxverb_i_count,auxverb_j_count,auxverb_i_present,auxverb_j_present,conj_i_count,conj_j_count,conj_i_present,conj_j_present,adverb_i_count,adverb_j_count,adverb_i_present,adverb_j_present,ipron_i_count,ipron_j_count,ipron_i_present,ipron_j_present,negate_i_count,negate_j_count,negate_i_present,negate_j_present,ppron_i_count,ppron_j_count,ppron_i_present,ppron_j_present,prep_i_count,prep_j_count,prep_i_present,prep_j_present,quant_i_count,quant_j_count,quant_i_present,quant_j_present,i_tokens,j_tokens,i_merge_id,j_merge_id,i_addressees,A_gender,A_category,B_gender,B_category
Miss Bingley,Mr. Darcy,your examination of mr darcy is over i presume and pray what is the result,no i have made no such pretension i have faults enough but they are not i hope of understanding my temper i dare not vouch for it is i believe too little yielding certainly too little for the convenience of the world i cannot forget the follies and vices of others so soon as i ought nor their offences against myself my feelings are not puffed about with every attempt to move them my temper would perhaps be called resentful my good opinion once lost is lost for ever,1,3,1,1,2,9,1,1,1,4,1,1,0,9,0,1,0,1,0,1,0,4,0,1,2,16,1,1,2,9,1,1,0,0,0,0,15,90,289,291,Elizabeth; Mr. Bingley; Mr. Darcy; Mrs. Hurst,F,intermediate,M,major
Elizabeth,Miss Bingley,and your defect is a propensity to hate every body,do let us have a little music louisa you will not mind my waking mr hurst,1,1,1,1,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,1,1,0,0,0,0,0,0,0,0,10,16,294,296,Jane; Miss Bingley; Mr. Bingley; Mr. Darcy; Mrs. Hurst,F,major,F,intermediate
Mr. Bennet,Jane,why indeed he does seem to have had some filial scruples on that head as you will hear there mrs bennet at four o clock therefore we may expect this peace making gentleman he seems to be a most conscientious and polite young man upon my word and i doubt not will prove a valuable acquaintance especially if lady catherine should be so indulgent as to let him come to us again,though it is difficult to guess in what way he can mean to make us the atonement he thinks our due the wish is certainly to his credit,2,2,1,1,8,3,1,1,7,1,1,1,7,1,1,1,5,4,1,1,1,0,1,0,8,6,1,1,3,2,1,1,0,0,0,0,72,28,305,307,Elizabeth; Jane; Kitty; Lydia; Mary; Mrs. Bennet,M,intermediate,F,intermediate
Mrs. Bennet,Elizabeth,there is some sense in what he says about the girls however and if he is disposed to make them any amends i shall not be the person to discourage him,he must be an oddity i think i cannot make him out there is something very pompous in his style and what can he mean by apologizing for being next in the entail we cannot suppose he would help it if he could can he be a sensible man sir,2,3,1,1,3,10,1,1,2,2,1,1,1,2,1,1,3,9,1,1,1,2,1,1,5,11,1,1,2,4,1,1,0,1,0,1,31,52,306,308,Elizabeth; Jane; Kitty; Lydia; Mary; Mr. Bennet,F,major,F,major
Jane,Mr. Bennet,though it is difficult to guess in what way he can mean to make us the atonement he thinks our due the wish is certainly to his credit,no my dear i think not i have great hopes of finding him quite the reverse there is a mixture of servility and self importance in his letter which promises well i am impatient to see him,2,2,1,1,3,1,1,1,1,1,1,1,1,0,1,0,4,3,1,1,0,1,0,1,6,7,1,1,2,3,1,1,0,0,0,0,28,37,307,309,Elizabeth; Kitty; Lydia; Mary; Mr. Bennet; Mrs. Bennet,F,intermediate,M,intermediate
Elizabeth,Mary,he must be an oddity i think i cannot make him out there is something very pompous in his style and what can he mean by apologizing for being next in the entail we cannot suppose he would help it if he could can he be a sensible man sir,in point of composition his letter does not seem defective the idea of the olive branch perhaps is not wholly new yet i think it is well expressed,3,2,1,1,10,3,1,1,2,0,1,0,2,4,1,1,9,2,1,1,2,2,1,1,11,3,1,1,4,3,1,1,1,0,1,0,52,28,308,310,Jane; Kitty; Lydia; Mary; Mr. Bennet; Mrs. Bennet,F,major,F,minor
Mr. Bennet,Mrs. Bennet,no my dear i think not i have great hopes of finding him quite the reverse there is a mixture of servility and self importance in his letter which promises well i am impatient to see him,you are very kind sir i am sure and i wish with all my heart it may prove so for else they will be destitute enough things are settled so oddly,2,0,1,0,1,6,1,1,1,1,1,1,0,5,0,1,3,1,1,1,1,0,1,0,7,6,1,1,3,2,1,1,0,0,0,0,37,31,309,311,Elizabeth; Jane; Kitty; Lydia; Mary; Mrs. Bennet,M,intermediate,F,major
Mrs. Bennet,Mr. Bennet,has she been presented i do not remember her name among the ladies at court,you judge very properly and it is happy for you that you possess the talent of flattering with delicacy may i ask whether these pleasing attentions proceed from the impulse of the moment or are the result of previous study,1,4,1,1,3,3,1,1,0,4,0,1,0,2,0,1,2,2,1,1,1,0,1,0,3,5,1,1,2,6,1,1,0,0,0,0,15,40,321,323,Elizabeth; Jane; Kitty; Lydia; Mary; Mr. Bennet; Mr. Collins,F,major,M,intermediate
Mr. Bennet,Lydia,you judge very properly and it is happy for you that you possess the talent of flattering with delicacy may i ask whether these pleasing attentions proceed from the impulse of the moment or are the result of previous study,do you know mama that my uncle philips talks of turning away richard and if he does colonel forster will hire him my aunt told me so herself on saturday i shall walk to meryton to morrow to hear more about it and to ask when mr denny comes back from town,4,0,1,0,3,4,1,1,4,5,1,1,2,3,1,1,2,4,1,1,0,0,0,0,5,9,1,1,6,5,1,1,0,0,0,0,40,52,323,325,Elizabeth; Jane; Kitty; Lydia; Mary; Mr. Collins; Mrs. Bennet,M,intermediate,F,intermediate
Lydia,Mrs. Bennet,do you know mama that my uncle philips talks of turning away richard and if he does colonel forster will hire him my aunt told me so herself on saturday i shall walk to meryton to morrow to hear more about it and to ask when mr denny comes back from town,as to her younger daughters she could not take upon her to say she could not positively answer but she did not know of any prepossession her eldest daughter she must just mention she felt it incumbent on her to hint was likely to be very soon engaged,0,0,0,0,4,6,1,1,5,2,1,1,3,4,1,1,4,10,1,1,0,3,0,1,9,10,1,1,5,4,1,1,0,0,0,0,52,48,325,327,Elizabeth; Jane; Kitty; Mary; Mr. Bennet; Mr. Collins; Mrs. Bennet,F,intermediate,F,major
Mr. Collins,George Wickham,i know little of the game at present but i shall be glad to improve myself for in my situation of life,yes his estate there is a noble one a clear ten thousand per annum you could not have met with a person more capable of giving you certain information on that head than myself for i have been connected with his family in a particular manner from my infancy you may well be surprised miss bennet at such an assertion after seeing as you probably might the very cold manner of our meeting yesterday are you much acquainted with mr darcy,1,6,1,1,2,8,1,1,1,1,1,1,0,5,0,1,0,3,0,1,0,1,0,1,4,11,1,1,5,13,1,1,0,0,0,0,22,81,328,330,Elizabeth; George Wickham; Jane; Kitty; Lydia; Mary; Mr. Philips; Mrs. Philips,M,intermediate,M,intermediate
George Wickham,Elizabeth,probably not but mr darcy can please where he chuses he does not want abilities he can be a conversible companion if he thinks it worth his while among those who are at all his equals in consequence he is a very different man from what he is to the less prosperous his pride never deserts him but with the rich he is liberal minded just sincere rational honourable and perhaps agreeable allowing something for fortune and figure,lady catherine de bourgh has very lately given him a living i hardly know how mr collins was first introduced to her notice but he certainly has not known her long,4,1,1,1,8,3,1,1,6,2,1,1,8,5,1,1,14,4,1,1,2,1,1,1,12,5,1,1,6,1,1,1,1,0,1,0,78,31,360,362,Elizabeth,M,intermediate,F,major
Mr. Collins,George Wickham,i know very well madam that when persons sit down to a card table they must take their chance of these things and happily i am not in such circumstances as to make five shillings any object there are undoubtedly many who could not say the same but thanks to lady catherine de bourgh i am removed far beyond the necessity of regarding little matters,you know of course that lady catherine de bourgh and lady anne darcy were sisters consequently that she is aunt to the present mr darcy,3,1,1,1,4,2,1,1,5,2,1,1,5,1,1,1,1,2,1,1,2,0,1,0,5,2,1,1,7,2,1,1,0,0,0,0,65,25,361,363,Elizabeth; George Wickham; Jane; Kitty; Lydia; Mary; Mrs. Philips,M,intermediate,M,intermediate
George Wickham,Elizabeth,i believe her to be both in a great degree i have not seen her for many years but i very well remember that i never liked her and that her manners were dictatorial and insolent she has the reputation of being remarkably sensible and clever but i rather believe she derives part of her abilities from her rank and fortune part from her authoritative manner and the rest from the pride of her nephew who chuses that every one connected with him should have an understanding of the first class,very true indeed and now my dear jane what have you got to say in behalf of the interested people who have probably been concerned in the business do clear them too or we shall be obliged to think ill of somebody,6,2,1,1,5,6,1,1,10,2,1,1,5,5,1,1,11,1,1,1,2,0,1,0,16,4,1,1,10,4,1,1,0,1,0,1,91,42,367,369,Elizabeth,M,intermediate,F,major
Mr. Denney,Elizabeth,i do not imagine his business would have called him away just now if he had not wished to avoid a certain gentleman here,heaven forbid that would be the greatest misfortune of all to find a man agreeable whom one is determined to hate do not wish me such an evil,1,3,1,1,4,4,1,1,1,0,1,0,4,0,1,0,3,1,1,1,2,1,1,1,4,1,1,1,0,1,0,1,0,0,0,0,24,28,376,378,Elizabeth; Lydia,M,minor,F,major
Charlotte Lucas,Elizabeth,i dare say you will find him very agreeable,it is your turn to say something now mr darcy i talked about the dance and you ought to make some kind of remark on the size of the room or the number of couples very well that reply will do for the present perhaps by and bye i may observe that private balls are much pleasanter than public ones but now we may be silent,0,5,0,1,1,7,1,1,0,6,0,1,1,6,1,1,1,2,1,1,0,0,0,0,3,6,1,1,0,8,0,1,0,1,0,1,9,66,377,379,Elizabeth,F,intermediate,F,major
Elizabeth,Mr. Darcy,he has been so unlucky as to lose your friendship and in a manner which he is likely to suffer from all his life,sir william s interruption has made me forget what we were talking of,1,0,1,0,3,2,1,1,2,0,1,0,1,0,1,0,3,0,1,0,0,0,0,0,4,2,1,1,2,1,1,1,0,0,0,0,24,13,387,389,Mr. Darcy,F,major,M,major
Sir William Lucas,Elizabeth,i have been most highly gratified indeed my dear sir such very superior dancing is not often seen it is evident that you belong to the first circles allow me to say however that your fair partner does not disgrace you and that i must hope to have this pleasure often repeated especially when a certain desirable event my dear miss eliza glancing at her sister and bingley shall take place what congratulations will then flow in i appeal to mr darcy but let me not interrupt you sir you will not thank me for detaining you from the bewitching converse of that young lady whose bright eyes are also upbraiding me,i do not think we were speaking at all sir william could not have interrupted any two people in the room who had less to say for themselves we have tried two or three subjects already without success and what we are to talk of next i cannot imagine,3,1,1,1,10,7,1,1,7,2,1,1,10,1,1,1,4,0,1,0,4,3,1,1,17,6,1,1,7,5,1,1,0,0,0,0,112,50,388,390,Elizabeth; Mr. Darcy,M,minor,F,major
Mr. Darcy,Elizabeth,i would by no means suspend any pleasure of yours,his guilt and his descent appear by your account to be the same for i have heard you accuse him of nothing worse than of being the son of mr darcy s steward and of that i can assure you he informed me himself,0,2,0,1,1,4,1,1,0,3,0,1,0,0,0,0,0,7,0,1,0,0,0,0,1,11,1,1,2,6,1,1,0,1,0,1,10,44,407,409,Elizabeth,M,major,F,major
Miss Bingley,Elizabeth,i beg your pardon excuse my interference it was kindly meant,i want to know what you have learnt about mr wickham but perhaps you have been too pleasantly engaged to think of any third person in which case you may be sure of my pardon,0,0,0,0,1,5,1,1,0,1,0,1,1,3,1,1,1,0,1,0,0,0,0,0,4,5,1,1,0,4,0,1,0,0,0,0,11,35,410,412,Elizabeth,F,intermediate,F,major
Elizabeth,Mr. Collins,you are not going to introduce yourself to mr darcy,i have no reason i assure you to be dissatisfied with my reception mr darcy seemed much pleased with the attention he answered me with the utmost civility and even paid me the compliment of saying that he was so well convinced of lady catherine s discernment as to be certain she could never bestow a favour unworthily it was really a very handsome thought upon the whole i am much pleased with him,0,6,0,1,1,6,1,1,0,4,0,1,0,9,0,1,0,5,0,1,1,1,1,1,2,12,1,1,1,6,1,1,0,0,0,0,10,74,420,422,Charlotte Lucas; Mr. Collins,F,major,M,intermediate
Mr. Collins,Elizabeth,i have no reason i assure you to be dissatisfied with my reception mr darcy seemed much pleased with the attention he answered me with the utmost civility and even paid me the compliment of saying that he was so well convinced of lady catherine s discernment as to be certain she could never bestow a favour unworthily it was really a very handsome thought upon the whole i am much pleased with him,for heaven s sake madam speak lower what advantage can it be to you to offend mr darcy you will never recommend yourself to his friend by so doing,6,0,1,0,6,3,1,1,4,1,1,1,9,3,1,1,5,2,1,1,1,1,1,1,12,5,1,1,6,3,1,1,0,0,0,0,74,29,422,424,Elizabeth,M,intermediate,F,major
Lydia,Mrs. Bennet,lord how tired i am,oh dear yes certainly i am sure lizzy will be very happy i am sure she can have no objection come kitty i want you up stairs,0,0,0,0,1,5,1,1,1,0,1,0,0,2,0,1,0,1,0,1,0,0,0,0,1,5,1,1,0,1,0,1,0,0,0,0,5,27,427,429,Elizabeth; Kitty; Mary; Mr. Bennet; Mr. Collins; Mr. Darcy; Mrs. Bennet,F,intermediate,F,major
Mr. Collins,Elizabeth,may i hope madam for your interest with your fair daughter elizabeth when i solicit for the honour of a private audience with her in the course of this morning,dear ma am do not go i beg you will not go mr collins must excuse me he can have nothing to say to me that any body need not hear i am going away myself,3,0,1,0,1,6,1,1,1,1,1,1,0,1,0,1,2,2,1,1,0,3,0,1,5,7,1,1,7,1,1,1,0,1,0,1,30,36,428,430,Elizabeth; Kitty; Mrs. Bennet,M,intermediate,F,major
Elizabeth,Mr. Collins,dear ma am do not go i beg you will not go mr collins must excuse me he can have nothing to say to me that any body need not hear i am going away myself,believe me my dear miss elizabeth that your modesty so far from doing you any disservice rather adds to your other perfections you would have been less amiable in my eyes had there not been this little unwillingness but allow me to assure you that i have your respected mother s permission for this address you can hardly doubt the purport of my discourse however your natural delicacy may lead you to dissemble my attentions have been too marked to be mistaken almost as soon as i entered the house i singled you out as the companion of my future life but before i am run away with by my feelings on this subject perhaps it will be advisable for me to state my reasons for marrying and moreover for coming into hertfordshire with the design of selecting a wife as i certainly did my reasons for marrying are first that i think it a right thing for every clergyman in easy circumstances like myself to set the example of matrimony in his parish secondly that i am convinced it will add very greatly to my happiness and thirdly which perhaps i ought to have mentioned earlier that it is the particular advice and recommendation of the very noble lady whom i have the honour of calling patroness twice has she condescended to give me her opinion unasked too on this subject and it was but the very saturday night before i left hunsford between our pools at quadrille while mrs jenkinson was arranging miss de bourgh s foot stool that she said allow me by the way to observe my fair cousin that i do not reckon the notice and kindness of lady catherine de bourgh as among the least of the advantages in my power to offer you will find her manners beyond any thing i can describe and your wit and vivacity i think must be acceptable to her especially when tempered with the silence and respect which her rank will inevitably excite thus much for my general intention in favour of matrimony it remains to be told why my views were directed to longbourn instead of my own neighbourhood where i assure you there are many amiable young women but the fact is that being as i am to inherit this estate after the death of your honoured father who however may live many years longer i could not satisfy myself without resolving to chuse a wife from among his daughters that the loss to them might be as little as possible when the melancholy event takes place which however as i have already said may not be for several years this has been my motive my fair cousin and i flatter myself it will not sink me in your esteem and now nothing remains for me but to assure you in the most animated language of the violence of my affection to fortune i am perfectly indifferent and shall make no demand of that nature on your father since i am well aware that it could not be complied with and that one thousand pounds in the 4 per cents which will not be yours till after your mother s decease is all that you may ever be entitled to on that head therefore i shall be uniformly silent and you may assure yourself that no ungenerous reproach shall ever pass my lips when we are married,0,24,0,1,6,58,1,1,1,45,1,1,1,41,1,1,2,27,1,1,3,7,1,1,7,90,1,1,1,62,1,1,1,1,1,1,36,572,430,432,Kitty; Mr. Collins; Mrs. Bennet,F,major,M,intermediate
Mrs. Bennet,Elizabeth,no no nonsense lizzy i desire you will stay where you are lizzy i insist upon your staying and hearing mr collins,you are too hasty sir you forget that i have made no answer let me do it without farther loss of time accept my thanks for the compliment you are paying me i am very sensible of the honour of your proposals but it is impossible for me to do otherwise than decline them,0,2,0,1,2,5,1,1,3,4,1,1,0,3,0,1,0,2,0,1,0,0,0,0,5,13,1,1,0,5,0,1,0,0,0,0,22,54,431,433,Elizabeth; Kitty; Mr. Collins,F,major,F,major
Mr. Collins,Mrs. Bennet,pardon me for interrupting you madam but if she is really headstrong and foolish i know not whether she would altogether be a very desirable wife to a man in my situation who naturally looks for happiness in the marriage state if therefore she actually persists in rejecting my suit perhaps it were better not to force her into accepting me because if liable to such defects of temper she could not contribute much to my felicity,oh mr bennet you are wanted immediately we are all in an uproar you must come and make lizzy marry mr collins for she vows she will not have him and if you do not make haste he will change his mind and not have her,3,1,1,1,5,6,1,1,7,5,1,1,7,2,1,1,6,6,1,1,3,3,1,1,13,10,1,1,10,1,1,1,0,0,0,0,77,46,444,446,Mrs. Bennet,M,intermediate,F,major
Mrs. Bennet,Mr. Bennet,speak to lizzy about it yourself tell her that you insist upon her marrying him,come here child i have sent for you on an affair of importance i understand that mr collins has made you an offer of marriage is it true very well and this offer of marriage you have refused,0,2,0,1,0,4,0,1,2,2,1,1,0,3,0,1,4,2,1,1,0,0,0,0,6,6,1,1,2,5,1,1,0,0,0,0,15,38,450,452,Mr. Bennet,F,major,M,intermediate
Elizabeth,Mrs. Bennet,i have sir,yes or i will never see her again,0,0,0,0,0,1,0,1,0,1,0,1,0,2,0,1,0,1,0,1,0,1,0,1,1,2,1,1,0,0,0,0,0,0,0,0,3,8,453,455,Mr. Bennet; Mrs. Bennet,F,major,F,major
Mr. Bennet,Mrs. Bennet,my dear i have two small favours to request first that you will allow me the free use of my understanding on the present occasion and secondly of my room i shall be glad to have the library to myself as soon as may be,pray do my dear miss lucas for nobody is on my side nobody takes part with me i am cruelly used nobody feels for my poor nerves,3,0,1,0,5,3,1,1,3,0,1,0,4,1,1,1,0,3,0,1,0,0,0,0,8,5,1,1,4,4,1,1,0,3,0,1,45,27,458,460,Elizabeth; Mrs. Bennet,M,intermediate,F,major
Mrs. Bennet,Mr. Collins,now i do insist upon it that you all of you hold your tongues and let mr collins and me have a little conversation together,my dear madam let us be for ever silent on this point far be it from me to resent the behaviour of your daughter resignation to inevitable evils is the duty of us all the peculiar duty of a young man who has been so fortunate as i have been in early preferment and i trust i am resigned perhaps not the less so from feeling a doubt of my positive happiness had my fair cousin honoured me with her hand for i have often observed that resignation is never so perfect as when the blessing denied begins to lose somewhat of its value in our estimation you will not i hope consider me as shewing any disrespect to your family my dear madam by thus withdrawing my pretensions to your daughter s favour without having paid yourself and mr bennet the compliment of requesting you to interpose your authority in my behalf my conduct may i fear be objectionable in having accepted my dismission from your daughter s lips instead of your own but we are all liable to error i have certainly meant well through the whole affair my object has been to secure an amiable companion for myself with due consideration for the advantage of all your family and if my manner has been at all reprehensible i here beg leave to apologise,1,10,1,1,1,21,1,1,4,8,1,1,2,18,1,1,1,5,1,1,0,3,0,1,6,39,1,1,1,29,1,1,0,0,0,0,25,226,462,464,Charlotte Lucas; Elizabeth; Kitty; Lydia; Mr. Collins,F,major,M,intermediate
George Wickham,Elizabeth,i found as the time drew near that i had better not meet mr darcy that to be in the same room the same party with him for so many hours together might be more than i could bear and that scenes might arise unpleasant to more than myself,it is unlucky that you should not be able to see your friends before they leave the country but may we not hope that the period of future happiness to which miss bingley looks forward may arrive earlier than she is aware and that the delightful intercourse you have known as friends will be renewed with yet greater satisfaction as sisters mr bingley will not be detained in london by them,3,3,1,1,6,11,1,1,5,8,1,1,3,3,1,1,2,2,1,1,1,3,1,1,5,8,1,1,6,5,1,1,0,0,0,0,49,71,465,467,Elizabeth,M,intermediate,F,major
Mr. Bennet,Elizabeth,you cannot be too much on your guard risk any thing rather than her displeasure and if you find it likely to be raised by your coming to us again which i should think exceedingly probable stay quietly at home and be satisfied that we shall take no offence,engaged to mr collins my dear charlotte impossible,0,0,0,0,6,0,1,0,4,0,1,0,5,0,1,0,2,0,1,0,1,0,1,0,9,1,1,1,5,1,1,1,0,0,0,0,50,8,485,487,Elizabeth; Kitty; Lydia; Mary; Mr. Collins; Mrs. Bennet,M,intermediate,F,major
Jane,Elizabeth,beyond a doubt they do wish him to chuse miss darcy but this may be from better feelings than you are supposing they have known her much longer than they have known me no wonder if they love her better but whatever may be their own wishes it is very unlikely they should have opposed their brother s what sister would think herself at liberty to do it unless there were something very objectionable if they believed him attached to me they would not try to part us if he were so they could not succeed by supposing such an affection you make every body acting unnaturally and wrong and me most unhappy do not distress me by the idea i am not ashamed of having been mistaken or at least it is slight it is nothing in comparison of what i should feel in thinking ill of him or his sisters let me take it in the best light in the light in which it may be understood,thank you sir but a less agreeable man would satisfy me we must not all expect jane s good fortune,5,1,1,1,24,2,1,1,12,1,1,1,7,1,1,1,17,0,1,0,4,1,1,1,34,3,1,1,15,0,1,0,2,0,1,0,169,20,513,515,Elizabeth,F,intermediate,F,major
Mrs. Bennet,Elizabeth,i do not blame jane for jane would have got mr bingley if she could but lizzy oh sister it is very hard to think that she might have been mr collins s wife by this time had not it been for her own perverseness he made her an offer in this very room and she refused him the consequence of it is that lady lucas will have a daughter married before i have and that longbourn estate is just as much entailed as ever the lucases are very artful people indeed sister they are all for what they can get i am sorry to say it of them but so it is it makes me very nervous and poorly to be thwarted so in my own family and to have neighbours who think of themselves before anybody else however your coming just at this time is the greatest of comforts and i am very glad to hear what you tell us of long sleeves,an excellent consolation in its way but it will not do for us we do not suffer by accident it does not often happen that the interference of friends will persuade a young man of independent fortune to think no more of a girl whom he was violently in love with only a few days before,5,5,1,1,21,5,1,1,10,2,1,1,16,3,1,1,19,4,1,1,2,3,1,1,26,6,1,1,14,9,1,1,1,0,1,0,165,56,517,519,Elizabeth; Kitty; Lydia; Mary; Mrs. Gardiner,F,major,F,major
Charlotte Lucas,Elizabeth,i am not likely to leave kent for some time promise me therefore to come to hunsford my father and maria are to come to me in march and i hope you will consent to be of the party indeed eliza you will be as welcome to me as either of them,pray my dear aunt what is the difference in matrimonial affairs between the mercenary and the prudent motive where does discretion end and avarice begin last christmas you were afraid of his marrying me because it would be imprudent and now because he is trying to get a girl with only ten thousand pounds you want to find out that he is mercenary,1,4,1,1,6,7,1,1,2,7,1,1,3,2,1,1,0,4,0,1,1,0,1,0,9,8,1,1,7,5,1,1,0,0,0,0,52,63,539,541,Elizabeth,F,intermediate,F,major
Charlotte Lucas,Maria,lady catherine is a very respectable sensible woman indeed and a most attentive neighbour,oh my dear eliza pray make haste and come into the dining room for there is such a sight to be seen i will not tell you what it is make haste and come down this moment,2,2,1,1,1,3,1,1,1,3,1,1,3,0,1,0,0,2,0,1,0,1,0,1,0,4,0,1,0,2,0,1,0,0,0,0,14,37,555,557,Elizabeth; Maria; Mr. Collins,F,intermediate,F,minor
Mr. Collins,Elizabeth,very true my dear that is exactly what i say she is the sort of woman whom one cannot regard with too much deference,and is this all i expected at least that the pigs were got into the garden and here is nothing but lady catherine and her daughter,1,2,1,1,3,3,1,1,0,5,0,1,3,1,1,1,2,3,1,1,1,0,1,0,4,2,1,1,2,2,1,1,0,1,0,1,25,26,556,558,Charlotte Lucas; Elizabeth; Maria,M,intermediate,F,major
Mr. Collins,Elizabeth,do not make yourself uneasy my dear cousin about your apparel lady catherine is far from requiring that elegance of dress in us which becomes herself and daughter i would advise you merely to put on whatever of your clothes is superior to the rest there is no occasion for any thing more lady catherine will not think the worse of you for being simply dressed she likes to have the distinction of rank preserved,a little,3,1,1,1,6,0,1,0,2,0,1,0,3,0,1,0,2,0,1,0,2,0,1,0,10,0,1,0,11,0,1,0,0,0,0,0,75,2,565,567,Elizabeth,M,intermediate,F,major
Lady Catherine De Bourgh,Charlotte Lucas,you cannot be more than twenty i am sure therefore you need not conceal your age,i may thank you eliza for this piece of civility mr darcy would never have come so soon to wait upon me,0,0,0,0,4,3,1,1,0,1,0,1,1,3,1,1,0,1,0,1,2,1,1,1,4,3,1,1,1,2,1,1,0,0,0,0,17,22,586,588,Charlotte Lucas; Elizabeth; Maria; Miss De Bourgh; Mrs. Jenkinson,F,intermediate,F,intermediate
Elizabeth,Colonel Fitzwilliam,my eldest sister has been in town these three months have you never happened to see her there,we are speaking of music madam,0,0,0,0,3,1,1,1,0,0,0,0,2,0,1,0,2,0,1,0,1,0,1,0,3,1,1,1,1,1,1,1,0,0,0,0,18,6,589,591,Charlotte Lucas; Colonel Fitzwilliam; Mr. Darcy,F,major,M,intermediate
Colonel Fitzwilliam,Mr. Darcy,we are speaking of music madam,i assure you madam that she does not need such advice she practises very constantly,0,0,0,0,1,1,1,1,0,1,0,1,0,2,0,1,0,2,0,1,0,1,0,1,1,4,1,1,1,0,1,0,0,0,0,0,6,15,591,593,Charlotte Lucas; Elizabeth; Lady Catherine De Bourgh; Mr. Darcy,M,intermediate,M,major
Mr. Darcy,Elizabeth,i assure you madam that she does not need such advice she practises very constantly,you mean to frighten me mr darcy by coming in all this state to hear me but i will not be alarmed though your sister does play so well there is a stubbornness about me that never can bear to be frightened at the will of others my courage always rises with every attempt to intimidate me,0,2,0,1,1,5,1,1,1,2,1,1,2,3,1,1,2,2,1,1,1,2,1,1,4,8,1,1,0,6,0,1,0,0,0,0,15,57,593,595,Charlotte Lucas; Colonel Fitzwilliam; Elizabeth; Lady Catherine De Bourgh,M,major,F,major
Lady Catherine De Bourgh,Mr. Darcy,so much the better it cannot be done too much and when i next write to her i shall charge her not to neglect it on any account i often tell young ladies that no excellence in music is to be acquired without constant practice i have told miss bennet several times that she will never play really well unless she practises more and though mrs collins has no instrument she is very welcome as i have often told her to come to rosings every day and play on the piano forte in mrs jenkinson s room she would be in nobody s way you know in that part of the house,i shall not say that you are mistaken because you could not really believe me to entertain any design of alarming you and i have had the pleasure of your acquaintance long enough to know that you find great enjoyment in occasionally professing opinions which in fact are not your own,2,1,1,1,11,5,1,1,9,4,1,1,11,4,1,1,11,0,1,0,3,3,1,1,15,9,1,1,10,4,1,1,1,0,1,0,113,51,594,596,Charlotte Lucas; Colonel Fitzwilliam; Elizabeth; Mr. Darcy,F,intermediate,M,major
Elizabeth,Colonel Fitzwilliam,your cousin will give you a very pretty notion of me and teach you not to believe a word i say i am particularly unlucky in meeting with a person so well able to expose my real character in a part of the world where i had hoped to pass myself off with some degree of credit indeed mr darcy it is very ungenerous in you to mention all that you knew to my disadvantage in hertfordshire and give me leave to say very impolitic too for it is provoking me to retaliate and such things may come out as will shock your relations to hear,pray let me hear what you have to accuse him of i should like to know how he behaves among strangers,5,0,1,0,7,1,1,1,6,1,1,1,8,0,1,0,3,2,1,1,1,0,1,0,17,5,1,1,12,2,1,1,0,0,0,0,106,21,597,599,Colonel Fitzwilliam; Mr. Darcy,F,major,M,intermediate
Mr. Darcy,Elizabeth,i am not afraid of you,you shall hear then but prepare yourself for something very dreadful the first time of my ever seeing him in hertfordshire you must know was at a ball and at this ball what do you think he did he danced only four dances i am sorry to pain you but so it was he danced only four dances though gentlemen were scarce and to my certain knowledge more than one young lady was sitting down in want of a partner mr darcy you cannot deny the fact,0,4,0,1,1,10,1,1,0,5,0,1,0,6,0,1,0,7,0,1,1,1,1,1,2,14,1,1,1,10,1,1,0,1,0,1,6,88,598,600,Colonel Fitzwilliam; Elizabeth,M,major,F,major
Colonel Fitzwilliam,Mr. Darcy,pray let me hear what you have to accuse him of i should like to know how he behaves among strangers,i had not at that time the honour of knowing any lady in the assembly beyond my own party,0,2,0,1,1,0,1,0,1,0,1,0,0,0,0,0,2,1,1,1,0,1,0,1,5,2,1,1,2,4,1,1,0,0,0,0,21,19,599,601,Elizabeth; Mr. Darcy,M,intermediate,M,major
Mr. Darcy,Colonel Fitzwilliam,perhaps i should have judged better had i sought an introduction but i am ill qualified to recommend myself to strangers,i can answer your question without applying to him it is because he will not give himself the trouble,1,1,1,1,4,3,1,1,1,1,1,1,2,0,1,0,0,4,0,1,0,1,0,1,4,6,1,1,1,2,1,1,0,0,0,0,21,19,603,605,Colonel Fitzwilliam; Elizabeth,M,major,M,intermediate
Elizabeth,Mr. Darcy,shall we ask your cousin the reason of this shall we ask him why a man of sense and education and who has lived in the world is ill qualified to recommend himself to strangers,i certainly have not the talent which some people possess of conversing easily with those i have never seen before i cannot catch their tone of conversation or appear interested in their concerns as i often see done,3,1,1,1,4,3,1,1,3,3,1,1,0,4,0,1,3,1,1,1,0,3,0,1,5,6,1,1,4,4,1,1,0,0,0,0,35,39,604,606,Colonel Fitzwilliam; Mr. Darcy,F,major,M,major
