quoteID,quoteText,quoteBy,quoteTo
Q698,you see charles in her terrible pain your mother put us all in false positions paul would not have left england you would not have gone to italy nor evie and i into yorkshire if only we had known well miss schlegel s position has been equally false take all in all she has not come out of it badly,Mr. Wilcox,"['Evie', 'Charles Wilcox', 'Dolly']"
Q699,but those chrysanthemums,Evie,"['Charles Wilcox', 'Dolly', 'Mr. Wilcox']"
Q700,or coming down to the funeral at all,Dolly,"['Evie', 'Charles Wilcox', 'Mr. Wilcox']"
Q701,why shouldn t she come down she had the right to and she stood far back among the hilton women the flowers certainly we should not have sent such flowers but they may have seemed the right thing to her evie and for all you know they may be the custom in germany,Mr. Wilcox,"['Evie', 'Charles Wilcox', 'Dolly']"
Q702,oh i forget she isn t really english that would explain a lot,Evie,"['Charles Wilcox', 'Dolly', 'Mr. Wilcox']"
Q703,she s a cosmopolitan i admit i m rather down on cosmopolitans my fault doubtless i cannot stand them and a german cosmopolitan is the limit i think that s about all isn t it i want to run down and see chalkeley a bicycle will do and by the way i wish you d speak to crane some time i m certain he s had my new car out,Charles Wilcox,"['Evie', 'Mr. Wilcox', 'Dolly']"
Q704,has he done it any harm,Mr. Wilcox,"['Evie', 'Charles Wilcox', 'Dolly']"
Q705,no,Charles Wilcox,"['Evie', 'Mr. Wilcox', 'Dolly']"
Q706,in that case i shall let it pass it s not worth while having a row,Mr. Wilcox,"['Evie', 'Charles Wilcox', 'Dolly']"
Q707,loved superstition,Margaret,[]
Q708,oh how lovely that s the place for me,Helen,['Herr Forstmeister']
Q709,i have a message dear helen,Fraulein Mosebach,['Helen']
Q710,and there will even be some one for tibby there now tibby think of that frieda is saving up a little girl for you in pig tails and white worsted stockings but the feet of the stockings are pink as if the little girl had trodden in strawberries i ve talked too much my head aches now you talk,Helen,"['Margaret', 'Tibby']"
Q711,helen i told you about poor mrs wilcox that sad business,Margaret,"['Tibby', 'Helen']"
Q712,yes,Helen,"['Margaret', 'Tibby']"
Q713,i have had a correspondence with her son he was winding up the estate and wrote to ask me whether his mother had wanted me to have anything i thought it good of him considering i knew her so little i said that she had once spoken of giving me a christmas present but we both forgot about it afterwards,Margaret,"['Tibby', 'Helen']"
Q714,i hope charles took the hint,Helen,"['Margaret', 'Tibby']"
Q715,yes that is to say her husband wrote later on and thanked me for being a little kind to her and actually gave me her silver vinaigrette don t you think that is extraordinarily generous it has made me like him very much he hopes that this will not be the end of our acquaintance but that you and i will go and stop with evie some time in the future i like mr wilcox he is taking up his work rubber it is a big business i gather he is launching out rather charles is in it too charles is married a pretty little creature but she doesn t seem wise they took on the flat but now they have gone off to a house of their own,Margaret,"['Tibby', 'Helen']"
Q716,i was thinking of mr vyse he never strikes me as particularly happy,Margaret,['Tibby']
Q717,ye es,Tibby,['Margaret']
Q718,but mr vyse is rather a wretched weedy man don t you think then there s guy that was a pitiful business besides,Margaret,['Tibby']
Q719,every one is the better for some regular work,Margaret,['Tibby']
Q720,i shall stick to it i am not saying it to educate you it is what i really think i believe that in the last century men have developed the desire for work and they must not starve it it s a new desire it goes with a great deal that s bad but in itself it s good and i hope that for women too not to work will soon become as shocking as not to be married was a hundred years ago,Margaret,['Tibby']
Q721,i have no experience of this profound desire to which you allude,Tibby,['Margaret']
Q722,then we ll leave the subject till you do i m not going to rattle you round take your time only do think over the lives of the men you like most and see how they ve arranged them,Margaret,['Tibby']
Q723,i like guy and mr vyse most,Tibby,['Margaret']
Q724,and don t think i m not serious because i don t use the traditional arguments making money a sphere awaiting you and so on all of which are for various reasons cant,Margaret,['Tibby']
Q725,i m only your sister i haven t any authority over you and i don t want to have any just to put before you what i think the truth you see,Margaret,['Tibby']
Q726,in a few years we shall be the same age practically and i shall want you to help me men are so much nicer than women,Margaret,['Tibby']
Q727,labouring under such a delusion why do you not marry,Tibby,['Margaret']
Q728,i sometimes jolly well think i would if i got the chance,Margaret,['Tibby']
Q729,has nobody arst you,Tibby,['Margaret']
Q730,only ninnies,Margaret,['Tibby']
Q731,do people ask helen,Tibby,['Margaret']
Q732,plentifully,Margaret,['Tibby']
Q733,tell me about them,Tibby,['Margaret']
Q734,no,Margaret,['Tibby']
Q735,tell me about your ninnies then,Tibby,['Margaret']
Q736,they were men who had nothing better to do so take warning you must work or else you must pretend to work which is what i do work work work if you d save your soul and your body it is honestly a necessity dear boy look at the wilcoxes look at mr pembroke with all their defects of temper and understanding such men give me more pleasure than many who are better equipped and i think it is because they have worked regularly and honestly,Margaret,['Tibby']
Q737,spare me the wilcoxes,Tibby,['Margaret']
Q738,i shall not they are the right sort,Margaret,['Tibby']
Q739,oh goodness me meg,Tibby,['Margaret']
Q740,well they re as near the right sort as you can imagine,Margaret,['Tibby']
Q741,no no oh no,Tibby,['Margaret']
Q742,i was thinking of the younger son whom i once classed as a ninny but who came back so ill from nigeria he s gone out there again evie wilcox tells me out to his duty,Margaret,['Tibby']
Q743,he doesn t want the money it is work he wants though it is beastly work dull country dishonest natives an eternal fidget over fresh water and food a nation that can produce men of that sort may well be proud no wonder england has become an empire,Margaret,['Tibby']
Q744,empire,Tibby,['Margaret']
Q745,i can t bother over results they are too difficult for me i can only look at the men an empire bores me so far but i can appreciate the heroism that builds it up london bores me but what thousands of splendid people are labouring to make london,Margaret,['Tibby']
Q746,what it is,Tibby,['Margaret']
Q747,what it is worse luck i want activity without civilisation how paradoxical yet i expect that is what we shall find in heaven,Margaret,['Tibby']
Q748,and i want civilisation without activity which i expect is what we shall find in the other place,Tibby,['Margaret']
Q749,you needn t go as far as the other place tibbikins if you want that you can find it at oxford,Margaret,['Tibby']
Q750,stupid,Tibby,['Margaret']
Q751,if i m stupid get me back to the house hunting i ll even live in oxford if you like north oxford i ll live anywhere except bournemouth torquay and cheltenham oh yes or ilfracombe and swanage and tunbridge wells and surbiton and bedford there on no account,Margaret,['Tibby']
Q752,london then,Tibby,['Margaret']
Q753,i agree but helen rather wants to get away from london however there s no reason we shouldn t have a house in the country and also a flat in town provided we all stick together and contribute though of course oh how one does maunder on and to think to think of the people who are really poor how do they live not to move about the world would kill me,Margaret,['Tibby']
Q754,oh my dears what do you think you ll never guess a woman s been here asking me for her husband her what,Helen,"['Margaret', 'Tibby']"
Q755,yes for her husband and it really is so,Helen,"['Margaret', 'Tibby']"
Q756,not anything to do with bracknell,Margaret,"['Tibby', 'Helen']"
Q757,i offered bracknell and he was rejected so was tibby cheer up tibby it s no one we know i said,Helen,"['Margaret', 'Tibby']"
Q758,oh and she so magnificently dressed and tinkling like a chandelier,Helen,"['Margaret', 'Tibby']"
Q759,now helen what did really happen,Margaret,"['Tibby', 'Helen']"
Q760,what i say i was as it were orating my speech annie opens the door like a fool and shows a female straight in on me with my mouth open then we began very civilly,Helen,"['Margaret', 'Tibby']"
Q761,no how unjust one is she said whom not what she got it perfectly so i said,Helen,"['Margaret', 'Tibby']"
Q762,and she said,Helen,"['Margaret', 'Tibby']"
Q763,and there we were,Helen,"['Margaret', 'Tibby']"
Q764,lan,Margaret,"['Tibby', 'Helen']"
Q765,lan or len we were not nice about our vowels lanoline,Helen,"['Margaret', 'Tibby']"
Q766,but what an extraordinary,Margaret,"['Tibby', 'Helen']"
Q767,i said my good mrs lanoline we have some grave misunderstanding here beautiful as i am my modesty is even more remarkable than my beauty and never never has mr lanoline rested his eyes on mine,Helen,"['Margaret', 'Tibby']"
Q768,i hope you were pleased,Tibby,"['Margaret', 'Helen']"
Q769,of course a perfectly delightful experience oh mrs lanoline s a dear she asked for a husband as if he were an umbrella she mislaid him saturday afternoon and for a long time suffered no inconvenience but all night and all this morning her apprehensions grew breakfast didn t seem the same no no more did lunch and so she strolled up to 2 wickham place as being the most likely place for the missing article,Helen,"['Margaret', 'Tibby']"
Q770,but how on earth,Margaret,"['Tibby', 'Helen']"
Q771,don t begin how on earthing,Helen,"['Margaret', 'Tibby']"
Q772,she kept repeating not uncivilly but with extreme gloom in vain i asked her what she did know some knew what others knew and others didn t and then others again had better be careful oh dear she was incompetent she had a face like a silkworm and the dining room reeks of orris root we chatted pleasantly a little about husbands and i wondered where hers was too and advised her to go to the police she thanked me we agreed that mr lanoline s a notty notty man and hasn t no business to go on the lardy da but i think she suspected me up to the last bags i writing to aunt juley about this now meg remember bags i,Helen,"['Margaret', 'Tibby']"
Q773,bag it by all means i m not sure that this is so funny helen it means some horrible volcano smoking somewhere doesn t it,Margaret,"['Tibby', 'Helen']"
Q774,i don t think so she doesn t really mind the admirable creature isn t capable of tragedy,Helen,"['Margaret', 'Tibby']"
Q775,her husband may be though,Margaret,"['Tibby', 'Helen']"
Q776,oh no not likely no one capable of tragedy could have married mrs lanoline,Helen,"['Margaret', 'Tibby']"
Q777,was she pretty,Margaret,"['Tibby', 'Helen']"
Q778,her figure may have been good once,Helen,"['Margaret', 'Tibby']"
Q779,tibby and i have again been wondering where we ll live next september,Margaret,"['Tibby', 'Helen']"
Q780,tibby had better first wonder what he ll do,Helen,"['Margaret', 'Tibby']"
Q781,cheers children it s mrs lanoline,Helen,"['Margaret', 'Tibby']"
Q782,you wouldn t remember giving me this miss schlegel,Leonard,"['Margaret', 'Tibby', 'Helen']"
Q783,no i can t say i do,Margaret,"['Tibby', 'Leonard', 'Helen']"
Q784,well that was how it happened you see,Leonard,"['Margaret', 'Tibby', 'Helen']"
Q785,where did we meet mr bast for the minute i don t remember,Margaret,"['Tibby', 'Leonard', 'Helen']"
Q786,it was a concert at the queen s hall i think you will recollect when i tell you that it included a performance of the fifth symphony of beethoven,Leonard,"['Margaret', 'Tibby', 'Helen']"
Q787,we hear the fifth practically every time it s done so i m not sure do you remember helen,Margaret,"['Tibby', 'Leonard', 'Helen']"
Q788,was it the time the sandy cat walked round the balustrade,Helen,"['Tibby', 'Margaret', 'Leonard']"
Q789,then i don t remember that s the only beethoven i ever remember specially,Helen,"['Tibby', 'Margaret', 'Leonard']"
Q790,and you if i may say so took away my umbrella inadvertently of course,Leonard,"['Margaret', 'Tibby', 'Helen']"
Q791,likely enough for i steal umbrellas even oftener than i hear beethoven did you get it back,Helen,"['Tibby', 'Margaret', 'Leonard']"
Q792,yes thank you miss schlegel,Leonard,"['Margaret', 'Tibby', 'Helen']"
Q793,the mistake arose out of my card did it,Margaret,"['Tibby', 'Leonard', 'Helen']"
Q794,yes the mistake arose it was a mistake,Leonard,"['Margaret', 'Tibby', 'Helen']"
Q795,the lady who called here yesterday thought that you were calling too and that she could find you,Margaret,"['Tibby', 'Leonard', 'Helen']"
Q796,that s so calling too a mistake,Leonard,"['Margaret', 'Tibby', 'Helen']"
Q797,then why,Helen,"['Tibby', 'Margaret', 'Leonard']"
Q798,i said to my wife i said to mrs bast and mrs bast said to me while i was gone however she wanted me on important business and thought i had come here owing to the card and so came after me and i beg to tender my apologies and hers as well for any inconvenience we may have inadvertently caused you,Leonard,"['Margaret', 'Tibby', 'Helen']"
Q799,no inconvenience but i still don t understand,Helen,"['Tibby', 'Margaret', 'Leonard']"
Q800,i still don t understand when did you say you paid this call,Helen,"['Tibby', 'Margaret', 'Leonard']"
Q801,call what call,Leonard,"['Margaret', 'Tibby', 'Helen']"
Q802,this afternoon call,Helen,"['Tibby', 'Margaret', 'Leonard']"
Q803,in the afternoon of course,Leonard,"['Margaret', 'Tibby', 'Helen']"
Q804,saturday afternoon or sunday afternoon,Tibby,"['Margaret', 'Leonard', 'Helen']"
Q805,s saturday,Leonard,"['Margaret', 'Tibby', 'Helen']"
Q806,really and you were still calling on sunday when your wife came here a long visit,Helen,"['Tibby', 'Margaret', 'Leonard']"
Q807,i don t call that fair i know what you mean and it isn t so,Leonard,"['Margaret', 'Tibby', 'Helen']"
Q808,oh don t let us mind,Margaret,"['Tibby', 'Leonard', 'Helen']"
Q809,it was something else i was somewhere else to what you think so there,Leonard,"['Margaret', 'Tibby', 'Helen']"
Q810,it was good of you to come and explain the rest is naturally no concern of ours,Margaret,"['Tibby', 'Leonard', 'Helen']"
Q811,yes but i want i wanted have you ever read the ordeal of richard feverel,Leonard,"['Margaret', 'Tibby', 'Helen']"
Q812,it s a beautiful book i wanted to get back to the earth don t you see like richard does in the end or have you ever read stevenson s prince otto,Leonard,"['Margaret', 'Tibby', 'Helen']"
Q813,that s another beautiful book you get back to the earth in that i wanted,Leonard,"['Margaret', 'Tibby', 'Helen']"
Q814,i walked all the saturday night i walked,Leonard,"['Margaret', 'Tibby', 'Helen']"
Q815,no doubt it s another beautiful book but i d rather hear about your road,Helen,"['Tibby', 'Margaret', 'Leonard']"
Q816,oh i walked,Leonard,"['Margaret', 'Tibby', 'Helen']"
Q817,how far,Helen,"['Tibby', 'Margaret', 'Leonard']"
Q818,i don t know nor for how long it got too dark to see my watch,Leonard,"['Margaret', 'Tibby', 'Helen']"
Q819,were you walking alone may i ask,Helen,"['Tibby', 'Margaret', 'Leonard']"
Q820,yes but we d been talking it over at the office there s been a lot of talk at the office lately about these things the fellows there said one steers by the pole star and i looked it up in the celestial atlas but once out of doors everything gets so mixed,Leonard,"['Margaret', 'Tibby', 'Helen']"
Q821,don t talk to me about the pole star i know its little ways it goes round and round and you go round after it,Helen,"['Tibby', 'Margaret', 'Leonard']"
Q822,well i lost it entirely first of all the street lamps then the trees and towards morning it got cloudy,Leonard,"['Margaret', 'Tibby', 'Helen']"
Q823,where did you start from do tell us more,Margaret,"['Leonard', 'Helen']"
Q824,i took the underground to wimbledon as i came out of the office i said to myself i must have a walk once in a way if i don t take this walk now i shall never take it i had a bit of dinner at wimbledon and then,Leonard,"['Margaret', 'Helen']"
Q825,but not good country there is it,Margaret,"['Leonard', 'Helen']"
Q826,it was gas lamps for hours still i had all the night and being out was the great thing i did get into woods too presently,Leonard,"['Margaret', 'Helen']"
Q827,yes go on,Helen,"['Margaret', 'Leonard']"
Q828,you ve no idea how difficult uneven ground is when it s dark,Leonard,"['Margaret', 'Helen']"
Q829,did you actually go off the roads,Helen,"['Margaret', 'Leonard']"
Q830,oh yes i always meant to go off the roads but the worst of it is that it s more difficult to find one s way,Leonard,"['Margaret', 'Helen']"
Q831,mr bast you re a born adventurer no professional athlete would have attempted what you ve done it s a wonder your walk didn t end in a broken neck whatever did your wife say,Margaret,"['Leonard', 'Helen']"
Q832,professional athletes never move without lanterns and compasses besides they can t walk it tires them go on,Helen,"['Margaret', 'Leonard']"
Q833,i felt like r l s you probably remember how in virginibus,Leonard,"['Margaret', 'Helen']"
Q834,yes but the wood this ere wood how did you get out of it,Helen,"['Margaret', 'Leonard']"
Q835,i managed one wood and found a road the other side which went a good bit uphill i rather fancy it was those north downs for the road went off into grass and i got into another wood that was awful with gorse bushes i did wish i d never come but suddenly it got light just while i seemed going under one tree then i found a road down to a station and took the first train i could back to london,Leonard,"['Margaret', 'Helen']"
Q836,but was the dawn wonderful,Helen,"['Margaret', 'Leonard']"
Q837,no,Leonard,"['Margaret', 'Helen']"
Q838,the dawn was only grey it was nothing to mention,Leonard,"['Margaret', 'Helen']"
Q839,just a grey evening turned upside down i know,Helen,"['Margaret', 'Leonard']"
Q840,and i was too tired to lift up my head to look at it and so cold too i m glad i did it and yet at the time it bored me more than i can say and besides you can believe me or not as you choose i was very hungry that dinner at wimbledon i meant it to last me all night like other dinners i never thought that walking would make such a difference why when you re walking you want as it were a breakfast and luncheon and tea during the night as well and i d nothing but a packet of woodbines lord i did feel bad looking back it wasn t what you may call enjoyment it was more a case of sticking to it i did stick i i was determined oh hang it all what s the good i mean the good of living in a room for ever there one goes on day after day same old game same up and down to town until you forget there is any other game you ought to see once in a way what s going on outside if it s only nothing particular after all,Leonard,"['Margaret', 'Helen']"
Q841,i should just think you ought,Helen,"['Margaret', 'Leonard']"
Q842,curious it should all come about from reading something of richard jefferies,Leonard,"['Margaret', 'Helen']"
Q843,excuse me mr bast but you re wrong there it didn t it came from something far greater,Helen,"['Margaret', 'Leonard']"
Q844,then you don t think i was foolish,Leonard,"['Margaret', 'Helen']"
Q845,heavens no,Margaret,"['Leonard', 'Helen']"
Q846,heaven help us if we do,Helen,"['Margaret', 'Leonard']"
Q847,i m very glad you say that now my wife would never understand not if i explained for days,Leonard,"['Margaret', 'Helen']"
Q848,no it wasn t foolish you ve pushed back the boundaries i think it splendid of you,Helen,"['Margaret', 'Leonard']"
Q849,you ve not been content to dream as we have,Margaret,"['Leonard', 'Helen']"
Q850,though we have walked too,Helen,"['Margaret', 'Leonard']"
Q851,i must show you a picture upstairs,Margaret,"['Leonard', 'Helen']"
Q852,oh bother not to say dash i had forgotten we were dining out but do do come round again and have a talk,Helen,"['Margaret', 'Leonard']"
Q853,yes you must do,Margaret,"['Leonard', 'Helen']"
Q854,no i shall not it s better like this,Leonard,"['Margaret', 'Helen']"
Q855,why better,Margaret,"['Leonard', 'Helen']"
Q856,no it is better not to risk a second interview i shall always look back on this talk with you as one of the finest things in my life really i mean this we can never repeat it has done me real good and there we had better leave it,Leonard,"['Margaret', 'Helen']"
Q857,that s rather a sad view of life surely,Helen,"['Margaret', 'Leonard']"
Q858,things so often get spoiled,Leonard,"['Margaret', 'Helen']"
Q859,i know but people don t,Helen,"['Margaret', 'Leonard']"
Q860,go then perhaps you know best but never forget you re better than jefferies,Helen,"['Margaret', 'Leonard']"
Q861,what s that card eh,Jacky,['Leonard']
Q862,yes don t you wish you knew what that card was,Leonard,['Jacky']
Q863,len who s miss schlegel,Jacky,['Leonard']
Q864,well at all events she doesn t know about that card yah done her there,Leonard,['Leonard']
Q865,well i know where you ve been but you don t know where i ve been,Leonard,['Jacky']
Q866,len i do think you might explain,Jacky,['Leonard']
Q867,order order miss schlegel you are here i understand to advise me in the interests of the society for the preservation of places of historic interest or natural beauty i cannot have you speaking out of your role it makes my poor head go round and i think you forget that i am very ill,The Reader Of The Paper,"['Margaret', 'An Earnest Girl', 'Helen']"
Q868,your head won t go round if only you ll listen to my argument why not give him the money itself you re supposed to have about thirty thousand a year,Margaret,"['The Reader Of The Paper', 'An Earnest Girl', 'Helen']"
Q869,have i i thought i had a million,The Reader Of The Paper,"['Margaret', 'An Earnest Girl', 'Helen']"
Q870,wasn t a million your capital dear me we ought to have settled that still it doesn t matter whatever you ve got i order you to give as many poor men as you can three hundred a year each,Margaret,"['The Reader Of The Paper', 'An Earnest Girl', 'Helen']"
Q871,but that would be pauperising them,An Earnest Girl,"['The Reader Of The Paper', 'Margaret', 'Helen']"
Q872,not if you gave them so much a big windfall would not pauperise a man it is these little driblets distributed among too many that do the harm money s educational it s far more educational than the things it buys in a sense well isn t the most civilized thing going the man who has learnt to wear his income properly,Margaret,"['The Reader Of The Paper', 'An Earnest Girl', 'Helen']"
Q873,give them a chance give them money don t dole them out poetry books and railway tickets like babies give them the wherewithal to buy these things when your socialism comes it may be different and we may think in terms of commodities instead of cash till it comes give people cash for it is the warp of civilisation whatever the woof may be the imagination ought to play upon money and realise it vividly for it s the the second most important thing in the world it is so slurred over and hushed up there is so little clear thinking oh political economy of course but so few of us think clearly about our own private incomes and admit that independent thoughts are in nine cases out of ten the result of independent means money give mr bast money and don t bother about his ideals he ll pick up those for himself,Margaret,"['The Reader Of The Paper', 'An Earnest Girl', 'Helen']"
Q874,nothing but he would not gain his soul until he had gained a little of the world,Margaret,"['The Reader Of The Paper', 'An Earnest Girl', 'Helen']"
Q875,personal supervision and mutual help,An Earnest Girl,"['The Reader Of The Paper', 'Margaret', 'Helen']"
Q876,cold,Margaret,['Helen']
Q877,no,Helen,['Margaret']
Q878,tired,Margaret,['Helen']
Q879,doesn t matter,Helen,['Margaret']
Q880,i say helen,Margaret,['Helen']
Q881,well,Helen,['Margaret']
Q882,are we really going to follow up mr bast,Margaret,['Helen']
Q883,i don t know,Helen,['Margaret']
Q884,i think we won t,Margaret,['Helen']
Q885,as you like,Helen,['Margaret']
Q886,it s no good i think unless you really mean to know people the discussion brought that home to me we got on well enough with him in a spirit of excitement but think of rational intercourse we mustn t play at friendship no it s no good,Margaret,['Helen']
Q887,there s mrs lanoline too so dull,Helen,['Margaret']
Q888,just so and possibly worse than dull,Margaret,['Helen']
Q889,i should like to know how he got hold of your card,Helen,['Margaret']
Q890,but he said something about a concert and an umbrella,Margaret,['Helen']
Q891,then did the card see the wife,Helen,['Margaret']
Q892,helen come to bed,Margaret,['Helen']
Q893,no just a little longer it is so beautiful tell me oh yes did you say money is the warp of the world,Helen,['Margaret']
Q894,yes,Margaret,['Helen']
Q895,then what s the woof,Helen,['Margaret']
Q896,very much what one chooses it s something that isn t money one can t say more,Margaret,['Helen']
Q897,walking at night,Helen,['Margaret']
Q898,probably,Margaret,['Helen']
Q899,for tibby oxford,Helen,['Margaret']
Q900,it seems so,Margaret,['Helen']
Q901,for you,Helen,['Margaret']
Q902,now that we have to leave wickham place i begin to think it s that for mrs wilcox it was certainly howards end,Margaret,['Helen']
Q903,it is sad to suppose that places may ever be more important than people,Margaret,['Helen']
Q904,why meg they re so much nicer generally i d rather think of that forester s house in pomerania than of the fat herr forstmeister who lived in it,Helen,['Margaret']
Q905,i believe we shall come to care about people less and less helen the more people one knows the easier it becomes to replace them it s one of the curses of london i quite expect to end my life caring most for a place,Margaret,['Helen']
Q906,how do you do i thought i recognised your voices whatever are you both doing down here,Henry,"['Margaret', 'Helen']"
Q907,what an age it is since i ve seen you mr wilcox i met evie in the tube though lately i hope you have good news of your son,Margaret,"['Henry', 'Helen']"
Q908,paul oh paul s all right we had a line from madeira he ll be at work again by now,Henry,"['Margaret', 'Helen']"
Q909,ugh,Helen,"['Margaret', 'Henry']"
Q910,i beg your pardon,Henry,"['Margaret', 'Helen']"
Q911,isn t the climate of nigeria too horrible,Helen,"['Margaret', 'Henry']"
Q912,some one s got to go england will never keep her trade overseas unless she is prepared to make sacrifices unless we get firm in west africa ger untold complications may follow now tell me all your news,Henry,"['Margaret', 'Helen']"
Q913,oh we ve had a splendid evening we belong to a kind of club that reads papers margaret and i all women but there is a discussion after this evening it was on how one ought to leave one s money whether to one s family or to the poor and if so how oh most interesting,Helen,"['Margaret', 'Henry']"
Q914,sounds a most original entertainment i wish evie would go to that sort of thing but she hasn t the time she s taken to breeding aberdeen terriers jolly little dogs,Henry,"['Margaret', 'Helen']"
Q915,i expect we d better be doing the same really,Margaret,"['Henry', 'Helen']"
Q916,we pretend we re improving ourselves you see we suppose it a good thing to waste an evening once a fortnight over a debate but as my sister says it may be better to breed dogs,Helen,"['Margaret', 'Henry']"
Q917,not at all i don t agree with your sister there s nothing like a debate to teach one quickness i often wish i had gone in for them when i was a youngster it would have helped me no end,Henry,"['Margaret', 'Helen']"
Q918,quickness,Helen,"['Margaret', 'Henry']"
Q919,yes quickness in argument time after time i ve missed scoring a point because the other man has had the gift of the gab and i haven t oh i believe in these discussions,Henry,"['Margaret', 'Helen']"
Q920,oh yes it doesn t much matter what subject you take,Henry,"['Margaret', 'Helen']"
Q921,but this is going to be far better than the debate itself,Margaret,"['Henry', 'Helen']"
Q922,no i won t go on i ll just put our special case to mr wilcox,Helen,"['Margaret', 'Henry']"
Q923,about mr bast yes do he ll be more lenient to a special case,Margaret,"['Henry', 'Helen']"
Q924,but mr wilcox do first light another cigarette it s this we ve just come across a young fellow who s evidently very poor and who seems interest,Helen,"['Margaret', 'Henry']"
Q925,what s his profession,Henry,"['Margaret', 'Helen']"
Q926,clerk,Helen,"['Margaret', 'Henry']"
Q927,what in,Henry,"['Margaret', 'Helen']"
Q928,do you remember margaret,Helen,"['Margaret', 'Henry']"
Q929,porphyrion fire insurance company,Margaret,"['Henry', 'Helen']"
Q930,oh yes the nice people who gave aunt juley a new hearth rug he seems interesting in some ways very and one wishes one could help him he is married to a wife whom he doesn t seem to care for much he likes books and what one may roughly call adventure and if he had a chance but he is so poor he lives a life where all the money is apt to go on nonsense and clothes one is so afraid that circumstances will be too strong for him and that he will sink well he got mixed up in our debate he wasn t the subject of it but it seemed to bear on his point suppose a millionaire died and desired to leave money to help such a man how should he be helped should he be given three hundred pounds a year direct which was margaret s plan most of them thought this would pauperise him should he and those like him be given free libraries i said no he doesn t want more books to read but to read books rightly my suggestion was he should be given something every year towards a summer holiday but then there is his wife and they said she would have to go too nothing seemed quite right now what do you think imagine that you were a millionaire and wanted to help the poor what would you do,Helen,"['Margaret', 'Henry']"
Q931,my dear miss schlegel i will not rush in where your sex has been unable to tread i will not add another plan to the numerous excellent ones that have been already suggested my only contribution is this let your young friend clear out of the porphyrion fire insurance company with all possible speed,Henry,"['Margaret', 'Helen']"
Q932,why,Margaret,"['Henry', 'Helen']"
Q933,this is between friends it ll be in the receiver s hands before christmas it ll smash,Henry,"['Margaret', 'Helen']"
Q934,dear me helen listen to that and he ll have to get another place,Margaret,"['Henry', 'Helen']"
Q935,will have let him leave the ship before it sinks let him get one now,Henry,"['Margaret', 'Helen']"
Q936,rather than wait to make sure,Margaret,"['Henry', 'Helen']"
Q937,decidedly,Henry,"['Margaret', 'Helen']"
Q938,why s that,Margaret,"['Henry', 'Helen']"
Q939,naturally the man who s in a situation when he applies stands a better chance is in a stronger position that the man who isn t it looks as if he s worth something i know by myself this is letting you into the state secrets it affects an employer greatly human nature i m afraid,Henry,"['Margaret', 'Helen']"
Q940,i hadn t thought of that,Margaret,"['Henry', 'Helen']"
Q941,our human nature appears to be the other way round we employ people because they re unemployed the boot man for instance,Helen,"['Margaret', 'Henry']"
Q942,and how does he clean the boots,Henry,"['Margaret', 'Helen']"
Q943,not well,Margaret,"['Henry', 'Helen']"
Q944,there you are,Henry,"['Margaret', 'Helen']"
Q945,then do you really advise us to tell this youth,Margaret,"['Henry', 'Helen']"
Q946,i advise nothing i oughtn t to have spoken but i happen to know being more or less behind the scenes the porphyrion s a bad bad concern now don t say i said so it s outside the tariff ring,Henry,"['Margaret', 'Helen']"
Q947,certainly i won t say in fact i don t know what that means,Margaret,"['Henry', 'Helen']"
Q948,i thought an insurance company never smashed don t the others always run in and save them,Helen,"['Margaret', 'Henry']"
Q949,you re thinking of reinsurance it is exactly there that the porphyrion is weak it has tried to undercut has been badly hit by a long series of small fires and it hasn t been able to reinsure i m afraid that public companies don t save one another for love,Henry,"['Margaret', 'Helen']"
Q950,human nature i suppose,Helen,"['Margaret', 'Henry']"
Q951,yes extremely,Henry,"['Margaret', 'Helen']"
Q952,and how s howards end looking,Margaret,"['Henry', 'Helen']"
Q953,it s let,Henry,"['Margaret', 'Helen']"
Q954,really and you wandering homeless in longhaired chelsea how strange are the ways of fate,Margaret,"['Henry', 'Helen']"
Q955,no it s let unfurnished we ve moved,Henry,"['Margaret', 'Helen']"
Q956,why i thought of you both as anchored there for ever evie never told me,Margaret,"['Henry', 'Helen']"
Q957,i dare say when you met evie the thing wasn t settled we only moved a week ago paul has rather a feeling for the old place and we held on for him to have his holiday there but really it is impossibly small endless drawbacks i forget whether you ve been up to it,Henry,"['Margaret', 'Helen']"
Q958,as far as the house never,Margaret,"['Henry', 'Helen']"
Q959,well howards end is one of those converted farms they don t really do spend what you will on them we messed away with a garage all among the wych elm roots and last year we enclosed a bit of the meadow and attempted a rockery evie got rather keen on alpine plants but it didn t do no it didn t do you remember your sister will remember the farm with those abominable guinea fowls and the hedge that the old woman never would cut properly so that it all went thin at the bottom and inside the house the beams and the staircase through a door picturesque enough but not a place to live in,Henry,"['Margaret', 'Helen']"
Q960,full tide and the position wasn t right either the neighbourhood s getting suburban either be in london or out of it i say so we ve taken a house in ducie street close to sloane street and a place right down in shropshire oniton grange ever heard of oniton do come and see us right away from everywhere up towards wales,Henry,"['Margaret', 'Helen']"
Q961,what a change i can t imagine howards end or hilton without you,Margaret,"['Henry', 'Helen']"
Q962,hilton isn t without us charles is there still,Henry,"['Margaret', 'Helen']"
Q963,still but i thought he was still at epsom they were furnishing that christmas one christmas how everything alters i used to admire mrs charles from our windows very often wasn t it epsom,Margaret,"['Henry', 'Helen']"
