A,B,i_merge_id,j_merge_id,i_text,j_text,i_addressees,A_gender,A_category,B_gender,B_category
Helen,Margaret,1990,348,where s the piano meg,if even that worries you we could arrange something there s no reason we should be near people who displease us or whom we displease thanks to our money we might even go away for a little,Margaret,F,major,F,major
Helen,Margaret,1992,1474,nothing,oh helen whatever have you done now,Margaret,F,major,F,major
Helen,Margaret,1994,776,the carpet s a mistake i know that we had it in london but this floor ought to be bare it is far too beautiful,tired,Margaret,F,major,F,major
Helen,Margaret,1996,1973,oh what a place for mother s chiffonier,not that but i can t,Margaret,F,major,F,major
Helen,Margaret,1998,1478,oh look at them wickham place faced north didn t it,have you actually brought two starving people from london to shropshire helen,Margaret,F,major,F,major
Helen,Margaret,2000,202,anyhow it is thirty years since any of those chairs have felt the sun feel their dear little backs are quite warm,in a way i wish we had a real boy in the house the kind of boy who cares for men it would make entertaining so much easier,Margaret,F,major,F,major
Helen,Margaret,2002,1985,over here meg put it so that any one sitting will see the lawn ye es the window s too high,miss avery was extraordinary she loved mrs wilcox and would rather furnish her home with our things than think of it empty in consequence here are all the library books,Margaret,F,major,F,major
Helen,Margaret,2004,1945,no i don t like the drawing room so much the beam has been match boarded it would have been so beautiful otherwise,we thought it was illness but even then i haven t behaved worthily i ought not to have consulted any one what would our father have thought of me,Margaret,F,major,F,major
Helen,Margaret,2006,2287,and never will,oh take care,Margaret,F,major,F,major
Helen,Margaret,2008,1062,coffee it was coffee surely impossible tibby was far too young to be given coffee at that time,it s a better vein than the cosmopolitan now children which is it to be you know the ducie street house shall i say yes or shall i say no tibby love which i m specially anxious to pin you both it depends on nothing of the sort say yes i think that our race is degenerating we cannot settle even this little thing what will it be like when we have to settle a big one,Margaret,F,major,F,major
Helen,Margaret,2010,211,yes,a touch of the w s perhaps,Margaret,F,major,F,major
Helen,Margaret,2012,2009,i know no i don t what a detestable boy tibby was,was father alive,Margaret,F,major,F,major
Helen,Margaret,2014,299,ah that greengage tree why do i connect it with dumb bells and there come the chickens the grass wants cutting i love yellow hammers,i don t feel grave that s all i can say you re going quite on the wrong tack,Margaret,F,major,F,major
Helen,Margaret,2016,1993,tibby is moderately a dear now,curious too that the carpet fits,Margaret,F,major,F,major
Helen,Margaret,2018,825,perhaps the wilcoxes are beginning the siege,porphyrion fire insurance company,Margaret,F,major,F,major
Helen,Margaret,2020,1154,it is always meg,oh really,Margaret,F,major,F,major
Helen,Margaret,2026,982,but i like milk why send it away,you in there,Margaret; Tom,F,major,F,major
Helen,Margaret,2036,1060,you re a very good and rather a clever little boy mind you come again isn t he charming,interesting people don t get one houses,Margaret; Tom,F,major,F,major
Helen,Margaret,2038,2275,what do you mean,perhaps an adventure,Margaret,F,major,F,major
Helen,Margaret,2040,1977,because i probably agree with you,certainly dearest,Margaret,F,major,F,major
Helen,Margaret,2042,1156,i do agree but you said that the house was dead not half an hour ago,what do you know,Margaret,F,major,F,major
Helen,Margaret,2044,675,yes the house has a surer life than we even if it was empty and as it is i can t get over that for thirty years the sun has never shone full on our furniture after all wickham place was a grave meg i ve a startling idea,but what an extraordinary,Margaret,F,major,F,major
Helen,Margaret,2046,2039,drink some milk to steady you no i won t tell you yet because you may laugh or be angry let s go upstairs first and give the rooms an airing then one would see really about my idea couldn t you and i camp out in this house for the night,i don t know,Margaret,F,major,F,major
Helen,Margaret,2048,1306,here are beds tables towels,it s all right dempster s bank s better,Margaret,F,major,F,major
Helen,Margaret,2050,1951,i require no suggestions i shall not alter anything in my plans but it would give me so much pleasure to have one night here with you it will be something to look back on oh meg lovey do let s,i believe you would never have told me,Margaret,F,major,F,major
Helen,Margaret,2052,1335,ducie street is his house this is ours our furniture our sort of people coming to the door do let us camp out just one night and tom shall feed us on eggs and milk why not it s a moon,why should you put things so bitterly dearie,Margaret,F,major,F,major
Helen,Margaret,2054,1476,i know he won t like it but i am going to pass out of their lives what difference will it make in the long run if they say and she even spent the night at howards end,helen are you mad,Margaret,F,major,F,major
Helen,Margaret,2056,1189,because my plans,do you remember the embankment at chelsea it can t be ten days ago,Margaret,F,major,F,major
Helen,Margaret,2058,1963,then because my life is great and theirs are little i know of things they can t know of and so do you we know that there s poetry we know that there s death they can only take them on hearsay we know this is our house because it feels ours oh they may take the title deeds and the door keys but for this one night we are at home,no one,Margaret,F,major,F,major
Helen,Margaret,2060,1345,yes and we could talk it won t be a very glorious story but under that wych elm honestly i see little happiness ahead cannot i have this one night with you,perhaps,Margaret,F,major,F,major
Helen,Margaret,2062,1482,then let us,very well i too am sorry about them but it beats me why you ve brought them here or why you re here yourself,Margaret,F,major,F,major
Helen,Margaret,2064,1987,oh we don t want leave charles may say no,the sword looks well though,Margaret,F,major,F,major
Helen,Margaret,2066,2260,go if you like i should have stopped without leave,dreadfully that is why i wish dolly had not come too to day still he wanted them all to come it has to be,Margaret,F,major,F,major
Helen,Margaret,2141,2148,one isolates i isolated mr wilcox from the other forces that were pulling leonard downhill consequently i was full of pity and almost of revenge for weeks i had blamed mr wilcox only and so when your letters came,except mrs wilcox dearest no one understands our little movements,Margaret,F,major,F,major
Helen,Margaret,2143,2283,i did not know that it was your own idea to dismiss the basts,you were both ill at the time i did the obvious things i had two invalids to nurse here was a house ready furnished and empty it was obvious i didn t know myself it would turn into a permanent home no doubt i have done a little towards straightening the tangle but things that i can t phrase have helped me,Margaret,F,major,F,major
Helen,Margaret,2145,687,looking back darling i know that it was right it is right to save the man whom one loves i am less enthusiastic about justice now but we both thought you wrote at his dictation it seemed the last touch of his callousness being very much wrought up by this time and mrs bast was upstairs i had not seen her and had talked for a long time to leonard i had snubbed him for no reason and that should have warned me i was in danger so when the notes came i wanted us to go to you for an explanation he said that he guessed the explanation he knew of it and you mustn t know i pressed him to tell me he said no one must know it was something to do with his wife right up to the end we were mr bast and miss schlegel i was going to tell him that he must be frank with me when i saw his eyes and guessed that mr wilcox had ruined him in two ways not one i drew him to me i made him tell me i felt very lonely myself he is not to blame he would have gone on worshipping me i want never to see him again though it sounds appalling i wanted to give him money and feel finished oh meg the little that is known about these things the little too that is known about growth both times it was loneliness and the night and panic afterwards did leonard grow out of paul,tibby and i have again been wondering where we ll live next september,Margaret,F,major,F,major
Helen,Margaret,2147,1173,i did react until i found poor leonard i am steady now i shan t ever like your henry dearest meg or even speak kindly about him but all that blinding hate is over i shall never rave against wilcoxes any more i understand how you married him and you will now be very happy yes i do at last understand,no,Margaret,F,major,F,major
Helen,Margaret,2149,118,because in death i agree,i don t think that the wilcoxes struck me as being genuine people particularly the wife,Margaret,F,major,F,major
Helen,Margaret,2153,800,why should miss avery work for us,now that we have to leave wickham place i begin to think it s that for mrs wilcox it was certainly howards end it is sad to suppose that places may ever be more important than people,Margaret,F,major,F,major
Helen,Margaret,2155,788,this is not quite our house yet when miss avery called i felt we are only a couple of tourists,but he said something about a concert and an umbrella,Margaret,F,major,F,major
Helen,Margaret,2157,1054,but affectionate tourists,shan t i go up to town to day take the house if it s the least possible and then come down by the afternoon train to morrow and start enjoying myself i shall be no fun to myself or to others until this business is off my mind,Margaret,F,major,F,major
Helen,Margaret,2159,2266,i can t pretend very long sitting under this tree one forgets but i know that to morrow i shall see the moon rise out of germany not all your goodness can alter the facts of the case unless you will come with me,and he likes you because you don t,Margaret,F,major,F,major
Helen,Margaret,2161,2057,you would not but i am serious in asking you,which you change in a moment,Margaret,F,major,F,major
Helen,Margaret,2245,1161,i haven t any idea do you suppose baby may meg,what s happened to you,Margaret; Tom,F,major,F,major
Helen,Margaret,2247,2277,tom wants to know whether baby is old enough to play with hay,not for us but for him is it sweetening yet,Margaret; Tom,F,major,F,major
Helen,Margaret,2249,2027,now tom baby is not to stand he is not to lie on his face he is not to lie so that his head wags he is not to be teased or tickled and he is not to be cut into two or more pieces by the cutter will you be as careful as all that,do you oh very well but we ve nothing to put it in and he wants the can,Margaret; Tom,F,major,F,major
Helen,Margaret,2251,1509,he is fond of baby that s why he does it they re going to be lifelong friends,nor am i concerned with duty i m concerned with the characters of various people whom we know and how things being as they are things may be made a little better mr wilcox hates being asked favours all business men do but i am going to ask him at the risk of a rebuff because i want to make things a little better,Margaret,F,major,F,major
Helen,Margaret,2253,2150,of course it will be a great thing for tom,not quite i feel that you and i and henry are only fragments of that woman s mind she knows everything she is everything she is the house and the tree that leans over it people have their own deaths as well as their own lives and even if there is nothing beyond death we shall differ in our nothingness i cannot believe that knowledge such as hers will perish with knowledge such as mine she knew about realities she knew when people were in love though she was not in the room i don t doubt that she knew when henry deceived her,Margaret,F,major,F,major
Helen,Margaret,2255,671,what a time they all are what can they be doing inside i wish henry was out to enjoy this this lovely weather and to be shut up in the house it s very hard,now helen what did really happen,Margaret,F,major,F,major
Helen,Margaret,2257,1148,meg is or isn t he ill i can t make out,not exactly,Margaret,F,major,F,major
Helen,Margaret,2259,784,i suppose he worries dreadfully about his part of the tangle,it s no good i think unless you really mean to know people the discussion brought that home to me we got on well enough with him in a spirit of excitement but think of rational intercourse we mustn t play at friendship no it s no good,Margaret,F,major,F,major
Helen,Margaret,2261,2285,why does he want them meg may i tell you something i like henry,i think so there are moments when i feel howards end peculiarly our own,Margaret,F,major,F,major
Helen,Margaret,2263,1941,i usen t to,i told you nothing that was true,Margaret,F,major,F,major
Helen,Margaret,2265,1333,i like henry because he does worry,he is such a man in theory but oh helen in theory,Margaret,F,major,F,major
Helen,Margaret,2267,819,about love i mean a woman s love for a man i supposed i should hang my life on to that once and was driven up and down and about as if something was worrying through me but everything is peaceful now i seem cured that herr forstmeister whom frieda keeps writing about must be a noble character but he doesn t see that i shall never marry him or anyone it isn t shame or mistrust of myself i simply couldn t i m ended i used to be so dreamy about a man s love as a girl and think that for good or evil love must be the great thing but it hasn t been it has been itself a dream do you agree,about mr bast yes do he ll be more lenient to a special case,Margaret,F,major,F,major
Helen,Margaret,2272,1961,baby s not to try and stand there s something wanting in me i see you loving henry and understanding him better daily and i know that death wouldn t part you in the least but i is it some awful appalling criminal defect,all,Margaret; Tom,F,major,F,major
Helen,Margaret,2274,1484,yes yes but what has leonard got out of life,yes to morrow,Margaret,F,major,F,major
Helen,Margaret,2276,1171,is that enough,it is wonderful knowing that a real man cares for you the mere fact of that grows more tremendous remember i ve known and liked him steadily for nearly three years,Margaret,F,major,F,major
Helen,Margaret,2278,217,no only withered,you do what you can for the house the drawing room reeks of smoke,Margaret,F,major,F,major
Helen,Margaret,2280,1343,oh meg you are a person think of the racket and torture this time last year but now i couldn t stop unhappy if i tried what a change and all through you,oh helen am i will it be as dreadful for poor henry as all that,Margaret,F,major,F,major
Helen,Margaret,2282,986,yes but who settled us down you you did it all sweetest though you re too stupid to see living here was your plan i wanted you he wanted you and everyone said it was impossible but you knew just think of our lives without you meg i and baby with monica revolting by theory he handed about from dolly to evie but you picked up the pieces and made us a home can t it strike you even for a moment that your life has been heroic can t you remember the two months after charles s arrest when you began to act and did all,come back to the wilcoxes and tell me later mr w much concerned and slightly titillated,Margaret,F,major,F,major
Helen,Margaret,2284,1967,i hope it will be permanent,interested are you very well i must tell you i suppose my husband lent it on condition we but by a mistake all our things were unpacked and miss avery instead of look here i can t go on like this i warn you i won t helen why should you be so miserably unkind to me simply because you hate henry,Margaret,F,major,F,major
Helen,Margaret,2286,1498,all the same london s creeping you see that in surrey and even hampshire now i can see it from the purbeck downs and london is only part of something else i m afraid life s going to be melted down all over the world because a thing is going strong now it need not go strong for ever this craze for motion has only set in during the last hundred years it may be followed by a civilisation that won t be a movement because it will rest on the earth all the signs are against it now but i can t help hoping and very early in the morning in the garden i feel that our house is the future as well as the past,i can only advise you to go at once my sister has put you in a false position and it is kindest to tell you so it s too late to get to town but you ll find a comfortable hotel in oniton where mrs bast can rest and i hope you ll be my guests there,Margaret,F,major,F,major
A Haughty And Magnificent Nephew,Uncle Ernst,129,130,do you imply that we germans are stupid uncle ernst,to my mind you use the intellect but you no longer care about it that i call stupidity you only care about the things that you can use and therefore arrange them in the following order money supremely useful intellect rather useful imagination of no use at all no your pan germanism is no more imaginative than is our imperialism over here it is the vice of a vulgar mind to be thrilled by bigness to think that a thousand square miles are a thousand times more wonderful than one square mile and that a million square miles are almost the same as heaven that is not imagination no it kills it when their poets over here try to celebrate bigness they are dead at once and naturally your poets too are dying your philosophers your musicians to whom europe has listened for two hundred years gone gone with the little courts that nurtured them gone with esterhazy and weimar what what s that your universities oh yes you have learned men who collect more facts than do the learned men of england they collect facts and facts and empires of facts but which of them will rekindle the light within,Margaret; Uncle Ernst,M,minor,M,minor
Uncle Ernst,Margaret,130,131,to my mind you use the intellect but you no longer care about it that i call stupidity you only care about the things that you can use and therefore arrange them in the following order money supremely useful intellect rather useful imagination of no use at all no your pan germanism is no more imaginative than is our imperialism over here it is the vice of a vulgar mind to be thrilled by bigness to think that a thousand square miles are a thousand times more wonderful than one square mile and that a million square miles are almost the same as heaven that is not imagination no it kills it when their poets over here try to celebrate bigness they are dead at once and naturally your poets too are dying your philosophers your musicians to whom europe has listened for two hundred years gone gone with the little courts that nurtured them gone with esterhazy and weimar what what s that your universities oh yes you have learned men who collect more facts than do the learned men of england they collect facts and facts and empires of facts but which of them will rekindle the light within,papa why will they not discuss this most clear question to me one of two things is very clear either god does not know his own mind about england and germany or else these do not know the mind of god,A Haughty And Magnificent Nephew; Margaret,M,minor,F,major
Aunt Juley,Helen,132,1068,whom is margaret talking to would it be some young man or other whom she takes an interest in,and that s the man who beat the austrians and the danes and the french and who beat the germans that were inside himself and we re like him,Helen,F,major,F,major
Aunt Juley,Helen,134,1130,you girls are so wonderful in always having oh dear one mustn t talk,so do i oh so do i,Helen,F,major,F,major
Aunt Juley,Helen,193,296,i dare say it is all for the best we know nothing about the young man margaret and your drawing room is full of very tempting little things,of course i don t mind it is that you and meg are both so absurdly grave about it when there s nothing to be grave about at all,Helen; Margaret,F,major,F,major
Aunt Juley,Helen,198,133,why he might have stolen the little ricketts picture as well,i expect so,Helen; Margaret,F,major,F,major
Aunt Juley,Helen,295,1059,it is only that a certain family whom we know by name but do not mention as you said yourself last night after the concert have taken the flat opposite from the mathesons where the plants are in the balcony what helen you don t mind them coming do you,no more do i it s funny that we just don t lose sight of them out of all our hotel acquaintances mr wilcox is the only one who has stuck it is now over three years and we have drifted away from far more interesting people in that time,Fraulein Mosebach; Helen; Margaret,F,major,F,major
Aunt Juley,Helen,1058,1128,i don t manage the wilcoxes i don t see where they come in,oh i do wonder i do wonder whether she s taken the house,Helen; Margaret; Tibby,F,major,F,major
Aunt Juley,Helen,1065,1126,your father may have been able to change countries and that may or may not be a good thing but he could change houses no better than you can in fact much worse never shall i forget what poor emily suffered in the move from manchester,aunt juley wouldn t that be meg s train,Helen; Margaret; Tibby,F,major,F,major
Aunt Juley,Helen,1067,1138,bungle my dear you are too little to recollect in fact you weren t there but the furniture was actually in the vans and on the move before the lease for wickham place was signed and emily took train with baby who was margaret then and the smaller luggage for london without so much as knowing where her new home would be getting away from that house may be hard but it is nothing to the misery that we all went through getting you into it,meg and i haven t got such tender hearts if there s a chance of a cheap house we go for it,Helen; Margaret; Tibby,F,major,F,major
Aunt Juley,Helen,1125,199,bournemouth is bournemouth is poole was and swanage is to be the most important town of all and biggest of the three now frau liesecke i have shown you bournemouth and i have shown you poole so let us walk backward a little and look down again at swanage,better that he had,Frieda; Helen,F,major,F,major
Aunt Juley,Helen,1127,135,oh dearest margaret i do hope she won t be overtired,how awful to marry a man like those cupids,Frieda; Helen,F,major,F,major
Aunt Juley,Helen,1129,1066,i hope she hasn t been hasty,i knew it i told you so it is the little things one bungles at the big real ones are nothing when they come,Frieda; Helen,F,major,F,major
Aunt Juley,Helen,1137,1140,and to that charles oh helen helen what a time that was,you see the wilcoxes collect houses as your victor collects tadpoles they have one ducie street two howards end where my great rumpus was three a country seat in shropshire four charles has a house in hilton and five another near epsom and six evie will have a house when she marries and probably a pied a terre in the country which makes seven oh yes and paul a hut in africa makes eight i wish we could get howards end that was something like a dear little house didn t you think so aunt juley,Frieda; Helen,F,major,F,major
Aunt Juley,Helen,1139,194,now look frau liesecke at my niece s train you see it is coming towards us coming coming and when it gets to corfe it will actually go through the downs on which we are standing so that if we walk over as i suggested and look down on swanage we shall see it coming on the other side shall we,aunt juley how can you you make me more and more ashamed i d rather he had been a thief and taken all the apostle spoons than that i well i must shut the front door i suppose one more failure for helen,Frieda; Helen,F,major,F,major
Aunt Juley,Helen,1141,1142,i had too much to do dear to look at it i had everything to settle and explain and charles wilcox to keep in his place besides it isn t likely i should remember much i just remember having lunch in your bedroom,yes so do i but oh dear dear how dreadful it all seems and in the autumn there began that anti pauline movement you and frieda and meg and mrs wilcox all obsessed with the idea that i might yet marry paul,Frieda; Helen,F,major,F,major
Aunt Juley,Helen,1146,1147,look stand where i stand and you will see the pony cart coming i see the pony cart coming,have you got the house oh what a nuisance so we re as we were,Frieda; Helen,F,major,F,major
Aunt Juley,Tibby,137,175,on the what dear,but surely you haven t forgotten the drum steadily beating on the low c aunt juley no one could it s unmistakable,Helen; Tibby,F,major,M,intermediate
Aunt Juley,Tibby,174,138,i do in a way remember the passage tibby but when every instrument is so beautiful it is difficult to pick out one thing rather than another i am sure that you and helen take me to the very nicest concerts not a dull note from beginning to end i only wish that our german friends had stayed till it finished,on the drum aunt juley,Leonard; Margaret; Tibby,F,major,M,intermediate
Tibby,Helen,138,1699,on the drum aunt juley,i leave you two commissions then the first concerns mr wilcox and you are to use your discretion the second concerns the money and is to be mentioned to no one and carried out literally you will send a hundred pounds on account to morrow does that seem to you so odd,Aunt Juley; Helen,M,intermediate,F,major
Tibby,Helen,212,1673,who are the w s,sunrise or something when i could get away,Aunt Juley; Helen; Margaret,M,intermediate,F,major
Tibby,Helen,215,1150,that house being the w s house i presume,it s just like a widower they ve cheek enough for anything and invariably select one of their first wife s friends that type meg not anything wrong with you,Aunt Juley; Helen; Margaret,M,intermediate,F,major
Tibby,Helen,677,1695,i hope you were pleased,not nearly half i have far too much and we settled at chelsea last spring that three hundred a year is necessary to set a man on his feet what i give will bring in a hundred and fifty between two it isn t enough i didn t expect you to understand me,Helen; Margaret,M,intermediate,F,major
Tibby,Helen,1149,1677,some mystery we are to be enlightened presently,as regards wickham place and my share of the furniture you and she are to do exactly as you like my own feeling is that everything may just as well be sold what does one want with dusty economic books which have made the world no better or with mother s hideous chiffoniers i have also another commission for you i want you to deliver a letter i haven t written it yet why shouldn t i post it though my head is rather wretched i hope that none of your friends are likely to come in not there,Helen; Margaret,M,intermediate,F,major
Tibby,Helen,1672,1687,who s for lunch why such an early start,then there s nothing to be done i dare say you are right let them marry there remains the question of compensation,Helen,M,intermediate,F,major
Tibby,Helen,1674,1679,so i surmise why,could i bathe my eyes tibby now for the explanation why didn t i begin with it i have found out something about mr wilcox he has behaved very wrongly indeed and ruined two people s lives it all came on me very suddenly last night i am very much upset and i do not know what to do mrs bast,Helen,M,intermediate,F,major
Tibby,Helen,1676,139,such a message is easily given,no look out for the part where you think you have done with the goblins and they come back,Helen,M,intermediate,F,major
Tibby,Helen,1678,1691,do you mind mrs martlett coming in or shall i take it from her at the door,five thousand,Helen,M,intermediate,F,major
Tibby,Helen,1680,1693,oh those people shall i lock the door again,now what is the good of driblets to go through life having done one thing to have raised one person from the abyss not these puny gifts of shillings and blankets making the grey more grey no doubt people will think me extraordinary,Helen,M,intermediate,F,major
Tibby,Helen,1682,1681,i gather he has had a mistress,no thanks tibbikins you re being very good to me i want to tell you the story before i go abroad you must do exactly what you like treat it as part of the furniture meg cannot have heard it yet i think but i cannot face her and tell her that the man she is going to marry has misconducted himself i don t even know whether she ought to be told knowing as she does that i dislike him she will suspect me and think that i want to ruin her match i simply don t know what to make of such a thing i trust your judgment what would you do,Helen,M,intermediate,F,major
Tibby,Helen,1684,1685,it is certainly a very bad business,i was afraid that i saw it out of proportion but you are right outside it and you must know in a day or two or perhaps a week take whatever steps you think fit i leave it in your hands the facts as they touch meg are all before you,Helen,M,intermediate,F,major
Tibby,Helen,1686,1683,you see helen have a cigarette i don t see what i m to do,and ruined two people s lives and goes about saying that personal actions count for nothing and there always will be rich and poor he met her when he was trying to get rich out in cyprus i don t wish to make him worse than he is and no doubt she was ready enough to meet him but there it is they met he goes his way and she goes hers what do you suppose is the end of such women they end in two ways either they sink till the lunatic asylums and the workhouses are full of them and cause mr wilcox to write letters to the papers complaining of our national degeneracy or else they entrap a boy into marriage before it is too late she i can t blame her but this isn t all i come now to the business that took us to oniton we went all three acting on mr wilcox s advice the man throws up a secure situation and takes an insecure one from which he is dismissed there are certain excuses but in the main mr wilcox is to blame as meg herself admitted it is only common justice that he should employ the man himself but he meets the woman and like the cur that he is he refuses and tries to get rid of them he makes meg write two notes came from her late that evening one for me one for leonard dismissing him with barely a reason i couldn t understand then it comes out that mrs bast had spoken to mr wilcox on the lawn while we left her to get rooms and was still speaking about him when leonard came back to her this leonard knew all along he thought it natural he should be ruined twice natural could you have contained yourself,Helen,M,intermediate,F,major
Tibby,Helen,1688,678,do you want me to adjudicate that too had you not better consult an expert,of course a perfectly delightful experience oh mrs lanoline s a dear she asked for a husband as if he were an umbrella she mislaid him saturday afternoon and for a long time suffered no inconvenience but all night and all this morning her apprehensions grew breakfast didn t seem the same no no more did lunch and so she strolled up to 2 wickham place as being the most likely place for the missing article,Helen,M,intermediate,F,major
Tibby,Helen,1690,213,what is the sum,the w s are things i and meg and aunt juley know about and you don t so there,Helen,M,intermediate,F,major
Tibby,Helen,1692,1675,good god alive,i don t know what s to be done tibby i am very much upset at a piece of news that concerns meg and do not want to face her and i am not going back to wickham place i stopped here to tell you this give meg my love and say that i want to be alone i mean to go to munich or else bonn,Helen,M,intermediate,F,major
Tibby,Helen,1694,1697,i don t care an iota what people think but it s half what you have,but you ll do it,Helen,M,intermediate,F,major
Tibby,Helen,1696,216,i i understand nobody,you re not going to be told about the w s my child so don t you think it and on the other hand i don t the least mind if you find out so don t you think you ve done anything clever in either case give me a cigarette,Helen,M,intermediate,F,major
Tibby,Helen,1698,1689,apparently,this part is in confidence it has nothing to do with meg and do not mention it to her the compensation i do not see who is to pay it if i don t and i have already decided on the minimum sum as soon as possible i am placing it to your account and when i am in germany you will pay it over for me i shall never forget your kindness tibbikins if you do this,Helen,M,intermediate,F,major
Margaret,Tibby,141,1834,oh yes,oh you know best but he is practical,Aunt Juley; Fraulein Mosebach; Leonard; Tibby,F,major,M,intermediate
Margaret,Tibby,145,638,oh good gracious me i am so sorry tibby run after helen,i have no experience of this profound desire to which you allude,Fraulein Mosebach; Leonard; Tibby,F,major,M,intermediate
Margaret,Tibby,211,642,a touch of the w s perhaps,labouring under such a delusion why do you not marry,Aunt Juley; Helen; Tibby,F,major,M,intermediate
Margaret,Tibby,214,644,i suppose that ours is a female house and one must just accept it no aunt juley i don t mean that this house is full of women i am trying to say something much more clever i mean that it was irrevocably feminine even in father s time now i m sure you understand well i ll give you another example it ll shock you but i don t care suppose queen victoria gave a dinner party and that the guests had been leighton millais swinburne rossetti meredith fitzgerald etc do you suppose that the atmosphere of that dinner would have been artistic heavens no the very chairs on which they sat would have seen to that so with our house it must be feminine and all we can do is to see that it isn t effeminate just as another house that i can mention but won t sounded irrevocably masculine and all its inmates can do is to see that it isn t brutal,has nobody arst you,Aunt Juley; Helen; Tibby,F,major,M,intermediate
Margaret,Tibby,635,1836,i was thinking of mr vyse he never strikes me as particularly happy,it is extraordinary,Tibby,F,major,M,intermediate
Margaret,Tibby,637,650,but mr vyse is rather a wretched weedy man don t you think then there s guy that was a pitiful business besides every one is the better for some regular work i shall stick to it i am not saying it to educate you it is what i really think i believe that in the last century men have developed the desire for work and they must not starve it it s a new desire it goes with a great deal that s bad but in itself it s good and i hope that for women too not to work will soon become as shocking as not to be married was a hundred years ago,tell me about your ninnies then,Tibby,F,major,M,intermediate
Margaret,Tibby,639,1057,then we ll leave the subject till you do i m not going to rattle you round take your time only do think over the lives of the men you like most and see how they ve arranged them,who are the wilcoxes,Tibby,F,major,M,intermediate
Margaret,Tibby,641,1149,and don t think i m not serious because i don t use the traditional arguments making money a sphere awaiting you and so on all of which are for various reasons cant i m only your sister i haven t any authority over you and i don t want to have any just to put before you what i think the truth you see in a few years we shall be the same age practically and i shall want you to help me men are so much nicer than women,some mystery we are to be enlightened presently,Tibby,F,major,M,intermediate
Margaret,Tibby,643,652,i sometimes jolly well think i would if i got the chance,spare me the wilcoxes,Tibby,F,major,M,intermediate
Margaret,Tibby,645,1866,only ninnies,but helen doesn t talk that s our whole difficulty she won t talk your particular language and on that account you think she s ill,Tibby,F,major,M,intermediate
Margaret,Tibby,647,636,plentifully,ye es,Tibby,F,major,M,intermediate
Margaret,Tibby,649,215,no,that house being the w s house i presume,Tibby,F,major,M,intermediate
Margaret,Tibby,651,660,they were men who had nothing better to do so take warning you must work or else you must pretend to work which is what i do work work work if you d save your soul and your body it is honestly a necessity dear boy look at the wilcoxes look at mr pembroke with all their defects of temper and understanding such men give me more pleasure than many who are better equipped and i think it is because they have worked regularly and honestly,what it is,Tibby,F,major,M,intermediate
Margaret,Tibby,653,664,i shall not they are the right sort,stupid,Tibby,F,major,M,intermediate
Margaret,Tibby,655,656,well they re as near the right sort as you can imagine,no no oh no,Tibby,F,major,M,intermediate
Margaret,Tibby,657,1701,i was thinking of the younger son whom i once classed as a ninny but who came back so ill from nigeria he s gone out there again evie wilcox tells me out to his duty he doesn t want the money it is work he wants though it is beastly work dull country dishonest natives an eternal fidget over fresh water and food a nation that can produce men of that sort may well be proud no wonder england has become an empire,yes,Tibby,F,major,M,intermediate
Margaret,Tibby,659,646,i can t bother over results they are too difficult for me i can only look at the men an empire bores me so far but i can appreciate the heroism that builds it up london bores me but what thousands of splendid people are labouring to make london,do people ask helen,Tibby,F,major,M,intermediate
Margaret,Tibby,661,658,what it is worse luck i want activity without civilisation how paradoxical yet i expect that is what we shall find in heaven,empire,Tibby,F,major,M,intermediate
Margaret,Tibby,663,1832,you needn t go as far as the other place tibbikins if you want that you can find it at oxford,perhaps he has come across that sort of thing,Tibby,F,major,M,intermediate
Margaret,Tibby,665,142,if i m stupid get me back to the house hunting i ll even live in oxford if you like north oxford i ll live anywhere except bournemouth torquay and cheltenham oh yes or ilfracombe and swanage and tunbridge wells and surbiton and bedford there on no account,she is always going away in the middle of a programme,Tibby,F,major,M,intermediate
Margaret,Tibby,1056,146,there s nothing rash to do,i shall miss the four serious songs if i do,Aunt Juley; Helen; Tibby,F,major,M,intermediate
Margaret,Tibby,1148,648,not exactly,tell me about them,Helen; Tibby,F,major,M,intermediate
Margaret,Tibby,1700,666,did she seem worried at any rumour about henry,london then,Tibby,F,major,M,intermediate
Margaret,Tibby,1831,662,about helen,and i want civilisation without activity which i expect is what we shall find in the other place,Tibby,F,major,M,intermediate
Margaret,Tibby,1833,640,he would do all he could but,i like guy and mr vyse most,Tibby,F,major,M,intermediate
Margaret,Tibby,1835,1838,tibby love what next,none unless it s something mental,Tibby,F,major,M,intermediate
Margaret,Tibby,1837,212,dear your judgment s often clearer than mine have you any notion what s at the back,who are the w s,Tibby,F,major,M,intermediate
Margaret,Tibby,1865,654,it is impossible because it s not the particular language that helen and i talk if you see my meaning it would do splendidly for other people whom i don t blame,oh goodness me meg,Charles Wilcox; Henry; Tibby,F,major,M,intermediate
Tibby,Fraulein Mosebach,142,143,she is always going away in the middle of a programme,the music has evidently moved her deeply,Aunt Juley; Fraulein Mosebach; Leonard; Margaret,M,intermediate,F,minor
Fraulein Mosebach,Leonard,143,144,the music has evidently moved her deeply,excuse me but that lady has quite inadvertently taken my umbrella,Aunt Juley; Leonard; Margaret; Tibby,F,minor,M,major
Leonard,Margaret,144,168,excuse me but that lady has quite inadvertently taken my umbrella,how tired one gets after music,Aunt Juley; Fraulein Mosebach; Margaret; Tibby,M,major,F,major
