merge_id,speaker,addressees,text_merged,first_turn_index,last_turn_index,source_quoteIDs
495,Margaret,['Mrs. Wilcox'],i howards end must be a very different house to ours we are fond of ours but there is nothing distinctive about it as you saw it is an ordinary london house we shall easily find another,565,565,Q565
496,Mrs. Wilcox,['Margaret'],so you think,566,566,Q566
497,Margaret,['Mrs. Wilcox'],again my lack of experience i suppose i can t say anything when you take up that line mrs wilcox i wish i could see myself as you see me foreshortened into a backfisch quite the ingenue very charming wonderfully well read for my age but incapable,567,567,Q567
498,Mrs. Wilcox,['Margaret'],come down with me to howards end now i want you to see it you have never seen it i want to hear what you say about it for you do put things so wonderfully,568,568,Q568
499,Margaret,['Mrs. Wilcox'],later on i should love it but it s hardly the weather for such an expedition and we ought to start when we re fresh isn t the house shut up too might i come some other day,569,570,"Q569,Q570"
500,Mrs. Wilcox,"['Margaret', 'The Coachman']",back to wickham place please,571,571,Q571
501,Mrs. Wilcox,['Margaret'],a thousand thanks miss schlegel for all your help,572,572,Q572
502,Margaret,['Mrs. Wilcox'],not at all,573,573,Q573
503,Mrs. Wilcox,['Margaret'],it is such a comfort to get the presents off my mind the christmas cards especially i do admire your choice my husband and evie will be back the day after to morrow that is why i dragged you out shopping to day i stayed in town chiefly to shop but got through nothing and now he writes that they must cut their tour short the weather is so bad and the police traps have been so bad nearly as bad as in surrey ours is such a careful chauffeur and my husband feels it particularly hard that they should be treated like road hogs,574,575,"Q574,Q575"
504,Margaret,['Mrs. Wilcox'],why,576,576,Q576
505,Mrs. Wilcox,['Margaret'],well naturally he he isn t a road hog,577,577,Q577
506,Margaret,['Mrs. Wilcox'],he was exceeding the speed limit i conclude he must expect to suffer with the lower animals i will come if i still may,578,579,"Q578,Q579"
507,Mrs. Wilcox,['Margaret'],you are coming to sleep dear too it is in the morning that my house is most beautiful you are coming to stop i cannot show you my meadow properly except at sunrise these fogs never spread far i dare say they are sitting in the sun in hertfordshire and you will never repent joining them,580,581,"Q580,Q581"
508,Margaret,['Mrs. Wilcox'],i shall never repent joining you,582,582,Q582
509,Mrs. Wilcox,['Margaret'],it is the same,583,583,Q583
510,Evie,"['Margaret', 'Mrs. Wilcox']",mother mother,584,584,Q584
511,Mrs. Wilcox,"['Evie', 'Margaret']",evie evie my pet,585,585,Q585
512,Evie,"['Margaret', 'Mr. Wilcox', 'Mrs. Wilcox']",father i say look who s here,586,586,Q586
513,Mrs. Wilcox,"['Evie', 'Margaret']",evie dearest girl why aren t you in yorkshire,587,587,Q587
514,Evie,"['Margaret', 'Mrs. Wilcox']",no motor smash changed plans father s coming,588,588,Q588
515,Mr. Wilcox,"['Evie', 'Margaret', 'Mrs. Wilcox']",why ruth what in the name of all that s wonderful are you doing here ruth,589,589,Q589
516,Mrs. Wilcox,"['Evie', 'Margaret', 'Mr. Wilcox']",oh henry dear here s a lovely surprise but let me introduce but i think you know miss schlegel,590,590,Q590
517,Mr. Wilcox,"['Evie', 'Margaret', 'Mrs. Wilcox']",oh yes but how s yourself ruth,591,591,Q591
518,Mrs. Wilcox,"['Evie', 'Margaret', 'Mr. Wilcox']",fit as a fiddle,592,592,Q592
519,Mr. Wilcox,"['Evie', 'Margaret', 'Mrs. Wilcox']",so are we and so was our car which ran a1 as far as ripon but there a wretched horse and cart which a fool of a driver,593,593,Q593
520,Mrs. Wilcox,"['Evie', 'Margaret', 'Mr. Wilcox']",miss schlegel our little outing must be for another day,594,594,Q594
521,Mr. Wilcox,"['Evie', 'Margaret', 'Mrs. Wilcox']",i was saying that this fool of a driver as the policeman himself admits,595,595,Q595
522,Margaret,"['Evie', 'Mr. Wilcox', 'Mrs. Wilcox']",another day mrs wilcox of course,596,596,Q596
523,Mr. Wilcox,"['Evie', 'Margaret', 'Mrs. Wilcox']",but as we ve insured against third party risks it won t so much matter,597,597,Q597
524,Evie,"['Margaret', 'Mr. Wilcox', 'Mrs. Wilcox']",cart and car being practically at right angles,598,598,Q598
525,Mrs. Wilcox,['Mr. Wilcox'],henry why do people who have enough money try to get more money i am sure that if the mothers of various nations could meet there would be no more wars a more inward light not so much for myself as for baby,599,601,"Q599,Q600,Q601"
526,Mr. Wilcox,['Mrs. Wilcox'],why didn t you tell me you knew of it,602,602,Q602
527,Mrs. Wilcox,['Mr. Wilcox'],i didn t want to henry i might have been wrong and every one hates illnesses,603,603,Q603
528,Evie,['Mr. Wilcox'],the post s come father,604,604,Q604
529,Mr. Wilcox,['Evie'],thanks put it down,605,605,Q605
530,Evie,['Mr. Wilcox'],has the breakfast been all right,606,606,Q606
531,Mr. Wilcox,['Evie'],yes thanks,607,607,Q607
532,Evie,['Mr. Wilcox'],charles says do you want the times,608,608,Q608
533,Mr. Wilcox,['Evie'],no i ll read it later,609,609,Q609
534,Evie,['Mr. Wilcox'],ring if you want anything father won t you,610,610,Q610
535,Mr. Wilcox,['Evie'],i ve all i want,611,611,Q611
536,Evie,"['Charles Wilcox', 'Dolly']",father s eaten nothing,612,612,Q612
537,Charles Wilcox,['Mr. Wilcox'],look here father you must eat you know,613,613,Q613
538,Charles Wilcox,"['Dolly', 'Evie']",he s going to read his letters first i think i dare say he will go on with his breakfast afterwards they had no business to be pollarding those elms yesterday,614,615,"Q614,Q615"
539,Evie,"['Charles Wilcox', 'Dolly']",no indeed,616,616,Q616
540,Charles Wilcox,"['Dolly', 'Evie']",i must make a note of that i am surprised that the rector allowed it,617,617,Q617
541,Evie,"['Charles Wilcox', 'Dolly']",perhaps it may not be the rector s affair,618,618,Q618
542,Charles Wilcox,"['Dolly', 'Evie']",whose else could it be,619,619,Q619
543,Evie,"['Charles Wilcox', 'Dolly']",the lord of the manor,620,620,Q620
544,Charles Wilcox,"['Dolly', 'Evie']",impossible,621,621,Q621
545,Evie,"['Charles Wilcox', 'Dolly']",butter dolly,622,622,Q622
546,Dolly,"['Charles Wilcox', 'Evie']",thank you evie dear charles,623,623,Q623
547,Charles Wilcox,"['Dolly', 'Evie']",yes dear,624,624,Q624
548,Dolly,"['Charles Wilcox', 'Evie']",i didn t know one could pollard elms i thought one only pollarded willows,625,625,Q625
549,Charles Wilcox,"['Dolly', 'Evie']",oh no one can pollard elms,626,626,Q626
550,Dolly,"['Charles Wilcox', 'Evie']",then why oughtn t the elms in the churchyard to be pollarded,627,627,Q627
551,Charles Wilcox,"['Dolly', 'Evie']",another point i must speak to chalkeley,628,628,Q628
552,Evie,"['Charles Wilcox', 'Dolly']",yes rather you must complain to chalkeley,629,629,Q629
553,Charles Wilcox,"['Dolly', 'Evie']",it s no good his saying he is not responsible for those men he is responsible,630,630,Q630
554,Evie,"['Charles Wilcox', 'Dolly']",yes rather,631,631,Q631
555,Charles Wilcox,"[""His Father'S Chauffeur""]",morning hullo my new car s been driven,632,632,Q632
556,His Father'S Chauffeur,['Charles Wilcox'],has it sir,633,633,Q633
557,Charles Wilcox,"[""His Father'S Chauffeur""]",yes and whoever s driven it hasn t cleaned it properly for there s mud on the axle take it off,634,634,Q634
558,Dolly,"['Charles Wilcox', ""His Father'S Chauffeur""]",charles,635,635,Q635
559,Charles Wilcox,"['Dolly', ""His Father'S Chauffeur""]",one minute i m busy well crane who s been driving it do you suppose,636,636,Q636
560,His Father'S Chauffeur,"['Charles Wilcox', 'Dolly']",don t know i m sure sir no one s driven it since i ve been back but of course there s the fortnight i ve been away with the other car in yorkshire,637,637,Q637
561,Dolly,"['Charles Wilcox', ""His Father'S Chauffeur""]",charles your father s down something s happened he wants you in the house at once oh charles,638,638,Q638
562,Charles Wilcox,"['Dolly', ""His Father'S Chauffeur""]",wait dear wait a minute who had the key of the garage while you were away crane,639,639,Q639
563,His Father'S Chauffeur,"['Charles Wilcox', 'Dolly']",the gardener sir,640,640,Q640
564,Charles Wilcox,"['Dolly', ""His Father'S Chauffeur""]",do you mean to tell me that old penny can drive a motor,641,641,Q641
565,His Father'S Chauffeur,"['Charles Wilcox', 'Dolly']",no sir no one s had the motor out sir,642,642,Q642
566,Charles Wilcox,"['Dolly', ""His Father'S Chauffeur""]",then how do you account for the mud on the axle,643,643,Q643
567,His Father'S Chauffeur,"['Charles Wilcox', 'Dolly']",i can t of course say for the time i ve been in yorkshire no more mud now sir,644,644,Q644
568,Charles Wilcox,"['Dolly', ""His Father'S Chauffeur""]",now dolly i can attend to you miss schlegel what does she want,645,645,Q645
569,Dolly,"['Charles Wilcox', ""His Father'S Chauffeur""]",she wants howards end,646,646,Q646
570,Charles Wilcox,"['Dolly', ""His Father'S Chauffeur""]",howards end now crane just don t forget to put on the stepney wheel,647,647,Q647
571,His Father'S Chauffeur,"['Charles Wilcox', 'Dolly']",no sir,648,648,Q648
572,Charles Wilcox,"['Dolly', ""His Father'S Chauffeur""]",now mind you don t forget for i come little woman,649,649,Q649
573,Dolly,['Charles Wilcox'],but you haven t listened charles,650,650,Q650
574,Charles Wilcox,['Dolly'],what s wrong,651,651,Q651
575,Dolly,['Charles Wilcox'],i keep on telling you howards end miss schlegel s got it,652,652,Q652
576,Charles Wilcox,['Dolly'],got what what the dickens are you talking about,653,653,Q653
577,Dolly,['Charles Wilcox'],now charles you promised not to say those naughty,654,654,Q654
578,Charles Wilcox,['Dolly'],look here i m in no mood for foolery it s no morning for it either,655,655,Q655
579,Dolly,['Charles Wilcox'],i tell you i keep on telling you miss schlegel she s got it your mother s left it to her and you ve all got to move out,656,656,Q656
580,Charles Wilcox,['Dolly'],howards end,657,657,Q657
581,Dolly,['Charles Wilcox'],howards end,658,658,Q658
582,Evie,"['Charles Wilcox', 'Dolly']",dolly go back at once my father s much annoyed with you charles come in at once to father he s had a letter that s too awful,659,660,"Q659,Q660"
583,Charles Wilcox,"['Dolly', 'Evie']",schlegels again,661,661,Q661
584,Dolly,"['Charles Wilcox', 'Evie']",oh no the matron of the nursing home has written instead of her,662,662,Q662
585,Mr. Wilcox,"['Charles Wilcox', 'Dolly', 'Evie']",come in all three of you dolly why have you disobeyed me,663,664,"Q663,Q664"
586,Dolly,"['Charles Wilcox', 'Evie', 'Mr. Wilcox']",oh mr wilcox,665,665,Q665
587,Mr. Wilcox,"['Charles Wilcox', 'Dolly', 'Evie']",i told you not to go out to the garage i ve heard you all shouting in the garden i won t have it come in into the dining room every one of you we can t discuss private matters in the middle of all the servants here charles here read these see what you make,666,667,"Q666,Q667"
588,Charles Wilcox,"['Dolly', 'Evie', 'Mr. Wilcox']",i suppose we re going to have a talk about this,668,668,Q668
589,Mr. Wilcox,"['Charles Wilcox', 'Dolly', 'Evie']",certainly i was coming out to you when dolly,669,669,Q669
590,Charles Wilcox,"['Dolly', 'Evie', 'Mr. Wilcox']",well let s sit down,670,670,Q670
591,Mr. Wilcox,"['Charles Wilcox', 'Dolly', 'Evie']",come evie don t waste time sit down,671,671,Q671
592,Charles Wilcox,"['Dolly', 'Evie', 'Mr. Wilcox']",a note in my mother s handwriting in an envelope addressed to my father sealed inside no date no signature forwarded through the matron of that nursing home now the question is,672,672,Q672
593,Dolly,"['Charles Wilcox', 'Evie', 'Mr. Wilcox']",but i say that note isn t legal houses ought to be done by a lawyer charles surely,673,673,Q673
594,Mr. Wilcox,"['Charles Wilcox', 'Dolly', 'Evie']",give it her,674,674,Q674
595,Dolly,"['Charles Wilcox', 'Evie', 'Mr. Wilcox']",why it s only in pencil i said so pencil never counts,675,675,Q675
596,Mr. Wilcox,"['Charles Wilcox', 'Dolly', 'Evie']",we know that it is not legally binding dolly we are aware of that legally i should be justified in tearing it up and throwing it into the fire of course my dear we consider you as one of the family but it will be better if you do not interfere with what you do not understand,676,676,Q676
597,Charles Wilcox,"['Dolly', 'Evie', 'Mr. Wilcox']",the question is the question is whether miss schlegel during the fortnight we were all away whether she unduly,677,677,Q677
598,Mr. Wilcox,"['Charles Wilcox', 'Dolly', 'Evie']",i don t think that,678,678,Q678
599,Charles Wilcox,"['Dolly', 'Evie', 'Mr. Wilcox']",don t think what,679,679,Q679
600,Mr. Wilcox,"['Charles Wilcox', 'Dolly', 'Evie']",that she would have that it is a case of undue influence no to my mind the question is the the invalid s condition at the time she wrote,680,680,Q680
601,Charles Wilcox,"['Dolly', 'Evie', 'Mr. Wilcox']",my dear father consult an expert if you like but i don t admit it is my mother s writing,681,681,Q681
602,Dolly,"['Charles Wilcox', 'Evie', 'Mr. Wilcox']",why you just said it was,682,682,Q682
603,Charles Wilcox,"['Dolly', 'Evie', 'Mr. Wilcox']",never mind if i did and hold your tongue,683,683,Q683
604,Mr. Wilcox,"['Charles Wilcox', 'Dolly', 'Evie']",ah well i shouldn t have thought it possible,684,684,Q684
605,Evie,"['Charles Wilcox', 'Dolly', 'Mr. Wilcox']",mother couldn t have meant it,685,685,Q685
606,Mr. Wilcox,"['Charles Wilcox', 'Dolly', 'Evie']",no my girl of course not,686,686,Q686
607,Evie,"['Charles Wilcox', 'Dolly', 'Mr. Wilcox']",mother believed so in ancestors too it isn t like her to leave anything to an outsider who d never appreciate,687,687,Q687
608,Mr. Wilcox,"['Charles Wilcox', 'Dolly', 'Evie']",the whole thing is unlike her if miss schlegel had been poor if she had wanted a house i could understand it a little but she has a house of her own why should she want another she wouldn t have any use for howards end,688,688,Q688
609,Charles Wilcox,"['Dolly', 'Evie', 'Mr. Wilcox']",that time may prove,689,689,Q689
610,Evie,"['Charles Wilcox', 'Dolly', 'Mr. Wilcox']",how,690,690,Q690
611,Charles Wilcox,"['Dolly', 'Evie', 'Mr. Wilcox']",presumably she knows mother will have told her she got twice or three times into the nursing home presumably she is awaiting developments,691,691,Q691
612,Evie,"['Charles Wilcox', 'Dolly', 'Mr. Wilcox']",what a horrid woman,692,692,Q692
613,Dolly,"['Charles Wilcox', 'Evie', 'Mr. Wilcox']",why she may be coming down to turn us out now,693,693,Q693
614,Charles Wilcox,"['Dolly', 'Evie', 'Mr. Wilcox']",i wish she would i could then deal with her,694,694,Q694
615,Mr. Wilcox,"['Charles Wilcox', 'Dolly', 'Evie']",so could i i could deal with her if she comes but she won t come you re all a bit hard on miss schlegel,695,695,Q695
616,Charles Wilcox,"['Dolly', 'Evie', 'Mr. Wilcox']",that paul business was pretty scandalous though,696,696,Q696
617,Mr. Wilcox,"['Charles Wilcox', 'Dolly', 'Evie']",i want no more of the paul business charles as i said at the time and besides it is quite apart from this business margaret schlegel has been officious and tiresome during this terrible week and we have all suffered under her but upon my soul she s honest she s not in collusion with the matron i m absolutely certain of it nor was she with the doctor i m equally certain of that she did not hide anything from us for up to that very afternoon she was as ignorant as we are she like ourselves was a dupe you see charles in her terrible pain your mother put us all in false positions paul would not have left england you would not have gone to italy nor evie and i into yorkshire if only we had known well miss schlegel s position has been equally false take all in all she has not come out of it badly,697,698,"Q697,Q698"
618,Evie,"['Charles Wilcox', 'Dolly', 'Mr. Wilcox']",but those chrysanthemums,699,699,Q699
619,Dolly,"['Charles Wilcox', 'Evie', 'Mr. Wilcox']",or coming down to the funeral at all,700,700,Q700
620,Mr. Wilcox,"['Charles Wilcox', 'Dolly', 'Evie']",why shouldn t she come down she had the right to and she stood far back among the hilton women the flowers certainly we should not have sent such flowers but they may have seemed the right thing to her evie and for all you know they may be the custom in germany,701,701,Q701
621,Evie,"['Charles Wilcox', 'Dolly', 'Mr. Wilcox']",oh i forget she isn t really english that would explain a lot,702,702,Q702
622,Charles Wilcox,"['Dolly', 'Evie', 'Mr. Wilcox']",she s a cosmopolitan i admit i m rather down on cosmopolitans my fault doubtless i cannot stand them and a german cosmopolitan is the limit i think that s about all isn t it i want to run down and see chalkeley a bicycle will do and by the way i wish you d speak to crane some time i m certain he s had my new car out,703,703,Q703
623,Mr. Wilcox,"['Charles Wilcox', 'Dolly', 'Evie']",has he done it any harm,704,704,Q704
624,Charles Wilcox,"['Dolly', 'Evie', 'Mr. Wilcox']",no,705,705,Q705
625,Mr. Wilcox,"['Charles Wilcox', 'Dolly', 'Evie']",in that case i shall let it pass it s not worth while having a row,706,706,Q706
626,Margaret,[],loved superstition,707,707,Q707
627,Helen,['Herr Forstmeister'],oh how lovely that s the place for me,708,708,Q708
628,Fraulein Mosebach,['Helen'],i have a message dear helen,709,709,Q709
629,Helen,"['Margaret', 'Tibby']",and there will even be some one for tibby there now tibby think of that frieda is saving up a little girl for you in pig tails and white worsted stockings but the feet of the stockings are pink as if the little girl had trodden in strawberries i ve talked too much my head aches now you talk,710,710,Q710
630,Margaret,"['Helen', 'Tibby']",helen i told you about poor mrs wilcox that sad business,711,711,Q711
631,Helen,"['Margaret', 'Tibby']",yes,712,712,Q712
632,Margaret,"['Helen', 'Tibby']",i have had a correspondence with her son he was winding up the estate and wrote to ask me whether his mother had wanted me to have anything i thought it good of him considering i knew her so little i said that she had once spoken of giving me a christmas present but we both forgot about it afterwards,713,713,Q713
633,Helen,"['Margaret', 'Tibby']",i hope charles took the hint,714,714,Q714
634,Margaret,"['Helen', 'Tibby']",yes that is to say her husband wrote later on and thanked me for being a little kind to her and actually gave me her silver vinaigrette don t you think that is extraordinarily generous it has made me like him very much he hopes that this will not be the end of our acquaintance but that you and i will go and stop with evie some time in the future i like mr wilcox he is taking up his work rubber it is a big business i gather he is launching out rather charles is in it too charles is married a pretty little creature but she doesn t seem wise they took on the flat but now they have gone off to a house of their own,715,715,Q715
635,Margaret,['Tibby'],i was thinking of mr vyse he never strikes me as particularly happy,716,716,Q716
636,Tibby,['Margaret'],ye es,717,717,Q717
637,Margaret,['Tibby'],but mr vyse is rather a wretched weedy man don t you think then there s guy that was a pitiful business besides every one is the better for some regular work i shall stick to it i am not saying it to educate you it is what i really think i believe that in the last century men have developed the desire for work and they must not starve it it s a new desire it goes with a great deal that s bad but in itself it s good and i hope that for women too not to work will soon become as shocking as not to be married was a hundred years ago,718,720,"Q718,Q719,Q720"
638,Tibby,['Margaret'],i have no experience of this profound desire to which you allude,721,721,Q721
639,Margaret,['Tibby'],then we ll leave the subject till you do i m not going to rattle you round take your time only do think over the lives of the men you like most and see how they ve arranged them,722,722,Q722
640,Tibby,['Margaret'],i like guy and mr vyse most,723,723,Q723
641,Margaret,['Tibby'],and don t think i m not serious because i don t use the traditional arguments making money a sphere awaiting you and so on all of which are for various reasons cant i m only your sister i haven t any authority over you and i don t want to have any just to put before you what i think the truth you see in a few years we shall be the same age practically and i shall want you to help me men are so much nicer than women,724,726,"Q724,Q725,Q726"
642,Tibby,['Margaret'],labouring under such a delusion why do you not marry,727,727,Q727
643,Margaret,['Tibby'],i sometimes jolly well think i would if i got the chance,728,728,Q728
644,Tibby,['Margaret'],has nobody arst you,729,729,Q729
645,Margaret,['Tibby'],only ninnies,730,730,Q730
646,Tibby,['Margaret'],do people ask helen,731,731,Q731
647,Margaret,['Tibby'],plentifully,732,732,Q732
648,Tibby,['Margaret'],tell me about them,733,733,Q733
649,Margaret,['Tibby'],no,734,734,Q734
650,Tibby,['Margaret'],tell me about your ninnies then,735,735,Q735
651,Margaret,['Tibby'],they were men who had nothing better to do so take warning you must work or else you must pretend to work which is what i do work work work if you d save your soul and your body it is honestly a necessity dear boy look at the wilcoxes look at mr pembroke with all their defects of temper and understanding such men give me more pleasure than many who are better equipped and i think it is because they have worked regularly and honestly,736,736,Q736
652,Tibby,['Margaret'],spare me the wilcoxes,737,737,Q737
653,Margaret,['Tibby'],i shall not they are the right sort,738,738,Q738
654,Tibby,['Margaret'],oh goodness me meg,739,739,Q739
655,Margaret,['Tibby'],well they re as near the right sort as you can imagine,740,740,Q740
656,Tibby,['Margaret'],no no oh no,741,741,Q741
657,Margaret,['Tibby'],i was thinking of the younger son whom i once classed as a ninny but who came back so ill from nigeria he s gone out there again evie wilcox tells me out to his duty he doesn t want the money it is work he wants though it is beastly work dull country dishonest natives an eternal fidget over fresh water and food a nation that can produce men of that sort may well be proud no wonder england has become an empire,742,743,"Q742,Q743"
658,Tibby,['Margaret'],empire,744,744,Q744
659,Margaret,['Tibby'],i can t bother over results they are too difficult for me i can only look at the men an empire bores me so far but i can appreciate the heroism that builds it up london bores me but what thousands of splendid people are labouring to make london,745,745,Q745
660,Tibby,['Margaret'],what it is,746,746,Q746
661,Margaret,['Tibby'],what it is worse luck i want activity without civilisation how paradoxical yet i expect that is what we shall find in heaven,747,747,Q747
662,Tibby,['Margaret'],and i want civilisation without activity which i expect is what we shall find in the other place,748,748,Q748
663,Margaret,['Tibby'],you needn t go as far as the other place tibbikins if you want that you can find it at oxford,749,749,Q749
664,Tibby,['Margaret'],stupid,750,750,Q750
665,Margaret,['Tibby'],if i m stupid get me back to the house hunting i ll even live in oxford if you like north oxford i ll live anywhere except bournemouth torquay and cheltenham oh yes or ilfracombe and swanage and tunbridge wells and surbiton and bedford there on no account,751,751,Q751
666,Tibby,['Margaret'],london then,752,752,Q752
667,Margaret,['Tibby'],i agree but helen rather wants to get away from london however there s no reason we shouldn t have a house in the country and also a flat in town provided we all stick together and contribute though of course oh how one does maunder on and to think to think of the people who are really poor how do they live not to move about the world would kill me,753,753,Q753
668,Helen,"['Margaret', 'Tibby']",oh my dears what do you think you ll never guess a woman s been here asking me for her husband her what yes for her husband and it really is so,754,755,"Q754,Q755"
669,Margaret,"['Helen', 'Tibby']",not anything to do with bracknell,756,756,Q756
670,Helen,"['Margaret', 'Tibby']",i offered bracknell and he was rejected so was tibby cheer up tibby it s no one we know i said oh and she so magnificently dressed and tinkling like a chandelier,757,758,"Q757,Q758"
671,Margaret,"['Helen', 'Tibby']",now helen what did really happen,759,759,Q759
672,Helen,"['Margaret', 'Tibby']",what i say i was as it were orating my speech annie opens the door like a fool and shows a female straight in on me with my mouth open then we began very civilly no how unjust one is she said whom not what she got it perfectly so i said and she said and there we were,760,763,"Q760,Q761,Q762,Q763"
673,Margaret,"['Helen', 'Tibby']",lan,764,764,Q764
674,Helen,"['Margaret', 'Tibby']",lan or len we were not nice about our vowels lanoline,765,765,Q765
675,Margaret,"['Helen', 'Tibby']",but what an extraordinary,766,766,Q766
676,Helen,"['Margaret', 'Tibby']",i said my good mrs lanoline we have some grave misunderstanding here beautiful as i am my modesty is even more remarkable than my beauty and never never has mr lanoline rested his eyes on mine,767,767,Q767
677,Tibby,"['Helen', 'Margaret']",i hope you were pleased,768,768,Q768
678,Helen,"['Margaret', 'Tibby']",of course a perfectly delightful experience oh mrs lanoline s a dear she asked for a husband as if he were an umbrella she mislaid him saturday afternoon and for a long time suffered no inconvenience but all night and all this morning her apprehensions grew breakfast didn t seem the same no no more did lunch and so she strolled up to 2 wickham place as being the most likely place for the missing article,769,769,Q769
679,Margaret,"['Helen', 'Tibby']",but how on earth,770,770,Q770
680,Helen,"['Margaret', 'Tibby']",don t begin how on earthing she kept repeating not uncivilly but with extreme gloom in vain i asked her what she did know some knew what others knew and others didn t and then others again had better be careful oh dear she was incompetent she had a face like a silkworm and the dining room reeks of orris root we chatted pleasantly a little about husbands and i wondered where hers was too and advised her to go to the police she thanked me we agreed that mr lanoline s a notty notty man and hasn t no business to go on the lardy da but i think she suspected me up to the last bags i writing to aunt juley about this now meg remember bags i,771,772,"Q771,Q772"
681,Margaret,"['Helen', 'Tibby']",bag it by all means i m not sure that this is so funny helen it means some horrible volcano smoking somewhere doesn t it,773,773,Q773
682,Helen,"['Margaret', 'Tibby']",i don t think so she doesn t really mind the admirable creature isn t capable of tragedy,774,774,Q774
683,Margaret,"['Helen', 'Tibby']",her husband may be though,775,775,Q775
684,Helen,"['Margaret', 'Tibby']",oh no not likely no one capable of tragedy could have married mrs lanoline,776,776,Q776
685,Margaret,"['Helen', 'Tibby']",was she pretty,777,777,Q777
686,Helen,"['Margaret', 'Tibby']",her figure may have been good once,778,778,Q778
687,Margaret,"['Helen', 'Tibby']",tibby and i have again been wondering where we ll live next september,779,779,Q779
688,Helen,"['Margaret', 'Tibby']",tibby had better first wonder what he ll do cheers children it s mrs lanoline,780,781,"Q780,Q781"
689,Leonard,"['Helen', 'Margaret', 'Tibby']",you wouldn t remember giving me this miss schlegel,782,782,Q782
690,Margaret,"['Helen', 'Leonard', 'Tibby']",no i can t say i do,783,783,Q783
691,Leonard,"['Helen', 'Margaret', 'Tibby']",well that was how it happened you see,784,784,Q784
692,Margaret,"['Helen', 'Leonard', 'Tibby']",where did we meet mr bast for the minute i don t remember,785,785,Q785
693,Leonard,"['Helen', 'Margaret', 'Tibby']",it was a concert at the queen s hall i think you will recollect when i tell you that it included a performance of the fifth symphony of beethoven,786,786,Q786
694,Margaret,"['Helen', 'Leonard', 'Tibby']",we hear the fifth practically every time it s done so i m not sure do you remember helen,787,787,Q787
695,Helen,"['Leonard', 'Margaret', 'Tibby']",was it the time the sandy cat walked round the balustrade then i don t remember that s the only beethoven i ever remember specially,788,789,"Q788,Q789"
696,Leonard,"['Helen', 'Margaret', 'Tibby']",and you if i may say so took away my umbrella inadvertently of course,790,790,Q790
697,Helen,"['Leonard', 'Margaret', 'Tibby']",likely enough for i steal umbrellas even oftener than i hear beethoven did you get it back,791,791,Q791
698,Leonard,"['Helen', 'Margaret', 'Tibby']",yes thank you miss schlegel,792,792,Q792
699,Margaret,"['Helen', 'Leonard', 'Tibby']",the mistake arose out of my card did it,793,793,Q793
700,Leonard,"['Helen', 'Margaret', 'Tibby']",yes the mistake arose it was a mistake,794,794,Q794
701,Margaret,"['Helen', 'Leonard', 'Tibby']",the lady who called here yesterday thought that you were calling too and that she could find you,795,795,Q795
702,Leonard,"['Helen', 'Margaret', 'Tibby']",that s so calling too a mistake,796,796,Q796
703,Helen,"['Leonard', 'Margaret', 'Tibby']",then why,797,797,Q797
704,Leonard,"['Helen', 'Margaret', 'Tibby']",i said to my wife i said to mrs bast and mrs bast said to me while i was gone however she wanted me on important business and thought i had come here owing to the card and so came after me and i beg to tender my apologies and hers as well for any inconvenience we may have inadvertently caused you,798,798,Q798
705,Helen,"['Leonard', 'Margaret', 'Tibby']",no inconvenience but i still don t understand i still don t understand when did you say you paid this call,799,800,"Q799,Q800"
706,Leonard,"['Helen', 'Margaret', 'Tibby']",call what call,801,801,Q801
707,Helen,"['Leonard', 'Margaret', 'Tibby']",this afternoon call,802,802,Q802
708,Leonard,"['Helen', 'Margaret', 'Tibby']",in the afternoon of course,803,803,Q803
709,Tibby,"['Helen', 'Leonard', 'Margaret']",saturday afternoon or sunday afternoon,804,804,Q804
710,Leonard,"['Helen', 'Margaret', 'Tibby']",s saturday,805,805,Q805
711,Helen,"['Leonard', 'Margaret', 'Tibby']",really and you were still calling on sunday when your wife came here a long visit,806,806,Q806
712,Leonard,"['Helen', 'Margaret', 'Tibby']",i don t call that fair i know what you mean and it isn t so,807,807,Q807
713,Margaret,"['Helen', 'Leonard', 'Tibby']",oh don t let us mind,808,808,Q808
714,Leonard,"['Helen', 'Margaret', 'Tibby']",it was something else i was somewhere else to what you think so there,809,809,Q809
715,Margaret,"['Helen', 'Leonard', 'Tibby']",it was good of you to come and explain the rest is naturally no concern of ours,810,810,Q810
716,Leonard,"['Helen', 'Margaret', 'Tibby']",yes but i want i wanted have you ever read the ordeal of richard feverel it s a beautiful book i wanted to get back to the earth don t you see like richard does in the end or have you ever read stevenson s prince otto that s another beautiful book you get back to the earth in that i wanted i walked all the saturday night i walked,811,814,"Q811,Q812,Q813,Q814"
717,Helen,"['Leonard', 'Margaret', 'Tibby']",no doubt it s another beautiful book but i d rather hear about your road,815,815,Q815
718,Leonard,"['Helen', 'Margaret', 'Tibby']",oh i walked,816,816,Q816
719,Helen,"['Leonard', 'Margaret', 'Tibby']",how far,817,817,Q817
720,Leonard,"['Helen', 'Margaret', 'Tibby']",i don t know nor for how long it got too dark to see my watch,818,818,Q818
721,Helen,"['Leonard', 'Margaret', 'Tibby']",were you walking alone may i ask,819,819,Q819
