quoteID,quoteText,quoteBy,quoteTo
Q371,oh dear me no oh no,Lucy,"['Miss Lavish', 'Rev. Cuthbert Eager']"
Q372,perhaps as a student of human nature like myself,Miss Lavish,"['Rev. Cuthbert Eager', 'Lucy']"
Q373,oh no i am here as a tourist,Lucy,"['Miss Lavish', 'Rev. Cuthbert Eager']"
Q374,oh indeed are you indeed if you will not think me rude we residents sometimes pity you poor tourists not a little handed about like a parcel of goods from venice to florence from florence to rome living herded together in pensions or hotels quite unconscious of anything that is outside baedeker their one anxiety to get done or through and go on somewhere else the result is they mix up towns rivers palaces in one inextricable whirl you know the american girl in punch who says and the father replies there s travelling for you ha ha ha,Rev. Cuthbert Eager,"['Miss Lavish', 'Lucy']"
Q375,i quite agree the narrowness and superficiality of the anglo saxon tourist is nothing less than a menace,Miss Lavish,"['Rev. Cuthbert Eager', 'Lucy']"
Q376,quite so now the english colony at florence miss honeychurch and it is of considerable size though of course not all equally a few are here for trade for example but the greater part are students lady helen laverstock is at present busy over fra angelico i mention her name because we are passing her villa on the left no you can only see it if you stand no do not stand you will fall she is very proud of that thick hedge inside perfect seclusion one might have gone back six hundred years some critics believe that her garden was the scene of the decameron which lends it an additional interest does it not,Rev. Cuthbert Eager,"['Miss Lavish', 'Lucy']"
Q377,it does indeed tell me where do they place the scene of that wonderful seventh day,Miss Lavish,"['Rev. Cuthbert Eager', 'Lucy']"
Q378,doubtless you know her monographs in the series of mediaeval byways he is working at gemistus pletho sometimes as i take tea in their beautiful grounds i hear over the wall the electric tram squealing up the new road with its loads of hot dusty unintelligent tourists who are going to do fiesole in an hour in order that they may say they have been there and i think think i think how little they think what lies so near them,Rev. Cuthbert Eager,"['Miss Lavish', 'Lucy']"
Q379,piano piano,Rev. Cuthbert Eager,"['Lucy', 'Persephone', 'The Driver', 'Miss Lavish']"
Q380,va bene signore va bene va bene,The Driver,"['Lucy', 'Persephone', 'Miss Lavish', 'Rev. Cuthbert Eager']"
Q381,she is my sister,The Driver,"['Lucy', 'Persephone', 'Miss Lavish', 'Rev. Cuthbert Eager']"
Q382,most certainly i would let them be but i dare say i shall receive scant support i have always flown in the face of the conventions all my life this is what i call an adventure,Miss Lavish,"['Rev. Cuthbert Eager', 'Lucy']"
Q383,we must not submit i knew he was trying it on he is treating us as if we were a party of cook s tourists,Rev. Cuthbert Eager,"['Miss Lavish', 'Lucy']"
Q384,surely no,Miss Lavish,"['Rev. Cuthbert Eager', 'Lucy']"
Q385,leave them alone do we find happiness so often that we should turn it off the box when it happens to sit there to be driven by lovers a king might envy us and if we part them it s more like sacrilege than anything i know,Mr. Emerson,"['Lucy', 'George Emerson', 'Miss Lavish', 'Rev. Cuthbert Eager', 'Miss Bartlett', 'Mr. Beebe']"
Q386,signorina,The Driver,"['Lucy', 'Persephone', 'Mr. Emerson', 'Miss Lavish', 'Rev. Cuthbert Eager']"
Q387,signorina,Persephone,"['Lucy', 'Mr. Emerson', 'The Driver', 'Miss Lavish', 'Rev. Cuthbert Eager']"
Q388,victory at last,Rev. Cuthbert Eager,"['Lucy', 'Mr. Emerson', 'Miss Lavish']"
Q389,it is not victory it is defeat you have parted two people who were happy,Mr. Emerson,"['Lucy', 'Miss Lavish', 'Rev. Cuthbert Eager']"
Q390,we have tried to buy what cannot be bought with money he has bargained to drive us and he is doing it we have no rights over his soul,Mr. Emerson,"['Lucy', 'Miss Lavish', 'Rev. Cuthbert Eager']"
Q391,he was not driving us well he jolted us,Miss Lavish,"['Mr. Emerson', 'Lucy', 'Rev. Cuthbert Eager']"
Q392,that i deny it was as restful as sleeping aha he is jolting us now can you wonder he would like to throw us out and most certainly he is justified and if i were superstitious i d be frightened of the girl too it doesn t do to injure young people have you ever heard of lorenzo de medici,Mr. Emerson,"['Lucy', 'Miss Lavish', 'Rev. Cuthbert Eager']"
Q393,most certainly i have do you refer to lorenzo il magnifico or to lorenzo duke of urbino or to lorenzo surnamed lorenzino on account of his diminutive stature,Miss Lavish,"['Mr. Emerson', 'Lucy', 'Rev. Cuthbert Eager']"
Q394,the lord knows possibly he does know for i refer to lorenzo the poet he wrote a line so i heard yesterday which runs like this don t go fighting against the spring,Mr. Emerson,"['Lucy', 'Miss Lavish', 'Rev. Cuthbert Eager']"
Q395,would render a correct meaning,Rev. Cuthbert Eager,"['Lucy', 'Mr. Emerson', 'Miss Lavish']"
Q396,the point is we have warred with it look,Mr. Emerson,"['Lucy', 'Miss Lavish', 'Rev. Cuthbert Eager']"
Q397,fifty miles of spring and we ve come up to admire them do you suppose there s any difference between spring in nature and spring in man but there we go praising the one and condemning the other as improper ashamed that the same laws work eternally through both,Mr. Emerson,"['Lucy', 'Miss Lavish', 'Rev. Cuthbert Eager']"
Q398,the railway,George Emerson,['Miss Bartlett']
Q399,the railway oh but i shall die of course it was the railway he is the image of a porter on on the south eastern,Miss Lavish,['Miss Bartlett']
Q400,eleanor be quiet hush they ll hear the emersons,Miss Bartlett,['Lucy']
Q401,i can t stop let me go my wicked way a porter,Miss Lavish,['Miss Bartlett']
Q402,eleanor,Miss Bartlett,['Miss Lavish']
Q403,i m sure it s all right the emersons won t hear and they wouldn t mind if they did,Lucy,"['Miss Bartlett', 'Miss Lavish']"
Q404,miss honeychurch listening pouf wouf you naughty girl go away,Miss Lavish,"['Miss Bartlett', 'Lucy']"
Q405,oh lucy you ought to be with mr eager i m sure,Miss Bartlett,"['Miss Lavish', 'Lucy']"
Q406,i can t find them now and i don t want to either,Lucy,"['Miss Bartlett', 'Miss Lavish']"
Q407,mr eager will be offended it is your party,Miss Bartlett,"['Miss Lavish', 'Lucy']"
Q408,please i d rather stop here with you,Lucy,"['Miss Bartlett', 'Miss Lavish']"
Q409,no i agree it s like a school feast the boys have got separated from the girls miss lucy you are to go we wish to converse on high topics unsuited for your ear,Miss Lavish,"['Miss Bartlett', 'Lucy']"
Q410,how tired one gets oh i do wish freddy and your mother could be here,Miss Bartlett,"['Miss Lavish', 'Lucy']"
Q411,then sit you down observe my foresight,Miss Lavish,"['Miss Bartlett', 'Lucy']"
Q412,lucy without a moment s doubt lucy the ground will do for me really i have not had rheumatism for years if i do feel it coming on i shall stand imagine your mother s feelings if i let you sit in the wet in your white linen,Miss Bartlett,"['Miss Lavish', 'Lucy']"
Q413,here we are all settled delightfully even if my dress is thinner it will not show so much being brown sit down dear you are too unselfish you don t assert yourself enough,Miss Bartlett,"['Miss Lavish', 'Lucy']"
Q414,now don t be alarmed this isn t a cold it s the tiniest cough and i have had it three days it s nothing to do with sitting here at all,Miss Bartlett,"['Miss Lavish', 'Lucy']"
Q415,dove,Lucy,['The Driver']
Q416,dove buoni uomini,Lucy,['The Driver']
Q417,uno piu piccolo has the cigar been given to you by mr beebe the smaller of the two good men,Lucy,[]
Q418,would she like to see them,The Driver,['Lucy']
Q419,ma buoni uomini,Lucy,['The Driver']
Q420,what is that,Lucy,['The Driver']
Q421,eccolo,The Driver,['Lucy']
Q422,courage courage and love,The Driver,['Lucy']
Q423,lucy lucy lucy,Miss Bartlett,"['Lucy', 'George Emerson']"
Q424,let us go immediately the signorino will walk,The Driver,"['Lucy', 'Mr. Emerson', 'Miss Lavish', 'Rev. Cuthbert Eager', 'Miss Bartlett', 'Mr. Beebe']"
Q425,all the way he will be hours,Mr. Beebe,"['Lucy', 'Mr. Emerson', 'The Driver', 'Miss Lavish', 'Rev. Cuthbert Eager', 'Miss Bartlett']"
Q426,apparently i told him it was unwise,The Driver,"['Lucy', 'Mr. Emerson', 'Miss Lavish', 'Rev. Cuthbert Eager', 'Miss Bartlett', 'Mr. Beebe']"
Q427,courage miss honeychurch courage and faith if i might say so there is something almost blasphemous in this horror of the elements are we seriously to suppose that all these clouds all this immense electrical display is simply called into existence to extinguish you or me,Rev. Cuthbert Eager,"['Miss Bartlett', 'Lucy']"
Q428,no of course,Lucy,"['Miss Bartlett', 'Rev. Cuthbert Eager']"
Q429,even from the scientific standpoint the chances against our being struck are enormous the steel knives the only articles which might attract the current are in the other carriage and in any case we are infinitely safer than if we were walking courage courage and faith,Rev. Cuthbert Eager,"['Miss Bartlett', 'Lucy']"
Q430,mr eager we want your assistance will you interpret for us,Mr. Beebe,"['Lucy', 'Mr. Emerson', 'Miss Lavish', 'Rev. Cuthbert Eager', 'Miss Bartlett']"
Q431,george ask your driver which way george went the boy may lose his way he may be killed,Mr. Emerson,"['Lucy', 'Miss Lavish', 'Rev. Cuthbert Eager', 'Miss Bartlett', 'Mr. Beebe']"
Q432,go mr eager don t ask our driver our driver is no help go and support poor mr beebe he is nearly demented,Miss Bartlett,"['Rev. Cuthbert Eager', 'Lucy']"
Q433,he may be killed he may be killed,Mr. Emerson,"['Lucy', 'Miss Lavish', 'Rev. Cuthbert Eager', 'Miss Bartlett', 'Mr. Beebe']"
Q434,typical behaviour in the presence of reality that kind of person invariably breaks down,Rev. Cuthbert Eager,"['Miss Bartlett', 'Lucy']"
Q435,what does he know charlotte how much does mr eager know,Lucy,['Miss Bartlett']
Q436,nothing dearest he knows nothing but,Miss Bartlett,['Lucy']
Q437,he knows everything dearest had we better shall i,Miss Bartlett,['Lucy']
Q438,it is dreadful to be entangled with low class people he saw it all,Miss Bartlett,['Lucy']
Q439,silenzio,Miss Bartlett,"['Lucy', 'The Driver']"
Q440,va bene,The Driver,"['Miss Bartlett', 'Lucy']"
Q441,charlotte dear charlotte kiss me kiss me again only you can understand me you warned me to be careful and i i thought i was developing,Lucy,['Miss Bartlett']
Q442,do not cry dearest take your time,Miss Bartlett,['Lucy']
Q443,i have been obstinate and silly worse than you know far worse once by the river oh but he isn t killed he wouldn t be killed would he,Lucy,['Miss Bartlett']
Q444,i trust not one would always pray against that,Miss Bartlett,['Lucy']
Q445,he is really i think he was taken by surprise just as i was before but this time i m not to blame i want you to believe that i simply slipped into those violets no i want to be really truthful i am a little to blame i had silly thoughts the sky you know was gold and the ground all blue and for a moment he looked like someone in a book,Lucy,['Miss Bartlett']
Q446,in a book,Miss Bartlett,['Lucy']
Q447,heroes gods the nonsense of schoolgirls,Lucy,['Miss Bartlett']
Q448,and then,Miss Bartlett,['Lucy']
Q449,but charlotte you know what happened then,Lucy,['Miss Bartlett']
Q450,i want to be truthful it is so hard to be absolutely truthful,Lucy,['Miss Bartlett']
Q451,don t be troubled dearest wait till you are calmer we will talk it over before bed time in my room,Miss Bartlett,['Lucy']
Q452,at last i shall understand myself i shan t again be troubled by things that come out of nothing and mean i don t know what,Lucy,['Lucy']
Q453,well dear i at all events am ready for bedfordshire come into my room and i will give a good brush to your hair,Miss Bartlett,['Lucy']
Q454,so what is to be done,Miss Bartlett,['Lucy']
Q455,what is to be done a point dearest which you alone can settle,Miss Bartlett,['Lucy']
Q456,it has been raining for nearly four hours,Lucy,['Miss Bartlett']
Q457,how do you propose to silence him,Miss Bartlett,['Lucy']
Q458,the driver,Lucy,['Miss Bartlett']
Q459,my dear girl no mr george emerson,Miss Bartlett,['Lucy']
Q460,i don t understand,Lucy,['Miss Bartlett']
Q461,how are you going to stop him talking about it,Miss Bartlett,['Lucy']
Q462,i have a feeling that talk is a thing he will never do,Lucy,['Miss Bartlett']
Q463,i too intend to judge him charitably but unfortunately i have met the type before they seldom keep their exploits to themselves,Miss Bartlett,['Lucy']
Q464,exploits,Lucy,['Miss Bartlett']
Q465,my poor dear did you suppose that this was his first come here and listen to me i am only gathering it from his own remarks do you remember that day at lunch when he argued with miss alan that liking one person is an extra reason for liking another,Miss Bartlett,['Lucy']
Q466,well i am no prude there is no need to call him a wicked young man but obviously he is thoroughly unrefined let us put it down to his deplorable antecedents and education if you wish but we are no farther on with our question what do you propose to do,Miss Bartlett,['Lucy']
Q467,i propose to speak to him,Lucy,['Miss Bartlett']
Q468,you see charlotte your kindness i shall never forget it but as you said it is my affair mine and his,Lucy,['Miss Bartlett']
Q469,and you are going to implore him to beg him to keep silence,Miss Bartlett,['Lucy']
Q470,certainly not there would be no difficulty whatever you ask him he answers yes or no then it is over i have been frightened of him but now i am not one little bit,Lucy,['Miss Bartlett']
Q471,but we fear him for you dear you are so young and inexperienced you have lived among such nice people that you cannot realize what men can be how they can take a brutal pleasure in insulting a woman whom her sex does not protect and rally round this afternoon for example if i had not arrived what would have happened,Miss Bartlett,['Lucy']
Q472,i can t think,Lucy,['Miss Bartlett']
Q473,what would have happened if i hadn t arrived,Miss Bartlett,['Lucy']
Q474,i can t think,Lucy,['Miss Bartlett']
Q475,when he insulted you how would you have replied,Miss Bartlett,['Lucy']
Q476,i hadn t time to think you came,Lucy,['Miss Bartlett']
Q477,yes but won t you tell me now what you would have done,Miss Bartlett,['Lucy']
Q478,i should have,Lucy,['Miss Bartlett']
Q479,come away from the window dear you will be seen from the road,Miss Bartlett,['Lucy']
Q480,oh for a real man we are only two women you and i mr beebe is hopeless there is mr eager but you do not trust him oh for your brother he is young but i know that his sister s insult would rouse in him a very lion thank god chivalry is not yet dead there are still left some men who can reverence woman,Miss Bartlett,['Lucy']
Q481,it will be a push to catch the morning train but we must try,Miss Bartlett,['Lucy']
Q482,what train,Lucy,['Miss Bartlett']
Q483,the train to rome,Miss Bartlett,['Lucy']
Q484,when does the train to rome go,Lucy,['Miss Bartlett']
Q485,at eight,Miss Bartlett,['Lucy']
Q486,signora bertolini would be upset,Lucy,['Miss Bartlett']
Q487,we must face that,Miss Bartlett,['Lucy']
Q488,she will make us pay for a whole week s pension,Lucy,['Miss Bartlett']
Q489,i expect she will however we shall be much more comfortable at the vyses hotel isn t afternoon tea given there for nothing,Miss Bartlett,['Lucy']
Q490,yes but they pay extra for wine,Lucy,['Miss Bartlett']
Q491,dearest lucy how will you ever forgive me,Miss Bartlett,['Lucy']
Q492,charlotte dear what do you mean as if i have anything to forgive,Lucy,['Miss Bartlett']
Q493,you have a great deal and i have a very great deal to forgive myself too i know well how much i vex you at every turn,Miss Bartlett,['Lucy']
Q494,but no,Lucy,['Miss Bartlett']
Q495,ah but yes i feel that our tour together is hardly the success i had hoped i might have known it would not do you want someone younger and stronger and more in sympathy with you i am too uninteresting and old fashioned only fit to pack and unpack your things,Miss Bartlett,['Lucy']
Q496,please,Lucy,['Miss Bartlett']
Q497,my only consolation was that you found people more to your taste and were often able to leave me at home i had my own poor ideas of what a lady ought to do but i hope i did not inflict them on you more than was necessary you had your own way about these rooms at all events,Miss Bartlett,['Lucy']
Q498,you mustn t say these things,Lucy,['Miss Bartlett']
Q499,i have been a failure failed to make you happy failed in my duty to your mother she has been so generous to me i shall never face her again after this disaster,Miss Bartlett,['Lucy']
Q500,but mother will understand it is not your fault this trouble and it isn t a disaster either,Lucy,['Miss Bartlett']
Q501,it is my fault it is a disaster she will never forgive me and rightly for instance what right had i to make friends with miss lavish,Miss Bartlett,['Lucy']
Q502,every right,Lucy,['Miss Bartlett']
Q503,when i was here for your sake if i have vexed you it is equally true that i have neglected you your mother will see this as clearly as i do when you tell her,Miss Bartlett,['Lucy']
Q504,why need mother hear of it,Lucy,['Miss Bartlett']
Q505,but you tell her everything,Miss Bartlett,['Lucy']
Q506,i suppose i do generally,Lucy,['Miss Bartlett']
Q507,i dare not break your confidence there is something sacred in it unless you feel that it is a thing you could not tell her,Miss Bartlett,['Lucy']
Q508,naturally i should have told her but in case she should blame you in any way i promise i will not i am very willing not to i will never speak of it either to her or to any one,Lucy,['Miss Bartlett']
Q509,i wish one word with you in the drawing room mr emerson please,Miss Bartlett,['George Emerson']
Q510,good night mr emerson,Miss Bartlett,['George Emerson']
Q511,it isn t true it can t all be true i want not to be muddled i want to grow older quickly,Lucy,['Lucy']
Q512,go to bed at once dear you need all the rest you can get,Miss Bartlett,['Lucy']
Q513,where aren t they i tell you i m getting fairly sick,Freddy,['Mrs. Honeychurch']
Q514,for goodness sake go out of my drawing room then,Mrs. Honeychurch,['Freddy']
Q515,i think things are coming to a head,Mrs. Honeychurch,['Freddy']
Q516,time they did,Freddy,['Mrs. Honeychurch']
Q517,i am glad that cecil is asking her this once more,Mrs. Honeychurch,['Freddy']
Q518,it s his third go isn t it,Freddy,['Mrs. Honeychurch']
Q519,freddy i do call the way you talk unkind,Mrs. Honeychurch,['Freddy']
Q520,i didn t mean to be unkind but i do think lucy might have got this off her chest in italy i don t know how girls manage things but she can t have said properly before or she wouldn t have to say it again now over the whole thing i can t explain i do feel so uncomfortable,Freddy,['Mrs. Honeychurch']
Q521,do you indeed dear how interesting,Mrs. Honeychurch,['Freddy']
Q522,i feel never mind,Freddy,['Mrs. Honeychurch']
Q523,just listen to what i have written to mrs vyse i said dear mrs vyse,Mrs. Honeychurch,['Freddy']
Q524,yes mother you told me a jolly good letter,Freddy,['Mrs. Honeychurch']
Q525,i said,Mrs. Honeychurch,['Freddy']
Q526,i was rather amused at cecil asking my permission at all he has always gone in for unconventionality and parents nowhere and so forth when it comes to the point he can t get on without me,Mrs. Honeychurch,['Freddy']
Q527,nor me,Freddy,['Mrs. Honeychurch']
Q528,you,Mrs. Honeychurch,['Freddy']
Q529,what do you mean,Mrs. Honeychurch,['Freddy']
Q530,he asked me for my permission also,Freddy,['Mrs. Honeychurch']
Q531,how very odd of him,Mrs. Honeychurch,['Freddy']
Q532,why so why shouldn t my permission be asked,Freddy,['Mrs. Honeychurch']
Q533,what do you know about lucy or girls or anything what ever did you say,Mrs. Honeychurch,['Freddy']
Q534,i said to cecil,Freddy,['Mrs. Honeychurch']
Q535,what a helpful answer,Mrs. Honeychurch,['Freddy']
Q536,the bother is this,Freddy,['Mrs. Honeychurch']
Q537,freddy you must come there they still are,Mrs. Honeychurch,['Freddy']
Q538,i don t see you ought to go peeping like that,Freddy,['Mrs. Honeychurch']
Q539,peeping like that can t i look out of my own window,Mrs. Honeychurch,['Freddy']
Q540,still page 322,Mrs. Honeychurch,['Freddy']
Q541,the bother is this i have put my foot in it with cecil most awfully,Freddy,['Mrs. Honeychurch']
Q542,not content with permission which i did give that is to say i said,Freddy,['Mrs. Honeychurch']
Q543,well not content with that he wanted to know whether i wasn t off my head with joy he practically put it like this wasn t it a splendid thing for lucy and for windy corner generally if he married her and he would have an answer he said it would strengthen his hand,Freddy,['Mrs. Honeychurch']
Q544,i hope you gave a careful answer dear,Mrs. Honeychurch,['Freddy']
Q545,i answered no there fly into a stew i can t help it had to say it i had to say no he ought never to have asked me,Freddy,['Mrs. Honeychurch']
Q546,ridiculous child you think you re so holy and truthful but really it s only abominable conceit do you suppose that a man like cecil would take the slightest notice of anything you say i hope he boxed your ears how dare you say no,Mrs. Honeychurch,['Freddy']
Q547,oh do keep quiet mother i had to say no when i couldn t say yes i tried to laugh as if i didn t mean what i said and as cecil laughed too and went away it may be all right but i feel my foot s in it oh do keep quiet though and let a man do some work,Freddy,['Mrs. Honeychurch']
Q548,no i shall not keep quiet you know all that has passed between them in rome you know why he is down here and yet you deliberately insult him and try to turn him out of my house,Mrs. Honeychurch,['Freddy']
Q549,not a bit i only let out i didn t like him i don t hate him but i don t like him what i mind is that he ll tell lucy,Freddy,['Mrs. Honeychurch']
Q550,well i like him i know his mother he s good he s clever he s rich he s well connected oh you needn t kick the piano he s well connected i ll say it again if you like he s well connected,Mrs. Honeychurch,['Freddy']
Q551,and he has beautiful manners,Mrs. Honeychurch,['Freddy']
Q552,i liked him till just now i suppose it s having him spoiling lucy s first week at home and it s also something that mr beebe said not knowing,Freddy,['Mrs. Honeychurch']
Q553,mr beebe i don t see how mr beebe comes in,Mrs. Honeychurch,['Freddy']
Q554,you know mr beebe s funny way when you never quite know what he means he said,Freddy,['Mrs. Honeychurch']
Q555,i was very cute i asked him what he meant he said,Freddy,['Mrs. Honeychurch']
Q556,i couldn t make him say any more but it set me thinking since cecil has come after lucy he hasn t been so pleasant at least i can t explain,Freddy,['Mrs. Honeychurch']
Q557,you never can dear but i can you are jealous of cecil because he may stop lucy knitting you silk ties,Mrs. Honeychurch,['Freddy']
Q558,will this do then i put in at the top i must write the letter out again i said that because i didn t want mrs vyse to think us old fashioned she goes in for lectures and improving her mind and all the time a thick layer of flue under the beds and the maid s dirty thumb marks where you turn on the electric light she keeps that flat abominably,Mrs. Honeychurch,['Freddy']
Q559,suppose lucy marries cecil would she live in a flat or in the country,Freddy,['Mrs. Honeychurch']
Q560,don t interrupt so foolishly where was i oh yes,Mrs. Honeychurch,['Freddy']
Q561,no i ll cross that last bit out it looks patronizing i ll stop at,Mrs. Honeychurch,['Freddy']
Q562,or shall i cross that out too,Mrs. Honeychurch,['Freddy']
Q563,cross it out too,Freddy,['Mrs. Honeychurch']
Q564,then the whole thing runs,Mrs. Honeychurch,['Freddy']
Q565,look out,Freddy,['Mrs. Honeychurch']
Q566,oh cecil oh cecil do tell me,Mrs. Honeychurch,"['Freddy', 'Cecil']"
Q567,i promessi sposi,Cecil,"['Freddy', 'Mrs. Honeychurch']"
Q568,she has accepted me,Cecil,"['Freddy', 'Mrs. Honeychurch']"
Q569,i am so glad welcome as one of the family this is indeed a joyous day i feel sure that you will make our dear lucy happy,Mrs. Honeychurch,"['Freddy', 'Cecil']"
Q570,i hope so,Cecil,"['Freddy', 'Mrs. Honeychurch']"
Q571,we mothers,Mrs. Honeychurch,"['Freddy', 'Cecil']"
Q572,i say lucy,Cecil,"['Freddy', 'Lucy', 'Mrs. Honeychurch']"
Q573,steady on,Freddy,"['Cecil', 'Mrs. Honeychurch', 'Lucy']"
Q574,not a kiss for me,Mrs. Honeychurch,"['Freddy', 'Cecil', 'Lucy']"
Q575,would you take them into the garden and tell mrs honeychurch all about it and i d stop here and tell my mother,Cecil,"['Freddy', 'Lucy', 'Mrs. Honeychurch']"
Q576,we go with lucy,Freddy,"['Cecil', 'Mrs. Honeychurch', 'Lucy']"
Q577,yes you go with lucy,Cecil,"['Freddy', 'Lucy', 'Mrs. Honeychurch']"
Q578,he is only a boy i represent all that he despises why should he want me for a brother in law,Cecil,['Cecil']
Q579,mr beebe,The Maid,['Mr. Beebe']
Q580,i ve come for tea mr vyse do you suppose that i shall get it,Mr. Beebe,['Cecil']
Q581,i should say so food is the thing one does get here don t sit in that chair young honeychurch has left a bone in it,Cecil,['Mr. Beebe']
Q582,pfui,Mr. Beebe,['Cecil']
Q583,i know i know i can t think why mrs honeychurch allows it,Cecil,['Mr. Beebe']
Q584,i ve come for tea and for gossip isn t this news,Mr. Beebe,['Cecil']
Q585,news i don t understand you news,Cecil,['Mr. Beebe']
Q586,i met sir harry otway as i came up i have every reason to hope that i am first in the field he has bought cissie and albert from mr flack,Mr. Beebe,['Cecil']
Q587,has he indeed,Cecil,['Mr. Beebe']
Q588,unpardonable question to have stopped a week at windy corner and not to have met cissie and albert the semi detached villas that have been run up opposite the church i ll set mrs honeychurch after you,Mr. Beebe,['Cecil']
Q589,i m shockingly stupid over local affairs i can t even remember the difference between a parish council and a local government board perhaps there is no difference or perhaps those aren t the right names i only go into the country to see my friends and to enjoy the scenery it is very remiss of me italy and london are the only places where i don t feel to exist on sufferance,Cecil,['Mr. Beebe']
Q590,let me see mr vyse i forget what is your profession,Mr. Beebe,['Cecil']
Q591,i have no profession it is another example of my decadence my attitude quite an indefensible one is that so long as i am no trouble to any one i have a right to do as i like i know i ought to be getting money out of people or devoting myself to things i don t care a straw about but somehow i ve not been able to begin,Cecil,['Mr. Beebe']
Q592,you are very fortunate it is a wonderful opportunity the possession of leisure,Mr. Beebe,['Cecil']
Q593,i am glad that you approve i daren t face the healthy person for example freddy honeychurch,Cecil,['Mr. Beebe']
Q594,oh freddy s a good sort isn t he,Mr. Beebe,['Cecil']
Q595,admirable the sort who has made england what she is,Cecil,['Mr. Beebe']
Q596,where are the others i insist on extracting tea before evening service,Mr. Beebe,['Cecil']
Q597,i suppose anne never told them you were here in this house one is so coached in the servants the day one arrives the fault of anne is that she begs your pardon when she hears you perfectly and kicks the chair legs with her feet the faults of mary i forget the faults of mary but they are very grave shall we look in the garden,Cecil,['Mr. Beebe']
Q598,i know the faults of mary she leaves the dust pans standing on the stairs,Mr. Beebe,['Cecil']
Q599,the fault of euphemia is that she will not simply will not chop the suet sufficiently small,Cecil,['Mr. Beebe']
Q600,the faults of freddy,Cecil,['Mr. Beebe']
Q601,ah he has too many no one but his mother can remember the faults of freddy try the faults of miss honeychurch they are not innumerable,Mr. Beebe,['Cecil']
Q602,she has none,Cecil,['Mr. Beebe']
Q603,i quite agree at present she has none,Mr. Beebe,['Cecil']
Q604,at present,Cecil,['Mr. Beebe']
Q605,i m not cynical i m only thinking of my pet theory about miss honeychurch does it seem reasonable that she should play so wonderfully and live so quietly i suspect that one day she will be wonderful in both the water tight compartments in her will break down and music and life will mingle then we shall have her heroically good heroically bad too heroic perhaps to be good or bad,Mr. Beebe,['Cecil']
Q606,and at present you think her not wonderful as far as life goes,Cecil,['Mr. Beebe']
Q607,well i must say i ve only seen her at tunbridge wells where she was not wonderful and at florence since i came to summer street she has been away you saw her didn t you at rome and in the alps oh i forgot of course you knew her before no she wasn t wonderful in florence either but i kept on expecting that she would be,Mr. Beebe,['Cecil']
Q608,in what way,Cecil,['Mr. Beebe']
Q609,i could as easily tell you what tune she ll play next there was simply the sense that she had found wings and meant to use them i can show you a beautiful picture in my italian diary miss honeychurch as a kite miss bartlett holding the string picture number two the string breaks,Mr. Beebe,['Cecil']
Q610,but the string never broke,Cecil,['Mr. Beebe']
Q611,no i mightn t have seen miss honeychurch rise but i should certainly have heard miss bartlett fall,Mr. Beebe,['Cecil']
Q612,it has broken now,Cecil,['Mr. Beebe']
Q613,broken what do you mean,Mr. Beebe,['Cecil']
Q614,i meant that she is going to marry me,Cecil,['Mr. Beebe']
Q615,i am sorry i must apologize i had no idea you were intimate with her or i should never have talked in this flippant superficial way mr vyse you ought to have stopped me,Mr. Beebe,['Cecil']
Q616,i am sorry i have given you a shock i fear that lucy s choice does not meet with your approval,Cecil,['Mr. Beebe']
Q617,not that but you ought to have stopped me i know miss honeychurch only a little as time goes perhaps i oughtn t to have discussed her so freely with any one certainly not with you,Mr. Beebe,['Cecil']
Q618,you are conscious of having said something indiscreet,Cecil,['Mr. Beebe']
Q619,no i have said nothing indiscreet i foresaw at florence that her quiet uneventful childhood must end and it has ended i realized dimly enough that she might take some momentous step she has taken it she has learnt you will let me talk freely as i have begun freely she has learnt what it is to love the greatest lesson some people will tell you that our earthly life provides,Mr. Beebe,['Cecil']
Q620,she has learnt through you,Mr. Beebe,['Cecil']
Q621,let it be your care that her knowledge is profitable to her,Mr. Beebe,['Cecil']
Q622,grazie tante,Cecil,['Mr. Beebe']
Q623,have you heard oh mr beebe have you heard the news,Mrs. Honeychurch,"['Freddy', 'Cecil', 'Mr. Beebe']"
Q624,indeed i have mrs honeychurch i m going to do what i am always supposed to do but generally i m too shy i want to invoke every kind of blessing on them grave and gay great and small i want them all their lives to be supremely good and supremely happy as husband and wife as father and mother and now i want my tea,Mr. Beebe,"['Freddy', 'Cecil', 'Lucy', 'Mrs. Honeychurch']"
Q625,you only asked for it just in time how dare you be serious at windy corner,Mrs. Honeychurch,"['Freddy', 'Cecil', 'Lucy', 'Mr. Beebe']"
Q626,fiasco,Freddy,['Cecil']
Q627,do you go to much of this sort of thing,Cecil,"['Lucy', 'Mrs. Honeychurch']"
Q628,oh now and then,Lucy,"['Cecil', 'Mrs. Honeychurch']"
Q629,is it typical of country society,Cecil,"['Lucy', 'Mrs. Honeychurch']"
Q630,i suppose so mother would it be,Lucy,"['Cecil', 'Mrs. Honeychurch']"
Q631,plenty of society,Mrs. Honeychurch,"['Cecil', 'Lucy']"
Q632,to me it seemed perfectly appalling disastrous portentous,Cecil,['Lucy']
Q633,i am so sorry that you were stranded,Lucy,['Cecil']
Q634,not that but the congratulations it is so disgusting the way an engagement is regarded as public property a kind of waste place where every outsider may shoot his vulgar sentiment all those old women smirking,Cecil,['Lucy']
