merge_id,speaker,addressees,text_merged,first_turn_index,last_turn_index,source_quoteIDs
138,Alexis Ivanovitch,"['Marqis De Griers', 'The General']",do not think that it was not so at all i grant you that my behaviour was bad i fully confess that it was so and make no secret of the fact i would even go so far as to grant you that my behaviour might well be called stupid and indecent tomfoolery but more than that it was not also let me tell you that i am very sorry for my conduct yet there is one circumstance which in my eyes almost absolves me from regret in the matter of late that is to say for the last two or three weeks i have been feeling not at all well that is to say i have been in a sick nervous irritable fanciful condition so that i have periodically lost control over myself for instance on more than one occasion i have tried to pick a quarrel even with monsieur le marquise here and under the circumstances he had no choice but to answer me in short i have recently been showing signs of ill health whether the baroness burmergelm will take this circumstance into consideration when i come to beg her pardon for i do intend to make her amends i do not know but i doubt if she will and the less so since so far as i know the circumstance is one which of late has begun to be abused in the legal world in that advocates in criminal cases have taken to justifying their clients on the ground that at the moment of the crime they the clients were unconscious of what they were doing that in short they were out of health my client committed the murder that is true but he has no recollection of having committed it and doctors actually support these advocates by affirming that there really is such a malady that there really can arise temporary delusions which make a man remember nothing of a given deed or only a half or a quarter of it but the baron and baroness are members of an older generation as well as prussian junkers and landowners to them such a process in the medico judicial world will be unknown and therefore they are the more unlikely to accept any such explanation what is your opinion about it general,157,157,Q157
139,The General,"['Alexis Ivanovitch', 'Marqis De Griers']",enough sir enough i say once and for all i must endeavour to rid myself of you and your impertinence to justify yourself in the eyes of the baron and baroness will be impossible any intercourse with you even though it be confined to a begging of their pardons they would look upon as a degradation i may tell you that on learning that you formed part of my household the baron approached me in the casino and demanded of me additional satisfaction do you understand then what it is that you have entailed upon me upon me my good sir you have entailed upon me the fact of my being forced to sue humbly to the baron and to give him my word of honour that this very day you shall cease to belong to my establishment,158,158,Q158
140,Alexis Ivanovitch,"['Marqis De Griers', 'The General']",excuse me general but did he make an express point of it that i should cease to belong to your establishment as you call it,159,159,Q159
141,The General,"['Alexis Ivanovitch', 'Marqis De Griers']",no i of my own initiative thought that i ought to afford him that satisfaction and with it he was satisfied so we must part good sir it is my duty to hand over to you forty g lden three florins as per the accompanying statement here is the money and here the account which you are at liberty to verify farewell from henceforth we are strangers from you i have never had anything but trouble and unpleasantness i am about to call the landlord and explain to him that from tomorrow onwards i shall no longer be responsible for your hotel expenses also i have the honour to remain your obedient servant,160,160,Q160
142,Alexis Ivanovitch,"['Marqis De Griers', 'The General']",the matter cannot end here i regret very much that you should have been put to unpleasantness at the baron s hands but the fault pardon me is your own how came you to answer for me to the baron and what did you mean by saying that i formed part of your household i am merely your family tutor not a son of yours nor yet your ward nor a person of any kind for whose acts you need be responsible i am a judicially competent person a man of twenty five years of age a university graduate a gentleman and until i met yourself a complete stranger to you only my boundless respect for your merits restrains me from demanding satisfaction at your hands as well as a further explanation as to the reasons which have led you to take it upon yourself to answer for my conduct nor do i intend to let the baron off and since you general have today been so good as to listen to the baron s complaints and to enter into his concerns since you have made yourself a participator in the affair i have the honour to inform you that tomorrow morning at the latest i shall in my own name demand of the said baron a formal explanation as to the reasons which have led him to disregard the fact that the matter lies between him and myself alone and to put a slight upon me by referring it to another person as though i were unworthy to answer for my own conduct,161,162,"Q161,Q162"
143,The General,"['Alexis Ivanovitch', 'Marqis De Griers']",what do you intend to go on with this damned nonsense do you not realise the harm that it is doing me i beg of you not to laugh at me sir not to laugh at me for we have police authorities here who out of respect for my rank and for that of the baron in short sir i swear to you that i will have you arrested and marched out of the place to prevent any further brawling on your part do you understand what i say,163,163,Q163
144,Alexis Ivanovitch,"['Marqis De Griers', 'The General']",general one cannot arrest a man for brawling until he has brawled i have not so much as begun my explanations to the baron and you are altogether ignorant as to the form and time which my intended procedure is likely to assume i wish but to disabuse the baron of what is to me a shameful supposition namely that i am under the guardianship of a person who is qualified to exercise control over my free will it is vain for you to disturb and alarm yourself,164,164,Q164
145,The General,"['Alexis Ivanovitch', 'Marqis De Griers']",for god s sake alexis ivanovitch do put an end to this senseless scheme of yours do you know what is likely to come of it merely further unpleasantness you will agree with me i am sure that at present i ought to move with especial care yes with very especial care you cannot be fully aware of how i am situated when we leave this place i shall be ready to receive you back into my household but for the time being i well i cannot tell you all my reasons o alexis ivanovitch alexis ivanovitch move with especial care at present,165,167,"Q165,Q166,Q167"
146,Marqis De Griers,['Alexis Ivanovitch'],i have come to see you on business nor will i seek to conceal from you the fact that i have come in the capacity of an emissary of an intermediary from the general having small knowledge of the russian tongue i lost most of what was said last night but the general has now explained matters and i must confess that,168,168,Q168
147,Alexis Ivanovitch,['Marqis De Griers'],see here monsieur de griers i understand that you have undertaken to act in this affair as an intermediary of course i am only un utchitel a tutor and have never claimed to be an intimate of this household nor to stand on at all familiar terms with it consequently i do not know the whole of its circumstances yet pray explain to me this have you yourself become one of its members seeing that you are beginning to take such a part in everything and are now present as an intermediary,169,169,Q169
148,Marqis De Griers,['Alexis Ivanovitch'],i am connected with the general partly through business affairs and partly through special circumstances my principal has sent me merely to ask you to forego your intentions of last evening what you contemplate is i have no doubt very clever yet he has charged me to represent to you that you have not the slightest chance of succeeding in your end since not only will the baron refuse to receive you but also he the baron has at his disposal every possible means for obviating further unpleasantness from you surely you can see that yourself what then would be the good of going on with it all on the other hand the general promises that at the first favourable opportunity he will receive you back into his household and in the meantime will credit you with your salary with vos appointements surely that will suit you will it not good heavens seeing that the general takes such an interest in the matter is there anything very unnatural in his desiring also to know your plans,170,171,"Q170,Q171"
149,Alexis Ivanovitch,['Marqis De Griers'],in short my one desire is that the baron may make it possible for me to adopt the latter course,172,172,Q172
150,Marqis De Griers,['Alexis Ivanovitch'],oh fie what refinements and subtleties besides what have you to express regret for confess monsieur monsieur pardon me but i have forgotten your name confess i say that all this is merely a plan to annoy the general or perhaps you have some other and special end in view eh,173,173,Q173
151,Alexis Ivanovitch,['Marqis De Griers'],in return you must pardon me mon cher marquis and tell me what you have to do with it,174,174,Q174
152,Marqis De Griers,['Alexis Ivanovitch'],the general,175,175,Q175
153,Alexis Ivanovitch,['Marqis De Griers'],but what of the general last night he said that for some reason or another it behoved him to move with especial care at present wherefore he was feeling nervous but i did not understand the reference,176,176,Q176
154,Marqis De Griers,['Alexis Ivanovitch'],yes there do exist special reasons for his doing so you are acquainted with mlle de cominges are you not,177,177,Q177
155,Alexis Ivanovitch,['Marqis De Griers'],mlle blanche you mean,178,178,Q178
156,Marqis De Griers,['Alexis Ivanovitch'],yes mlle blanche de cominges doubtless you know also that the general is in love with this young lady and may even be about to marry her before he leaves here imagine therefore what any scene or scandal would entail upon him,179,179,Q179
157,Alexis Ivanovitch,['Marqis De Griers'],i cannot see that the marriage scheme need be affected by scenes or scandals,180,180,Q180
158,Marqis De Griers,['Alexis Ivanovitch'],mais le baron est si irascible un caract re prussien vous savez enfin il fera une querelle d allemand,181,181,Q181
159,Alexis Ivanovitch,['Marqis De Griers'],i do not care seeing that i no longer belong to his household but is it quite settled that mlle is to marry the general what are they waiting for why should they conceal such a matter at all events from ourselves the general s own party,182,182,Q182
160,Marqis De Griers,['Alexis Ivanovitch'],i cannot tell you the marriage is not yet a settled affair for they are awaiting news from russia the general has business transactions to arrange,183,183,Q183
161,Alexis Ivanovitch,['Marqis De Griers'],ah connected doubtless with madame his mother,184,184,Q184
162,Marqis De Griers,['Alexis Ivanovitch'],to cut things short i have complete confidence in your native politeness as well as in your tact and good sense i feel sure that you will do what i suggest even if it is only for the sake of this family which has received you as a kinsman into its bosom and has always loved and respected you,185,185,Q185
163,Alexis Ivanovitch,['Marqis De Griers'],be so good as to observe that the same family has just expelled me from its bosom all that you are saying you are saying but for show but when people have just said to you of course we do not wish to turn you out yet for the sake of appearance s you must permit yourself to be turned out nothing can matter very much,186,186,Q186
164,Marqis De Griers,['Alexis Ivanovitch'],very well then seeing that my solicitations have had no effect upon you it is my duty to mention that other measures will be taken there exist here police you must remember and this very day they shall send you packing que diable to think of a blanc bec like yourself challenging a person like the baron to a duel do you suppose that you will be allowed to do such things just try doing them and see if any one will be afraid of you the reason why i have asked you to desist is that i can see that your conduct is causing the general annoyance do you believe that the baron could not tell his lacquey simply to put you out of doors,187,187,Q187
165,Alexis Ivanovitch,['Marqis De Griers'],nevertheless i should not go out of doors you are labouring under a delusion monsieur de griers the thing will be done in far better trim than you imagine i was just about to start for mr astley s to ask him to be my intermediary in other words my second he has a strong liking for me and i do not think that he will refuse he will go and see the baron on my behalf and the baron will certainly not decline to receive him although i am only a tutor a kind of subaltern mr astley is known to all men as the nephew of a real english lord the lord piebroch as well as a lord in his own right yes you may be pretty sure that the baron will be civil to mr astley and listen to him or should he decline to do so mr astley will take the refusal as a personal affront to himself for you know how persistent the english are and thereupon introduce to the baron a friend of his own and he has many friends in a good position that being so picture to yourself the issue of the affair an affair which will not quite end as you think it will,188,188,Q188
166,Marqis De Griers,['Alexis Ivanovitch'],once more i beg of you to let the matter drop one would think that it actually pleased you to have scenes indeed it is a brawl rather than genuine satisfaction that you are seeking i have said that the affair may prove to be diverting and even clever and that possibly you may attain something by it yet none the less i tell you that i have come hither also to hand you these few words from a certain person read them please for i must take her back an answer,189,189,Q189
167,Alexis Ivanovitch,['Marqis De Griers'],very well you can tell mlle not to disturb herself but i would also ask you why you have been so long in handing me this note instead of chattering about trifles you ought to have delivered me the missive at once if you have really come commissioned as you say,190,191,"Q190,Q191"
168,Marqis De Griers,['Alexis Ivanovitch'],well pardon some natural haste on my part for the situation is so strange i wished first to gain some personal knowledge of your intentions and moreover i did not know the contents of the note and thought that it could be given you at any time,192,192,Q192
169,Alexis Ivanovitch,['Marqis De Griers'],i understand so you were ordered to hand me the note only in the last resort and if you could not otherwise appease me is it not so speak out monsieur de griers,193,193,Q193
170,Marqis De Griers,['Alexis Ivanovitch'],perhaps,194,194,Q194
171,Alexis Ivanovitch,[],you and i are to have a reckoning later master frenchman yes we will measure our strength together,195,195,Q195
172,Mr. Astley,['Alexis Ivanovitch'],i was just coming to see you and you appear to be out on a similar errand so you have parted with your employers,196,196,Q196
173,Alexis Ivanovitch,['Mr. Astley'],how do you know that is every one aware of the fact,197,197,Q197
174,Mr. Astley,['Alexis Ivanovitch'],by no means not every one would consider such a fact to be of moment indeed i have never heard any one speak of it,198,198,Q198
175,Alexis Ivanovitch,['Mr. Astley'],then how come you to know it,199,199,Q199
176,Mr. Astley,['Alexis Ivanovitch'],because i have had occasion to do so whither are you bound i like you and was therefore coming to pay you a visit,200,200,Q200
177,Alexis Ivanovitch,['Mr. Astley'],what a splendid fellow you are mr astley and since i have not yet had my coffee and you have in all probability scarcely tasted yours let us adjourn to the casino caf where we can sit and smoke and have a talk i do not intend to go away i intend on the contrary to remain here,201,202,"Q201,Q202"
178,Mr. Astley,['Alexis Ivanovitch'],that i never doubted,203,203,Q203
179,Alexis Ivanovitch,['Mr. Astley'],no i fear not,204,204,Q204
180,Mr. Astley,['Alexis Ivanovitch'],and concerning this marquis and mlle polina you know nothing beyond surmise,205,205,Q205
181,Alexis Ivanovitch,['Mr. Astley'],no i know nothing for certain about them no nothing,206,206,Q206
182,Mr. Astley,['Alexis Ivanovitch'],then you have done very wrong to speak of them to me or even to imagine things about them,207,207,Q207
183,Alexis Ivanovitch,['Mr. Astley'],quite so quite so i admit that yet that is not the question what do you make of it when i met you i was just coming to ask you your opinion for myself i could have killed this frenchman and am not sure that i shall not do so even yet,208,209,"Q208,Q209"
184,Mr. Astley,['Alexis Ivanovitch'],i feel the same about it as for mlle polina well you yourself know that if necessity drives one enters into relation with people whom one simply detests even between this couple there may be something which though unknown to you depends upon extraneous circumstances for my own part i think that you may reassure yourself or at all events partially and as for mlle polina s proceedings of two days ago they were of course strange not because she can have meant to get rid of you or to earn for you a thrashing from the baron s cudgel which for some curious reason he did not use although he had it ready in his hands but because such proceedings on the part of such well of such a refined lady as mlle polina are to say the least of it unbecoming but she cannot have guessed that you would carry out her absurd wish to the letter,210,210,Q210
185,Alexis Ivanovitch,['Mr. Astley'],do you know what i believe that you have already heard the story from some one very possibly from mlle polina herself,211,211,Q211
186,Mr. Astley,['Alexis Ivanovitch'],your eyes look very fiery and in them i can read suspicion now you have no right whatever to be suspicious it is not a right which i can for a moment recognise and i absolutely refuse to answer your questions,212,212,Q212
187,Alexis Ivanovitch,['Mr. Astley'],enough you need say no more very well very well then i stand confounded and have no further opinions to offer but you are a good fellow and i am glad to know what you think about it all even though i do not need your advice for instance what reason should you assign for the general taking fright in this way why should my stupid clowning have led the world to elevate it into a serious incident even de griers has found it necessary to put in his oar and he only interferes on the most important occasions and to visit me and to address to me the most earnest supplications yes he de griers has actually been playing the suppliant to me and mark you although he came to me as early as nine o clock he had ready prepared in his hand mlle polina s note when i would ask was that note written mlle polina must have been aroused from sleep for the express purpose of writing it at all events the circumstance shows that she is an absolute slave to the frenchman since she actually begs my pardon in the note actually begs my pardon yet what is her personal concern in the matter why is she interested in it at all why too is the whole party so afraid of this precious baron and what sort of a business do you call it for the general to be going to marry mlle blanche de cominges he told me last night that because of the circumstance he must move with especial care at present what is your opinion of it all your look convinces me that you know more about it than i do,213,215,"Q213,Q214,Q215"
188,Mr. Astley,['Alexis Ivanovitch'],yes i think i do know more about it than you do the affair centres around this mlle blanche of that i feel certain,216,216,Q216
189,Alexis Ivanovitch,['Mr. Astley'],and what of mlle blanche,217,217,Q217
190,Mr. Astley,['Alexis Ivanovitch'],well my belief is that at the present moment mlle blanche has in very truth a special reason for wishing to avoid any trouble with the baron and the baroness it might lead not only to some unpleasantness but even to a scandal,218,218,Q218
191,Alexis Ivanovitch,['Mr. Astley'],oh oh,219,219,Q219
192,Mr. Astley,['Alexis Ivanovitch'],also i may tell you that mlle blanche has been in roulettenberg before for she was staying here three seasons ago i myself was in the place at the time and in those days mlle blanche was not known as mlle de cominges nor was her mother the widow de cominges even in existence in any case no one ever mentioned the latter de griers too had not materialised and i am convinced that not only do the parties stand in no relation to one another but also they have not long enjoyed one another s acquaintance likewise the marquisate de griers is of recent creation of that i have reason to be sure owing to a certain circumstance even the name de griers itself may be taken to be a new invention seeing that i have a friend who once met the said marquis under a different name altogether,220,220,Q220
193,Alexis Ivanovitch,['Mr. Astley'],yet he possesses a good circle of friends,221,221,Q221
194,Mr. Astley,['Alexis Ivanovitch'],possibly mlle blanche also may possess that yet it is not three years since she received from the local police at the instance of the baroness an invitation to leave the town and she left it,222,222,Q222
195,Alexis Ivanovitch,['Mr. Astley'],but why,223,223,Q223
196,Mr. Astley,['Alexis Ivanovitch'],well i must tell you that she first appeared here in company with an italian a prince of some sort a man who bore an historic name barberini or something of the kind the fellow was simply a mass of rings and diamonds real diamonds too and the couple used to drive out in a marvellous carriage at first mlle blanche played trente et quarante with fair success but later her luck took a marked change for the worse i distinctly remember that in a single evening she lost an enormous sum but worse was to ensue for one fine morning her prince disappeared horses carriage and all also the hotel bill which he left unpaid was enormous upon this mlle zelma the name which she assumed after figuring as madame barberini was in despair she shrieked and howled all over the hotel and even tore her clothes in her frenzy in the hotel there was staying also a polish count you must know that all travelling poles are counts and the spectacle of mlle zelma tearing her clothes and catlike scratching her face with her beautiful scented nails produced upon him a strong impression so the pair had a talk together and by luncheon time she was consoled indeed that evening the couple entered the casino arm in arm mlle zelma laughing loudly according to her custom and showing even more expansiveness in her manners than she had before shown for instance she thrust her way into the file of women roulette players in the exact fashion of those ladies who to clear a space for themselves at the tables push their fellow players roughly aside doubtless you have noticed them,224,224,Q224
197,Alexis Ivanovitch,['Mr. Astley'],yes certainly,225,225,Q225
198,Mr. Astley,['Alexis Ivanovitch'],well they are not worth noticing to the annoyance of the decent public they are allowed to remain here at all events such of them as daily change 4000 franc notes at the tables though as soon as ever these women cease to do so they receive an invitation to depart however mlle zelma continued to change notes of this kind but her play grew more and more unsuccessful despite the fact that such ladies luck is frequently good for they have a surprising amount of cash at their disposal suddenly the count too disappeared even as the prince had done and that same evening mlle zelma was forced to appear in the casino alone on this occasion no one offered her a greeting two days later she had come to the end of her resources whereupon after staking and losing her last louis d or she chanced to look around her and saw standing by her side the baron burmergelm who had been eyeing her with fixed disapproval to his distaste however mlle paid no attention but turning to him with her well known smile requested him to stake on her behalf ten louis on the red later that evening a complaint from the baroness led the authorities to request mlle not to re enter the casino if you feel in any way surprised that i should know these petty and unedifying details the reason is that i had them from a relative of mine who later that evening drove mlle zelma in his carriage from roulettenberg to spa now mark you mlle wants to become madame general in order that in future she may be spared the receipt of such invitations from casino authorities as she received three years ago at present she is not playing but that is only because according to the signs she is lending money to other players yes that is a much more paying game i even suspect that the unfortunate general is himself in her debt as well as perhaps also de griers or it may be that the latter has entered into a partnership with her consequently you yourself will see that until the marriage shall have been consummated mlle would scarcely like to have the attention of the baron and the baroness drawn to herself in short to any one in her position a scandal would be most detrimental you form a member of the m nage of these people wherefore any act of yours might cause such a scandal and the more so since daily she appears in public arm in arm with the general or with mlle polina now do you understand,226,226,Q226
199,Alexis Ivanovitch,['Mr. Astley'],no i do not tell me mr astley why if you knew this history all along and consequently always knew who this mlle blanche is you never warned either myself or the general nor most of all mlle polina how could you do it,227,227,Q227
200,Mr. Astley,['Alexis Ivanovitch'],it would have done no good to warn you for the reason that you could have effected nothing against what was i to warn you as likely as not the general knows more about mlle blanche even than i do yet the unhappy man still walks about with her and mlle polina only yesterday i saw this frenchwoman riding splendidly mounted with de griers while the general was careering in their wake on a roan horse he had said that morning that his legs were hurting him yet his riding seat was easy enough as he passed i looked at him and the thought occurred to me that he was a man lost for ever however it is no affair of mine for i have only recently had the happiness to make mlle polina s acquaintance also i have already told you that i do not recognise your right to ask me certain questions however sincere be my liking for you,228,228,Q228
201,Alexis Ivanovitch,['Mr. Astley'],enough to me it is as clear as day that mlle polina knows all about this mlle blanche but cannot bring herself to part with her frenchman wherefore she consents also to be seen in public with mlle blanche you may be sure that nothing else would ever have induced her either to walk about with this frenchwoman or to send me a note not to touch the baron yes it is there that the influence lies before which everything in the world must bow yet she herself it was who launched me at the baron the devil take it but i was left no choice in the matter,229,229,Q229
202,Mr. Astley,['Alexis Ivanovitch'],you forget in the first place that this mlle de cominges is the general s inamorata and in the second place that mlle polina the general s step daughter has a younger brother and sister who though they are the general s own children are completely neglected by this madman and robbed as well,230,230,Q230
203,Alexis Ivanovitch,['Mr. Astley'],yes yes that is so for me to go and desert the children now would mean their total abandonment whereas if i remain i should be able to defend their interests and perhaps to save a moiety of their property yes yes that is quite true and yet and yet oh i can well understand why they are all so interested in the general s mother,231,231,Q231
204,Mr. Astley,['Alexis Ivanovitch'],in whom,232,232,Q232
205,Alexis Ivanovitch,['Mr. Astley'],in the old woman of moscow who declines to die yet concerning whom they are for ever expecting telegrams to notify the fact of her death,233,233,Q233
206,Mr. Astley,['Alexis Ivanovitch'],ah then of course their interests centre around her it is a question of succession let that but be settled and the general will marry mlle polina will be set free and de griers,234,234,Q234
207,Alexis Ivanovitch,['Mr. Astley'],yes and de griers,235,235,Q235
208,Mr. Astley,['Alexis Ivanovitch'],will be repaid his money which is what he is now waiting for,236,236,Q236
209,Alexis Ivanovitch,['Mr. Astley'],what you think that he is waiting for that,237,237,Q237
210,Mr. Astley,['Alexis Ivanovitch'],i know of nothing else,238,238,Q238
211,Alexis Ivanovitch,['Mr. Astley'],but i do i do he is waiting also for the old woman s will for the reason that it awards mlle polina a dowry as soon as ever the money is received she will throw herself upon the frenchman s neck all women are like that even the proudest of them become abject slaves where marriage is concerned what polina is good for is to fall head over ears in love that is my opinion look at her especially when she is sitting alone and plunged in thought all this was pre ordained and foretold and is accursed polina could perpetrate any mad act she she but who called me by name who is shouting for me i heard some one calling in russian it was a woman s voice listen,239,239,Q239
212,Mr. Astley,['Alexis Ivanovitch'],yes i did hear a woman s voice calling but whose i do not know the someone was calling you in russian ah now i can see whence the cries come they come from that lady there the one who is sitting on the settee the one who has just been escorted to the verandah by a crowd of lacqueys behind her see that pile of luggage she must have arrived by train,240,240,Q240
213,Alexis Ivanovitch,['Mr. Astley'],but why should she be calling me hear her calling again see she is beckoning to us,241,241,Q241
214,Mr. Astley,['Alexis Ivanovitch'],yes so she is,242,242,Q242
215,Antonida Vassilievna Tarassevitcha,"['Alexis Ivanovitch', 'Mr. Astley']",alexis ivanovitch alexis ivanovitch good heavens what a stupid fellow,243,243,Q243
216,Alexis Ivanovitch,['Alexis Ivanovitch'],and this is the woman whom they had thought to see in her grave after making her will yet she will outlive us and every one else in the hotel good lord what is going to become of us now what on earth is to happen to the general she will turn the place upside down,244,244,Q244
217,Antonida Vassilievna Tarassevitcha,"['Alexis Ivanovitch', 'Mr. Astley', 'Potapitch']",my good sir what are you standing there for with your eyes almost falling out of your head cannot you come and say how do you do are you too proud to shake hands or do you not recognise me here potapitch just think alexis ivanovitch does not recognise me they have buried me for good and all yes and after sending hosts of telegrams to know if i were dead or not yes yes i have heard the whole story i am very much alive though as you may see,245,245,Q245
218,Alexis Ivanovitch,"['Antonida Vassilievna Tarassevitcha', 'Mr. Astley', 'Potapitch']",pardon me antonida vassilievna i have no reason to wish you ill i am merely rather astonished to see you why should i not be so seeing how unexpected,246,246,Q246
219,Antonida Vassilievna Tarassevitcha,"['Alexis Ivanovitch', 'Polina Alexandrovna', 'Potapitch']",why should you be astonished i just got into my chair and came things are quiet enough in the train for there is no one there to chatter have you been out for a walk,247,247,Q247
220,Alexis Ivanovitch,"['Antonida Vassilievna Tarassevitcha', 'Mr. Astley', 'Potapitch']",yes i have just been to the casino,248,248,Q248
221,Antonida Vassilievna Tarassevitcha,"['Alexis Ivanovitch', 'Mr. Astley', 'Potapitch']",oh well it is quite nice here the place seems comfortable and all the trees are out i like it very well are your people at home is the general for instance indoors,249,249,Q249
222,Alexis Ivanovitch,"['Antonida Vassilievna Tarassevitcha', 'Mr. Astley', 'Potapitch']",yes and probably all of them,250,250,Q250
223,Antonida Vassilievna Tarassevitcha,"['Alexis Ivanovitch', 'Mr. Astley', 'Potapitch']",do they observe the convenances and keep up appearances such things always give one tone i have heard that they are keeping a carriage even as russian gentlefolks ought to do when abroad our russian people always cut a dash is prascovia here too,251,251,Q251
224,Alexis Ivanovitch,"['Antonida Vassilievna Tarassevitcha', 'Mr. Astley', 'Potapitch']",yes polina alexandrovna is here,252,252,Q252
225,Antonida Vassilievna Tarassevitcha,"['Alexis Ivanovitch', 'Mr. Astley', 'Potapitch']",and the frenchwoman however i will go and look for them myself tell me the nearest way to their rooms do you like being here,253,253,Q253
226,Alexis Ivanovitch,"['Antonida Vassilievna Tarassevitcha', 'Mr. Astley', 'Potapitch']",yes i thank you antonida vassilievna,254,254,Q254
227,Antonida Vassilievna Tarassevitcha,"['Alexis Ivanovitch', 'Mr. Astley', 'Potapitch']",and you potapitch you go and tell that fool of a landlord to reserve me a suitable suite of rooms they must be handsomely decorated and not too high up have my luggage taken up to them but what are you tumbling over yourselves for why are you all tearing about what scullions these fellows are who is that with you,255,255,Q255
228,Alexis Ivanovitch,"['Antonida Vassilievna Tarassevitcha', 'Mr. Astley']",a mr astley,256,256,Q256
229,Antonida Vassilievna Tarassevitcha,"['Alexis Ivanovitch', 'Mr. Astley']",and who is mr astley,257,257,Q257
230,Alexis Ivanovitch,"['Antonida Vassilievna Tarassevitcha', 'Mr. Astley']",a fellow traveller and my very good friend as well as an acquaintance of the general s,258,258,Q258
231,Antonida Vassilievna Tarassevitcha,"['Alexis Ivanovitch', 'Mr. Astley']",oh an englishman then that is why he stared at me without even opening his lips however i like englishmen now take me upstairs direct to their rooms where are they lodging,259,259,Q259
232,Mr. Astley,['Alexis Ivanovitch'],she interests me tremendously,260,260,Q260
233,Antonida Vassilievna Tarassevitcha,"['Alexis Ivanovitch', 'Marqis De Griers', 'Mlle. Blanche', 'Mr. Astley', 'Polina Alexandrovna', 'Potapitch', 'The General']",well here i am and instead of a telegram too what you were not expecting me,261,261,Q261
234,The General,"['Alexis Ivanovitch', 'Antonida Vassilievna Tarassevitcha', 'Marqis De Griers', 'Mlle. Blanche', 'Mr. Astley', 'Polina Alexandrovna', 'Potapitch']",antonida vassilievna o my dearest mother but how on earth did you did you,262,262,Q262
235,Antonida Vassilievna Tarassevitcha,"['Alexis Ivanovitch', 'Marqis De Griers', 'Mlle. Blanche', 'Mr. Astley', 'Polina Alexandrovna', 'Potapitch', 'The General']",how on earth did i what why i just got into the train and came here what else is the railway meant for but you thought that i had turned up my toes and left my property to the lot of you oh i know all about the telegrams which you have been dispatching they must have cost you a pretty sum i should think for telegrams are not sent from abroad for nothing well i picked up my heels and came here who is this frenchman monsieur de griers i suppose,263,263,Q263
236,Marqis De Griers,"['Alexis Ivanovitch', 'Antonida Vassilievna Tarassevitcha', 'Mlle. Blanche', 'Mr. Astley', 'Polina Alexandrovna', 'Potapitch', 'The General']",oui madame et croyez je suis si enchant votre sant c est un miracle vous voir ici une surprise charmante,264,264,Q264
237,Antonida Vassilievna Tarassevitcha,"['Alexis Ivanovitch', 'Marqis De Griers', 'Mlle. Blanche', 'Mr. Astley', 'Polina Alexandrovna', 'Potapitch', 'The General']",just so charmante i happen to know you as a mountebank and therefore trust you no more than this and who is that who is that woman there,265,265,Q265
238,Alexis Ivanovitch,"['Antonida Vassilievna Tarassevitcha', 'Marqis De Griers', 'Mlle. Blanche', 'Mr. Astley', 'Polina Alexandrovna', 'Potapitch', 'The General']",mlle de cominges and this is her mother madame de cominges they also are staying in the hotel,266,266,Q266
239,Antonida Vassilievna Tarassevitcha,"['Alexis Ivanovitch', 'Marqis De Griers', 'Mlle. Blanche', 'Mr. Astley', 'Polina Alexandrovna', 'Potapitch', 'The General']",is the daughter married,267,267,Q267
240,Alexis Ivanovitch,['Antonida Vassilievna Tarassevitcha'],no,268,268,Q268
241,Antonida Vassilievna Tarassevitcha,"['Alexis Ivanovitch', 'Marqis De Griers', 'Mlle. Blanche', 'Mr. Astley', 'Polina Alexandrovna', 'Potapitch', 'The General']",is she good company i mean is she or is she not a bore can she speak russian when this de griers was in moscow he soon learnt to make himself understood bonjour then,269,271,"Q269,Q270,Q271"
242,Mlle. Blanche,"['Alexis Ivanovitch', 'Antonida Vassilievna Tarassevitcha', 'Marqis De Griers', 'Mr. Astley', 'Polina Alexandrovna', 'Potapitch', 'The General']",bonjour madame,272,272,Q272
243,Antonida Vassilievna Tarassevitcha,"['Alexis Ivanovitch', 'Marqis De Griers', 'Mlle. Blanche', 'Mr. Astley', 'Polina Alexandrovna', 'Potapitch', 'The General']",how the woman sticks out her eyes at me how she mows and minces i have taken up my abode here so am going to be your next door neighbour are you glad to hear that or are you not,273,274,"Q273,Q274"
244,The General,"['Alexis Ivanovitch', 'Antonida Vassilievna Tarassevitcha', 'Marqis De Griers', 'Mlle. Blanche', 'Mr. Astley', 'Polina Alexandrovna', 'Potapitch']",my dear mother believe me when i say that i am sincerely delighted we have been so dismayed and upset by the news of your indisposition we had received such hopeless telegrams about you then suddenly,275,276,"Q275,Q276"
245,Antonida Vassilievna Tarassevitcha,"['Alexis Ivanovitch', 'Marqis De Griers', 'Mlle. Blanche', 'Mr. Astley', 'Polina Alexandrovna', 'Potapitch', 'The General']",fibs fibs,277,277,Q277
246,The General,"['Alexis Ivanovitch', 'Antonida Vassilievna Tarassevitcha', 'Marqis De Griers', 'Mlle. Blanche', 'Mr. Astley', 'Polina Alexandrovna', 'Potapitch']",how on earth too did you come to decide upon the journey surely at your age and in your present state of health the thing is so unexpected that our surprise is at least intelligible however i am glad to see you as indeed are we all and will use my best endeavours to render your stay here as pleasant as possible,278,278,Q278
247,Antonida Vassilievna Tarassevitcha,"['Alexis Ivanovitch', 'Marqis De Griers', 'Mlle. Blanche', 'Mr. Astley', 'Polina Alexandrovna', 'Potapitch', 'The General']",enough all this is empty chatter you are talking the usual nonsense i shall know quite well how to spend my time how did i come to undertake the journey you ask well is there anything so very surprising about it it was done quite simply what is every one going into ecstasies about how do you do prascovia what are you doing here,279,279,Q279
