A,B,i_merge_id,j_merge_id,i_text,j_text,i_addressees,A_gender,A_category,B_gender,B_category
Mrs. Moore,Cyril Fielding,383,384,i like mysteries but i rather dislike muddles,a mystery is a muddle,Adela Quested; Cyril Fielding; Dr. Aziz,F,major,M,major
Cyril Fielding,Mrs. Moore,384,385,a mystery is a muddle,oh do you think so mr fielding,Adela Quested; Dr. Aziz; Mrs. Moore,M,major,F,major
Mrs. Moore,Cyril Fielding,385,386,oh do you think so mr fielding,a mystery is only a high sounding term for a muddle no advantage in stirring it up in either case aziz and i know well that india s a muddle,Adela Quested; Cyril Fielding; Dr. Aziz,F,major,M,major
Cyril Fielding,Mrs. Moore,386,387,a mystery is only a high sounding term for a muddle no advantage in stirring it up in either case aziz and i know well that india s a muddle,india s oh what an alarming idea,Adela Quested; Dr. Aziz; Mrs. Moore,M,major,F,major
Mrs. Moore,Dr. Aziz,387,388,india s oh what an alarming idea,there ll be no muddle when you come to see me mrs moore and everyone i invite you all oh please oh but we will talk of something else now i wish i lived here see this beautiful room let us admire it together for a little see those curves at the bottom of the arches what delicacy it is the architecture of question and answer mrs moore you are in india i am not joking i am doing justice here a poor widow who has been robbed comes along and i give her fifty rupees to another a hundred and so on and so on i should like that,Adela Quested; Cyril Fielding; Dr. Aziz,F,major,M,major
Dr. Aziz,Mrs. Moore,388,389,there ll be no muddle when you come to see me mrs moore and everyone i invite you all oh please oh but we will talk of something else now i wish i lived here see this beautiful room let us admire it together for a little see those curves at the bottom of the arches what delicacy it is the architecture of question and answer mrs moore you are in india i am not joking i am doing justice here a poor widow who has been robbed comes along and i give her fifty rupees to another a hundred and so on and so on i should like that,rupees don t last for ever i m afraid,Adela Quested; Cyril Fielding; Mrs. Moore,M,major,F,major
Mrs. Moore,Dr. Aziz,389,390,rupees don t last for ever i m afraid,mine would god would give me more when he saw i gave always be giving like the nawab bahadur my father was the same that is why he died poor so we would sit giving for ever on a carpet instead of chairs that is the chief change between now and then but i think we would never punish anyone poor criminal give him another chance it only makes a man worse to go to prison and be corrupted we punish no one no one and in the evening we will give a great banquet with a nautch and lovely girls shall shine on every side of the tank with fireworks in their hands and all shall be feasting and happiness until the next day when there shall be justice as before fifty rupees a hundred a thousand till peace comes ah why didn t we live in that time but are you admiring mr fielding s house do look how the pillars are painted blue and the verandah s pavilions what do you call them that are above us inside are blue also look at the carving on the pavilions think of the hours it took their little roofs are curved to imitate bamboo so pretty and the bamboos waving by the tank outside mrs moore mrs moore,Adela Quested; Cyril Fielding; Dr. Aziz,F,major,M,major
Dr. Aziz,Adela Quested,393,394,then back with water streaming over you and perhaps rather a pain inside but i did not mind all my friends were paining with me we have a proverb in urdu what does unhappiness matter when we are all unhappy together which comes in conveniently after mangoes miss quested do wait for mangoes why not settle altogether in india,i m afraid i can t do that,Adela Quested; Cyril Fielding; Mrs. Moore; Professor Godbole,M,major,F,major
Adela Quested,Dr. Aziz,394,395,i m afraid i can t do that,visitors like you are too rare,Cyril Fielding; Dr. Aziz; Mrs. Moore; Professor Godbole,F,major,M,major
Dr. Aziz,Professor Godbole,395,396,visitors like you are too rare,they are indeed such affability is seldom seen but what can we offer to detain them,Adela Quested; Cyril Fielding; Mrs. Moore; Professor Godbole,M,major,M,intermediate
Professor Godbole,Dr. Aziz,396,397,they are indeed such affability is seldom seen but what can we offer to detain them,mangoes mangoes,Adela Quested; Cyril Fielding; Dr. Aziz; Mrs. Moore,M,intermediate,M,major
Dr. Aziz,Cyril Fielding,397,398,mangoes mangoes,even mangoes can be got in england now they ship them in ice cold rooms you can make india in england apparently just as you can make england in india,Adela Quested; Cyril Fielding; Mrs. Moore; Professor Godbole,M,major,M,major
Cyril Fielding,Adela Quested,398,399,even mangoes can be got in england now they ship them in ice cold rooms you can make india in england apparently just as you can make england in india,frightfully expensive in both cases,Adela Quested; Dr. Aziz; Mrs. Moore; Professor Godbole,M,major,F,major
Adela Quested,Cyril Fielding,399,400,frightfully expensive in both cases,i suppose so,Cyril Fielding; Dr. Aziz; Mrs. Moore; Professor Godbole,F,major,M,major
Cyril Fielding,Adela Quested,400,401,i suppose so,and nasty,Adela Quested; Dr. Aziz; Mrs. Moore; Professor Godbole,M,major,F,major
Adela Quested,Mrs. Moore,401,402,and nasty,don t you come too adela you dislike institutions,Cyril Fielding; Dr. Aziz; Mrs. Moore; Professor Godbole,F,major,F,major
Mrs. Moore,Adela Quested,402,403,don t you come too adela you dislike institutions,yes that is so,Adela Quested; Cyril Fielding; Dr. Aziz; Professor Godbole,F,major,F,major
Adela Quested,Dr. Aziz,403,404,yes that is so,i speak now as a doctor no,Cyril Fielding; Dr. Aziz; Mrs. Moore; Professor Godbole,F,major,M,major
Dr. Aziz,Professor Godbole,404,405,i speak now as a doctor no,but i will send you up a few healthy sweets i will give myself that pleasure,Adela Quested; Professor Godbole,M,major,M,intermediate
Professor Godbole,Dr. Aziz,405,406,but i will send you up a few healthy sweets i will give myself that pleasure,miss quested professor godbole s sweets are delicious they will give you a real indian treat ah in my poor position i can give you nothing,Adela Quested; Dr. Aziz,M,intermediate,M,major
Dr. Aziz,Adela Quested,406,407,miss quested professor godbole s sweets are delicious they will give you a real indian treat ah in my poor position i can give you nothing,i don t know why you say that when you have so kindly asked us to your house,Adela Quested; Professor Godbole,M,major,F,major
Adela Quested,Dr. Aziz,407,408,i don t know why you say that when you have so kindly asked us to your house,yes all that is settled i invite you all to see me in the marabar caves,Dr. Aziz; Professor Godbole,F,major,M,major
Dr. Aziz,Adela Quested,408,409,yes all that is settled i invite you all to see me in the marabar caves,i shall be delighted,Adela Quested; Professor Godbole,M,major,F,major
Adela Quested,Professor Godbole,409,410,i shall be delighted,oh that is a most magnificent entertainment compared to my poor sweets but has not miss quested visited our caves already,Dr. Aziz; Professor Godbole,F,major,M,intermediate
Professor Godbole,Adela Quested,410,411,oh that is a most magnificent entertainment compared to my poor sweets but has not miss quested visited our caves already,no i ve not even heard of them,Adela Quested; Dr. Aziz,M,intermediate,F,major
_group,Adela Quested,412,413,not heard of them the marabar caves in the marabar hills,we hear nothing interesting up at the club only tennis and ridiculous gossip,Adela Quested; Dr. Aziz; Professor Godbole,M,minor,F,major
Adela Quested,Dr. Aziz,413,414,we hear nothing interesting up at the club only tennis and ridiculous gossip,i know,Dr. Aziz; Professor Godbole,F,major,M,major
Dr. Aziz,Adela Quested,414,415,i know,then tell me everything you will or i shall never understand india are they the hills i sometimes see in the evening what are these caves,Adela Quested; Professor Godbole,M,major,F,major
Adela Quested,Professor Godbole,415,416,then tell me everything you will or i shall never understand india are they the hills i sometimes see in the evening what are these caves,my dear young sir the pot and the kettle have you ever heard of that useful proverb,Dr. Aziz; Professor Godbole,F,major,M,intermediate
Professor Godbole,Adela Quested,416,417,my dear young sir the pot and the kettle have you ever heard of that useful proverb,are they large caves,Adela Quested; Dr. Aziz,M,intermediate,F,major
Adela Quested,Professor Godbole,417,418,are they large caves,no not large,Dr. Aziz; Professor Godbole,F,major,M,intermediate
Professor Godbole,Adela Quested,418,419,no not large,do describe them professor godbole,Adela Quested; Dr. Aziz,M,intermediate,F,major
Adela Quested,Professor Godbole,419,420,do describe them professor godbole,it will be a great honour there is an entrance in the rock which you enter and through the entrance is the cave,Dr. Aziz; Professor Godbole,F,major,M,intermediate
Professor Godbole,Adela Quested,420,421,it will be a great honour there is an entrance in the rock which you enter and through the entrance is the cave,something like the caves at elephanta,Adela Quested; Dr. Aziz,M,intermediate,F,major
Adela Quested,Professor Godbole,421,422,something like the caves at elephanta,oh no not at all at elephanta there are sculptures of siva and parvati there are no sculptures at marabar,Dr. Aziz; Professor Godbole,F,major,M,intermediate
Professor Godbole,Dr. Aziz,422,423,oh no not at all at elephanta there are sculptures of siva and parvati there are no sculptures at marabar,they are immensely holy no doubt,Adela Quested; Dr. Aziz,M,intermediate,M,major
Dr. Aziz,Professor Godbole,423,424,they are immensely holy no doubt,oh no oh no,Adela Quested; Professor Godbole,M,major,M,intermediate
Professor Godbole,Dr. Aziz,424,425,oh no oh no,still they are ornamented in some way,Adela Quested; Dr. Aziz,M,intermediate,M,major
Dr. Aziz,Professor Godbole,425,426,still they are ornamented in some way,oh no,Adela Quested; Professor Godbole,M,major,M,intermediate
Professor Godbole,Dr. Aziz,426,427,oh no,well why are they so famous we all talk of the famous marabar caves perhaps that is our empty brag,Adela Quested; Dr. Aziz,M,intermediate,M,major
Dr. Aziz,Professor Godbole,427,428,well why are they so famous we all talk of the famous marabar caves perhaps that is our empty brag,no i should not quite say that,Adela Quested; Professor Godbole,M,major,M,intermediate
Professor Godbole,Dr. Aziz,428,429,no i should not quite say that,describe them to this lady then,Adela Quested; Dr. Aziz,M,intermediate,M,major
Dr. Aziz,Professor Godbole,429,430,describe them to this lady then,it will be a great pleasure,Adela Quested; Professor Godbole,M,major,M,intermediate
Ronny Heaslop,Adela Quested,431,432,what s happened to fielding where s my mother,good evening,Adela Quested; Dr. Aziz; Professor Godbole,M,major,F,major
Adela Quested,Ronny Heaslop,432,433,good evening,i want you and mother at once there s to be polo,Dr. Aziz; Professor Godbole; Ronny Heaslop,F,major,M,major
Ronny Heaslop,Adela Quested,433,434,i want you and mother at once there s to be polo,i thought there was to be no polo,Adela Quested; Dr. Aziz; Professor Godbole,M,major,F,major
Adela Quested,Ronny Heaslop,434,435,i thought there was to be no polo,everything s altered some soldier men have come in come along and i ll tell you about it,Dr. Aziz; Professor Godbole; Ronny Heaslop,F,major,M,major
Ronny Heaslop,Professor Godbole,435,436,everything s altered some soldier men have come in come along and i ll tell you about it,your mother will return shortly sir there is but little to see at our poor college,Adela Quested; Dr. Aziz; Professor Godbole,M,major,M,intermediate
Professor Godbole,Dr. Aziz,436,437,your mother will return shortly sir there is but little to see at our poor college,come along up and join us mr heaslop sit down till your mother turns up he may not understand that allow me,Adela Quested; Dr. Aziz; Ronny Heaslop,M,intermediate,M,major
Dr. Aziz,Ronny Heaslop,437,438,come along up and join us mr heaslop sit down till your mother turns up he may not understand that allow me,don t trouble to come mother we re just starting,Adela Quested; Professor Godbole; Ronny Heaslop,M,major,M,major
Ronny Heaslop,Cyril Fielding,439,440,i say old man do excuse me but i think perhaps you oughtn t to have left miss quested alone,i m sorry what s up,Cyril Fielding,M,major,M,major
Cyril Fielding,Ronny Heaslop,440,441,i m sorry what s up,well i m the sun dried bureaucrat no doubt still i don t like to see an english girl left smoking with two indians,Ronny Heaslop,M,major,M,major
Ronny Heaslop,Cyril Fielding,441,442,well i m the sun dried bureaucrat no doubt still i don t like to see an english girl left smoking with two indians,she stopped as she smokes by her own wish old man,Cyril Fielding,M,major,M,major
Ronny Heaslop,Cyril Fielding,443,444,yes that s all right in england,i really can t see the harm,Cyril Fielding,M,major,M,major
Ronny Heaslop,Cyril Fielding,445,446,if you can t see you can t see can t you see that fellow s a bounder,he isn t a bounder his nerves are on edge that s all,Cyril Fielding,M,major,M,major
Cyril Fielding,Ronny Heaslop,446,447,he isn t a bounder his nerves are on edge that s all,what should have upset his precious nerves,Ronny Heaslop,M,major,M,major
Ronny Heaslop,Cyril Fielding,447,448,what should have upset his precious nerves,i don t know he was all right when i left,Cyril Fielding,M,major,M,major
Ronny Heaslop,Cyril Fielding,449,450,well it s nothing i ve said i never even spoke to him,oh well come along now and take your ladies away the catastrophe over,Cyril Fielding,M,major,M,major
Ronny Heaslop,Cyril Fielding,451,452,fielding don t think i m taking it badly or anything of that sort i suppose you won t come on to the polo with us we should all be delighted,i m afraid i can t thanks all the same i m awfully sorry you feel i ve been remiss i didn t mean to be,Cyril Fielding,M,major,M,major
Mrs. Moore,Cyril Fielding,453,454,good bye mr fielding and thank you so much what lovely college buildings,good bye mrs moore,Adela Quested; Cyril Fielding; Dr. Aziz; Professor Godbole; Ronny Heaslop,F,major,M,major
Cyril Fielding,Adela Quested,454,455,good bye mrs moore,good bye mr fielding such an interesting afternoon,Adela Quested; Dr. Aziz; Mrs. Moore; Professor Godbole; Ronny Heaslop,M,major,F,major
Adela Quested,Cyril Fielding,455,456,good bye mr fielding such an interesting afternoon,good bye miss quested,Cyril Fielding; Dr. Aziz; Mrs. Moore; Professor Godbole; Ronny Heaslop,F,major,M,major
Cyril Fielding,Mrs. Moore,456,457,good bye miss quested,good bye dr aziz,Adela Quested; Dr. Aziz; Mrs. Moore; Professor Godbole; Ronny Heaslop,M,major,F,major
Mrs. Moore,Dr. Aziz,457,458,good bye dr aziz,good bye mrs moore,Adela Quested; Cyril Fielding; Dr. Aziz; Professor Godbole; Ronny Heaslop,F,major,M,major
Dr. Aziz,Adela Quested,458,459,good bye mrs moore,good bye dr aziz,Adela Quested; Cyril Fielding; Mrs. Moore; Professor Godbole; Ronny Heaslop,M,major,F,major
Adela Quested,Dr. Aziz,459,460,good bye dr aziz,good bye miss quested you ll jolly jolly well not forget those caves won t you i ll fix the whole show up in a jiffy,Cyril Fielding; Dr. Aziz; Mrs. Moore; Professor Godbole; Ronny Heaslop,F,major,M,major
Dr. Aziz,Adela Quested,460,461,good bye miss quested you ll jolly jolly well not forget those caves won t you i ll fix the whole show up in a jiffy,thank you,Adela Quested; Cyril Fielding; Mrs. Moore; Professor Godbole; Ronny Heaslop,M,major,F,major
Adela Quested,Dr. Aziz,461,462,thank you,what a shame you leave india so soon oh do reconsider your decision do stay,Cyril Fielding; Dr. Aziz; Mrs. Moore; Professor Godbole; Ronny Heaslop,F,major,M,major
Dr. Aziz,Adela Quested,462,463,what a shame you leave india so soon oh do reconsider your decision do stay,good bye professor godbole it s a shame we never heard you sing,Adela Quested; Cyril Fielding; Mrs. Moore; Professor Godbole; Ronny Heaslop,M,major,F,major
Adela Quested,Professor Godbole,463,464,good bye professor godbole it s a shame we never heard you sing,i may sing now,Cyril Fielding; Dr. Aziz; Mrs. Moore; Professor Godbole; Ronny Heaslop,F,major,M,intermediate
Professor Godbole,Cyril Fielding,464,465,i may sing now,thanks so much what was that,Adela Quested; Cyril Fielding; Dr. Aziz; Mrs. Moore; Ronny Heaslop,M,intermediate,M,major
Cyril Fielding,Professor Godbole,465,466,thanks so much what was that,i will explain in detail it was a religious song i placed myself in the position of a milkmaiden i say to shri krishna the god refuses to come i grow humble and say he refuses to come this is repeated several times the song is composed in a raga appropriate to the present hour which is the evening,Adela Quested; Dr. Aziz; Mrs. Moore; Professor Godbole; Ronny Heaslop,M,major,M,intermediate
Professor Godbole,Mrs. Moore,466,467,i will explain in detail it was a religious song i placed myself in the position of a milkmaiden i say to shri krishna the god refuses to come i grow humble and say he refuses to come this is repeated several times the song is composed in a raga appropriate to the present hour which is the evening,but he comes in some other song i hope,Adela Quested; Cyril Fielding; Dr. Aziz; Mrs. Moore; Ronny Heaslop,M,intermediate,F,major
Mrs. Moore,Professor Godbole,467,468,but he comes in some other song i hope,oh no he refuses to come i say to him come come come come come come he neglects to come,Adela Quested; Cyril Fielding; Dr. Aziz; Professor Godbole; Ronny Heaslop,F,major,M,intermediate
Professor Godbole,Ronny Heaslop,468,469,oh no he refuses to come i say to him come come come come come come he neglects to come,what was that about caves,Adela Quested; Cyril Fielding; Dr. Aziz; Mrs. Moore; Ronny Heaslop,M,intermediate,M,major
Ronny Heaslop,Adela Quested,469,470,what was that about caves,mrs moore your delightful doctor has decided on a picnic instead of a party in his house we are to meet him out there you myself mr fielding professor godbole exactly the same party,Adela Quested; Mrs. Moore,M,major,F,major
Adela Quested,Ronny Heaslop,470,471,mrs moore your delightful doctor has decided on a picnic instead of a party in his house we are to meet him out there you myself mr fielding professor godbole exactly the same party,out where,Mrs. Moore; Ronny Heaslop,F,major,M,major
Ronny Heaslop,Adela Quested,471,472,out where,the marabar caves,Adela Quested; Mrs. Moore,M,major,F,major
Adela Quested,Ronny Heaslop,472,473,the marabar caves,well i m blessed did he descend to any details,Mrs. Moore; Ronny Heaslop,F,major,M,major
Ronny Heaslop,Adela Quested,473,474,well i m blessed did he descend to any details,he did not if you had spoken to him we could have arranged them have i said anything funny,Adela Quested; Mrs. Moore,M,major,F,major
Adela Quested,Ronny Heaslop,474,475,he did not if you had spoken to him we could have arranged them have i said anything funny,i was only thinking how the worthy doctor s collar climbed up his neck,Mrs. Moore; Ronny Heaslop,F,major,M,major
Ronny Heaslop,Adela Quested,475,476,i was only thinking how the worthy doctor s collar climbed up his neck,i thought you were discussing the caves,Adela Quested; Mrs. Moore,M,major,F,major
Adela Quested,Ronny Heaslop,476,477,i thought you were discussing the caves,so i am aziz was exquisitely dressed from tie pin to spats but he had forgotten his back collar stud and there you have the indian all over inattention to detail the fundamental slackness that reveals the race similarly to meet in the caves as if they were the clock at charing cross when they re miles from a station and each other,Mrs. Moore; Ronny Heaslop,F,major,M,major
Ronny Heaslop,Adela Quested,477,478,so i am aziz was exquisitely dressed from tie pin to spats but he had forgotten his back collar stud and there you have the indian all over inattention to detail the fundamental slackness that reveals the race similarly to meet in the caves as if they were the clock at charing cross when they re miles from a station and each other,have you been to them,Adela Quested; Mrs. Moore,M,major,F,major
Adela Quested,Ronny Heaslop,478,479,have you been to them,no but i know all about them naturally,Mrs. Moore; Ronny Heaslop,F,major,M,major
Ronny Heaslop,Adela Quested,479,480,no but i know all about them naturally,oh naturally,Adela Quested; Mrs. Moore,M,major,F,major
Adela Quested,Ronny Heaslop,480,481,oh naturally,are you too pledged to this expedition mother,Mrs. Moore; Ronny Heaslop,F,major,M,major
Ronny Heaslop,Mrs. Moore,481,482,are you too pledged to this expedition mother,mother is pledged to nothing certainly not to this polo will you drive up to the bungalow first and drop me there please i prefer to rest,Adela Quested; Mrs. Moore,M,major,F,major
Mrs. Moore,Adela Quested,482,483,mother is pledged to nothing certainly not to this polo will you drive up to the bungalow first and drop me there please i prefer to rest,drop me too i don t want to watch polo either i m sure,Adela Quested; Ronny Heaslop,F,major,F,major
Adela Quested,Ronny Heaslop,483,484,drop me too i don t want to watch polo either i m sure,simpler to drop the polo i won t have you messing about with indians any more if you want to go to the marabar caves you ll go under british auspices,Mrs. Moore; Ronny Heaslop,F,major,M,major
Ronny Heaslop,Mrs. Moore,484,485,simpler to drop the polo i won t have you messing about with indians any more if you want to go to the marabar caves you ll go under british auspices,i ve never heard of these caves i don t know what or where they are but i really can t have so much quarrelling and tiresomeness,Adela Quested; Mrs. Moore,M,major,F,major
Mrs. Moore,Adela Quested,485,486,i ve never heard of these caves i don t know what or where they are but i really can t have so much quarrelling and tiresomeness,we must have a thorough talk ronny i m afraid,Adela Quested; Ronny Heaslop,F,major,F,major
Adela Quested,Ronny Heaslop,486,487,we must have a thorough talk ronny i m afraid,my temper s rotten i must apologize i didn t mean to order you and mother about but of course the way those bengalis let you down this morning annoyed me and i don t want that sort of thing to keep happening,Ronny Heaslop,F,major,M,major
Ronny Heaslop,Adela Quested,487,488,my temper s rotten i must apologize i didn t mean to order you and mother about but of course the way those bengalis let you down this morning annoyed me and i don t want that sort of thing to keep happening,it s nothing to do with them that i,Adela Quested,M,major,F,major
Adela Quested,Ronny Heaslop,488,489,it s nothing to do with them that i,no but aziz would make some similar muddle over the caves he meant nothing by the invitation i could tell by his voice it s just their way of being pleasant,Ronny Heaslop,F,major,M,major
Ronny Heaslop,Adela Quested,489,490,no but aziz would make some similar muddle over the caves he meant nothing by the invitation i could tell by his voice it s just their way of being pleasant,it s something very different nothing to do with caves that i wanted to talk over with you i ve finally decided we are not going to be married my dear boy,Adela Quested,M,major,F,major
Adela Quested,Ronny Heaslop,490,491,it s something very different nothing to do with caves that i wanted to talk over with you i ve finally decided we are not going to be married my dear boy,you never said we should marry my dear girl you never bound either yourself or me don t let this upset you,Ronny Heaslop,F,major,M,major
Ronny Heaslop,Adela Quested,491,492,you never said we should marry my dear girl you never bound either yourself or me don t let this upset you,but let us discuss things it s all so frightfully important we mustn t make false steps i want next to hear your point of view about me it might help us both,Adela Quested,M,major,F,major
Adela Quested,Ronny Heaslop,492,493,but let us discuss things it s all so frightfully important we mustn t make false steps i want next to hear your point of view about me it might help us both,i don t much believe in this discussing besides i m so dead with all this extra work mohurram s bringing if you ll excuse me,Ronny Heaslop,F,major,M,major
Ronny Heaslop,Adela Quested,493,494,i don t much believe in this discussing besides i m so dead with all this extra work mohurram s bringing if you ll excuse me,i only want everything to be absolutely clear between us and to answer any questions you care to put to me on my conduct,Adela Quested,M,major,F,major
Adela Quested,Ronny Heaslop,494,495,i only want everything to be absolutely clear between us and to answer any questions you care to put to me on my conduct,but i haven t got any questions you ve acted within your rights you were quite right to come out and have a look at me doing my work it was an excellent plan and anyhow it s no use talking further we should only get up steam,Ronny Heaslop,F,major,M,major
Ronny Heaslop,Adela Quested,495,496,but i haven t got any questions you ve acted within your rights you were quite right to come out and have a look at me doing my work it was an excellent plan and anyhow it s no use talking further we should only get up steam,i suppose that there is nothing else it s unpardonable of me to have given you and your mother all this bother yes nothing else we ve been awfully british over it but i suppose that s all right,Adela Quested,M,major,F,major
Adela Quested,Ronny Heaslop,496,497,i suppose that there is nothing else it s unpardonable of me to have given you and your mother all this bother yes nothing else we ve been awfully british over it but i suppose that s all right,as we are british i suppose it is,Ronny Heaslop,F,major,M,major
Ronny Heaslop,Adela Quested,497,498,as we are british i suppose it is,anyhow we ve not quarrelled ronny,Adela Quested,M,major,F,major
Adela Quested,Ronny Heaslop,498,499,anyhow we ve not quarrelled ronny,oh that would have been too absurd why should we quarrel,Ronny Heaslop,F,major,M,major
Ronny Heaslop,Adela Quested,499,500,oh that would have been too absurd why should we quarrel,i think we shall keep friends,Adela Quested,M,major,F,major
Adela Quested,Ronny Heaslop,500,501,i think we shall keep friends,i know we shall,Ronny Heaslop,F,major,M,major
Ronny Heaslop,Adela Quested,501,502,i know we shall,quite so,Adela Quested,M,major,F,major
Adela Quested,Ronny Heaslop,502,503,quite so,do you know what the name of that green bird up above us is bee eater,Ronny Heaslop,F,major,M,major
Ronny Heaslop,Adela Quested,503,504,do you know what the name of that green bird up above us is bee eater,oh no ronny it has red bars on its wings,Adela Quested,M,major,F,major
Adela Quested,Ronny Heaslop,506,507,good gracious no,mcbryde has an illustrated bird book i m no good at all at birds in fact i m useless at any information outside my own job it s a great pity,Ronny Heaslop,F,major,M,major
Ronny Heaslop,Adela Quested,507,508,mcbryde has an illustrated bird book i m no good at all at birds in fact i m useless at any information outside my own job it s a great pity,so am i i m useless at everything,Adela Quested,M,major,F,major
The Nawab Badahur,Ronny Heaslop,509,510,what do i hear what most improbable statement have i heard an english lady useless no no no no no,hallo nawab bahadur been watching the polo again,Adela Quested; Ronny Heaslop,M,intermediate,M,major
Ronny Heaslop,The Nawab Badahur,510,511,hallo nawab bahadur been watching the polo again,i have sahib i have,Adela Quested; The Nawab Badahur,M,major,M,intermediate
The Nawab Badahur,Adela Quested,511,512,i have sahib i have,how do you do,Adela Quested; Ronny Heaslop,M,intermediate,F,major
Adela Quested,Ronny Heaslop,512,513,how do you do,would half an hour s spin entertain you at all,Ronny Heaslop; The Nawab Badahur,F,major,M,major
Ronny Heaslop,Adela Quested,513,514,would half an hour s spin entertain you at all,oughtn t we to get back to the bungalow,Adela Quested; The Nawab Badahur,M,major,F,major
Adela Quested,Ronny Heaslop,516,517,i think perhaps i ought to see your mother and discuss future plans,that s as you like but there s no hurry is there,Ronny Heaslop; The Nawab Badahur,F,major,M,major
Ronny Heaslop,The Nawab Badahur,517,518,that s as you like but there s no hurry is there,let me take you to the bungalow and first the little spin,Adela Quested; The Nawab Badahur,M,major,M,intermediate
The Nawab Badahur,Ronny Heaslop,518,519,let me take you to the bungalow and first the little spin,he may show you some aspect of the country i can t and he s a real loyalist i thought you might care for a bit of a change,Adela Quested; Ronny Heaslop,M,intermediate,M,major
Ronny Heaslop,The Nawab Badahur,519,520,he may show you some aspect of the country i can t and he s a real loyalist i thought you might care for a bit of a change,despite my advanced years i am learning to drive man can learn everything if he will but try i do not do the actual steering i sit and ask my chauffeur questions and thus learn the reason for everything that is done before i do it myself by this method serious and i may say ludicrous accidents such as befell one of my compatriots during that delightful reception at the english club are avoided our good panna lal i hope sahib that great damage was not done to your flowers let us have our little spin down the gangavati road half one league onwards,Adela Quested; The Nawab Badahur,M,major,M,intermediate
The Nawab Badahur,Ronny Heaslop,520,521,despite my advanced years i am learning to drive man can learn everything if he will but try i do not do the actual steering i sit and ask my chauffeur questions and thus learn the reason for everything that is done before i do it myself by this method serious and i may say ludicrous accidents such as befell one of my compatriots during that delightful reception at the english club are avoided our good panna lal i hope sahib that great damage was not done to your flowers let us have our little spin down the gangavati road half one league onwards,what s the damage,Adela Quested; Mr. Harris; Ronny Heaslop,M,intermediate,M,major
Ronny Heaslop,Mr. Harris,521,522,what s the damage,you give me five minutes time i ll take you any dam anywhere,Adela Quested; Mr. Harris; The Nawab Badahur,M,major,M,minor
Mr. Harris,Ronny Heaslop,522,523,you give me five minutes time i ll take you any dam anywhere,frightened adela,Adela Quested; Ronny Heaslop; The Nawab Badahur,M,minor,M,major
Ronny Heaslop,Adela Quested,523,524,frightened adela,not a bit,Adela Quested; Mr. Harris; The Nawab Badahur,M,major,F,major
Adela Quested,The Nawab Badahur,524,525,not a bit,i consider not to be frightened the height of folly,Mr. Harris; Ronny Heaslop; The Nawab Badahur,F,major,M,intermediate
The Nawab Badahur,Ronny Heaslop,525,526,i consider not to be frightened the height of folly,well it s all over now tears are useless we had some luck butting that tree,Adela Quested; Mr. Harris; Ronny Heaslop,M,intermediate,M,major
Ronny Heaslop,The Nawab Badahur,526,527,well it s all over now tears are useless we had some luck butting that tree,all over oh yes the danger is past let us smoke cigarettes let us do anything we please oh yes enjoy ourselves oh my merciful god,Adela Quested; Mr. Harris; The Nawab Badahur,M,major,M,intermediate
The Nawab Badahur,Ronny Heaslop,527,528,all over oh yes the danger is past let us smoke cigarettes let us do anything we please oh yes enjoy ourselves oh my merciful god,wasn t the bridge we skidded,Adela Quested; Mr. Harris; Ronny Heaslop,M,intermediate,M,major
Ronny Heaslop,Adela Quested,528,529,wasn t the bridge we skidded,we didn t skid we ran into an animal,Adela Quested; Mr. Harris; The Nawab Badahur,M,major,F,major
Adela Quested,The Nawab Badahur,529,530,we didn t skid we ran into an animal,an animal,Mr. Harris; Ronny Heaslop; The Nawab Badahur,F,major,M,intermediate
The Nawab Badahur,Adela Quested,530,531,an animal,a large animal rushed up out of the dark on the right and hit us,Adela Quested; Mr. Harris; Ronny Heaslop,M,intermediate,F,major
Adela Quested,Ronny Heaslop,531,532,a large animal rushed up out of the dark on the right and hit us,by jove she s right the paint s gone,Mr. Harris; Ronny Heaslop; The Nawab Badahur,F,major,M,major
Ronny Heaslop,Mr. Harris,532,533,by jove she s right the paint s gone,by jove sir your lady is right,Adela Quested; Mr. Harris; The Nawab Badahur,M,major,M,minor
Mr. Harris,Adela Quested,533,534,by jove sir your lady is right,of course i m right i saw its hairy back quite plainly,Adela Quested; Ronny Heaslop; The Nawab Badahur,M,minor,F,major
Adela Quested,Ronny Heaslop,534,535,of course i m right i saw its hairy back quite plainly,i say adela what was it,Mr. Harris; Ronny Heaslop; The Nawab Badahur,F,major,M,major
Ronny Heaslop,Adela Quested,535,536,i say adela what was it,i don t know the animals any better than the birds here too big for a goat,Adela Quested; Mr. Harris; The Nawab Badahur,M,major,F,major
Adela Quested,The Nawab Badahur,536,537,i don t know the animals any better than the birds here too big for a goat,exactly too big for a goat,Mr. Harris; Ronny Heaslop; The Nawab Badahur,F,major,M,intermediate
The Nawab Badahur,Ronny Heaslop,537,538,exactly too big for a goat,let s go into this let s look for its tracks,Adela Quested; Mr. Harris; Ronny Heaslop,M,intermediate,M,major
Ronny Heaslop,The Nawab Badahur,538,539,let s go into this let s look for its tracks,exactly you wish to borrow this electric torch,Adela Quested; Mr. Harris; The Nawab Badahur,M,major,M,intermediate
