quoteID,quoteText,quoteBy,quoteTo
Q566,i have sahib i have,The Nawab Badahur,"['Ronny Heaslop', 'Adela Quested']"
Q567,how do you do,Adela Quested,"['Ronny Heaslop', 'The Nawab Badahur']"
Q568,would half an hour s spin entertain you at all,Ronny Heaslop,"['Adela Quested', 'The Nawab Badahur']"
Q569,oughtn t we to get back to the bungalow,Adela Quested,"['Ronny Heaslop', 'The Nawab Badahur']"
Q570,why,Ronny Heaslop,"['Adela Quested', 'The Nawab Badahur']"
Q571,i think perhaps i ought to see your mother and discuss future plans,Adela Quested,"['Ronny Heaslop', 'The Nawab Badahur']"
Q572,that s as you like but there s no hurry is there,Ronny Heaslop,"['Adela Quested', 'The Nawab Badahur']"
Q573,let me take you to the bungalow and first the little spin,The Nawab Badahur,"['Ronny Heaslop', 'Adela Quested']"
Q574,he may show you some aspect of the country i can t and he s a real loyalist i thought you might care for a bit of a change,Ronny Heaslop,"['Adela Quested', 'The Nawab Badahur']"
Q575,despite my advanced years i am learning to drive man can learn everything if he will but try,The Nawab Badahur,"['Ronny Heaslop', 'Adela Quested', 'Mr. Harris']"
Q576,i do not do the actual steering i sit and ask my chauffeur questions and thus learn the reason for everything that is done before i do it myself by this method serious and i may say ludicrous accidents such as befell one of my compatriots during that delightful reception at the english club are avoided our good panna lal i hope sahib that great damage was not done to your flowers let us have our little spin down the gangavati road half one league onwards,The Nawab Badahur,"['Ronny Heaslop', 'Adela Quested', 'Mr. Harris']"
Q577,what s the damage,Ronny Heaslop,"['Adela Quested', 'The Nawab Badahur', 'Mr. Harris']"
Q578,you give me five minutes time i ll take you any dam anywhere,Mr. Harris,"['Ronny Heaslop', 'Adela Quested', 'The Nawab Badahur']"
Q579,frightened adela,Ronny Heaslop,"['Adela Quested', 'The Nawab Badahur', 'Mr. Harris']"
Q580,not a bit,Adela Quested,"['Ronny Heaslop', 'The Nawab Badahur', 'Mr. Harris']"
Q581,i consider not to be frightened the height of folly,The Nawab Badahur,"['Ronny Heaslop', 'Adela Quested', 'Mr. Harris']"
Q582,well it s all over now tears are useless we had some luck butting that tree,Ronny Heaslop,"['Adela Quested', 'The Nawab Badahur', 'Mr. Harris']"
Q583,all over oh yes the danger is past let us smoke cigarettes let us do anything we please oh yes enjoy ourselves oh my merciful god,The Nawab Badahur,"['Ronny Heaslop', 'Adela Quested', 'Mr. Harris']"
Q584,wasn t the bridge we skidded,Ronny Heaslop,"['Adela Quested', 'The Nawab Badahur', 'Mr. Harris']"
Q585,we didn t skid we ran into an animal,Adela Quested,"['Ronny Heaslop', 'The Nawab Badahur', 'Mr. Harris']"
Q586,an animal,The Nawab Badahur,"['Ronny Heaslop', 'Adela Quested', 'Mr. Harris']"
Q587,a large animal rushed up out of the dark on the right and hit us,Adela Quested,"['Ronny Heaslop', 'The Nawab Badahur', 'Mr. Harris']"
Q588,by jove she s right the paint s gone,Ronny Heaslop,"['Adela Quested', 'The Nawab Badahur', 'Mr. Harris']"
Q589,by jove sir your lady is right,Mr. Harris,"['Ronny Heaslop', 'Adela Quested', 'The Nawab Badahur']"
Q590,of course i m right i saw its hairy back quite plainly,Adela Quested,"['Ronny Heaslop', 'The Nawab Badahur', 'Mr. Harris']"
Q591,i say adela what was it,Ronny Heaslop,"['Adela Quested', 'The Nawab Badahur', 'Mr. Harris']"
Q592,i don t know the animals any better than the birds here too big for a goat,Adela Quested,"['Ronny Heaslop', 'The Nawab Badahur', 'Mr. Harris']"
Q593,exactly too big for a goat,The Nawab Badahur,"['Ronny Heaslop', 'Adela Quested', 'Mr. Harris']"
Q594,let s go into this let s look for its tracks,Ronny Heaslop,"['Adela Quested', 'The Nawab Badahur', 'Mr. Harris']"
Q595,exactly you wish to borrow this electric torch,The Nawab Badahur,"['Ronny Heaslop', 'Adela Quested', 'Mr. Harris']"
Q596,i believe it was a buffalo,Adela Quested,"['Ronny Heaslop', 'The Nawab Badahur']"
Q597,exactly,The Nawab Badahur,"['Ronny Heaslop', 'Adela Quested']"
Q598,unless it was a hyena,Adela Quested,"['Ronny Heaslop', 'The Nawab Badahur']"
Q599,excellent a hyena mr harris,The Nawab Badahur,"['Ronny Heaslop', 'Adela Quested']"
Q600,half a mo ment give me ten minutes time,Mr. Harris,"['Ronny Heaslop', 'Adela Quested', 'The Nawab Badahur']"
Q601,sahib says hyena,The Nawab Badahur,"['Ronny Heaslop', 'Adela Quested', 'The Nawab Badahur']"
Q602,don t worry mr harris he saved us from a nasty smash harris well done,Ronny Heaslop,"['Adela Quested', 'The Nawab Badahur', 'Mr. Harris']"
Q603,a smash sahib that would not have taken place had he obeyed and taken us gangavati side instead of marabar,The Nawab Badahur,"['Ronny Heaslop', 'Adela Quested', 'Mr. Harris']"
Q604,my fault that i told him to come this way because the road s better mr lesley has made it pukka right up to the hills,Ronny Heaslop,"['Adela Quested', 'The Nawab Badahur', 'Mr. Harris']"
Q605,ah now i begin to understand,The Nawab Badahur,"['Ronny Heaslop', 'Adela Quested', 'Mr. Harris']"
Q606,not at all,Ronny Heaslop,"['Adela Quested', 'The Nawab Badahur', 'Mr. Harris']"
Q607,mr heaslop miss quested what are you holding up an innocent female for,Miss Derek,"['Ronny Heaslop', 'Adela Quested', 'The Nawab Badahur', 'Mr. Harris']"
Q608,we ve had a breakdown,Ronny Heaslop,"['Adela Quested', 'The Nawab Badahur', 'Mr. Harris', 'Miss Derek']"
Q609,but how putrid,Miss Derek,"['Ronny Heaslop', 'Adela Quested', 'The Nawab Badahur', 'Mr. Harris']"
Q610,we ran into a hyena,Ronny Heaslop,"['Adela Quested', 'The Nawab Badahur', 'Mr. Harris', 'Miss Derek']"
Q611,how absolutely rotten,Miss Derek,"['Ronny Heaslop', 'Adela Quested', 'The Nawab Badahur', 'Mr. Harris']"
Q612,can you give us a lift,Ronny Heaslop,"['Adela Quested', 'The Nawab Badahur', 'Mr. Harris', 'Miss Derek']"
Q613,yes indeed,Miss Derek,"['Ronny Heaslop', 'Adela Quested', 'The Nawab Badahur', 'Mr. Harris']"
Q614,take me too,The Nawab Badahur,"['Ronny Heaslop', 'Adela Quested', 'Mr. Harris', 'Miss Derek']"
Q615,heh what about me,Mr. Harris,"['Ronny Heaslop', 'Adela Quested', 'The Nawab Badahur', 'Miss Derek']"
Q616,now what s all this i m not an omnibus i ve a harmonium and two dogs in here with me as it is i ll take three of you if one ll sit in front and nurse a pug no more,Miss Derek,"['Ronny Heaslop', 'Adela Quested', 'The Nawab Badahur', 'Mr. Harris']"
Q617,i will sit in front,The Nawab Badahur,"['Ronny Heaslop', 'Adela Quested', 'Mr. Harris', 'Miss Derek']"
Q618,then hop in i ve no notion who you are,Miss Derek,"['Ronny Heaslop', 'Adela Quested', 'The Nawab Badahur', 'Mr. Harris']"
Q619,heh no what about my dinner i can t be left alone all the night,Mr. Harris,"['Ronny Heaslop', 'Adela Quested', 'The Nawab Badahur', 'Miss Derek']"
Q620,nussu will bring you out some suitable dinner upon a bicycle i shall despatch him with all possible speed meanwhile repair my car,The Nawab Badahur,"['Ronny Heaslop', 'Adela Quested', 'Mr. Harris', 'Miss Derek']"
Q621,i don t believe in these people letting you down if i didn t snatch like the devil i should be nowhere he doesn t want the car silly fool surely it s to the credit of his state i should be seen about in it at chandrapore during my leave he ought to look at it that way anyhow he s got to look at it that way my maharani s different my maharani s a dear that s her fox terrier poor little devil i fished them out both with the driver imagine taking dogs to a chiefs conference as sensible as taking chiefs perhaps the harmonium the harmonium s my little mistake i own they rather had me over the harmonium i meant it to stop on the train oh lor,Miss Derek,"['Ronny Heaslop', 'Adela Quested', 'The Nawab Badahur']"
Q622,they always sack me before that happens and then i get another job the whole of india seethes with maharanis and ranis and begums who clamour for such as me,Miss Derek,"['Ronny Heaslop', 'Adela Quested', 'The Nawab Badahur']"
Q623,really i had no idea,Ronny Heaslop,"['Adela Quested', 'The Nawab Badahur']"
Q624,how could you have any idea mr heaslop what should he know about maharanis miss quested nothing at least i should hope not,Miss Derek,"['Ronny Heaslop', 'Adela Quested', 'The Nawab Badahur']"
Q625,i understand those big people are not particularly interesting,Adela Quested,"['Ronny Heaslop', 'The Nawab Badahur', 'Miss Derek']"
Q626,ah there you re wrong they re priceless,Miss Derek,"['Ronny Heaslop', 'Adela Quested', 'The Nawab Badahur']"
Q627,i would scarcely call her wrong a native state a hindu state the wife of a ruler of a hindu state may beyond doubt be a most excellent lady and let it not be for a moment supposed that i suggest anything against the character of her highness the maharani of mudkul but i fear she will be uneducated i fear she will be superstitious indeed how could she be otherwise what opportunity of education has such a lady had oh superstition is terrible terrible oh it is the great defect in our indian character oh it is the duty of each and every citizen to shake superstition off and though i have little experience of hindu states and none of this particular one namely mudkul the ruler i fancy has a salute of but eleven guns yet i cannot imagine that they have been as successful as british india where we see reason and orderliness spreading in every direction like a most health giving flood,The Nawab Badahur,"['Ronny Heaslop', 'Adela Quested', 'Mr. Harris']"
Q628,golly,Miss Derek,"['Ronny Heaslop', 'Adela Quested', 'The Nawab Badahur']"
Q629,ronny i should like to take back what i said on the maidan,Adela Quested,['Ronny Heaslop']
Q630,come along and let s tell the mater all this,Ronny Heaslop,['Adela Quested']
Q631,look here both of you see india if you like and as you like i know i made myself rather ridiculous at fielding s but it s different now i wasn t quite sure of myself,Ronny Heaslop,"['Adela Quested', 'Mrs. Moore']"
Q632,my duties here are evidently finished i don t want to see india now now for my passage back,Mrs. Moore,[]
Q633,what does our old gentleman of the car think,Adela Quested,"['Ronny Heaslop', 'Mrs. Moore']"
Q634,our old gentleman is helpful and sound as he always is over public affairs you ve seen in him our show indian,Ronny Heaslop,"['Adela Quested', 'Mrs. Moore']"
Q635,have i really,Adela Quested,"['Ronny Heaslop', 'Mrs. Moore']"
Q636,i m afraid so incredible aren t they even the best of them they re all they all forget their back collar studs sooner or later you ve had to do with three sets of indians to day the bhattacharyas aziz and this chap and it really isn t a coincidence that they ve all let you down,Ronny Heaslop,"['Adela Quested', 'Mrs. Moore']"
Q637,i like aziz aziz is my real friend,Mrs. Moore,"['Ronny Heaslop', 'Adela Quested']"
Q638,when the animal runs into us the nawab loses his head deserts his unfortunate chauffeur intrudes upon miss derek no great crimes no great crimes but no white man would have done it,Ronny Heaslop,"['Adela Quested', 'Mrs. Moore']"
Q639,what animal,Adela Quested,"['Ronny Heaslop', 'Mrs. Moore']"
Q640,oh we had a small accident on the marabar road adela thinks it was a hyena,Ronny Heaslop,"['Adela Quested', 'Mrs. Moore']"
Q641,an accident,Mrs. Moore,"['Ronny Heaslop', 'Adela Quested']"
Q642,nothing no one hurt our excellent host awoke much rattled from his dreams appeared to think it was our fault and chanted exactly exactly,Ronny Heaslop,"['Adela Quested', 'Mrs. Moore']"
Q643,a ghost,Mrs. Moore,"['Ronny Heaslop', 'Adela Quested']"
Q644,yes nothing criminal but there s the native and there s one of the reasons why we don t admit him to our clubs and how a decent girl like miss derek can take service under natives puzzles me but i must get on with my work krishna,Ronny Heaslop,"['Adela Quested', 'Mrs. Moore']"
Q645,will you play patience with your future mother in law dear adela or does it seem too tame,Mrs. Moore,['Adela Quested']
Q646,i should like to i don t feel a bit excited i m just glad it s settled up at last but i m not conscious of vast changes we are all three the same people still,Adela Quested,['Mrs. Moore']
Q647,that s much the best feeling to have,Mrs. Moore,['Adela Quested']
Q648,i suppose so,Adela Quested,['Mrs. Moore']
Q649,i feared at mr fielding s that it might be settled the other way black knave on a red queen,Mrs. Moore,['Adela Quested']
Q650,you heard me tell aziz and godbole i wasn t stopping in their country i didn t mean it so why did i say it i feel i haven t been frank enough attentive enough or something it s as if i got everything out of proportion you have been so very good to me and i meant to be good when i sailed but somehow i haven t been mrs moore if one isn t absolutely honest what is the use of existing,Adela Quested,['Mrs. Moore']
Q651,i wouldn t worry it s partly the odd surroundings you and i keep on attending to trifles instead of what s important we are what the people here call new,Mrs. Moore,['Adela Quested']
Q652,you mean that my bothers are mixed up with india,Adela Quested,['Mrs. Moore']
Q653,india s,Mrs. Moore,['Adela Quested']
Q654,what made you call it a ghost,Adela Quested,['Mrs. Moore']
Q655,call what a ghost,Mrs. Moore,['Adela Quested']
Q656,the animal thing that hit us didn t you say oh a ghost in passing,Adela Quested,['Mrs. Moore']
Q657,i couldn t have been thinking of what i was saying,Mrs. Moore,['Adela Quested']
Q658,it was probably a hyena as a matter of fact,Adela Quested,['Mrs. Moore']
Q659,ah very likely,Mrs. Moore,['Adela Quested']
Q660,if i had been killed what matter it must happen sometime but they who trusted me,The Nawab Badahur,['Dr. Aziz']
Q661,you know nureddin you know my dear fellow we moslems simply must get rid of these superstitions or india will never advance how long must i hear of the savage pig upon the marabar road your grandfather belongs to another generation and i respect and love the old gentleman as you know i say nothing against him only that it is wrong for us because we are young i want you to promise me nureddin are you listening not to believe in evil spirits and if i die for my health grows very weak to bring up my three children to disbelieve in them too,The Nawab Badahur,['Dr. Aziz']
Q662,red ten on a black knave,Mrs. Moore,['Adela Quested']
Q663,no englishman understands us except mr fielding,Dr. Aziz,[]
Q664,but how shall i see him again if he entered this room the disgrace of it would kill me,Dr. Aziz,[]
Q665,that s india all over how like us there we are,Dr. Aziz,[]
Q666,hassan,Dr. Aziz,['Hassan']
Q667,look at those flies brother,Dr. Aziz,['Hassan']
Q668,huzoor those are flies,Hassan,['Dr. Aziz']
Q669,good good they are excellent but why have i called you,Dr. Aziz,['Hassan']
Q670,to drive them elsewhere,Hassan,['Dr. Aziz']
Q671,driven elsewhere they always return,Dr. Aziz,['Hassan']
Q672,huzoor,Hassan,['Dr. Aziz']
Q673,you must make some arrangement against flies that is why you are my servant,Dr. Aziz,['Hassan']
Q674,good very good now what have you to do,Dr. Aziz,['Hassan']
Q675,kill flies,Hassan,['Dr. Aziz']
Q676,good do it,Dr. Aziz,['Hassan']
Q677,aziz my dear fellow we are greatly concerned,Hamidullah,"['Dr. Aziz', 'Mr. Haq', 'Syed Mohammed', 'Rafi']"
Q678,when a doctor falls ill it is a serious matter,Syed Mohammed,"['Dr. Aziz', 'Mr. Haq', 'Rafi', 'Hamidullah']"
Q679,when an engineer falls ill it is equally important,Mr. Haq,"['Dr. Aziz', 'Syed Mohammed', 'Rafi', 'Hamidullah']"
Q680,oh yes we are all jolly important our salaries prove it,Syed Mohammed,"['Dr. Aziz', 'Mr. Haq', 'Rafi', 'Hamidullah']"
Q681,dr aziz took tea with our principal last thursday afternoon professor godbole who also attended has sickened too which seems rather a curious thing sir does it not,Rafi,"['Dr. Aziz', 'Mr. Haq', 'Syed Mohammed', 'Hamidullah']"
Q682,humbug,Hamidullah,"['Dr. Aziz', 'Mr. Haq', 'Syed Mohammed', 'Rafi']"
Q683,humbug most certainly,_group,"['Mr. Haq', 'Syed Mohammed', 'Rafi']"
Q684,is professor godbole ill i am sincerely sorry how do you do mr syed mohammed mr haq how very kind of you to enquire after my health how do you do hamidullah but you bring me bad news what is wrong with him the excellent fellow,Dr. Aziz,"['Mr. Haq', 'Syed Mohammed', 'Rafi', 'Hamidullah']"
Q685,why don t you answer rafi you re the great authority,Syed Mohammed,"['Mr. Haq', 'Hamidullah', 'Dr. Aziz']"
Q686,yes rafi s the great man rafi is the sherlock holmes of chandrapore speak up rafi,Hamidullah,"['Dr. Aziz', 'Mr. Haq', 'Syed Mohammed', 'Rafi']"
Q687,diarrh a,Rafi,"['Dr. Aziz', 'Mr. Haq', 'Syed Mohammed', 'Hamidullah']"
Q688,if this is so this is a very serious thing this is scarcely the end of march why have i not been informed,Dr. Aziz,"['Mr. Haq', 'Syed Mohammed', 'Rafi', 'Hamidullah']"
Q689,dr panna lal attends him sir,Rafi,"['Dr. Aziz', 'Mr. Haq', 'Syed Mohammed', 'Hamidullah']"
Q690,oh yes both hindus there we have it they hang together like flies and keep everything dark rafi come here sit down tell me all the details is there vomiting also,Dr. Aziz,"['Mr. Haq', 'Syed Mohammed', 'Rafi', 'Hamidullah']"
Q691,oh yes indeed sir and the serious pains,Rafi,"['Dr. Aziz', 'Mr. Haq', 'Syed Mohammed', 'Hamidullah']"
Q692,that settles it in twenty four hours he will be dead,Dr. Aziz,"['Mr. Haq', 'Syed Mohammed', 'Rafi', 'Hamidullah']"
Q693,all illness proceeds from hindus,Mr. Haq,"['Dr. Aziz', 'Syed Mohammed', 'Rafi', 'Hamidullah']"
Q694,that is exactly my own view,Syed Mohammed,"['Dr. Aziz', 'Mr. Haq', 'Rafi', 'Hamidullah']"
Q695,aziz aziz my dear boy we must be going we are already late get well quickly for i do not know what our little circle would do without you,Mr. Haq,"['Dr. Aziz', 'Syed Mohammed', 'Rafi', 'Hamidullah']"
Q696,i shall not forget those affectionate words,Dr. Aziz,"['Mr. Haq', 'Syed Mohammed', 'Rafi', 'Hamidullah']"
Q697,add mine to them,Syed Mohammed,"['Dr. Aziz', 'Mr. Haq', 'Rafi', 'Hamidullah']"
Q698,thank you mr syed mohammed i will,Dr. Aziz,"['Mr. Haq', 'Syed Mohammed', 'Rafi', 'Hamidullah']"
Q699,and mine,Hamidullah,"['Dr. Aziz', 'Mr. Haq', 'Syed Mohammed', 'Rafi']"
Q700,and sir accept mine,Rafi,"['Dr. Aziz', 'Mr. Haq', 'Syed Mohammed', 'Hamidullah']"
Q701,gentlemen you will excuse i have come to enquire by major callendar s orders,Dr. Panna Lal,"['Dr. Aziz', 'Ram Chand', 'Hassan', 'Mr. Haq', 'Syed Mohammed', 'Rafi', 'Hamidullah']"
Q702,here he lies,Hamidullah,"['Dr. Aziz', 'Ram Chand', 'Dr. Panna Lal', 'Hassan', 'Mr. Haq', 'Syed Mohammed', 'Rafi']"
Q703,dr aziz dr aziz i come to enquire,Dr. Panna Lal,"['Dr. Aziz', 'Ram Chand', 'Hassan', 'Mr. Haq', 'Syed Mohammed', 'Rafi', 'Hamidullah']"
Q704,your hand also please some temperature,Dr. Panna Lal,"['Dr. Aziz', 'Ram Chand', 'Hassan', 'Mr. Haq', 'Syed Mohammed', 'Rafi', 'Hamidullah']"
Q705,i think not much,Ram Chand,"['Dr. Aziz', 'Dr. Panna Lal', 'Hassan', 'Mr. Haq', 'Syed Mohammed', 'Rafi', 'Hamidullah']"
Q706,some he should remain in bed,Dr. Panna Lal,"['Dr. Aziz', 'Ram Chand', 'Hassan', 'Mr. Haq', 'Syed Mohammed', 'Rafi', 'Hamidullah']"
Q707,how is stomach how head,Dr. Panna Lal,"['Dr. Aziz', 'Ram Chand', 'Hassan', 'Mr. Haq', 'Syed Mohammed', 'Rafi', 'Hamidullah']"
Q708,this is a great relief to us it is very good of you to call doctor sahib,Hamidullah,"['Dr. Aziz', 'Ram Chand', 'Dr. Panna Lal', 'Hassan', 'Mr. Haq', 'Syed Mohammed', 'Rafi']"
Q709,it is only my duty,Dr. Panna Lal,"['Dr. Aziz', 'Ram Chand', 'Hassan', 'Mr. Haq', 'Syed Mohammed', 'Rafi', 'Hamidullah']"
Q710,we know how busy you are,Hamidullah,"['Dr. Aziz', 'Ram Chand', 'Dr. Panna Lal', 'Hassan', 'Mr. Haq', 'Syed Mohammed', 'Rafi']"
Q711,yes that is true,Dr. Panna Lal,"['Dr. Aziz', 'Ram Chand', 'Hassan', 'Mr. Haq', 'Syed Mohammed', 'Rafi', 'Hamidullah']"
Q712,and how much illness there is in the city,Hamidullah,"['Dr. Aziz', 'Ram Chand', 'Dr. Panna Lal', 'Hassan', 'Mr. Haq', 'Syed Mohammed', 'Rafi']"
Q713,there is always illness and i am always busy it is a doctor s nature,Dr. Panna Lal,"['Dr. Aziz', 'Ram Chand', 'Hassan', 'Mr. Haq', 'Syed Mohammed', 'Rafi', 'Hamidullah']"
Q714,he has not a minute he is due double sharp at government college now,Ram Chand,"['Dr. Aziz', 'Dr. Panna Lal', 'Hassan', 'Mr. Haq', 'Syed Mohammed', 'Rafi', 'Hamidullah']"
Q715,you attend professor godbole there perhaps,Hamidullah,"['Dr. Aziz', 'Ram Chand', 'Dr. Panna Lal', 'Hassan', 'Mr. Haq', 'Syed Mohammed', 'Rafi']"
Q716,we hope his diarrh a is ceasing,Hamidullah,"['Dr. Aziz', 'Ram Chand', 'Dr. Panna Lal', 'Hassan', 'Mr. Haq', 'Syed Mohammed', 'Rafi']"
Q717,he progresses but not from diarrh a,Dr. Panna Lal,"['Dr. Aziz', 'Ram Chand', 'Hassan', 'Mr. Haq', 'Syed Mohammed', 'Rafi', 'Hamidullah']"
Q718,we are in some anxiety over him he and dr aziz are great friends if you could tell us the name of his complaint we should be grateful to you,Hamidullah,"['Dr. Aziz', 'Ram Chand', 'Dr. Panna Lal', 'Hassan', 'Mr. Haq', 'Syed Mohammed', 'Rafi']"
Q719,h morrhoids,Dr. Panna Lal,"['Dr. Aziz', 'Ram Chand', 'Hassan', 'Mr. Haq', 'Syed Mohammed', 'Rafi', 'Hamidullah']"
Q720,and so much my dear rafi for your cholera,Dr. Aziz,"['Ram Chand', 'Dr. Panna Lal', 'Hassan', 'Mr. Haq', 'Syed Mohammed', 'Rafi', 'Hamidullah']"
Q721,cholera cholera what next what now who spreads such untrue reports about my patients,Dr. Panna Lal,"['Dr. Aziz', 'Ram Chand', 'Hassan', 'Mr. Haq', 'Syed Mohammed', 'Rafi', 'Hamidullah']"
Q722,i hear cholera i hear bubonic plague i hear every species of lie where will it end i ask myself sometimes this city is full of misstatements and the originators of them ought to be discovered and punished authoritatively,Dr. Panna Lal,"['Dr. Aziz', 'Ram Chand', 'Hassan', 'Mr. Haq', 'Syed Mohammed', 'Rafi', 'Hamidullah']"
Q723,rafi do you hear that now why do you stuff us up with all this humbug,Hamidullah,"['Dr. Aziz', 'Ram Chand', 'Dr. Panna Lal', 'Hassan', 'Mr. Haq', 'Syed Mohammed', 'Rafi']"
Q724,that is no reason you should bring a charge against a doctor,Ram Chand,"['Dr. Aziz', 'Dr. Panna Lal', 'Hassan', 'Mr. Haq', 'Syed Mohammed', 'Rafi', 'Hamidullah']"
Q725,exactly exactly,Hamidullah,"['Dr. Aziz', 'Ram Chand', 'Dr. Panna Lal', 'Hassan', 'Mr. Haq', 'Syed Mohammed', 'Rafi']"
Q726,you must apologize properly rafi i can see your uncle wishes it you have not yet said that you are sorry for the trouble you have caused this gentleman by your carelessness,Hamidullah,"['Dr. Aziz', 'Ram Chand', 'Dr. Panna Lal', 'Hassan', 'Mr. Haq', 'Syed Mohammed', 'Rafi']"
Q727,it is only a boy,Dr. Panna Lal,"['Dr. Aziz', 'Ram Chand', 'Hassan', 'Mr. Haq', 'Syed Mohammed', 'Rafi', 'Hamidullah']"
Q728,even boys must learn,Ram Chand,"['Dr. Aziz', 'Dr. Panna Lal', 'Hassan', 'Mr. Haq', 'Syed Mohammed', 'Rafi', 'Hamidullah']"
Q729,your own son failing to pass the lowest standard i think,Syed Mohammed,"['Dr. Aziz', 'Ram Chand', 'Dr. Panna Lal', 'Hassan', 'Mr. Haq', 'Rafi', 'Hamidullah']"
Q730,oh indeed oh yes perhaps he has not the advantage of a relative in the prosperity printing press,Ram Chand,"['Dr. Aziz', 'Dr. Panna Lal', 'Hassan', 'Mr. Haq', 'Syed Mohammed', 'Rafi', 'Hamidullah']"
Q731,nor you the advantage of conducting their cases in the courts any longer,Syed Mohammed,"['Dr. Aziz', 'Ram Chand', 'Dr. Panna Lal', 'Hassan', 'Mr. Haq', 'Rafi', 'Hamidullah']"
Q732,i say is he ill or isn t he ill,_unknowable,"['Dr. Aziz', 'Ram Chand', 'Dr. Panna Lal', 'Hassan', 'Mr. Haq', 'Syed Mohammed', 'Rafi', 'Hamidullah']"
Q733,sit down,Dr. Aziz,"['Ram Chand', 'Dr. Panna Lal', 'Cyril Fielding', 'Hassan', 'Mr. Haq', 'Syed Mohammed', 'Rafi', 'Hamidullah']"
Q734,it is good of mr fielding to condescend to visit our friend we are touched by this great kindness,Mr. Haq,"['Dr. Aziz', 'Ram Chand', 'Dr. Panna Lal', 'Cyril Fielding', 'Hassan', 'Syed Mohammed', 'Rafi', 'Hamidullah']"
Q735,don t talk to him like that he doesn t want it and he doesn t want three chairs he s not three englishmen rafi come here sit down again i m delighted you could come with mr hamidullah my dear boy it will help me to recover seeing you,Dr. Aziz,"['Ram Chand', 'Dr. Panna Lal', 'Cyril Fielding', 'Hassan', 'Mr. Haq', 'Syed Mohammed', 'Rafi', 'Hamidullah']"
Q736,forgive my mistakes,Rafi,"['Dr. Aziz', 'Ram Chand', 'Dr. Panna Lal', 'Cyril Fielding', 'Hassan', 'Mr. Haq', 'Syed Mohammed', 'Hamidullah']"
Q737,well are you ill aziz or aren t you,Cyril Fielding,"['Dr. Aziz', 'Ram Chand', 'Dr. Panna Lal', 'Hassan', 'Mr. Haq', 'Syed Mohammed', 'Rafi', 'Hamidullah']"
Q738,no doubt major callendar has told you that i am shamming,Dr. Aziz,"['Ram Chand', 'Dr. Panna Lal', 'Cyril Fielding', 'Hassan', 'Mr. Haq', 'Syed Mohammed', 'Rafi', 'Hamidullah']"
Q739,well are you,Cyril Fielding,"['Dr. Aziz', 'Ram Chand', 'Dr. Panna Lal', 'Hassan', 'Mr. Haq', 'Syed Mohammed', 'Rafi', 'Hamidullah']"
Q740,enquire from dr panna lal,Dr. Aziz,"['Ram Chand', 'Dr. Panna Lal', 'Cyril Fielding', 'Hassan', 'Mr. Haq', 'Syed Mohammed', 'Rafi', 'Hamidullah']"
Q741,you re sure i don t tire you by stopping,Cyril Fielding,"['Dr. Aziz', 'Ram Chand', 'Dr. Panna Lal', 'Hassan', 'Mr. Haq', 'Syed Mohammed', 'Rafi', 'Hamidullah']"
Q742,why no there are six people present in my small room already please remain seated if you will excuse the informality,Dr. Aziz,"['Ram Chand', 'Dr. Panna Lal', 'Cyril Fielding', 'Hassan', 'Mr. Haq', 'Syed Mohammed', 'Rafi', 'Hamidullah']"
Q743,he is ill and he is not ill and i suppose that most of us are in that same case,Hamidullah,"['Dr. Aziz', 'Ram Chand', 'Dr. Panna Lal', 'Cyril Fielding', 'Hassan', 'Mr. Haq', 'Syed Mohammed', 'Rafi']"
Q744,the whole world looks to be dying still it doesn t die so we must assume the existence of a beneficent providence,Hamidullah,"['Dr. Aziz', 'Ram Chand', 'Dr. Panna Lal', 'Cyril Fielding', 'Hassan', 'Mr. Haq', 'Syed Mohammed', 'Rafi']"
Q745,oh that is true how true,Mr. Haq,"['Dr. Aziz', 'Ram Chand', 'Dr. Panna Lal', 'Cyril Fielding', 'Hassan', 'Syed Mohammed', 'Rafi', 'Hamidullah']"
Q746,does mr fielding think it s true,Hamidullah,"['Dr. Aziz', 'Ram Chand', 'Dr. Panna Lal', 'Cyril Fielding', 'Hassan', 'Mr. Haq', 'Syed Mohammed', 'Rafi']"
Q747,think which true the world isn t dying i m certain of that,Cyril Fielding,"['Dr. Aziz', 'Ram Chand', 'Dr. Panna Lal', 'Hassan', 'Mr. Haq', 'Syed Mohammed', 'Rafi', 'Hamidullah']"
Q748,no no the existence of providence,Hamidullah,"['Dr. Aziz', 'Ram Chand', 'Dr. Panna Lal', 'Cyril Fielding', 'Hassan', 'Mr. Haq', 'Syed Mohammed', 'Rafi']"
Q749,well i don t believe in providence,Cyril Fielding,"['Dr. Aziz', 'Ram Chand', 'Dr. Panna Lal', 'Hassan', 'Mr. Haq', 'Syed Mohammed', 'Rafi', 'Hamidullah']"
Q750,but how then can you believe in god,Syed Mohammed,"['Dr. Aziz', 'Ram Chand', 'Dr. Panna Lal', 'Cyril Fielding', 'Hassan', 'Mr. Haq', 'Rafi', 'Hamidullah']"
Q751,i don t believe in god,Cyril Fielding,"['Dr. Aziz', 'Ram Chand', 'Dr. Panna Lal', 'Hassan', 'Mr. Haq', 'Syed Mohammed', 'Rafi', 'Hamidullah']"
