A,B,i_merge_id,j_merge_id,i_text,j_text,i_addressees,A_gender,A_category,B_gender,B_category
Rachel Gradgrind,Stephen Blackpool,335,336,always a muddle,ay rachael lass awlus a muddle that s where i stick i come to the muddle many times and agen and i never get beyond it good night dear lass good night,Stephen Blackpool,F,intermediate,M,major
Stephen Blackpool,Mrs. Blackpool,337,338,heaven s mercy woman hast thou come back again,eigh lad what yo r there back agen yes and back agen back agen ever and ever so often back yes back why not i ll sell thee off again and i ll sell thee off again and i ll sell thee off a score of times come awa from th bed come awa from t tis mine and i ve a right to t,Mrs. Blackpool,M,major,F,minor
Josiah Bounderby,Stephen Blackpool,339,340,now stephen what s the matter with you now you know we have never had any difficulty with you and you have never been one of the unreasonable ones you don t expect to be set up in a coach and six and to be fed on turtle soup and venison with a gold spoon as a good many of em do and therefore i know already that you have not come here to make a complaint now you know i am certain of that beforehand,no sir sure i ha not coom for nowt o th kind,Mrs. Sparsit; Stephen Blackpool,M,major,M,major
Stephen Blackpool,Josiah Bounderby,340,341,no sir sure i ha not coom for nowt o th kind,very well you re a steady hand and i was not mistaken now let me hear what it s all about as it s not that let me hear what it is what have you got to say out with it lad,Josiah Bounderby; Mrs. Sparsit,M,major,M,major
Josiah Bounderby,Mrs. Sparsit,341,342,very well you re a steady hand and i was not mistaken now let me hear what it s all about as it s not that let me hear what it is what have you got to say out with it lad,i can go mr bounderby if you wish it,Mrs. Sparsit; Stephen Blackpool,M,major,F,major
Mrs. Sparsit,Josiah Bounderby,342,343,i can go mr bounderby if you wish it,now you know this good lady is a born lady a high lady you are not to suppose because she keeps my house for me that she hasn t been very high up the tree ah up at the top of the tree now if you have got anything to say that can t be said before a born lady this lady will leave the room if what you have got to say can be said before a born lady this lady will stay where she is,Josiah Bounderby; Stephen Blackpool,F,major,M,major
Mrs. Sparsit,Josiah Bounderby,344,345,sir i hope i never had nowt to say not fitten for a born lady to year sin i were born mysen,very well fire away,Josiah Bounderby; Stephen Blackpool,F,major,M,major
Josiah Bounderby,Stephen Blackpool,345,346,very well fire away,i ha coom to ask yo yor advice i need t overmuch i were married on eas r monday nineteen year sin long and dree she were a young lass pretty enow wi good accounts of herseln well she went bad soon not along of me gonnows i were not a unkind husband to her,Mrs. Sparsit; Stephen Blackpool,M,major,M,major
Stephen Blackpool,Josiah Bounderby,346,347,i ha coom to ask yo yor advice i need t overmuch i were married on eas r monday nineteen year sin long and dree she were a young lass pretty enow wi good accounts of herseln well she went bad soon not along of me gonnows i were not a unkind husband to her,i have heard all this before she took to drinking left off working sold the furniture pawned the clothes and played old gooseberry,Josiah Bounderby; Mrs. Sparsit,M,major,M,major
Josiah Bounderby,Stephen Blackpool,347,348,i have heard all this before she took to drinking left off working sold the furniture pawned the clothes and played old gooseberry,i were patient wi her,Mrs. Sparsit; Stephen Blackpool,M,major,M,major
Stephen Blackpool,Josiah Bounderby,348,349,i were patient wi her,the more fool you i think,Josiah Bounderby; Mrs. Sparsit,M,major,M,major
Josiah Bounderby,Stephen Blackpool,349,350,the more fool you i think,i were very patient wi her i tried to wean her fra t ower and ower agen i tried this i tried that i tried t other i ha gone home many s the time and found all vanished as i had in the world and her without a sense left to bless herseln lying on bare ground i ha dun t not once not twice twenty time from bad to worse from worse to worsen she left me she disgraced herseln everyways bitter and bad she coom back she coom back she coom back what could i do t hinder her i ha walked the streets nights long ere ever i d go home i ha gone t th brigg minded to fling myseln ower and ha no more on t i ha bore that much that i were owd when i were young i ha paid her to keep awa fra me these five year i ha paid her i ha gotten decent fewtrils about me agen i ha lived hard and sad but not ashamed and fearfo a the minnits o my life last night i went home there she lay upon my har stone there she is,Mrs. Sparsit; Stephen Blackpool,M,major,M,major
Stephen Blackpool,Josiah Bounderby,350,351,i were very patient wi her i tried to wean her fra t ower and ower agen i tried this i tried that i tried t other i ha gone home many s the time and found all vanished as i had in the world and her without a sense left to bless herseln lying on bare ground i ha dun t not once not twice twenty time from bad to worse from worse to worsen she left me she disgraced herseln everyways bitter and bad she coom back she coom back she coom back what could i do t hinder her i ha walked the streets nights long ere ever i d go home i ha gone t th brigg minded to fling myseln ower and ha no more on t i ha bore that much that i were owd when i were young i ha paid her to keep awa fra me these five year i ha paid her i ha gotten decent fewtrils about me agen i ha lived hard and sad but not ashamed and fearfo a the minnits o my life last night i went home there she lay upon my har stone there she is,i was acquainted with all this you know except the last clause long ago it s a bad job that s what it is you had better have been satisfied as you were and not have got married however it s too late to say that,Josiah Bounderby; Mrs. Sparsit,M,major,M,major
Josiah Bounderby,Mrs. Sparsit,351,352,i was acquainted with all this you know except the last clause long ago it s a bad job that s what it is you had better have been satisfied as you were and not have got married however it s too late to say that,was it an unequal marriage sir in point of years,Mrs. Sparsit; Stephen Blackpool,M,major,F,major
Mrs. Sparsit,Josiah Bounderby,352,353,was it an unequal marriage sir in point of years,you hear what this lady asks was it an unequal marriage in point of years this unlucky job of yours,Josiah Bounderby; Stephen Blackpool,F,major,M,major
Josiah Bounderby,Stephen Blackpool,353,354,you hear what this lady asks was it an unequal marriage in point of years this unlucky job of yours,not e en so i were one and twenty myseln she were twenty nighbut,Mrs. Sparsit; Stephen Blackpool,M,major,M,major
Stephen Blackpool,Mrs. Sparsit,354,355,not e en so i were one and twenty myseln she were twenty nighbut,indeed sir i inferred from its being so miserable a marriage that it was probably an unequal one in point of years,Josiah Bounderby; Mrs. Sparsit,M,major,F,major
Mrs. Sparsit,Josiah Bounderby,355,356,indeed sir i inferred from its being so miserable a marriage that it was probably an unequal one in point of years,well why don t you go on,Josiah Bounderby; Stephen Blackpool,F,major,M,major
Josiah Bounderby,Stephen Blackpool,356,357,well why don t you go on,i ha coom to ask yo sir how i am to be ridded o this woman,Mrs. Sparsit; Stephen Blackpool,M,major,M,major
Stephen Blackpool,Josiah Bounderby,357,358,i ha coom to ask yo sir how i am to be ridded o this woman,what do you mean what are you talking about you took her for better for worse,Josiah Bounderby; Mrs. Sparsit,M,major,M,major
Josiah Bounderby,Stephen Blackpool,358,359,what do you mean what are you talking about you took her for better for worse,i mun be ridden o her i cannot bear t nommore i ha lived under t so long for that i ha had n the pity and comforting words o th best lass living or dead haply but for her i should ha gone battering mad,Mrs. Sparsit; Stephen Blackpool,M,major,M,major
Stephen Blackpool,Mrs. Sparsit,359,360,i mun be ridden o her i cannot bear t nommore i ha lived under t so long for that i ha had n the pity and comforting words o th best lass living or dead haply but for her i should ha gone battering mad,he wishes to be free to marry the female of whom he speaks i fear sir,Josiah Bounderby; Mrs. Sparsit,M,major,F,major
Mrs. Sparsit,Stephen Blackpool,360,361,he wishes to be free to marry the female of whom he speaks i fear sir,i do the lady says what s right i do i were a coming to t i ha read i th papers that great folk fair faw em a i wishes em no hurt are not bonded together for better for worst so fast but that they can be set free fro their misfortnet marriages an marry ower agen when they dunnot agree for that their tempers is ill sorted they has rooms o one kind an another in their houses above a bit and they can live asunders we fok ha only one room and we can t when that won t do they ha gowd an other cash an they can say an they can go their separate ways we can t spite o all that they can be set free for smaller wrongs than mine so i mun be ridden o this woman and i want t know how,Josiah Bounderby; Stephen Blackpool,F,major,M,major
Stephen Blackpool,Josiah Bounderby,361,362,i do the lady says what s right i do i were a coming to t i ha read i th papers that great folk fair faw em a i wishes em no hurt are not bonded together for better for worst so fast but that they can be set free fro their misfortnet marriages an marry ower agen when they dunnot agree for that their tempers is ill sorted they has rooms o one kind an another in their houses above a bit and they can live asunders we fok ha only one room and we can t when that won t do they ha gowd an other cash an they can say an they can go their separate ways we can t spite o all that they can be set free for smaller wrongs than mine so i mun be ridden o this woman and i want t know how,no how,Josiah Bounderby; Mrs. Sparsit,M,major,M,major
Josiah Bounderby,Stephen Blackpool,362,363,no how,if i do her any hurt sir there s a law to punish me,Mrs. Sparsit; Stephen Blackpool,M,major,M,major
Stephen Blackpool,Josiah Bounderby,363,364,if i do her any hurt sir there s a law to punish me,of course there is,Josiah Bounderby; Mrs. Sparsit,M,major,M,major
Josiah Bounderby,Stephen Blackpool,364,365,of course there is,if i flee from her there s a law to punish me,Mrs. Sparsit; Stephen Blackpool,M,major,M,major
Stephen Blackpool,Josiah Bounderby,365,366,if i flee from her there s a law to punish me,of course there is,Josiah Bounderby; Mrs. Sparsit,M,major,M,major
Josiah Bounderby,Stephen Blackpool,366,367,of course there is,if i marry t oother dear lass there s a law to punish me,Mrs. Sparsit; Stephen Blackpool,M,major,M,major
Stephen Blackpool,Josiah Bounderby,367,368,if i marry t oother dear lass there s a law to punish me,of course there is,Josiah Bounderby; Mrs. Sparsit,M,major,M,major
Josiah Bounderby,Stephen Blackpool,368,369,of course there is,if i was to live wi her an not marry her saying such a thing could be which it never could or would an her so good there s a law to punish me in every innocent child belonging to me,Mrs. Sparsit; Stephen Blackpool,M,major,M,major
Stephen Blackpool,Josiah Bounderby,369,370,if i was to live wi her an not marry her saying such a thing could be which it never could or would an her so good there s a law to punish me in every innocent child belonging to me,of course there is,Josiah Bounderby; Mrs. Sparsit,M,major,M,major
Josiah Bounderby,Stephen Blackpool,370,371,of course there is,now a god s name show me the law to help me,Mrs. Sparsit; Stephen Blackpool,M,major,M,major
Stephen Blackpool,Josiah Bounderby,371,372,now a god s name show me the law to help me,hem there s a sanctity in this relation of life and and it must be kept up,Josiah Bounderby; Mrs. Sparsit,M,major,M,major
Josiah Bounderby,Stephen Blackpool,372,373,hem there s a sanctity in this relation of life and and it must be kept up,no no dunnot say that sir tan t kep up that way not that way tis kep down that way i m a weaver i were in a fact ry when a chilt but i ha gotten een to see wi and eern to year wi i read in th papers every sizes every sessions and you read too i know it with dismay how th supposed unpossibility o ever getting unchained from one another at any price on any terms brings blood upon this land and brings many common married fok to battle murder and sudden death let us ha this right understood mine s a grievous case an i want if yo will be so good t know the law that helps me,Mrs. Sparsit; Stephen Blackpool,M,major,M,major
Stephen Blackpool,Josiah Bounderby,373,374,no no dunnot say that sir tan t kep up that way not that way tis kep down that way i m a weaver i were in a fact ry when a chilt but i ha gotten een to see wi and eern to year wi i read in th papers every sizes every sessions and you read too i know it with dismay how th supposed unpossibility o ever getting unchained from one another at any price on any terms brings blood upon this land and brings many common married fok to battle murder and sudden death let us ha this right understood mine s a grievous case an i want if yo will be so good t know the law that helps me,now i tell you what there is such a law but it s not for you at all it costs money it costs a mint of money,Josiah Bounderby; Mrs. Sparsit,M,major,M,major
Josiah Bounderby,Stephen Blackpool,374,375,now i tell you what there is such a law but it s not for you at all it costs money it costs a mint of money,how much might that be,Mrs. Sparsit; Stephen Blackpool,M,major,M,major
Stephen Blackpool,Josiah Bounderby,375,376,how much might that be,why you d have to go to doctors commons with a suit and you d have to go to a court of common law with a suit and you d have to go to the house of lords with a suit and you d have to get an act of parliament to enable you to marry again and it would cost you if it was a case of very plain sailing i suppose from a thousand to fifteen hundred pound perhaps twice the money,Josiah Bounderby; Mrs. Sparsit,M,major,M,major
Josiah Bounderby,Stephen Blackpool,376,377,why you d have to go to doctors commons with a suit and you d have to go to a court of common law with a suit and you d have to go to the house of lords with a suit and you d have to get an act of parliament to enable you to marry again and it would cost you if it was a case of very plain sailing i suppose from a thousand to fifteen hundred pound perhaps twice the money,there s no other law,Mrs. Sparsit; Stephen Blackpool,M,major,M,major
Stephen Blackpool,Josiah Bounderby,377,378,there s no other law,certainly not,Josiah Bounderby; Mrs. Sparsit,M,major,M,major
Josiah Bounderby,Stephen Blackpool,378,379,certainly not,why then sir tis a muddle tis just a muddle a toogether an the sooner i am dead the better tis a a muddle,Mrs. Sparsit; Stephen Blackpool,M,major,M,major
Stephen Blackpool,Josiah Bounderby,379,380,why then sir tis a muddle tis just a muddle a toogether an the sooner i am dead the better tis a a muddle,pooh pooh don t you talk nonsense my good fellow about things you don t understand and don t you call the institutions of your country a muddle or you ll get yourself into a real muddle one of these fine mornings the institutions of your country are not your piece work and the only thing you have got to do is to mind your piece work you didn t take your wife for fast and for loose but for better for worse if she has turned out worse why all we have got to say is she might have turned out better,Josiah Bounderby; Mrs. Sparsit,M,major,M,major
Josiah Bounderby,Stephen Blackpool,380,381,pooh pooh don t you talk nonsense my good fellow about things you don t understand and don t you call the institutions of your country a muddle or you ll get yourself into a real muddle one of these fine mornings the institutions of your country are not your piece work and the only thing you have got to do is to mind your piece work you didn t take your wife for fast and for loose but for better for worse if she has turned out worse why all we have got to say is she might have turned out better,tis a muddle,Mrs. Sparsit; Stephen Blackpool,M,major,M,major
Stephen Blackpool,Josiah Bounderby,381,382,tis a muddle,now i ll tell you what with what i shall call your unhallowed opinions you have been quite shocking this lady who as i have already told you is a born lady and who as i have not already told you has had her own marriage misfortunes to the tune of tens of thousands of pounds tens of thousands of pounds now you have always been a steady hand hitherto but my opinion is and so i tell you plainly that you are turning into the wrong road you have been listening to some mischievous stranger or other they re always about and the best thing you can do is to come out of that now you know i can see as far into a grindstone as another man farther than a good many perhaps because i had my nose well kept to it when i was young i see traces of the turtle soup and venison and gold spoon in this yes i do by the lord harry i do,Josiah Bounderby; Mrs. Sparsit,M,major,M,major
Josiah Bounderby,Stephen Blackpool,382,383,now i ll tell you what with what i shall call your unhallowed opinions you have been quite shocking this lady who as i have already told you is a born lady and who as i have not already told you has had her own marriage misfortunes to the tune of tens of thousands of pounds tens of thousands of pounds now you have always been a steady hand hitherto but my opinion is and so i tell you plainly that you are turning into the wrong road you have been listening to some mischievous stranger or other they re always about and the best thing you can do is to come out of that now you know i can see as far into a grindstone as another man farther than a good many perhaps because i had my nose well kept to it when i was young i see traces of the turtle soup and venison and gold spoon in this yes i do by the lord harry i do,yes missus it were me yes missus o yes he were all that yes he were ett n and drinking as large and as loud as a hummobee only to see em deed tis don t do t too often missus why there s awmost nobbody but has their troubles missus times just now and then a dozen year,Mrs. Sparsit; Stephen Blackpool,M,major,M,major
Rachel Gradgrind,Stephen Blackpool,384,385,i am glad you have come at last stephen you are very late,i ha been walking up an down,Stephen Blackpool,F,intermediate,M,major
Stephen Blackpool,Rachel Gradgrind,385,386,i ha been walking up an down,i thought so but tis too bad a night for that the rain falls very heavy and the wind has risen i have been here once before to day stephen landlady came round for me at dinner time there was some one here that needed looking to deed she was right all wandering and lost stephen wounded too and bruised i came to do what little i could stephen first for that she worked with me when we were girls both and for that you courted her and married her when i was her friend and next for that i know your heart and am right sure and certain that tis far too merciful to let her die or even so much as suffer for want of aid thou knowest who said there have been plenty to do that thou art not the man to cast the last stone stephen when she is brought so low,Rachel Gradgrind,M,major,F,intermediate
Rachel Gradgrind,Stephen Blackpool,386,387,i thought so but tis too bad a night for that the rain falls very heavy and the wind has risen i have been here once before to day stephen landlady came round for me at dinner time there was some one here that needed looking to deed she was right all wandering and lost stephen wounded too and bruised i came to do what little i could stephen first for that she worked with me when we were girls both and for that you courted her and married her when i was her friend and next for that i know your heart and am right sure and certain that tis far too merciful to let her die or even so much as suffer for want of aid thou knowest who said there have been plenty to do that thou art not the man to cast the last stone stephen when she is brought so low,o rachael rachael,Stephen Blackpool,F,intermediate,M,major
Stephen Blackpool,Rachel Gradgrind,387,388,o rachael rachael,thou hast been a cruel sufferer heaven reward thee i am thy poor friend with all my heart and mind i will stay here stephen till the bells go three tis to be done again at three and then she may be left till morning,Rachel Gradgrind,M,major,F,intermediate
Rachel Gradgrind,Stephen Blackpool,388,389,thou hast been a cruel sufferer heaven reward thee i am thy poor friend with all my heart and mind i will stay here stephen till the bells go three tis to be done again at three and then she may be left till morning,but thy rest agen to morrow s work my dear,Stephen Blackpool,F,intermediate,M,major
Stephen Blackpool,Rachel Gradgrind,389,390,but thy rest agen to morrow s work my dear,i slept sound last night i can wake many nights when i am put to it tis thou who art in need of rest so white and tired try to sleep in the chair there while i watch thou hadst no sleep last night i can well believe to morrow s work is far harder for thee than for me she don t know me stephen she just drowsily mutters and stares i have spoken to her times and again but she don t notice tis as well so when she comes to her right mind once more i shall have done what i can and she never the wiser,Rachel Gradgrind,M,major,F,intermediate
Rachel Gradgrind,Stephen Blackpool,390,391,i slept sound last night i can wake many nights when i am put to it tis thou who art in need of rest so white and tired try to sleep in the chair there while i watch thou hadst no sleep last night i can well believe to morrow s work is far harder for thee than for me she don t know me stephen she just drowsily mutters and stares i have spoken to her times and again but she don t notice tis as well so when she comes to her right mind once more i shall have done what i can and she never the wiser,how long rachael is t looked for that she ll be so,Stephen Blackpool,F,intermediate,M,major
Stephen Blackpool,Rachel Gradgrind,391,392,how long rachael is t looked for that she ll be so,doctor said she would haply come to her mind to morrow,Rachel Gradgrind,M,major,F,intermediate
Rachel Gradgrind,Stephen Blackpool,392,393,doctor said she would haply come to her mind to morrow,no it was not that he had had a fright,Stephen Blackpool,F,intermediate,M,major
Stephen Blackpool,Rachel Gradgrind,393,394,no it was not that he had had a fright,a fright,Rachel Gradgrind,M,major,F,intermediate
Rachel Gradgrind,Stephen Blackpool,394,395,a fright,ay ay coming in when i were walking when i were thinking when i,Stephen Blackpool,F,intermediate,M,major
Stephen Blackpool,Rachel Gradgrind,397,398,no don t please don t let me see thee setten by the bed let me see thee a so good and so forgiving let me see thee as i see thee when i coom in i can never see thee better than so never never never,when she gets better stephen tis to be hoped she ll leave thee to thyself again and do thee no more hurt anyways we will hope so now and now i shall keep silence for i want thee to sleep,Rachel Gradgrind,M,major,F,intermediate
Rachel Gradgrind,Stephen Blackpool,398,399,when she gets better stephen tis to be hoped she ll leave thee to thyself again and do thee no more hurt anyways we will hope so now and now i shall keep silence for i want thee to sleep,rachael am i wakin or dreamin this dreadfo night,Stephen Blackpool,F,intermediate,M,major
Stephen Blackpool,Rachel Gradgrind,399,400,rachael am i wakin or dreamin this dreadfo night,tis all well stephen i have been asleep myself tis near three hush i hear the bells i thought it must be near three i am thankful i stayed tis done now when i have put this on there and now she s quiet again the few drops in the basin i ll pour away for tis bad stuff to leave about though ever so little of it,Rachel Gradgrind,M,major,F,intermediate
Rachel Gradgrind,Stephen Blackpool,400,401,tis all well stephen i have been asleep myself tis near three hush i hear the bells i thought it must be near three i am thankful i stayed tis done now when i have put this on there and now she s quiet again the few drops in the basin i ll pour away for tis bad stuff to leave about though ever so little of it,thou lt let me walk wi thee at this hour rachael,Stephen Blackpool,F,intermediate,M,major
Stephen Blackpool,Rachel Gradgrind,401,402,thou lt let me walk wi thee at this hour rachael,no stephen tis but a minute and i m home,Rachel Gradgrind,M,major,F,intermediate
Rachel Gradgrind,Stephen Blackpool,402,403,no stephen tis but a minute and i m home,thou rt not fearfo to leave me alone wi her,Stephen Blackpool,F,intermediate,M,major
Stephen Blackpool,Rachel Gradgrind,405,406,thou art an angel bless thee bless thee,i am as i have told thee stephen thy poor friend angels are not like me between them and a working woman fu of faults there is a deep gulf set my little sister is among them but she is changed,Rachel Gradgrind,M,major,F,intermediate
Rachel Gradgrind,Stephen Blackpool,406,407,i am as i have told thee stephen thy poor friend angels are not like me between them and a working woman fu of faults there is a deep gulf set my little sister is among them but she is changed,thou changest me from bad to good thou mak st me humbly wishfo to be more like thee and fearfo to lose thee when this life is ower and a the muddle cleared awa thou rt an angel it may be thou hast saved my soul alive i coom home desp rate i coom home wi out a hope and mad wi thinking that when i said a word o complaint i was reckoned a unreasonable hand i told thee i had had a fright it were the poison bottle on table i never hurt a livin creetur but happenin so suddenly upon t i thowt how can i say what i might ha done to myseln or her or both but i see thee rachael setten by the bed i ha seen thee aw this night in my troublous sleep i ha known thee still to be there evermore i will see thee there i nevermore will see her or think o her but thou shalt be beside her i nevermore will see or think o anything that angers me but thou so much better than me shalt be by th side on t and so i will try t look t th time and so i will try t trust t th time when thou and me at last shall walk together far awa beyond the deep gulf in th country where thy little sister is,Stephen Blackpool,F,intermediate,M,major
Thomas Gradgrind,Cecilia Jupe,409,410,i fear jupe that your continuance at the school any longer would be useless,i am afraid it would sir,Cecilia Jupe,M,major,F,major
Cecilia Jupe,Thomas Gradgrind,410,411,i am afraid it would sir,i cannot disguise from you jupe that the result of your probation there has disappointed me has greatly disappointed me you have not acquired under mr and mrs m choakumchild anything like that amount of exact knowledge which i looked for you are extremely deficient in your facts your acquaintance with figures is very limited you are altogether backward and below the mark,Thomas Gradgrind,F,major,M,major
Thomas Gradgrind,Cecilia Jupe,411,412,i cannot disguise from you jupe that the result of your probation there has disappointed me has greatly disappointed me you have not acquired under mr and mrs m choakumchild anything like that amount of exact knowledge which i looked for you are extremely deficient in your facts your acquaintance with figures is very limited you are altogether backward and below the mark,i am sorry sir but i know it is quite true yet i have tried hard sir,Cecilia Jupe,M,major,F,major
Cecilia Jupe,Thomas Gradgrind,412,413,i am sorry sir but i know it is quite true yet i have tried hard sir,yes yes i believe you have tried hard i have observed you and i can find no fault in that respect,Thomas Gradgrind,F,major,M,major
Thomas Gradgrind,Cecilia Jupe,413,414,yes yes i believe you have tried hard i have observed you and i can find no fault in that respect,thank you sir i have thought sometimes that perhaps i tried to learn too much and that if i had asked to be allowed to try a little less i might have,Cecilia Jupe,M,major,F,major
Cecilia Jupe,Thomas Gradgrind,414,415,thank you sir i have thought sometimes that perhaps i tried to learn too much and that if i had asked to be allowed to try a little less i might have,no jupe no no the course you pursued you pursued according to the system the system and there is no more to be said about it i can only suppose that the circumstances of your early life were too unfavourable to the development of your reasoning powers and that we began too late still as i have said already i am disappointed,Thomas Gradgrind,F,major,M,major
Thomas Gradgrind,Cecilia Jupe,415,416,no jupe no no the course you pursued you pursued according to the system the system and there is no more to be said about it i can only suppose that the circumstances of your early life were too unfavourable to the development of your reasoning powers and that we began too late still as i have said already i am disappointed,i wish i could have made a better acknowledgment sir of your kindness to a poor forlorn girl who had no claim upon you and of your protection of her,Cecilia Jupe,M,major,F,major
Cecilia Jupe,Thomas Gradgrind,416,417,i wish i could have made a better acknowledgment sir of your kindness to a poor forlorn girl who had no claim upon you and of your protection of her,don t shed tears don t shed tears i don t complain of you you are an affectionate earnest good young woman and and we must make that do,Thomas Gradgrind,F,major,M,major
Thomas Gradgrind,Cecilia Jupe,417,418,don t shed tears don t shed tears i don t complain of you you are an affectionate earnest good young woman and and we must make that do,thank you sir very much,Cecilia Jupe,M,major,F,major
Cecilia Jupe,Thomas Gradgrind,418,419,thank you sir very much,you are useful to mrs gradgrind and in a generally pervading way you are serviceable in the family also so i understand from miss louisa and indeed so i have observed myself i therefore hope that you can make yourself happy in those relations,Thomas Gradgrind,F,major,M,major
Thomas Gradgrind,Cecilia Jupe,419,420,you are useful to mrs gradgrind and in a generally pervading way you are serviceable in the family also so i understand from miss louisa and indeed so i have observed myself i therefore hope that you can make yourself happy in those relations,i should have nothing to wish sir if,Cecilia Jupe,M,major,F,major
Cecilia Jupe,Thomas Gradgrind,420,421,i should have nothing to wish sir if,i understand you you still refer to your father i have heard from miss louisa that you still preserve that bottle well if your training in the science of arriving at exact results had been more successful you would have been wiser on these points i will say no more,Thomas Gradgrind,F,major,M,major
Thomas Gradgrind,Louisa Bounderby,423,424,my dear louisa you are a woman,yes father,Louisa Bounderby,M,major,F,major
Louisa Bounderby,Thomas Gradgrind,424,425,yes father,my dear i must speak with you alone and seriously come to me in my room after breakfast to morrow will you,Thomas Gradgrind,F,major,M,major
Thomas Gradgrind,Louisa Bounderby,425,426,my dear i must speak with you alone and seriously come to me in my room after breakfast to morrow will you,yes father,Louisa Bounderby,M,major,F,major
Louisa Bounderby,Thomas Gradgrind,426,427,yes father,your hands are rather cold louisa are you not well,Thomas Gradgrind,F,major,M,major
Thomas Gradgrind,Louisa Bounderby,427,428,your hands are rather cold louisa are you not well,quite well father,Louisa Bounderby,M,major,F,major
Louisa Bounderby,Thomas Gradgrind,428,429,quite well father,and cheerful,Thomas Gradgrind,F,major,M,major
Thomas Gradgrind,Louisa Bounderby,429,430,and cheerful,i am as cheerful father as i usually am or usually have been,Louisa Bounderby,M,major,F,major
Louisa Bounderby,Thomas Gradgrind,430,431,i am as cheerful father as i usually am or usually have been,that s well,Thomas Gradgrind,F,major,M,major
Young Thomas,Louisa Bounderby,432,433,are you there loo,dear tom how long it is since you have been to see me,Louisa Bounderby,M,major,F,major
Louisa Bounderby,Young Thomas,433,434,dear tom how long it is since you have been to see me,why i have been otherwise engaged loo in the evenings and in the daytime old bounderby has been keeping me at it rather but i touch him up with you when he comes it too strong and so we preserve an understanding i say has father said anything particular to you to day or yesterday loo,Young Thomas,F,major,M,major
Young Thomas,Louisa Bounderby,434,435,why i have been otherwise engaged loo in the evenings and in the daytime old bounderby has been keeping me at it rather but i touch him up with you when he comes it too strong and so we preserve an understanding i say has father said anything particular to you to day or yesterday loo,no tom but he told me to night that he wished to do so in the morning,Louisa Bounderby,M,major,F,major
Louisa Bounderby,Young Thomas,435,436,no tom but he told me to night that he wished to do so in the morning,ah that s what i mean do you know where he is to night,Young Thomas,F,major,M,major
Young Thomas,Louisa Bounderby,438,439,then i ll tell you he s with old bounderby they are having a regular confab together up at the bank why at the bank do you think well i ll tell you again to keep mrs sparsit s ears as far off as possible i expect you are very fond of me an t you loo,indeed i am tom though you do let such long intervals go by without coming to see me,Louisa Bounderby,M,major,F,major
Louisa Bounderby,Young Thomas,439,440,indeed i am tom though you do let such long intervals go by without coming to see me,well sister of mine when you say that you are near my thoughts we might be so much oftener together mightn t we always together almost mightn t we it would do me a great deal of good if you were to make up your mind to i know what loo it would be a splendid thing for me it would be uncommonly jolly i say loo i thought i d come and just hint to you what was going on though i supposed you d most likely guess even if you didn t know i can t stay because i m engaged to some fellows to night you won t forget how fond you are of me,Young Thomas,F,major,M,major
Young Thomas,Louisa Bounderby,440,441,well sister of mine when you say that you are near my thoughts we might be so much oftener together mightn t we always together almost mightn t we it would do me a great deal of good if you were to make up your mind to i know what loo it would be a splendid thing for me it would be uncommonly jolly i say loo i thought i d come and just hint to you what was going on though i supposed you d most likely guess even if you didn t know i can t stay because i m engaged to some fellows to night you won t forget how fond you are of me,no dear tom i won t forget,Louisa Bounderby,M,major,F,major
Louisa Bounderby,Young Thomas,441,442,no dear tom i won t forget,that s a capital girl good bye loo,Young Thomas,F,major,M,major
Thomas Gradgrind,Louisa Bounderby,443,444,my dear louisa i prepared you last night to give me your serious attention in the conversation we are now going to have together you have been so well trained and you do i am happy to say so much justice to the education you have received that i have perfect confidence in your good sense you are not impulsive you are not romantic you are accustomed to view everything from the strong dispassionate ground of reason and calculation from that ground alone i know you will view and consider what i am going to communicate louisa my dear you are the subject of a proposal of marriage that has been made to me a proposal of marriage my dear,i hear you father i am attending i assure you,Louisa Bounderby,M,major,F,major
Louisa Bounderby,Thomas Gradgrind,444,445,i hear you father i am attending i assure you,well you are even more dispassionate than i expected louisa or perhaps you are not unprepared for the announcement i have it in charge to make,Thomas Gradgrind,F,major,M,major
Thomas Gradgrind,Louisa Bounderby,445,446,well you are even more dispassionate than i expected louisa or perhaps you are not unprepared for the announcement i have it in charge to make,i cannot say that father until i hear it prepared or unprepared i wish to hear it all from you i wish to hear you state it to me father,Louisa Bounderby,M,major,F,major
Louisa Bounderby,Thomas Gradgrind,446,447,i cannot say that father until i hear it prepared or unprepared i wish to hear it all from you i wish to hear you state it to me father,what you say my dear louisa is perfectly reasonable i have undertaken then to let you know that in short that mr bounderby has informed me that he has long watched your progress with particular interest and pleasure and has long hoped that the time might ultimately arrive when he should offer you his hand in marriage that time to which he has so long and certainly with great constancy looked forward is now come mr bounderby has made his proposal of marriage to me and has entreated me to make it known to you and to express his hope that you will take it into your favourable consideration,Thomas Gradgrind,F,major,M,major
Thomas Gradgrind,Louisa Bounderby,447,448,what you say my dear louisa is perfectly reasonable i have undertaken then to let you know that in short that mr bounderby has informed me that he has long watched your progress with particular interest and pleasure and has long hoped that the time might ultimately arrive when he should offer you his hand in marriage that time to which he has so long and certainly with great constancy looked forward is now come mr bounderby has made his proposal of marriage to me and has entreated me to make it known to you and to express his hope that you will take it into your favourable consideration,father do you think i love mr bounderby,Louisa Bounderby,M,major,F,major
