a_speaker,b_speaker,n_features,n_pairs,n_triggers_total,mean_conv,mean_conv_w,a_gender,a_category,b_gender,b_category
Mr. Gardiner,Elizabeth,7.0,4.0,25.0,-1.586032892321652e-17,-1.3322676295501878e-17,M,minor,F,major
Mr. Gardiner,Mrs. Gardiner,7.0,3.0,19.0,0.0,0.0,M,minor,F,intermediate
Mr. Gardiner,Mrs. Reynolds,6.0,4.0,19.0,0.0,0.0,M,minor,F,minor
Mr. Hurst,Miss Bingley,1.0,2.0,2.0,0.0,0.0,M,minor,F,intermediate
Mr. John Knightley,Emma,8.0,13.0,85.0,0.025888694638694622,0.03076923076923075,M,intermediate,F,major
Mr. John Knightley,Isabella,5.0,3.0,12.0,0.0,0.0,M,intermediate,F,intermediate
Mr. John Knightley,Jane Fairfax,8.0,6.0,36.0,0.07291666666666667,0.05555555555555555,M,intermediate,F,intermediate
Mr. John Knightley,Mr. Elton,5.0,3.0,13.0,0.0,0.0,M,intermediate,M,intermediate
Mr. John Knightley,Mr. Knightley,5.0,5.0,22.0,-0.039999999999999994,-0.036363636363636355,M,intermediate,M,major
Mr. John Knightley,Mr. Woodhouse,2.0,2.0,4.0,0.0,0.0,M,intermediate,M,intermediate
Mr. Knightley,Emma,8.0,117.0,752.0,-0.012956654408523637,-0.010683760683760665,M,major,F,major
Mr. Knightley,Miss Bates,8.0,10.0,46.0,0.08477182539682537,0.026086956521739094,M,major,F,intermediate
Mr. Knightley,Mr. Woodhouse,8.0,10.0,52.0,-0.038492063492063494,-0.044230769230769226,M,major,M,intermediate
Mr. Knightley,Mrs. Elton,8.0,11.0,67.0,0.003354978354978347,0.00678426051560379,M,major,F,intermediate
Mr. Knightley,Mrs. Weston,8.0,15.0,108.0,0.01137820512820513,0.010493827160493829,M,major,F,intermediate
Mr. Palmer,Charlotte,4.0,5.0,14.0,0.06666666666666665,0.04285714285714285,M,minor,F,intermediate
Mr. Palmer,Elinor,1.0,2.0,2.0,0.0,0.0,M,minor,F,major
Mr. Rushworth,Fanny Price,5.0,5.0,21.0,-0.026666666666666682,-0.01904761904761906,M,intermediate,F,major
Mr. Rushworth,Maria Bertram,2.0,2.0,4.0,0.0,0.0,M,intermediate,F,intermediate
Mr. Rushworth,Mary Crawford,2.0,2.0,4.0,0.0,0.0,M,intermediate,F,major
Mr. Rushworth,Mrs. Norris,4.0,2.0,8.0,0.0,0.0,M,intermediate,F,intermediate
Mr. Weston,Emma,8.0,13.0,80.0,-0.06556776556776558,-0.06153846153846154,M,intermediate,F,major
Mr. Weston,Mr. Frank Churchill,8.0,9.0,50.0,0.045882936507936525,0.01555555555555558,M,intermediate,M,major
Mr. Weston,Mr. Woodhouse,7.0,3.0,21.0,0.0,0.0,M,intermediate,M,intermediate
Mr. Weston,Mrs. Elton,8.0,12.0,89.0,-0.006060606060606058,-0.005617977528089885,M,intermediate,F,intermediate
Mr. Weston,Mrs. Weston,5.0,5.0,23.0,-0.039999999999999994,-0.03478260869565217,M,intermediate,F,intermediate
Mr. Willoughby,Elinor,8.0,36.0,242.0,-0.0047610719100282806,-0.005739210284664843,M,intermediate,F,major
Mr. Willoughby,Marianne,8.0,5.0,34.0,0.02083333333333333,0.01176470588235294,M,intermediate,F,major
Mr. Willoughby,Mrs. Dashwood,7.0,7.0,38.0,-0.05884353741496593,-0.05263157894736836,M,intermediate,F,intermediate
Mr. Woodhouse,Emma,8.0,32.0,217.0,0.04410122975143135,0.0417626728110599,M,intermediate,F,major
Mr. Woodhouse,Harriet Smith,2.0,2.0,4.0,0.0,0.0,M,intermediate,F,major
Mr. Woodhouse,Isabella,8.0,14.0,92.0,-0.028024059274059286,-0.017857142857142863,M,intermediate,F,intermediate
Mr. Woodhouse,Miss Bates,7.0,2.0,14.0,0.0,0.0,M,intermediate,F,intermediate
Mr. Woodhouse,Mr. Frank Churchill,7.0,6.0,42.0,0.0,0.0,M,intermediate,M,major
Mr. Woodhouse,Mr. Knightley,8.0,13.0,81.0,-0.003562062937062932,-0.004748338081671406,M,intermediate,M,major
Mr. Woodhouse,Mr. Weston,7.0,4.0,26.0,0.0,0.0,M,intermediate,M,intermediate
Mr. Yates,Tom Bertram,8.0,3.0,21.0,0.125,0.09523809523809523,M,minor,M,intermediate
Mrs Clay,Elizabeth,4.0,3.0,9.0,0.0,0.0,F,minor,F,minor
Mrs Clay,Sir Walter Elliot,2.0,2.0,4.0,0.0,0.0,F,minor,M,intermediate
Mrs Croft,Admiral,5.0,2.0,10.0,0.0,0.0,,,,
Mrs Croft,Captain Wentworth,6.0,5.0,24.0,0.12499999999999999,0.06666666666666665,,,M,major
Mrs Musgrove,Anne Elliot,8.0,3.0,22.0,0.08333333333333334,0.060606060606060615,F,intermediate,F,major
Mrs Musgrove,Charles Musgrove,4.0,2.0,8.0,0.0,0.0,F,intermediate,M,intermediate
Mrs Musgrove,Sophia Croft,6.0,2.0,12.0,0.0,0.0,F,intermediate,F,minor
Mrs Smith,Anne Elliot,8.0,34.0,232.0,-0.02203019195427719,-0.01724137931034484,F,intermediate,F,major
Mrs. Allen,Catherine Morland,8.0,26.0,155.0,0.02712271122597209,0.01612903225806451,F,intermediate,F,major
Mrs. Allen,Henry Tilney,7.0,9.0,47.0,0.1290249433106576,0.11347517730496455,F,intermediate,M,major
Mrs. Allen,Mr. Allen,3.0,3.0,9.0,0.0,0.0,F,intermediate,M,minor
Mrs. Bennet,Charlotte Lucas,7.0,5.0,29.0,-0.004761904761904777,-0.006896551724137945,F,major,F,intermediate
Mrs. Bennet,Elizabeth,8.0,17.0,117.0,-0.023441999177293282,-0.017094017094017082,F,major,F,major
Mrs. Bennet,Jane,8.0,10.0,66.0,-0.02361111111111111,-0.024242424242424242,F,major,F,intermediate
Mrs. Bennet,Lady Catherine De Bourgh,5.0,3.0,14.0,0.0,0.0,F,major,F,intermediate
Mrs. Bennet,Lydia,8.0,8.0,43.0,0.12872023809523808,0.07848837209302323,F,major,F,intermediate
Mrs. Bennet,Mr. Bennet,8.0,39.0,238.0,-0.0037816096929874227,-0.004848093083387219,F,major,M,intermediate
Mrs. Bennet,Mr. Bingley,8.0,6.0,45.0,-0.033333333333333326,-0.029629629629629624,F,major,M,intermediate
Mrs. Bennet,Mr. Collins,8.0,10.0,56.0,0.04186507936507934,0.03749999999999998,F,major,M,intermediate
Mrs. Dashwood,Edward Ferrars,8.0,6.0,37.0,0.002083333333333326,0.0045045045045044975,F,intermediate,M,intermediate
Mrs. Dashwood,Elinor,8.0,23.0,158.0,-0.03716369947188363,-0.025866813428728694,F,intermediate,F,major
Mrs. Dashwood,John Middleton,6.0,3.0,14.0,0.11111111111111112,0.09523809523809525,F,intermediate,M,intermediate
Mrs. Dashwood,Marianne,8.0,11.0,78.0,0.0393939393939394,0.02797202797202797,F,intermediate,F,major
Mrs. Dashwood,Mr. Willoughby,6.0,6.0,24.0,0.07500000000000001,0.0277777777777778,F,intermediate,M,intermediate
Mrs. Dashwood,Thomas,5.0,8.0,27.0,-0.025,-0.013888888888888888,F,intermediate,,
Mrs. Elton,Emma,8.0,15.0,115.0,-0.006168831168831157,-0.005217391304347815,F,intermediate,F,major
Mrs. Elton,Jane Fairfax,8.0,15.0,103.0,0.013804945054945034,0.014886731391585738,F,intermediate,F,intermediate
Mrs. Elton,Mr. Elton,8.0,5.0,37.0,0.0,0.0,F,intermediate,M,intermediate
Mrs. Elton,Mr. Knightley,8.0,10.0,62.0,0.024652777777777773,0.02096774193548387,F,intermediate,M,major
Mrs. Elton,Mr. Weston,8.0,11.0,77.0,0.008658008658008642,0.004722550177095618,F,intermediate,M,intermediate
Mrs. Ford,Harriet Smith,1.0,2.0,2.0,0.0,0.0,F,minor,F,major
Mrs. Gardiner,Elizabeth,8.0,24.0,151.0,0.01019594440647073,0.004415011037527597,F,intermediate,F,major
Mrs. Gardiner,Mr. Gardiner,7.0,2.0,14.0,0.0,0.0,F,intermediate,M,minor
Mrs. Gardiner,Mrs. Reynolds,2.0,2.0,4.0,0.0,0.0,F,intermediate,F,minor
Mrs. Grant,Henry Crawford,7.0,7.0,38.0,0.022448979591836764,0.018796992481203045,F,intermediate,M,major
Mrs. Grant,Mary Crawford,8.0,15.0,93.0,-0.04619859307359307,-0.03870967741935484,F,intermediate,F,major
Mrs. Grant,Mr. Rushworth,5.0,2.0,10.0,0.0,0.0,F,intermediate,M,intermediate
Mrs. Hurst,Miss Bingley,5.0,3.0,13.0,0.06666666666666668,0.05128205128205129,F,minor,F,intermediate
Mrs. Jennings,Anne Steele,5.0,5.0,23.0,0.019999999999999997,0.017391304347826084,F,intermediate,F,intermediate
Mrs. Jennings,Colonel Brandon,7.0,9.0,42.0,0.06666666666666667,0.0343915343915344,F,intermediate,M,intermediate
Mrs. Jennings,Elinor,9.0,28.0,205.0,0.0349505566896871,0.028397212543553985,F,intermediate,F,major
Mrs. Jennings,John Dashwood,8.0,6.0,30.0,0.04166666666666667,0.022222222222222223,F,intermediate,M,intermediate
Mrs. Jennings,John Middleton,4.0,3.0,11.0,0.0,0.0,F,intermediate,M,intermediate
Mrs. Jennings,Margaret,3.0,2.0,6.0,0.0,0.0,F,intermediate,F,minor
Mrs. Jennings,Marianne,8.0,7.0,46.0,0.07202380952380952,0.05590062111801242,F,intermediate,F,major
Mrs. Morland,Catherine Morland,5.0,3.0,14.0,0.06666666666666668,0.04761904761904762,F,minor,F,major
Mrs. Norris,Dr. Grant,6.0,2.0,12.0,0.0,0.0,F,intermediate,M,minor
Mrs. Norris,Edmund,7.0,4.0,27.0,0.023809523809523805,0.018518518518518514,F,intermediate,M,major
Mrs. Norris,Fanny Price,5.0,2.0,10.0,0.0,0.0,F,intermediate,F,major
Mrs. Norris,Lady Bertram,8.0,17.0,117.0,-0.003301528944911307,-0.005027652086475627,F,intermediate,F,intermediate
Mrs. Norris,Maria Bertram,6.0,4.0,24.0,0.0,0.0,F,intermediate,F,intermediate
Mrs. Norris,Mrs. Rushworth,8.0,4.0,20.0,0.0625,0.05,F,intermediate,F,minor
Mrs. Norris,Sir Thomas,8.0,9.0,61.0,0.027331349206349206,0.01639344262295082,F,intermediate,M,intermediate
Mrs. Reynolds,Elizabeth,4.0,7.0,26.0,0.029761904761904767,0.02747252747252748,F,minor,F,major
Mrs. Reynolds,Mr. Gardiner,5.0,3.0,15.0,0.0,0.0,F,minor,M,minor
Mrs. Rushworth,Mary Crawford,1.0,2.0,2.0,0.0,0.0,F,minor,F,major
Mrs. Rushworth,Mrs. Norris,8.0,4.0,30.0,-0.020833333333333343,-0.016666666666666673,F,minor,F,intermediate
Mrs. Thorpe,Isabella Thorpe,7.0,2.0,14.0,0.0,0.0,F,minor,F,major
Mrs. Thorpe,Mrs. Allen,3.0,3.0,9.0,0.0,0.0,F,minor,F,intermediate
Mrs. Weston,Emma,8.0,40.0,272.0,0.003676184926184947,0.0022977941176470823,F,intermediate,F,major
Mrs. Weston,Mr. Elton,7.0,4.0,20.0,0.04761904761904761,0.03749999999999999,F,intermediate,M,intermediate
Mrs. Weston,Mr. Frank Churchill,7.0,7.0,37.0,0.009183673469387785,0.0038610038610038893,F,intermediate,M,major
Mrs. Weston,Mr. Knightley,8.0,17.0,114.0,-0.007935049019607815,-0.0020639834881320683,F,intermediate,M,major
Mrs. Weston,Mr. Weston,5.0,4.0,15.0,-0.016666666666666673,-0.016666666666666673,F,intermediate,M,intermediate
Sarah,Mrs. Morland,1.0,2.0,2.0,0.0,0.0,F,minor,F,minor
Sir Thomas,Edmund,7.0,2.0,14.0,0.0,0.0,M,intermediate,M,major
Sir Thomas,Fanny Price,8.0,17.0,98.0,-0.04127949256625728,-0.029411764705882366,M,intermediate,F,major
Sir Thomas,Henry Crawford,4.0,2.0,8.0,0.0,0.0,M,intermediate,M,major
Sir Thomas,Lady Bertram,7.0,9.0,43.0,0.06173469387755105,0.010335917312661532,M,intermediate,F,intermediate
Sir Thomas,Mrs. Norris,8.0,11.0,70.0,0.04763257575757576,0.041558441558441565,M,intermediate,F,intermediate
Sir Thomas,Tom Bertram,4.0,2.0,8.0,0.0,0.0,M,intermediate,M,intermediate
Sir Thomas,William Price,4.0,2.0,8.0,0.0,0.0,M,intermediate,M,minor
Sir Walter Elliot,Anne Elliot,6.0,7.0,29.0,-0.008333333333333304,-0.01477832512315268,M,intermediate,F,major
Sir Walter Elliot,Elizabeth,2.0,3.0,4.0,0.33333333333333337,0.33333333333333337,M,intermediate,F,minor
Sir Walter Elliot,Mr Shepherd,7.0,4.0,26.0,-0.01190476190476191,-0.00961538461538462,M,intermediate,M,minor
Sir Walter Elliot,Mrs Clay,6.0,2.0,12.0,0.0,0.0,M,intermediate,F,minor
Sir William Lucas,Mr. Darcy,6.0,5.0,27.0,0.027777777777777773,0.014814814814814812,M,minor,M,major
Sophia Croft,Admiral Croft,6.0,2.0,12.0,0.0,0.0,F,minor,M,intermediate
The Waiter,Mary Musgrove,6.0,2.0,12.0,0.0,0.0,M,minor,F,intermediate
Thomas,Mrs. Dashwood,5.0,8.0,34.0,0.023571428571428556,0.018382352941176454,,,F,intermediate
Tom Bertram,Edmund,8.0,11.0,69.0,-0.009280303030303048,-0.017127799736495412,M,intermediate,M,major
Tom Bertram,Fanny Price,8.0,4.0,27.0,-1.3877787807814457e-17,-0.009259259259259271,M,intermediate,F,major
Tom Bertram,Henry Crawford,6.0,5.0,28.0,-0.01666666666666668,-0.0142857142857143,M,intermediate,M,major
Tom Bertram,Julia Bertram,4.0,2.0,8.0,0.0,0.0,M,intermediate,F,intermediate
Tom Bertram,Mary Crawford,8.0,4.0,30.0,0.0,0.0,M,intermediate,F,major
Tom Bertram,Mr. Rushworth,4.0,2.0,8.0,0.0,0.0,M,intermediate,M,intermediate
Tom Bertram,Mr. Yates,8.0,4.0,31.0,0.02083333333333333,0.016129032258064512,M,intermediate,M,minor
William Price,Fanny Price,5.0,5.0,22.0,0.040000000000000015,0.036363636363636376,M,minor,F,major
William Price,Sir Thomas,8.0,3.0,23.0,0.0,0.0,M,minor,M,intermediate
William Walter Elliot,Anne Elliot,7.0,5.0,32.0,0.03571428571428571,0.03125,M,minor,F,major
_unknowable,Mrs. Norris,8.0,3.0,23.0,0.04166666666666667,0.028985507246376815,M,minor,F,intermediate
