a_speaker,b_speaker,n_features,n_pairs,n_triggers_total,mean_conv,mean_conv_w,a_gender,a_category,b_gender,b_category
Catherine Morland,General Tilney,9,6,41,0.016666666666666673,0.024390243902439036,F,major,M,minor
Catherine Morland,Henry Tilney,9,102,617,0.029764620863880493,0.022706327263482394,F,major,M,major
Catherine Morland,Isabella Thorpe,9,52,302,-0.035829954437365794,-0.02114111054508407,F,major,F,major
Catherine Morland,James Morland,9,7,39,-0.11904761904761901,-0.10989010989010986,F,major,M,minor
Catherine Morland,John Thorpe,9,53,269,0.059950683843880276,0.05449954408360804,F,major,M,intermediate
Catherine Morland,Mrs. Allen,9,32,167,-0.03025322495351736,-0.015344311377245517,F,major,F,intermediate
Catherine Morland,Mrs. Morland,3,3,9,0.0,0.0,F,major,F,minor
Charles Musgrove,Anne Elliot,9,4,30,0.06481481481481481,0.058333333333333334,M,intermediate,F,major
Charles Musgrove,Mary,9,3,27,0.0,0.0,M,intermediate,,
Charles Musgrove,Mary Musgrove,9,6,47,-0.0018518518518518576,-0.0035460992907801457,M,intermediate,F,intermediate
Charlotte,Elinor,9,10,78,-0.006790123456790124,-0.007692307692307692,F,intermediate,F,major
Charlotte,Mr. Palmer,9,6,46,-0.03333333333333332,-0.028985507246376795,F,intermediate,M,minor
Charlotte Lucas,Elizabeth,9,13,91,0.03777333777333777,0.03212172442941674,F,intermediate,F,major
Charlotte Lucas,Mrs. Bennet,6,4,22,0.041666666666666664,0.03409090909090909,F,intermediate,F,major
Colonel Brandon,Elinor,9,20,146,0.028226623737459648,0.02191780821917808,M,intermediate,F,major
Colonel Brandon,Mrs. Jennings,9,9,50,0.08024691358024692,0.0777777777777778,M,intermediate,F,intermediate
Colonel Fitzwilliam,Elizabeth,9,15,107,-0.04460416127082795,-0.03613707165109035,M,intermediate,F,major
Edmund,Fanny Price,9,91,703,0.02103627788317766,0.020680599627968033,M,major,F,major
Edmund,Henry Crawford,9,8,55,-0.05330687830687831,-0.03636363636363636,M,major,M,major
Edmund,Lady Bertram,9,11,72,0.02635481802148468,0.02272727272727272,M,major,F,intermediate
Edmund,Maria Bertram,6,6,26,0.055555555555555546,0.044871794871794865,M,major,F,intermediate
Edmund,Mary Crawford,9,46,329,0.01429437444918079,0.011431214483943464,M,major,F,major
Edmund,Mrs. Norris,6,6,24,-0.02777777777777779,-0.020833333333333343,M,major,F,intermediate
Edmund,Tom Bertram,9,8,53,0.07936507936507936,0.06603773584905659,M,major,M,intermediate
Edward Ferrars,Elinor,9,15,98,0.06629666629666629,0.05510204081632652,M,intermediate,F,major
Edward Ferrars,Marianne,9,18,108,0.04553212763997077,0.037551440329218116,M,intermediate,F,major
Edward Ferrars,Mrs. Dashwood,8,5,37,-0.0062500000000000056,-0.00540540540540541,M,intermediate,F,intermediate
Eleanor Tilney,Catherine Morland,9,37,222,0.03589307380974048,0.02629656683710738,F,intermediate,F,major
Eleanor Tilney,Henry Tilney,9,7,48,0.014550264550264555,0.0029761904761904773,F,intermediate,M,major
Elinor,Anne Steele,9,10,69,-0.005070546737213423,-0.004347826086956542,F,major,F,intermediate
Elinor,Charlotte,9,10,47,0.029629629629629624,0.02340425531914893,F,major,F,intermediate
Elinor,Colonel Brandon,9,21,127,-0.014293495175848115,-0.005999250093738282,F,major,M,intermediate
Elinor,Edward Ferrars,9,17,108,-0.043963679747993464,-0.03431372549019607,F,major,M,intermediate
Elinor,John Dashwood,9,21,119,0.0131429844665139,0.010804321728691498,F,major,M,intermediate
Elinor,Lucy Steele,9,34,206,0.009695780941911,0.0065676756139349205,F,major,F,intermediate
Elinor,Margaret,6,3,18,0.0,0.0,F,major,F,minor
Elinor,Marianne,9,63,401,0.025117423372355292,0.02264180817796781,F,major,F,major
Elinor,Mr. Willoughby,9,38,227,0.010449652898165475,0.01252028750289821,F,major,M,intermediate
Elinor,Mrs. Dashwood,9,20,137,0.028203958351017175,0.022262773722627735,F,major,F,intermediate
Elinor,Mrs. Jennings,9,22,139,-0.012266328442799032,-0.00850228907782865,F,major,F,intermediate
Elizabeth,Anne Elliot,5,4,16,-0.06666666666666668,-0.06250000000000001,F,minor,F,major
Elizabeth,Charlotte Lucas,9,11,62,-0.007174923841590525,-0.002932551319648113,F,major,F,intermediate
Elizabeth,Colonel Fitzwilliam,9,15,99,0.006457739791073126,-0.002693602693602693,F,major,M,intermediate
Elizabeth,George Wickham,9,34,195,0.02664958607576309,0.030920060331825056,F,major,M,intermediate
Elizabeth,Jane,9,62,429,0.03966698440116803,0.031882096398225444,F,major,F,intermediate
Elizabeth,Lady Catherine De Bourgh,9,35,209,0.04911717280762521,0.04415584415584415,F,major,F,intermediate
Elizabeth,Lydia,6,6,21,0.08333333333333331,0.07142857142857141,F,major,F,intermediate
Elizabeth,Maria,2,3,6,0.0,0.0,F,major,F,minor
Elizabeth,Miss Bingley,5,3,15,0.0,0.0,F,major,F,intermediate
Elizabeth,Mr. Bennet,9,20,104,0.06522788452613015,0.043750000000000004,F,major,M,intermediate
Elizabeth,Mr. Bingley,8,6,34,0.10208333333333333,0.06862745098039216,F,major,M,intermediate
Elizabeth,Mr. Collins,9,6,47,0.018518518518518514,0.017730496453900704,F,major,M,intermediate
Elizabeth,Mr. Darcy,9,80,580,0.022735030487321426,0.019073275862068972,F,major,M,major
Elizabeth,Mr. Gardiner,7,3,21,0.0,0.0,F,major,M,minor
