uid,pair_id,side,text,Segment,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,quantity
p00001_B,00001,B,they would look around them no doubt and bless their good fortune but i quite agree with my father in thinking a sailor might be a very desirable tenant i have known a good deal of the profession and besides their liberality they are so neat and careful in all their ways these valuable pictures of yours sir walter if you chose to leave them would be perfectly safe everything in and about the house would be taken such excellent care of the gardens and shrubberies would be kept in almost as high order as they are now you need not be afraid miss elliot of your own sweet flower gardens being neglected,1,76.99,61.06,15.04,13.27,2.65,0,3.54,0,7.08,1.77,5.31,13.27,12.39,7.96,8.85,1.77,0.88
p00002_B,00002,B,in all these cases there are established usages which make everything plain and easy between landlord and tenant your interest sir walter is in pretty safe hands depend upon me for taking care that no tenant has more than his just rights i venture to hint that sir walter elliot cannot be half so jealous for his own as john shepherd will be for him,1,69.23,55.38,16.92,9.23,3.08,0,1.54,4.62,0,7.69,0,15.38,10.77,6.15,7.69,3.08,4.62
p00003_B,00003,B,the navy i think who have done so much for us have at least an equal claim with any other set of men for all the comforts and all the privileges which any home can give sailors work hard enough for their comforts we must all allow,1,76.6,68.09,12.77,10.64,2.13,4.26,0,0,2.13,2.13,8.51,12.77,10.64,2.13,4.26,0,14.89
p00004_B,00004,B,the profession has its utility but i should be sorry to see any friend of mine belonging to it,1,78.95,68.42,21.05,10.53,10.53,0,0,0,0,10.53,5.26,15.79,15.79,0,5.26,0,0
p00005_B,00005,B,indeed,1,100,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
p00006_B,00006,B,nay sir walter this is being severe indeed have a little mercy on the poor men we are not all born to be handsome the sea is no beautifier certainly sailors do grow old betimes i have observed it they soon lose the look of youth but then is not it the same with many other professions perhaps most other soldiers in active service are not at all better off and even in the quieter professions there is a toil and a labour of the mind if not of the body which seldom leaves a man s looks to the natural effect of time the lawyer plods quite care worn the physician is up at all hours and travelling in all weather and even the clergyman and even the clergyman you know is obliged to go into infected rooms and expose his health and looks to all the injury of a poisonous atmosphere in fact as i have long been convinced though every profession is necessary and honourable in its turn it is only the lot of those who are not obliged to follow any who can live in a regular way in the country choosing their own hours following their own pursuits and living on their own property without the torment of trying for more it is only their lot i say to hold the blessings of health and a good appearance to the utmost i know no other set of men but what lose something of their personableness when they cease to be quite young,1,75.88,61.48,10.12,6.23,1.56,0.39,0.39,0.39,2.72,3.89,9.73,14.01,8.17,6.23,6.61,2.72,5.45
p00007_B,00007,B,he is a rear admiral of the white he was in the trafalgar action and has been in the east indies since he was stationed there i believe several years,1,80,66.67,13.33,13.33,3.33,0,0,10,0,0,13.33,13.33,16.67,3.33,6.67,0,6.67
p00008_B,00008,B,and a very well spoken genteel shrewd lady she seemed to be asked more questions about the house and terms and taxes than the admiral himself and seemed more conversant with business and moreover sir walter i found she was not quite unconnected in this country any more than her husband that is to say she is sister to a gentleman who did live amongst us once she told me so herself sister to the gentleman who lived a few years back at monkford bless me what was his name at this moment i cannot recollect his name though i have heard it so lately penelope my dear can you help me to the name of the gentleman who lived at monkford mrs croft s brother,1,69.84,60.32,20.63,16.67,5.56,0.79,0.79,7.14,0,3.97,6.35,11.9,7.14,7.14,7.94,1.59,4.76
p00009_B,00009,B,i have no conception whom you can mean shepherd i remember no gentleman resident at monkford since the time of old governor trent,1,60.87,52.17,17.39,17.39,8.7,0,4.35,0,0,0,4.35,13.04,8.7,0,4.35,8.7,0
p00010_B,00010,B,you mean mr wentworth i suppose,1,50,33.33,33.33,33.33,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0
p00011_B,00011,B,wentworth oh ay mr wentworth the curate of monkford you misled me by the term gentleman i thought you were speaking of some man of property mr wentworth was nobody i remember quite unconnected nothing to do with the strafford family one wonders how the names of many of our nobility become so common,1,66.67,53.7,12.96,11.11,5.56,1.85,3.7,0,0,1.85,7.41,14.81,5.56,5.56,1.85,3.7,5.56
p00012_B,00012,B,a few months more and he perhaps may be walking here,1,100,81.82,9.09,9.09,0,0,0,9.09,0,0,9.09,0,18.18,18.18,9.09,0,27.27
p00013_B,00013,B,mrs clay never forgets who she is and as i am rather better acquainted with her sentiments than you can be i can assure you that upon the subject of marriage they are particularly nice and that she reprobates all inequality of condition and rank more strongly than most people and as to my father i really should not have thought that he who has kept himself single so long for our sakes need be suspected now if mrs clay were a very beautiful woman i grant you it might be wrong to have her so much with me not that anything in the world i am sure would induce my father to make a degrading match but he might be rendered unhappy but poor mrs clay who with all her merits can never have been reckoned tolerably pretty i really think poor mrs clay may be staying here in perfect safety one would imagine you had never heard my father speak of her personal misfortunes though i know you must fifty times that tooth of her s and those freckles freckles do not disgust me so very much as they do him i have known a face not materially disfigured by a few but he abominates them you must have heard him notice mrs clay s freckles,1,77.52,64.68,21.56,17.89,5.96,0.46,2.75,5.96,1.38,3.67,2.75,8.72,13.76,7.34,8.26,3.21,5.05
p00014_B,00014,B,i am sorry to find you unwell you sent me such a good account of yourself on thursday,1,77.78,61.11,27.78,27.78,11.11,0,16.67,0,0,0,5.56,16.67,5.56,0,0,0,0
p00015_B,00015,B,oh no indeed charles i cannot bear to have you go away only think if anything should happen,1,88.89,66.67,16.67,11.11,5.56,0,5.56,0,0,5.56,0,11.11,16.67,11.11,5.56,11.11,0
p00016_B,00016,B,but that was only the effect of the suddenness of your alarm of the shock you will not be hysterical again i dare say we shall have nothing to distress us i perfectly understand mr robinson s directions and have no fears and indeed mary i cannot wonder at your husband nursing does not belong to a man it is not his province a sick child is always the mother s property her own feelings generally make it so,1,69.62,63.29,16.46,12.66,3.8,2.53,3.8,2.53,0,3.8,7.59,7.59,12.66,8.86,5.06,7.59,0
p00017_B,00017,B,i mean to go with you charles for i am of no more use at home than you are if i were to shut myself up for ever with the child i should not be able to persuade him to do anything he did not like anne will stay anne undertakes to stay at home and take care of him it is anne s own proposal and so i shall go with you which will be a great deal better for i have not dined at the other house since tuesday,1,80.22,69.23,17.58,14.29,7.69,0,3.3,3.3,0,3.3,3.3,21.98,14.29,2.2,6.59,4.4,1.1
p00018_B,00018,B,captain wentworth is not very gallant by you anne though he was so attentive to me henrietta asked him what he thought of you when they went away and he said you were so altered he should not have known you again,1,85.71,71.43,28.57,26.19,2.38,0,9.52,11.9,2.38,2.38,0,9.52,11.9,14.29,11.9,4.76,0
p00019_B,00019,B,but captain wentworth how vexed you must have been when you came to the asp to see what an old thing they had given you,1,80,64,24,16,0,0,12,0,4,8,8,8,12,8,8,0,0
p00020_B,00020,B,i knew pretty well what she was before that day i had no more discoveries to make than you would have as to the fashion and strength of any old pelisse which you had seen lent about among half your acquaintance ever since you could remember and which at last on some very wet day is lent to yourself ah she was a dear old asp to me she did all that i wanted i knew she would i knew that we should either go to the bottom together or that she would be the making of me and i never had two days of foul weather all the time i was at sea in her and after taking privateers enough to be very entertaining i had the good luck in my passage home the next autumn to fall in with the very french frigate i wanted i brought her into plymouth and here another instance of luck we had not been six hours in the sound when a gale came on which lasted four days and nights and which would have done for poor old asp in half the time our touch with the great nation not having much improved our condition four and twenty hours later and i should only have been a gallant captain wentworth in a small paragraph at one corner of the newspapers and being lost in only a sloop nobody would have thought about me,1,82.57,67.22,17.43,12.86,6.22,1.66,2.07,2.9,0,4.56,6.64,14.94,12.03,5.39,7.47,2.07,9.13
p00021_B,00021,B,and so then i suppose so then he went away to the laconia and there he met with our poor boy charles my dear do ask captain wentworth where it was he first met with your poor brother i always forgot,1,85.37,63.41,21.95,19.51,7.32,2.44,2.44,7.32,0,2.44,2.44,9.76,4.88,12.2,14.63,0,2.44
p00022_B,00022,B,it was at gibraltar mother i know dick had been left ill at gibraltar with a recommendation from his former captain to captain wentworth,1,62.5,54.17,16.67,12.5,8.33,0,0,4.17,0,4.17,4.17,20.83,16.67,0,0,0,0
p00023_B,00023,B,ah those were pleasant days when i had the laconia how fast i made money in her a friend of mine and i had such a lovely cruise together off the western islands poor harville sister you know how much he wanted money worse than myself he had a wife excellent fellow i shall never forget his happiness he felt it all so much for her sake i wished for him again the next summer when i had still the same luck in the mediterranean,1,81.18,61.18,21.18,18.82,9.41,0,1.18,8.24,0,2.35,9.41,8.24,7.06,9.41,5.88,1.18,4.71
p00024_B,00024,B,if you had been a week later at lisbon last spring frederick you would have been asked to give a passage to lady mary grierson and her daughters,1,67.86,53.57,10.71,10.71,0,0,7.14,3.57,0,0,7.14,10.71,17.86,0,7.14,0,3.57
p00025_B,00025,B,should i i am glad i was not a week later then but if i know myself this is from no want of gallantry towards them it is rather from feeling how impossible it is with all one s efforts and all one s sacrifices to make the accommodations on board such as women ought to have there can be no want of gallantry admiral in rating the claims of women to every personal comfort high and this is what i do i hate to hear of women on board or to see them on board and no ship under my command shall ever convey a family of ladies anywhere if i can help it,1,78.26,66.96,13.91,8.7,6.96,0,0,0,1.74,5.22,3.48,17.39,12.17,4.35,7.83,3.48,5.22
p00026_B,00026,B,oh frederick but i cannot believe it of you all idle refinement women may be as comfortable on board as in the best house in england i believe i have lived as much on board as most women and i know nothing superior to the accommodations of a man of war i declare i have not a comfort or an indulgence about me even at kellynch hall beyond what i always had in most of the ships i have lived in and they have been five altogether,1,79.31,67.82,14.94,12.64,10.34,0,1.15,0,1.15,2.3,6.9,20.69,10.34,4.6,9.2,3.45,5.75
p00027_B,00027,B,ah my dear when he had got a wife he will sing a different tune when he is married if we have the good luck to live to another war we shall see him do as you and i and a great many others have done we shall have him very thankful to anybody that will bring him his wife,1,88.33,71.67,28.33,21.67,3.33,5,1.67,11.67,0,6.67,6.67,6.67,18.33,5,10,0,3.33
p00028_B,00028,B,now i have done,1,100,100,25,25,25,0,0,0,0,0,0,0,50,25,0,0,0
p00029_B,00029,B,when once married people begin to attack me with oh you will think very differently when you are married i can only say no i shall not and then they say again yes you will and there is an end of it,1,88.1,73.81,19.05,16.67,7.14,0,7.14,0,2.38,2.38,2.38,7.14,14.29,19.05,11.9,4.76,2.38
p00030_B,00030,B,pretty well ma am in the fifteen years of my marriage though many women have done more i have crossed the atlantic four times and have been once to the east indies and back again and only once besides being in different places about home cork and lisbon and gibraltar but i never went beyond the streights and never was in the west indies we do not call bermuda or bahama you know the west indies,1,76.32,65.79,6.58,6.58,3.95,1.32,1.32,0,0,0,7.89,10.53,11.84,15.79,11.84,3.95,9.21
p00031_B,00031,B,and i do assure you ma am that nothing can exceed the accommodations of a man of war i speak you know of the higher rates when you come to a frigate of course you are more confined though any reasonable woman may be perfectly happy in one of them and i can safely say that the happiest part of my life has been spent on board a ship while we were together you know there was nothing to be feared thank god i have always been blessed with excellent health and no climate disagrees with me a little disordered always the first twenty four hours of going to sea but never knew what sickness was afterwards the only time i ever really suffered in body or mind the only time that i ever fancied myself unwell or had any ideas of danger was the winter that i passed by myself at deal when the admiral captain croft then was in the north seas i lived in perpetual fright at that time and had all manner of imaginary complaints from not knowing what to do with myself or when i should hear from him next but as long as we could be together nothing ever ailed me and i never met with the smallest inconvenience,1,77.67,64.19,14.88,11.63,7.44,0.93,2.33,0.47,0.47,3.26,6.51,13.49,10.7,6.98,8.37,3.26,5.58
p00032_B,00032,B,aye to be sure yes indeed oh yes i am quite of your opinion mrs croft there is nothing so bad as a separation i am quite of your opinion i know what it is for mr musgrove always attends the assizes and i am so glad when they are over and he is safe back again,1,84.21,66.67,17.54,14.04,7.02,0,3.51,1.75,1.75,3.51,3.51,10.53,14.04,15.79,10.53,1.75,0
p00033_B,00033,B,upon my word it would dear me if he should rise to any very great honours if he should ever be made a baronet lady wentworth sounds very well that would be a noble thing indeed for henrietta she would take place of me then and henrietta would not dislike that sir frederick and lady wentworth it would be but a new creation however and i never think much of your new creations you know i cannot think him at all a fit match for henrietta and considering the alliances which the musgroves have made she has no right to throw herself away i do not think any young woman has a right to make a choice that may be disagreeable and inconvenient to the principal part of her family and be giving bad connections to those who have not been used to them and pray who is charles hayter nothing but a country curate a most improper match for miss musgrove of uppercross,1,77.44,62.8,15.85,10.98,3.66,0,1.22,4.27,0.61,4.88,6.71,9.76,12.8,4.27,7.93,4.27,2.44
p00034_B,00034,B,walter get down this moment you are extremely troublesome i am very angry with you,1,86.67,66.67,26.67,20,6.67,0,13.33,0,0,6.67,0,13.33,13.33,13.33,0,0,0
p00035_B,00035,B,walter why do you not do as you are bid do not you hear your aunt speak come to me walter come to cousin charles you ought to have minded me walter i told you not to teaze your aunt,1,75,62.5,25,25,7.5,0,17.5,0,0,0,0,12.5,15,2.5,2.5,7.5,0
p00036_B,00036,B,is not this one of the ways to winthrop,1,77.78,77.78,11.11,0,0,0,0,0,0,11.11,11.11,22.22,11.11,0,0,11.11,11.11
p00037_B,00037,B,bless me here is winthrop i declare i had no idea well now i think we had better turn back i am excessively tired,1,79.17,58.33,25,25,20.83,4.17,0,0,0,0,0,0,16.67,12.5,0,4.17,4.17
p00038_B,00038,B,no,1,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
p00039_B,00039,B,no no,1,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
p00040_B,00040,B,oh no indeed walking up that hill again would do her more harm than any sitting down could do her good,1,85.71,71.43,14.29,9.52,0,0,0,9.52,0,4.76,0,14.29,19.05,9.52,4.76,4.76,4.76
p00041_B,00041,B,it is very unpleasant having such connexions but i assure you i have never been in the house above twice in my life,1,86.96,78.26,21.74,17.39,13.04,0,4.35,0,0,4.35,4.35,13.04,17.39,13.04,4.35,4.35,4.35
p00042_B,00042,B,and so i made her go i could not bear that she should be frightened from the visit by such nonsense what would i be turned back from doing a thing that i had determined to do and that i knew to be right by the airs and interference of such a person or of any person i may say no i have no idea of being so easily persuaded when i have made up my mind i have made it and henrietta seemed entirely to have made up hers to call at winthrop to day and yet she was as near giving it up out of nonsensical complaisance,1,82.57,71.56,19.27,12.84,9.17,0,0,3.67,0,6.42,3.67,18.35,14.68,4.59,9.17,2.75,1.83
p00043_B,00043,B,she would have turned back then but for you,1,88.89,77.78,22.22,22.22,0,0,11.11,11.11,0,0,0,11.11,22.22,0,22.22,0,0
p00044_B,00044,B,bless me it must be our cousin it must be our mr elliot it must indeed charles anne must not it in mourning you see just as our mr elliot must be how very extraordinary in the very same inn with us anne must not it be our mr elliot my father s next heir pray sir did not you hear did not his servant say whether he belonged to the kellynch family,1,67.12,57.53,21.92,15.07,2.74,6.85,2.74,2.74,0,6.85,2.74,6.85,12.33,6.85,2.74,5.48,0
p00045_B,00045,B,putting all these very extraordinary circumstances together we must consider it to be the arrangement of providence that you should not be introduced to your cousin,1,76.92,65.38,23.08,11.54,0,3.85,7.69,0,0,11.54,3.85,11.54,15.38,3.85,0,3.85,3.85
p00046_B,00046,B,no that i can easily believe to be impossible but in time perhaps we know what time does in every case of affliction and you must remember captain harville that your friend may yet be called a young mourner only last summer i understand,1,75,59.09,18.18,11.36,4.55,2.27,4.55,0,0,6.82,2.27,9.09,13.64,6.82,4.55,2.27,2.27
p00047_B,00047,B,is there no one to help me,1,71.43,71.43,28.57,14.29,14.29,0,0,0,0,14.29,0,14.29,14.29,14.29,0,14.29,0
p00048_B,00048,B,go to him go to him for heaven s sake go to him i can support her myself leave me and go to him rub her hands rub her temples here are salts take them take them,1,83.78,56.76,32.43,32.43,8.11,0,0,18.92,5.41,0,0,13.51,5.41,2.7,2.7,0,0
p00049_B,00049,B,anne anne what is to be done next what in heaven s name is to be done next,1,72.22,61.11,11.11,0,0,0,0,0,0,11.11,0,16.67,33.33,0,0,0,0
p00050_B,00050,B,yes yes to the inn i will carry her myself musgrove take care of the others,1,87.5,56.25,25,18.75,12.5,0,0,6.25,0,6.25,12.5,12.5,6.25,0,0,0,0
p00051_B,00051,B,thank god,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p00052_B,00052,B,i think you are very likely to suffer the most of the two your feelings are less reconciled to the change than mine by remaining in the neighbourhood i am become inured to it,1,85.29,70.59,17.65,14.71,8.82,0,5.88,0,0,2.94,11.76,20.59,8.82,2.94,2.94,0,11.76
p00053_B,00053,B,i must see captain benwick before i decide,1,75,50,25,25,25,0,0,0,0,0,0,12.5,12.5,0,12.5,0,0
p00054_B,00054,B,and that you are very likely to do very soon i can tell you ma am though he had not nerves for coming away with us and setting off again afterwards to pay a formal visit here he will make his way over to kellynch one day by himself you may depend on it i told him the distance and the road and i told him of the church s being so very well worth seeing for as he has a taste for those sort of things i thought that would be a good excuse and he listened with all his understanding and soul and i am sure from his manner that you will have him calling here soon so i give you notice lady russell,1,83.33,70.63,23.02,18.25,4.76,0.79,3.97,8.73,0,4.76,4.76,13.49,11.11,10.32,8.73,0.79,2.38
p00055_B,00055,B,oh as to being anne s acquaintance i think he is rather my acquaintance for i have been seeing him every day this last fortnight,1,76,60,24,20,12,0,0,8,0,4,0,12,16,4,4,0,8
p00056_B,00056,B,there we differ mary i think lady russell would like him i think she would be so much pleased with his mind that she would very soon see no deficiency in his manner,1,78.79,63.64,27.27,24.24,6.06,3.03,0,15.15,0,3.03,0,6.06,12.12,12.12,3.03,3.03,6.06
p00057_B,00057,B,so do i anne i am sure lady russell would like him he is just lady russell s sort give him a book and he will read all day long,1,70,53.33,20,20,6.67,0,0,13.33,0,0,3.33,0,16.67,6.67,6.67,0,10
p00058_B,00058,B,yes that he will he will sit poring over his book and not know when a person speaks to him or when one drops one s scissors or anything that happens do you think lady russell would like that,1,74.36,58.97,23.08,12.82,0,0,2.56,10.26,0,10.26,2.56,2.56,10.26,5.13,12.82,2.56,5.13
p00059_B,00059,B,upon my word i should not have supposed that my opinion of any one could have admitted of such difference of conjecture steady and matter of fact as i may call myself i have really a curiosity to see the person who can give occasion to such directly opposite notions i wish he may be induced to call here and when he does mary you may depend upon hearing my opinion but i am determined not to judge him beforehand,1,73.75,65,18.75,17.5,11.25,0,1.25,3.75,0,1.25,2.5,13.75,15,3.75,6.25,2.5,1.25
p00060_B,00060,B,i hope i shall remember in future not to call at uppercross in the christmas holidays,1,68.75,56.25,12.5,12.5,12.5,0,0,0,0,0,6.25,25,6.25,0,0,6.25,0
p00061_B,00061,B,oh when shall i leave you again,1,100,71.43,28.57,28.57,14.29,0,14.29,0,0,0,0,0,14.29,28.57,14.29,0,0
p00062_B,00062,B,that must not be any reason indeed i assure you i feel it none she is nothing to me compared with you,1,90.91,81.82,40.91,27.27,13.64,0,9.09,4.55,0,13.64,0,9.09,13.64,4.55,0,13.64,4.55
p00063_B,00063,B,my dear madam this must not be as yet you have seen nothing of bath you have been here only to be useful you must not run away from us now you must stay to be acquainted with mrs wallis the beautiful mrs wallis to your fine mind i well know the sight of beauty is a real gratification,1,79.66,66.1,15.25,13.56,3.39,1.69,8.47,0,0,1.69,5.08,15.25,16.95,8.47,1.69,5.08,0
p00064_B,00064,B,it was an acquaintance worth having,1,66.67,66.67,16.67,0,0,0,0,0,0,16.67,16.67,0,33.33,0,0,0,0
p00065_B,00065,B,my idea of good company mr elliot is the company of clever well informed people who have a great deal of conversation that is what i call good company,1,58.62,48.28,17.24,10.34,6.9,0,0,0,0,6.9,6.9,10.34,10.34,3.45,0,0,0
p00066_B,00066,B,you are mistaken that is not good company that is the best good company requires only birth education and manners and with regard to education is not very nice birth and good manners are essential but a little learning is by no means a dangerous thing in good company on the contrary it will do very well my cousin anne shakes her head she is not satisfied she is fastidious my dear cousin you have a better right to be fastidious than almost any other woman i know but will it answer will it make you happy will it not be wiser to accept the society of those good ladies in laura place and enjoy all the advantages of the connexion as far as possible you may depend upon it that they will move in the first set in bath this winter and as rank is rank your being known to be related to them will have its use in fixing your family our family let me say in that degree of consideration which we must all wish for,1,70.95,59.78,17.32,9.5,2.23,1.12,3.35,1.68,1.12,7.82,5.03,12.85,12.85,2.79,6.15,2.79,2.23
p00067_B,00067,B,i can easily believe it women of that class have great opportunities and if they are intelligent may be well worth listening to such varieties of human nature as they are in the habit of witnessing and it is not merely in its follies that they are well read for they see it occasionally under every circumstance that can be most interesting or affecting what instances must pass before them of ardent disinterested self denying attachment of heroism fortitude patience resignation of all the conflicts and all the sacrifices that ennoble us most a sick chamber may often furnish the worth of volumes,1,73.79,61.17,15.53,6.8,0.97,0.97,0,0,4.85,8.74,4.85,13.59,11.65,3.88,6.8,0.97,6.8
p00068_B,00068,B,no sir she is not one and thirty but i do not think i can put off my engagement because it is the only evening for some time which will at once suit her and myself she goes into the warm bath to morrow and for the rest of the week you know we are engaged,1,80.36,69.64,19.64,16.07,7.14,1.79,1.79,5.36,0,3.57,7.14,12.5,10.71,1.79,8.93,5.36,10.71
p00069_B,00069,B,but what does lady russell think of this acquaintance,1,66.67,55.56,22.22,0,0,0,0,0,0,22.22,0,11.11,11.11,0,11.11,0,0
p00070_B,00070,B,westgate buildings must have been rather surprised by the appearance of a carriage drawn up near its pavement sir henry russell s widow indeed has no honours to distinguish her arms but still it is a handsome equipage and no doubt is well known to convey a miss elliot a widow mrs smith lodging in westgate buildings a poor widow barely able to live between thirty and forty a mere mrs smith an every day mrs smith of all people and all names in the world to be the chosen friend of miss anne elliot and to be preferred by her to her own family connections among the nobility of england and ireland mrs smith such a name,1,55.08,50,4.24,2.54,0,0,0,2.54,0,1.69,10.17,15.25,5.93,3.39,5.08,1.69,4.24
p00071_B,00071,B,mr elliot is an exceedingly agreeable man and in many respects i think highly of him but we should not suit,1,71.43,61.9,14.29,14.29,4.76,4.76,0,4.76,0,0,4.76,9.52,9.52,4.76,9.52,4.76,4.76
p00072_B,00072,B,they come on the admiral s account he is thought to be gouty,1,69.23,53.85,15.38,15.38,0,0,0,7.69,7.69,0,7.69,15.38,15.38,0,0,0,0
p00073_B,00073,B,gout and decrepitude poor old gentleman,1,50,16.67,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0
p00074_B,00074,B,have they any acquaintance here,1,80,80,20,20,0,0,0,0,20,0,0,0,20,20,0,0,0
p00075_B,00075,B,i do not know but i can hardly suppose that at admiral croft s time of life and in his profession he should not have many acquaintance in such a place as this,1,75.76,69.7,18.18,12.12,6.06,0,0,6.06,0,6.06,3.03,15.15,12.12,3.03,9.09,6.06,3.03
p00076_B,00076,B,i suspect that admiral croft will be best known in bath as the renter of kellynch hall elizabeth may we venture to present him and his wife in laura place,1,56.67,50,16.67,13.33,3.33,3.33,0,6.67,0,3.33,3.33,16.67,10,0,6.67,0,0
p00077_B,00077,B,oh no i think not situated as we are with lady dalrymple cousins we ought to be very careful not to embarrass her with acquaintance she might not approve if we were not related it would not signify but as cousins she would feel scrupulous as to any proposal of ours we had better leave the crofts to find their own level there are several odd looking men walking about here who i am told are sailors the crofts will associate with them,1,78.31,63.86,16.87,15.66,2.41,6.02,0,3.61,2.41,1.2,2.41,14.46,14.46,4.82,6.02,7.23,1.2
p00078_B,00078,B,none i thank you unless you will give me the pleasure of your company the little way our road lies together i am going home,1,72,56,32,28,12,4,12,0,0,4,8,4,8,0,4,4,8
p00079_B,00079,B,how do you do,1,100,100,25,25,0,0,25,0,0,0,0,0,50,25,0,0,0
p00080_B,00080,B,this is nearly the sense or rather the meaning of the words for certainly the sense of an italian love song must not be talked of but it is as nearly the meaning as i can give for i do not pretend to understand the language i am a very poor italian scholar,1,79.25,69.81,9.43,5.66,5.66,0,0,0,0,3.77,15.09,15.09,13.21,9.43,7.55,3.77,0
p00081_B,00081,B,is not this song worth staying for,1,71.43,57.14,14.29,0,0,0,0,0,0,14.29,0,14.29,14.29,0,0,14.29,0
p00082_B,00082,B,very well i have nothing to send but my love oh you may as well take back that tiresome book she would lend me and pretend i have read it through i really cannot be plaguing myself for ever with all the new poems and states of the nation that come out lady russell quite bores one with her new publications you need not tell her so but i thought her dress hideous the other night i used to think she had some taste in dress but i was ashamed of her at the concert something so formal and arrang in her air and she sits so upright my best love of course,1,82.3,63.72,21.24,17.7,8.85,0,1.77,7.08,0,3.54,3.54,12.39,7.08,7.96,9.73,2.65,2.65
p00083_B,00083,B,i am extremely glad indeed particularly glad that this should happen and that of two sisters who both deserve equally well and who have always been such good friends the pleasant prospect of one should not be dimming those of the other that they should be so equal in their prosperity and comfort i hope your father and mother are quite happy with regard to both,1,83.33,71.21,18.18,10.61,3.03,0,1.52,0,3.03,7.58,3.03,9.09,13.64,10.61,7.58,1.52,9.09
p00084_B,00084,B,no it cannot be mr elliot i assure you he was to leave bath at nine this morning and does not come back till to morrow,1,76.92,65.38,19.23,11.54,3.85,0,3.85,3.85,0,7.69,0,15.38,15.38,0,7.69,11.54,3.85
p00085_B,00085,B,well mother i have done something for you that you will like i have been to the theatre and secured a box for to morrow night a n t i a good boy i know you love a play and there is room for us all it holds nine i have engaged captain wentworth anne will not be sorry to join us i am sure we all like a play have not i done well mother,1,75,68.42,21.05,17.11,9.21,3.95,3.95,0,0,3.95,7.89,10.53,15.79,3.95,2.63,2.63,3.95
p00086_B,00086,B,good heavens charles how can you think of such a thing take a box for to morrow night have you forgot that we are engaged to camden place to morrow night and that we were most particularly asked to meet lady dalrymple and her daughter and mr elliot and all the principal family connexions on purpose to be introduced to them how can you be so forgetful,1,68.66,59.7,14.93,10.45,0,2.99,4.48,1.49,1.49,4.48,4.48,13.43,10.45,5.97,7.46,0,2.99
p00087_B,00087,B,we had better put it off charles you had much better go back and change the box for tuesday it would be a pity to be divided and we should be losing miss anne too if there is a party at her father s and i am sure neither henrietta nor i should care at all for the play if miss anne could not be with us,1,76.12,65.67,13.43,10.45,2.99,4.48,1.49,1.49,0,2.99,5.97,10.45,17.91,2.99,8.96,4.48,2.99
p00088_B,00088,B,if it depended only on my inclination ma am the party at home excepting on mary s account would not be the smallest impediment i have no pleasure in the sort of meeting and should be too happy to change it for a play and with you but it had better not be attempted perhaps,1,72.73,65.45,10.91,5.45,3.64,0,1.82,0,0,5.45,7.27,14.55,14.55,5.45,7.27,5.45,1.82
p00089_B,00089,B,that is precisely what i was going to observe i would rather have young people settle on a small income at once and have to struggle with a few difficulties together than be involved in a long engagement i always think that no mutual,1,77.27,63.64,13.64,6.82,6.82,0,0,0,0,6.82,6.82,15.91,13.64,9.09,4.55,2.27,9.09
p00090_B,00090,B,have you finished your letter,1,60,60,40,40,0,0,40,0,0,0,0,0,20,0,0,0,0
p00091_B,00091,B,perhaps i shall yes yes if you please no reference to examples in books men have had every advantage of us in telling their own story education has been theirs in so much higher a degree the pen has been in their hands i will not allow books to prove anything,1,72.55,62.75,15.69,13.73,3.92,1.96,1.96,0,5.88,1.96,3.92,13.73,15.69,3.92,3.92,3.92,3.92
p00092_B,00092,B,yes very true here we separate but harville and i shall soon be after you that is harville if you are ready i am in half a minute i know you will not be sorry to be off i shall be at your service in half a minute,1,91.67,72.92,20.83,18.75,8.33,2.08,8.33,0,0,2.08,4.17,12.5,20.83,6.25,8.33,2.08,8.33
p00093_B,00093,B,good morning god bless you,1,20,20,20,20,0,0,20,0,0,0,0,0,0,0,0,0,0
p00094_B,00094,B,by all means my dear go home directly and take care of yourself that you may be fit for the evening i wish sarah was here to doctor you but i am no doctor myself charles ring and order a chair she must not walk,1,75.56,60,20,17.78,8.89,0,6.67,2.22,0,2.22,4.44,8.89,11.11,2.22,6.67,4.44,2.22
p00095_B,00095,B,i am afraid ma am that it is not perfectly understood pray be so good as to mention to the other gentlemen that we hope to see your whole party this evening i am afraid there had been some mistake and i wish you particularly to assure captain harville and captain wentworth that we hope to see them both,1,81.36,62.71,22.03,13.56,5.08,3.39,3.39,0,1.69,8.47,1.69,10.17,11.86,6.78,6.78,1.69,5.08
p00096_B,00096,B,captain wentworth which way are you going only to gay street or farther up the town,1,68.75,50,12.5,6.25,0,0,6.25,0,0,6.25,6.25,12.5,6.25,6.25,6.25,0,0
