quoteID,quoteText,quoteBy,quoteTo
Q797,to be sure to be sure it all lies in a nutshell my dear in a nutshell take the dodger s word for it ha ha ha he understands the catechism of his trade,Fagin,"['Charley Bates', 'Oliver Twist', 'The Artful Dodger']"
Q798,where do you think the gentleman has come from oliver,Fagin,"['Charley Bates', 'Betsy', 'Oliver Twist', 'The Artful Dodger', 'Mr. Chitling']"
Q799,i i don t know sir,Oliver Twist,"['Charley Bates', 'Betsy', 'The Artful Dodger', 'Fagin', 'Mr. Chitling']"
Q800,who s that,Mr. Chitling,"['Charley Bates', 'Betsy', 'Fagin', 'Oliver Twist', 'The Artful Dodger']"
Q801,a young friend of mine my dear,Fagin,"['Charley Bates', 'Betsy', 'Oliver Twist', 'The Artful Dodger', 'Mr. Chitling']"
Q802,he s in luck then never mind where i came from young un you ll find your way there soon enough i ll bet a crown,Mr. Chitling,"['Charley Bates', 'Betsy', 'Fagin', 'Oliver Twist', 'The Artful Dodger']"
Q803,only me bill only me my dear,Fagin,['Bill Sikes']
Q804,bring in your body then lie down you stupid brute don t you know the devil when he s got a great coat on well,Bill Sikes,"['Nance', 'Fagin']"
Q805,well my dear,Fagin,['Bill Sikes']
Q806,ah nancy,Fagin,"['Nance', 'Bill Sikes']"
Q807,it is cold nancy dear,Fagin,"['Nance', 'Bill Sikes']"
Q808,it seems to go right through one,Fagin,"['Nance', 'Bill Sikes']"
Q809,it must be a piercer if it finds its way through your heart give him something to drink nancy burn my body make haste it s enough to turn a man ill to see his lean old carcase shivering in that way like a ugly ghost just rose from the grave,Bill Sikes,"['Nance', 'Fagin']"
Q810,quite enough quite thankye bill,Fagin,"['Nance', 'Bill Sikes']"
Q811,what you re afraid of our getting the better of you are you ugh,Bill Sikes,"['Nance', 'Fagin']"
Q812,there now i m ready,Bill Sikes,"['Nance', 'Fagin']"
Q813,for business,Fagin,"['Nance', 'Bill Sikes']"
Q814,for business so say what you ve got to say,Bill Sikes,"['Nance', 'Fagin']"
Q815,about the crib at chertsey bill,Fagin,"['Nance', 'Bill Sikes']"
Q816,yes wot about it,Bill Sikes,"['Nance', 'Fagin']"
Q817,ah you know what i mean my dear he knows what i mean nancy don t he,Fagin,"['Nance', 'Bill Sikes']"
Q818,no he don t or he won t and that s the same thing speak out and call things by their right names don t sit there winking and blinking and talking to me in hints as if you warn t the very first that thought about the robbery wot d ye mean,Bill Sikes,"['Nance', 'Fagin']"
Q819,hush bill hush somebody will hear us my dear somebody will hear us,Fagin,"['Nance', 'Bill Sikes']"
Q820,let em hear i don t care,Bill Sikes,"['Nance', 'Fagin']"
Q821,there there it was only my caution nothing more now my dear about that crib at chertsey when is it to be done bill eh when is it to be done such plate my dear such plate,Fagin,"['Nance', 'Bill Sikes']"
Q822,not at all,Bill Sikes,"['Nance', 'Fagin']"
Q823,not to be done at all,Fagin,"['Nance', 'Bill Sikes']"
Q824,no not at all at least it can t be a put up job as we expected,Bill Sikes,"['Nance', 'Fagin']"
Q825,then it hasn t been properly gone about don t tell me,Fagin,"['Nance', 'Bill Sikes']"
Q826,but i will tell you who are you that s not to be told i tell you that toby crackit has been hanging about the place for a fortnight and he can t get one of the servants in line,Bill Sikes,"['Nance', 'Fagin']"
Q827,do you mean to tell me bill that neither of the two men in the house can be got over,Fagin,"['Nance', 'Bill Sikes']"
Q828,yes i do mean to tell you so the old lady has had em these twenty years and if you were to give em five hundred pound they wouldn t be in it,Bill Sikes,"['Nance', 'Fagin']"
Q829,but do you mean to say my dear that the women can t be got over,Fagin,"['Nance', 'Bill Sikes']"
Q830,not a bit of it,Bill Sikes,"['Nance', 'Fagin']"
Q831,not by flash toby crackit think what women are bill,Fagin,"['Nance', 'Bill Sikes']"
Q832,no not even by flash toby crackit he says he s worn sham whiskers and a canary waistcoat the whole blessed time he s been loitering down there and it s all of no use,Bill Sikes,"['Nance', 'Fagin']"
Q833,he should have tried mustachios and a pair of military trousers my dear,Fagin,"['Nance', 'Bill Sikes']"
Q834,so he did and they warn t of no more use than the other plant,Bill Sikes,"['Nance', 'Fagin']"
Q835,and yet it s a sad thing my dear to lose so much when we had set our hearts upon it,Fagin,"['Nance', 'Bill Sikes']"
Q836,so it is worse luck,Bill Sikes,"['Nance', 'Fagin']"
Q837,fagin is it worth fifty shiners extra if it s safely done from the outside,Bill Sikes,"['Nance', 'Fagin']"
Q838,yes,Fagin,"['Nance', 'Bill Sikes']"
Q839,is it a bargain,Bill Sikes,"['Nance', 'Fagin']"
Q840,yes my dear yes,Fagin,"['Nance', 'Bill Sikes']"
Q841,then let it come off as soon as you like toby and me were over the garden wall the night afore last sounding the panels of the door and shutters the crib s barred up at night like a jail but there s one part we can crack safe and softly,Bill Sikes,"['Nance', 'Fagin']"
Q842,which is that bill,Fagin,"['Nance', 'Bill Sikes']"
Q843,why as you cross the lawn,Bill Sikes,"['Nance', 'Fagin']"
Q844,yes,Fagin,"['Nance', 'Bill Sikes']"
Q845,umph never mind which part it is you can t do it without me i know but it s best to be on the safe side when one deals with you,Bill Sikes,"['Nance', 'Fagin']"
Q846,as you like my dear as you like is there no help wanted but yours and toby s,Fagin,"['Nance', 'Bill Sikes']"
Q847,none cept a centre bit and a boy the first we ve both got the second you must find us,Bill Sikes,"['Nance', 'Fagin']"
Q848,a boy oh then it s a panel eh,Fagin,"['Nance', 'Bill Sikes']"
Q849,never mind wot it is,Bill Sikes,"['Nance', 'Fagin']"
Q850,i want a boy and he musn t be a big un lord if i d only got that young boy of ned the chimbley sweeper s he kept him small on purpose and let him out by the job but the father gets lagged and then the juvenile delinquent society comes and takes the boy away from a trade where he was earning money teaches him to read and write and in time makes a prentice of him and so they go on so they go on and if they d got money enough which it s a providence they haven t we shouldn t have half a dozen boys left in the whole trade in a year or two,Bill Sikes,"['Nance', 'Fagin']"
Q851,no more we should bill,Fagin,"['Nance', 'Bill Sikes']"
Q852,what now,Bill Sikes,"['Nance', 'Fagin']"
Q853,you don t want any beer,Nance,"['Bill Sikes', 'Fagin']"
Q854,i tell you i do,Bill Sikes,"['Nance', 'Fagin']"
Q855,nonsense go on fagin i know what he s going to say bill he needn t mind me,Nance,"['Bill Sikes', 'Fagin']"
Q856,why you don t mind the old girl do you fagin you ve known her long enough to trust her or the devil s in it she ain t one to blab are you nancy,Bill Sikes,"['Nance', 'Fagin']"
Q857,i should think not,Nance,"['Bill Sikes', 'Fagin']"
Q858,no no my dear i know you re not but,Fagin,"['Nance', 'Bill Sikes']"
Q859,but wot,Bill Sikes,"['Nance', 'Fagin']"
Q860,i didn t know whether she mightn t p r aps be out of sorts you know my dear as she was the other night,Fagin,"['Nance', 'Bill Sikes']"
Q861,now fagin tell bill at once about oliver,Nance,"['Bill Sikes', 'Fagin']"
Q862,ha you re a clever one my dear the sharpest girl i ever saw it was about oliver i was going to speak sure enough ha ha ha,Fagin,"['Nance', 'Bill Sikes']"
Q863,what about him,Bill Sikes,"['Nance', 'Fagin']"
Q864,he s the boy for you my dear,Fagin,"['Nance', 'Bill Sikes']"
Q865,he,Bill Sikes,"['Nance', 'Fagin']"
Q866,have him bill i would if i was in your place he mayn t be so much up as any of the others but that s not what you want if he s only to open a door for you depend upon it he s a safe one bill,Nance,"['Bill Sikes', 'Fagin']"
Q867,i know he is he s been in good training these last few weeks and it s time he began to work for his bread besides the others are all too big,Fagin,"['Nance', 'Bill Sikes']"
Q868,well he is just the size i want,Bill Sikes,"['Nance', 'Fagin']"
Q869,and will do everything you want bill my dear he can t help himself that is if you frighten him enough,Fagin,"['Nance', 'Bill Sikes']"
Q870,frighten him,Bill Sikes,"['Nance', 'Fagin']"
Q871,it ll be no sham frightening mind you if there s anything queer about him when we once get into the work in for a penny in for a pound you won t see him alive again fagin think of that before you send him mark my words,Bill Sikes,"['Nance', 'Fagin']"
Q872,i ve thought of it all i ve i ve had my eye upon him my dears close close once let him feel that he is one of us once fill his mind with the idea that he has been a thief and he s ours ours for his life oho it couldn t have come about better,Fagin,"['Nance', 'Bill Sikes']"
Q873,ours yours you mean,Bill Sikes,"['Nance', 'Fagin']"
Q874,perhaps i do my dear mine if you like bill,Fagin,"['Nance', 'Bill Sikes']"
Q875,and wot wot makes you take so much pains about one chalk faced kid when you know there are fifty boys snoozing about common garden every night as you might pick and choose from,Bill Sikes,"['Nance', 'Fagin']"
Q876,because they re of no use to me my dear not worth the taking their looks convict em when they get into trouble and i lose em all with this boy properly managed my dears i could do what i couldn t with twenty of them besides he has us now if he could only give us leg bail again and he must be in the same boat with us never mind how he came there it s quite enough for my power over him that he was in a robbery that s all i want now how much better this is than being obliged to put the poor leetle boy out of the way which would be dangerous and we should lose by it besides,Fagin,"['Nance', 'Bill Sikes']"
Q877,when is it to be done,Nance,"['Bill Sikes', 'Fagin']"
Q878,ah to be sure when is it to be done bill,Fagin,"['Nance', 'Bill Sikes']"
Q879,i planned with toby the night arter to morrow if he heerd nothing from me to the contrairy,Bill Sikes,"['Nance', 'Fagin']"
Q880,good there s no moon,Fagin,"['Nance', 'Bill Sikes']"
Q881,no,Bill Sikes,"['Nance', 'Fagin']"
Q882,it s all arranged about bringing off the swag is it,Fagin,"['Nance', 'Bill Sikes']"
Q883,and about,Fagin,"['Nance', 'Bill Sikes']"
Q884,oh ah it s all planned never mind particulars you d better bring the boy here to morrow night i shall get off the stone an hour arter daybreak then you hold your tongue and keep the melting pot ready and that s all you ll have to do,Bill Sikes,"['Nance', 'Fagin']"
Q885,good night nancy,Fagin,['Nance']
Q886,good night,Nance,['Fagin']
Q887,always the way the worst of these women is that a very little thing serves to call up some long forgotten feeling and the best of them is that it never lasts ha ha the man against the child for a bag of gold,Fagin,[]
Q888,is oliver a bed i want to speak to him,Fagin,['The Artful Dodger']
Q889,hours ago here he is,The Artful Dodger,['Fagin']
Q890,not now to morrow to morrow,Fagin,['The Artful Dodger']
Q891,to to stop there sir,Oliver Twist,['Fagin']
Q892,no no my dear not to stop there we shouldn t like to lose you don t be afraid oliver you shall come back to us again ha ha ha we won t be so cruel as to send you away my dear oh no no,Fagin,['Oliver Twist']
Q893,i suppose you want to know what you re going to bill s for eh my dear,Fagin,['Oliver Twist']
Q894,why do you think,Fagin,['Oliver Twist']
Q895,indeed i don t know sir,Oliver Twist,['Fagin']
Q896,bah wait till bill tells you then you may burn a candle and here s a book for you to read till they come to fetch you good night,Fagin,['Oliver Twist']
Q897,good night,Oliver Twist,['Fagin']
Q898,take heed oliver take heed he s a rough man and thinks nothing of blood when his own is up whatever falls out say nothing and do what he bids you mind,Fagin,['Oliver Twist']
Q899,what s that who s there,Oliver Twist,[]
Q900,me only me,Nance,['Oliver Twist']
Q901,put down the light it hurts my eyes,Nance,['Oliver Twist']
Q902,god forgive me i never thought of this,Nance,['Oliver Twist']
Q903,has anything happened can i help you i will if i can i will indeed,Oliver Twist,['Nance']
Q904,nancy what is it,Oliver Twist,['Nance']
Q905,i don t know what comes over me sometimes it s this damp dirty room i think now nolly dear are you ready,Nance,['Oliver Twist']
Q906,am i to go with you,Oliver Twist,['Nance']
Q907,yes i have come from bill you are to go with me,Nance,['Oliver Twist']
Q908,what for,Oliver Twist,['Nance']
Q909,what for oh for no harm,Nance,['Oliver Twist']
Q910,i don t believe it,Oliver Twist,['Nance']
Q911,have it your own way for no good then,Nance,['Oliver Twist']
Q912,hush you can t help yourself i have tried hard for you but all to no purpose you are hedged round and round if ever you are to get loose from here this is not the time,Nance,['Oliver Twist']
Q913,i have saved you from being ill used once and i will again and i do now for those who would have fetched you if i had not would have been far more rough than me i have promised for your being quiet and silent if you are not you will only do harm to yourself and me too and perhaps be my death see here i have borne all this for you already as true as god sees me show it,Nance,['Oliver Twist']
Q914,remember this and don t let me suffer more for you just now if i could help you i would but i have not the power they don t mean to harm you whatever they make you do is no fault of yours hush every word from you is a blow for me give me your hand make haste your hand,Nance,['Oliver Twist']
Q915,this way,Nance,['Oliver Twist']
Q916,bill,Nance,"['Bill Sikes', 'Oliver Twist']"
Q917,hallo oh that s the time of day come on,Bill Sikes,"['Nance', 'Oliver Twist']"
Q918,bull s eye s gone home with tom he d have been in the way,Bill Sikes,"['Nance', 'Oliver Twist']"
Q919,that s right,Nance,"['Bill Sikes', 'Oliver Twist']"
Q920,so you ve got the kid,Bill Sikes,"['Nance', 'Oliver Twist']"
Q921,yes here he is,Nance,"['Bill Sikes', 'Oliver Twist']"
Q922,did he come quiet,Bill Sikes,"['Nance', 'Oliver Twist']"
Q923,like a lamb,Nance,"['Bill Sikes', 'Oliver Twist']"
Q924,i m glad to hear it for the sake of his young carcase as would otherways have suffered for it come here young un and let me read you a lectur which is as well got over at once,Bill Sikes,"['Nance', 'Oliver Twist']"
Q925,now first do you know wot this is,Bill Sikes,"['Nance', 'Oliver Twist']"
Q926,well then look here this is powder that ere s a bullet and this is a little bit of a old hat for waddin,Bill Sikes,"['Nance', 'Oliver Twist']"
Q927,now it s loaded,Bill Sikes,"['Nance', 'Oliver Twist']"
Q928,yes i see it is sir,Oliver Twist,"['Nance', 'Bill Sikes']"
Q929,well if you speak a word when you re out o doors with me except when i speak to you that loading will be in your head without notice so if you do make up your mind to speak without leave say your prayers first,Bill Sikes,"['Nance', 'Oliver Twist']"
Q930,as near as i know there isn t anybody as would be asking very partickler arter you if you was disposed of so i needn t take this devil and all of trouble to explain matters to you if it warn t for your own good d ye hear me,Bill Sikes,"['Nance', 'Oliver Twist']"
Q931,the short and the long of what you mean is that if you re crossed by him in this job you have on hand you ll prevent his ever telling tales afterwards by shooting him through the head and will take your chance of swinging for it as you do for a great many other things in the way of business every month of your life,Nance,"['Bill Sikes', 'Oliver Twist']"
Q932,that s it women can always put things in fewest words except when it s blowing up and then they lengthens it out and now that he s thoroughly up to it let s have some supper and get a snooze before starting,Bill Sikes,"['Nance', 'Oliver Twist']"
Q933,now then half past five look sharp or you ll get no breakfast for it s late as it is,Bill Sikes,"['Nance', 'Oliver Twist']"
Q934,now young un hard upon seven you must step out come don t lag behind already lazy legs,Bill Sikes,['Oliver Twist']
Q935,jump up is that your boy,The Driver,"['Bill Sikes', 'Oliver Twist']"
Q936,yes he s my boy,Bill Sikes,"['Oliver Twist', 'The Driver']"
Q937,your father walks rather too quick for you don t he my man,The Driver,"['Bill Sikes', 'Oliver Twist']"
Q938,not a bit of it he s used to it here take hold of my hand ned in with you,Bill Sikes,"['Oliver Twist', 'The Driver']"
Q939,good bye boy,The Driver,"['Bill Sikes', 'Oliver Twist']"
Q940,he s sulky he s sulky a young dog don t mind him,Bill Sikes,"['Oliver Twist', 'The Driver']"
Q941,not i it s a fine day after all,The Driver,"['Bill Sikes', 'Oliver Twist']"
Q942,so you re going on to lower halliford are you,Bill Sikes,"['Oliver Twist', 'The Labouring Man']"
Q943,yes i am and not slow about it neither my horse hasn t got a load behind him going back as he had coming up in the mornin and he won t be long a doing of it here s luck to him ecod he s a good un,The Labouring Man,"['Bill Sikes', 'Oliver Twist']"
Q944,could you give my boy and me a lift as far as there,Bill Sikes,"['Oliver Twist', 'The Labouring Man']"
Q945,if you re going directly i can are you going to halliford,The Labouring Man,"['Bill Sikes', 'Oliver Twist']"
Q946,going on to shepperton,Bill Sikes,"['Oliver Twist', 'The Labouring Man']"
Q947,i m your man as far as i go,The Labouring Man,"['Bill Sikes', 'Oliver Twist']"
Q948,is all paid becky,The Labouring Man,"['Bill Sikes', 'Oliver Twist', 'Becky']"
Q949,yes the other gentleman s paid,Becky,"['The Labouring Man', 'Bill Sikes', 'Oliver Twist']"
Q950,i say that won t do you know,The Labouring Man,"['Bill Sikes', 'Oliver Twist']"
Q951,why not you re a going to accommodate us and wot s to prevent my standing treat for a pint or so in return,Bill Sikes,"['Oliver Twist', 'The Labouring Man']"
Q952,the water he has brought me to this lonely place to murder me,Oliver Twist,[]
Q953,hallo,Toby Crackit,[]
Q954,don t make such a row show a glim toby,Bill Sikes,"['Oliver Twist', 'Toby Crackit']"
Q955,aha my pal,Toby Crackit,['Bill Sikes']
Q956,a glim barney a glim show the gentleman in barney wake up first if convenient,Toby Crackit,"['Bill Sikes', 'Barney']"
Q957,do you hear there s bill sikes in the passage with nobody to do the civil to him and you sleeping there as if you took laudanum with your meals and nothing stronger are you any fresher now or do you want the iron candlestick to wake you thoroughly,Toby Crackit,"['Bill Sikes', 'Barney']"
Q958,bister sikes cub id sir cub id,Barney,"['Bill Sikes', 'Toby Crackit']"
Q959,here you get on first quicker or i shall tread upon your heels,Bill Sikes,['Oliver Twist']
Q960,bill my boy,Toby Crackit,"['Bill Sikes', 'Oliver Twist', 'Barney']"
Q961,i m glad to see you i was almost afraid you d given it up in which case i should have made a personal wentur hallo,Toby Crackit,"['Bill Sikes', 'Oliver Twist', 'Barney']"
Q962,the boy only the boy,Bill Sikes,"['Oliver Twist', 'Toby Crackit', 'Barney']"
Q963,wud of bister fagid s lads,Barney,"['Bill Sikes', 'Oliver Twist', 'Toby Crackit']"
Q964,fagin s eh wot an inwalable boy that ll make for the old ladies pockets in chapels his mug is a fortin to him,Toby Crackit,"['Bill Sikes', 'Oliver Twist', 'Barney']"
Q965,there there s enough of that,Bill Sikes,"['Oliver Twist', 'Toby Crackit', 'Barney']"
Q966,now if you ll give us something to eat and drink while we re waiting you ll put some heart in us or in me at all events sit down by the fire younker and rest yourself for you ll have to go out with us again to night though not very far off,Bill Sikes,"['Oliver Twist', 'Toby Crackit', 'Barney']"
Q967,here success to the crack a drain for the boy down with it innocence,Toby Crackit,"['Bill Sikes', 'Oliver Twist', 'Barney']"
Q968,indeed indeed i,Oliver Twist,"['Bill Sikes', 'Toby Crackit', 'Barney']"
Q969,down with it do you think i don t know what s good for you tell him to drink it bill,Toby Crackit,"['Bill Sikes', 'Oliver Twist', 'Barney']"
Q970,he had better burn my body if he isn t more trouble than a whole family of dodgers drink it you perwerse imp drink it,Bill Sikes,"['Oliver Twist', 'Toby Crackit', 'Barney']"
Q971,barkers for me barney,Toby Crackit,"['Bill Sikes', 'Oliver Twist', 'Barney']"
Q972,here they are you loaded them yourself,Barney,"['Bill Sikes', 'Oliver Twist', 'Toby Crackit']"
Q973,all right the persuaders,Toby Crackit,"['Bill Sikes', 'Oliver Twist', 'Barney']"
Q974,i ve got em,Bill Sikes,"['Oliver Twist', 'Toby Crackit', 'Barney']"
Q975,crape keys centre bits darkies nothing forgotten,Toby Crackit,"['Bill Sikes', 'Oliver Twist', 'Barney']"
Q976,all right bring them bits of timber barney that s the time of day,Bill Sikes,"['Oliver Twist', 'Toby Crackit', 'Barney']"
Q977,now then take his other hand toby look out barney,Bill Sikes,"['Oliver Twist', 'Toby Crackit', 'Barney']"
Q978,slap through the town there ll be nobody in the way to night to see us,Bill Sikes,"['Oliver Twist', 'Toby Crackit']"
Q979,the boy next hoist him up i ll catch hold of him,Toby Crackit,"['Bill Sikes', 'Oliver Twist']"
Q980,get up get up or i ll strew your brains upon the grass,Bill Sikes,"['Oliver Twist', 'Toby Crackit']"
Q981,oh for god s sake let me go let me run away and die in the fields i will never come near london never never oh pray have mercy on me and do not make me steal for the love of all the bright angels that rest in heaven have mercy upon me,Oliver Twist,"['Bill Sikes', 'Toby Crackit']"
Q982,hush it won t answer here say another word and i ll do your business myself with a crack on the head that makes no noise and is quite as certain and more genteel here bill wrench the shutter open he s game enough now i ll engage i ve seen older hands of his age took the same way for a minute or two on a cold night,Toby Crackit,"['Bill Sikes', 'Oliver Twist']"
Q983,now listen you young limb i m a going to put you through there take this light go softly up the steps straight afore you and along the little hall to the street door unfasten it and let us in,Bill Sikes,"['Oliver Twist', 'Toby Crackit']"
Q984,there s a bolt at the top you won t be able to reach stand upon one of the hall chairs there are three there bill with a jolly large blue unicorn and gold pitchfork on em which is the old lady s arms,Toby Crackit,"['Bill Sikes', 'Oliver Twist']"
Q985,keep quiet can t you the room door is open is it,Bill Sikes,"['Oliver Twist', 'Toby Crackit']"
Q986,wide the game of that is that they always leave it open with a catch so that the dog who s got a bed in here may walk up and down the passage when he feels wakeful ha ha barney ticed him away to night so neat,Toby Crackit,"['Bill Sikes', 'Oliver Twist']"
Q987,take this lantern you see the stairs afore you,Bill Sikes,"['Oliver Twist', 'Toby Crackit']"
Q988,yes,Oliver Twist,"['Bill Sikes', 'Toby Crackit']"
Q989,it s done in a minute directly i leave go of you do your work hark,Bill Sikes,"['Oliver Twist', 'Toby Crackit']"
Q990,what s that,Toby Crackit,"['Bill Sikes', 'Oliver Twist']"
Q991,nothing now,Bill Sikes,"['Oliver Twist', 'Toby Crackit']"
Q992,come back back back,Bill Sikes,"['Oliver Twist', 'Toby Crackit']"
Q993,clasp your arm tighter give me a shawl here they ve hit him quick how the boy bleeds,Bill Sikes,"['Oliver Twist', 'Toby Crackit']"
Q994,well i m sure we have all on us a great deal to be grateful for a great deal if we did but know it ah,Mrs. Corney,[]
Q995,drat the pot a little stupid thing that only holds a couple of cups what use is it of to anybody except except to a poor desolate creature like me oh dear i shall never get another i shall never get another like him oh come in with you some of the old women dying i suppose they always die when i m at meals don t stand there letting the cold air in don t what s amiss now eh,Mrs. Corney,[]
Q996,nothing ma am nothing,Mr. Bumble,['Mrs. Corney']
Q997,dear me is that mr bumble,Mrs. Corney,['Mr. Bumble']
Q998,at your service ma am shall i shut the door ma am,Mr. Bumble,['Mrs. Corney']
Q999,hard weather mr bumble,Mrs. Corney,['Mr. Bumble']
Q1000,hard indeed ma am anti porochial weather this ma am we have given away mrs corney we have given away a matter of twenty quartern loaves and a cheese and a half this very blessed afternoon and yet them paupers are not contented,Mr. Bumble,['Mrs. Corney']
Q1001,of course not when would they be mr bumble,Mrs. Corney,['Mr. Bumble']
Q1002,when indeed ma am why here s one man that in consideration of his wife and large family has a quartern loaf and a good pound of cheese full weight is he grateful ma am is he grateful not a copper farthing s worth of it what does he do ma am but ask for a few coals if it s only a pocket handkerchief full he says coals what would he do with coals toast his cheese with em and then come back for more that s the way with these people ma am give em a apron full of coals to day and they ll come back for another the day after to morrow as brazen as alabaster,Mr. Bumble,['Mrs. Corney']
Q1003,i never see anything like the pitch it s got to the day afore yesterday a man you have been a married woman ma am and i may mention it to you a man with hardly a rag upon his back here mrs corney looked at the floor goes to our overseer s door when he has got company coming to dinner and says he must be relieved mrs corney as he wouldn t go away and shocked the company very much our overseer sent him out a pound of potatoes and half a pint of oatmeal my heart says the ungrateful villain what s the use of this to me you might as well give me a pair of iron spectacles very good says our overseer taking em away again you won t get anything else here then i ll die in the streets says the vagrant oh no you won t says our overseer,Mr. Bumble,['Mrs. Corney']
Q1004,ha ha that was very good so like mr grannett wasn t it well mr bumble,Mrs. Corney,['Mr. Bumble']
Q1005,well ma am he went away and he did die in the streets there s a obstinate pauper for you,Mr. Bumble,['Mrs. Corney']
Q1006,it beats anything i could have believed but don t you think out of door relief a very bad thing any way mr bumble you re a gentleman of experience and ought to know come,Mrs. Corney,['Mr. Bumble']
Q1007,mrs corney out of door relief properly managed properly managed ma am is the porochial safeguard the great principle of out of door relief is to give the paupers exactly what they don t want and then they get tired of coming,Mr. Bumble,['Mrs. Corney']
Q1008,dear me well that is a good one too,Mrs. Corney,['Mr. Bumble']
Q1009,yes betwixt you and me ma am that s the great principle and that s the reason why if you look at any cases that get into them owdacious newspapers you ll always observe that sick families have been relieved with slices of cheese that s the rule now mrs corney all over the country but however these are official secrets ma am not to be spoken of except as i may say among the porochial officers such as ourselves this is the port wine ma am that the board ordered for the infirmary real fresh genuine port wine only out of the cask this forenoon clear as a bell and no sediment,Mr. Bumble,['Mrs. Corney']
Q1010,you ll have a very cold walk mr bumble,Mrs. Corney,['Mr. Bumble']
Q1011,it blows ma am enough to cut one s ears off,Mr. Bumble,['Mrs. Corney']
Q1012,sweet mr bumble,Mrs. Corney,['Mr. Bumble']
Q1013,very sweet indeed ma am,Mr. Bumble,['Mrs. Corney']
Q1014,you have a cat ma am i see and kittens too i declare,Mr. Bumble,['Mrs. Corney']
Q1015,i am so fond of them mr bumble you can t think they re so happy so frolicsome and so cheerful that they are quite companions for me,Mrs. Corney,['Mr. Bumble']
Q1016,very nice animals ma am so very domestic,Mr. Bumble,['Mrs. Corney']
Q1017,oh yes so fond of their home too that it s quite a pleasure i m sure,Mrs. Corney,['Mr. Bumble']
Q1018,mrs corney ma am i mean to say this ma am that any cat or kitten that could live with you ma am and not be fond of its home must be a ass ma am,Mr. Bumble,['Mrs. Corney']
Q1019,oh mr bumble,Mrs. Corney,['Mr. Bumble']
Q1020,it s of no use disguising facts ma am i would drown it myself with pleasure,Mr. Bumble,['Mrs. Corney']
Q1021,then you re a cruel man and a very hard hearted man besides,Mrs. Corney,['Mr. Bumble']
Q1022,hard hearted ma am hard hard hearted mrs corney are you hard hearted mrs corney,Mr. Bumble,['Mrs. Corney']
Q1023,dear me what a very curious question from a single man what can you want to know for mr bumble,Mrs. Corney,['Mr. Bumble']
Q1024,mr bumble mr bumble i shall scream,Mrs. Corney,['Mr. Bumble']
Q1025,if you please mistress old sally is a going fast,Martha,"['Mr. Bumble', 'Mrs. Corney']"
Q1026,well what s that to me i can t keep her alive can i,Mrs. Corney,"['Mr. Bumble', 'Martha']"
Q1027,no no mistress nobody can she s far beyond the reach of help i ve seen a many people die little babes and great strong men and i know when death s a coming well enough but she s troubled in her mind and when the fits are not on her and that s not often for she is dying very hard she says she has got something to tell which you must hear she ll never die quiet till you come mistress,Martha,"['Mr. Bumble', 'Mrs. Corney']"
Q1028,cold night mrs corney,The Parish Apothecary's Apprentice,"['Mrs. Corney', 'Anny']"
Q1029,very cold indeed sir,Mrs. Corney,"['Anny', ""The Parish Apothecary's Apprentice""]"
Q1030,you should get better coals out of your contractors these are not at all the sort of thing for a cold night,The Parish Apothecary's Apprentice,"['Mrs. Corney', 'Anny']"
Q1031,they re the board s choosing sir the least they could do would be to keep us pretty warm for our places are hard enough,Mrs. Corney,"['Anny', ""The Parish Apothecary's Apprentice""]"
Q1032,oh it s all u p there mrs corney,The Parish Apothecary's Apprentice,"['Mrs. Corney', 'Anny']"
Q1033,it is is it sir,Mrs. Corney,"['Anny', ""The Parish Apothecary's Apprentice""]"
Q1034,if she lasts a couple of hours i shall be surprised it s a break up of the system altogether is she dozing old lady,The Parish Apothecary's Apprentice,"['Mrs. Corney', 'Anny']"
Q1035,then perhaps she ll go off in that way if you don t make a row put the light on the floor she won t see it there,The Parish Apothecary's Apprentice,"['Mrs. Corney', 'Anny']"
Q1036,did she say any more anny dear while i was gone,Martha,['Anny']
Q1037,not a word she plucked and tore at her arms for a little time but i held her hands and she soon dropped off she hasn t much strength in her so i easily kept her quiet i ain t so weak for an old woman although i am on parish allowance no no,Anny,['Martha']
Q1038,did she drink the hot wine the doctor said she was to have,Martha,['Anny']
Q1039,i tried to get it down but her teeth were tight set and she clenched the mug so hard that it was as much as i could do to get it back again so i drank it and it did me good,Anny,['Martha']
Q1040,i mind the time when she would have done the same and made rare fun of it afterwards,Martha,['Anny']
Q1041,ay that she would she had a merry heart a many many beautiful corpses she laid out as nice and neat as waxwork my old eyes have seen them ay and those old hands touched them too for i have helped her scores of times,Anny,['Martha']
Q1042,not long mistress we have none of us long to wait for death patience patience he ll be here soon enough for us all,Anny,"['Mrs. Corney', 'Martha']"
Q1043,hold your tongue you doting idiot you martha tell me has she been in this way before,Mrs. Corney,"['Anny', 'Martha']"
Q1044,often,Martha,"['Mrs. Corney', 'Anny']"
Q1045,but will never be again that is she ll never wake again but once and mind mistress that won t be for long,Anny,"['Mrs. Corney', 'Martha']"
Q1046,long or short she won t find me here when she does wake take care both of you how you worry me again for nothing it s no part of my duty to see all the old women in the house die and i won t that s more mind that you impudent old harridans if you make a fool of me again i ll soon cure you i warrant you,Mrs. Corney,"['Anny', 'Martha']"
Q1047,who s that,Mrs. Thingummy,[]
