merge_id,speaker,addressees,text_merged,first_turn_index,last_turn_index,source_quoteIDs
783,Bill Sikes,"['Fagin', 'Nance']",ours yours you mean,873,873,Q873
784,Fagin,"['Bill Sikes', 'Nance']",perhaps i do my dear mine if you like bill,874,874,Q874
785,Bill Sikes,"['Fagin', 'Nance']",and wot wot makes you take so much pains about one chalk faced kid when you know there are fifty boys snoozing about common garden every night as you might pick and choose from,875,875,Q875
786,Fagin,"['Bill Sikes', 'Nance']",because they re of no use to me my dear not worth the taking their looks convict em when they get into trouble and i lose em all with this boy properly managed my dears i could do what i couldn t with twenty of them besides he has us now if he could only give us leg bail again and he must be in the same boat with us never mind how he came there it s quite enough for my power over him that he was in a robbery that s all i want now how much better this is than being obliged to put the poor leetle boy out of the way which would be dangerous and we should lose by it besides,876,876,Q876
787,Nance,"['Bill Sikes', 'Fagin']",when is it to be done,877,877,Q877
788,Fagin,"['Bill Sikes', 'Nance']",ah to be sure when is it to be done bill,878,878,Q878
789,Bill Sikes,"['Fagin', 'Nance']",i planned with toby the night arter to morrow if he heerd nothing from me to the contrairy,879,879,Q879
790,Fagin,"['Bill Sikes', 'Nance']",good there s no moon,880,880,Q880
791,Bill Sikes,"['Fagin', 'Nance']",no,881,881,Q881
792,Fagin,"['Bill Sikes', 'Nance']",it s all arranged about bringing off the swag is it and about,882,883,"Q882,Q883"
793,Bill Sikes,"['Fagin', 'Nance']",oh ah it s all planned never mind particulars you d better bring the boy here to morrow night i shall get off the stone an hour arter daybreak then you hold your tongue and keep the melting pot ready and that s all you ll have to do,884,884,Q884
794,Fagin,['Nance'],good night nancy,885,885,Q885
795,Nance,['Fagin'],good night,886,886,Q886
796,Fagin,[],always the way the worst of these women is that a very little thing serves to call up some long forgotten feeling and the best of them is that it never lasts ha ha the man against the child for a bag of gold,887,887,Q887
797,Fagin,['The Artful Dodger'],is oliver a bed i want to speak to him,888,888,Q888
798,The Artful Dodger,['Fagin'],hours ago here he is,889,889,Q889
799,Fagin,['The Artful Dodger'],not now to morrow to morrow,890,890,Q890
800,Oliver Twist,['Fagin'],to to stop there sir,891,891,Q891
801,Fagin,['Oliver Twist'],no no my dear not to stop there we shouldn t like to lose you don t be afraid oliver you shall come back to us again ha ha ha we won t be so cruel as to send you away my dear oh no no i suppose you want to know what you re going to bill s for eh my dear why do you think,892,894,"Q892,Q893,Q894"
802,Oliver Twist,['Fagin'],indeed i don t know sir,895,895,Q895
803,Fagin,['Oliver Twist'],bah wait till bill tells you then you may burn a candle and here s a book for you to read till they come to fetch you good night,896,896,Q896
804,Oliver Twist,['Fagin'],good night,897,897,Q897
805,Fagin,['Oliver Twist'],take heed oliver take heed he s a rough man and thinks nothing of blood when his own is up whatever falls out say nothing and do what he bids you mind,898,898,Q898
806,Oliver Twist,[],what s that who s there,899,899,Q899
807,Nance,['Oliver Twist'],me only me put down the light it hurts my eyes god forgive me i never thought of this,900,902,"Q900,Q901,Q902"
808,Oliver Twist,['Nance'],has anything happened can i help you i will if i can i will indeed nancy what is it,903,904,"Q903,Q904"
809,Nance,['Oliver Twist'],i don t know what comes over me sometimes it s this damp dirty room i think now nolly dear are you ready,905,905,Q905
810,Oliver Twist,['Nance'],am i to go with you,906,906,Q906
811,Nance,['Oliver Twist'],yes i have come from bill you are to go with me,907,907,Q907
812,Oliver Twist,['Nance'],what for,908,908,Q908
813,Nance,['Oliver Twist'],what for oh for no harm,909,909,Q909
814,Oliver Twist,['Nance'],i don t believe it,910,910,Q910
815,Nance,['Oliver Twist'],have it your own way for no good then hush you can t help yourself i have tried hard for you but all to no purpose you are hedged round and round if ever you are to get loose from here this is not the time i have saved you from being ill used once and i will again and i do now for those who would have fetched you if i had not would have been far more rough than me i have promised for your being quiet and silent if you are not you will only do harm to yourself and me too and perhaps be my death see here i have borne all this for you already as true as god sees me show it remember this and don t let me suffer more for you just now if i could help you i would but i have not the power they don t mean to harm you whatever they make you do is no fault of yours hush every word from you is a blow for me give me your hand make haste your hand this way,911,915,"Q911,Q912,Q913,Q914,Q915"
816,Nance,"['Bill Sikes', 'Oliver Twist']",bill,916,916,Q916
817,Bill Sikes,"['Nance', 'Oliver Twist']",hallo oh that s the time of day come on bull s eye s gone home with tom he d have been in the way,917,918,"Q917,Q918"
818,Nance,"['Bill Sikes', 'Oliver Twist']",that s right,919,919,Q919
819,Bill Sikes,"['Nance', 'Oliver Twist']",so you ve got the kid,920,920,Q920
820,Nance,"['Bill Sikes', 'Oliver Twist']",yes here he is,921,921,Q921
821,Bill Sikes,"['Nance', 'Oliver Twist']",did he come quiet,922,922,Q922
822,Nance,"['Bill Sikes', 'Oliver Twist']",like a lamb,923,923,Q923
823,Bill Sikes,"['Nance', 'Oliver Twist']",i m glad to hear it for the sake of his young carcase as would otherways have suffered for it come here young un and let me read you a lectur which is as well got over at once now first do you know wot this is well then look here this is powder that ere s a bullet and this is a little bit of a old hat for waddin now it s loaded,924,927,"Q924,Q925,Q926,Q927"
824,Oliver Twist,"['Bill Sikes', 'Nance']",yes i see it is sir,928,928,Q928
825,Bill Sikes,"['Nance', 'Oliver Twist']",well if you speak a word when you re out o doors with me except when i speak to you that loading will be in your head without notice so if you do make up your mind to speak without leave say your prayers first as near as i know there isn t anybody as would be asking very partickler arter you if you was disposed of so i needn t take this devil and all of trouble to explain matters to you if it warn t for your own good d ye hear me,929,930,"Q929,Q930"
826,Nance,"['Bill Sikes', 'Oliver Twist']",the short and the long of what you mean is that if you re crossed by him in this job you have on hand you ll prevent his ever telling tales afterwards by shooting him through the head and will take your chance of swinging for it as you do for a great many other things in the way of business every month of your life,931,931,Q931
827,Bill Sikes,"['Nance', 'Oliver Twist']",that s it women can always put things in fewest words except when it s blowing up and then they lengthens it out and now that he s thoroughly up to it let s have some supper and get a snooze before starting now then half past five look sharp or you ll get no breakfast for it s late as it is,932,933,"Q932,Q933"
828,Bill Sikes,['Oliver Twist'],now young un hard upon seven you must step out come don t lag behind already lazy legs,934,934,Q934
829,The Driver,"['Bill Sikes', 'Oliver Twist']",jump up is that your boy,935,935,Q935
830,Bill Sikes,"['Oliver Twist', 'The Driver']",yes he s my boy,936,936,Q936
831,The Driver,"['Bill Sikes', 'Oliver Twist']",your father walks rather too quick for you don t he my man,937,937,Q937
832,Bill Sikes,"['Oliver Twist', 'The Driver']",not a bit of it he s used to it here take hold of my hand ned in with you,938,938,Q938
833,The Driver,"['Bill Sikes', 'Oliver Twist']",good bye boy,939,939,Q939
834,Bill Sikes,"['Oliver Twist', 'The Driver']",he s sulky he s sulky a young dog don t mind him,940,940,Q940
835,The Driver,"['Bill Sikes', 'Oliver Twist']",not i it s a fine day after all,941,941,Q941
836,Bill Sikes,"['Oliver Twist', 'The Labouring Man']",so you re going on to lower halliford are you,942,942,Q942
837,The Labouring Man,"['Bill Sikes', 'Oliver Twist']",yes i am and not slow about it neither my horse hasn t got a load behind him going back as he had coming up in the mornin and he won t be long a doing of it here s luck to him ecod he s a good un,943,943,Q943
838,Bill Sikes,"['Oliver Twist', 'The Labouring Man']",could you give my boy and me a lift as far as there,944,944,Q944
839,The Labouring Man,"['Bill Sikes', 'Oliver Twist']",if you re going directly i can are you going to halliford,945,945,Q945
840,Bill Sikes,"['Oliver Twist', 'The Labouring Man']",going on to shepperton,946,946,Q946
841,The Labouring Man,"['Bill Sikes', 'Oliver Twist']",i m your man as far as i go,947,947,Q947
842,The Labouring Man,"['Becky', 'Bill Sikes', 'Oliver Twist']",is all paid becky,948,948,Q948
843,Becky,"['Bill Sikes', 'Oliver Twist', 'The Labouring Man']",yes the other gentleman s paid,949,949,Q949
844,The Labouring Man,"['Bill Sikes', 'Oliver Twist']",i say that won t do you know,950,950,Q950
845,Bill Sikes,"['Oliver Twist', 'The Labouring Man']",why not you re a going to accommodate us and wot s to prevent my standing treat for a pint or so in return,951,951,Q951
846,Oliver Twist,[],the water he has brought me to this lonely place to murder me,952,952,Q952
847,Toby Crackit,[],hallo,953,953,Q953
848,Bill Sikes,"['Oliver Twist', 'Toby Crackit']",don t make such a row show a glim toby,954,954,Q954
849,Toby Crackit,['Bill Sikes'],aha my pal,955,955,Q955
850,Toby Crackit,"['Barney', 'Bill Sikes']",a glim barney a glim show the gentleman in barney wake up first if convenient do you hear there s bill sikes in the passage with nobody to do the civil to him and you sleeping there as if you took laudanum with your meals and nothing stronger are you any fresher now or do you want the iron candlestick to wake you thoroughly,956,957,"Q956,Q957"
851,Barney,"['Bill Sikes', 'Toby Crackit']",bister sikes cub id sir cub id,958,958,Q958
852,Bill Sikes,['Oliver Twist'],here you get on first quicker or i shall tread upon your heels,959,959,Q959
853,Toby Crackit,"['Barney', 'Bill Sikes', 'Oliver Twist']",bill my boy i m glad to see you i was almost afraid you d given it up in which case i should have made a personal wentur hallo,960,961,"Q960,Q961"
854,Bill Sikes,"['Barney', 'Oliver Twist', 'Toby Crackit']",the boy only the boy,962,962,Q962
855,Barney,"['Bill Sikes', 'Oliver Twist', 'Toby Crackit']",wud of bister fagid s lads,963,963,Q963
856,Toby Crackit,"['Barney', 'Bill Sikes', 'Oliver Twist']",fagin s eh wot an inwalable boy that ll make for the old ladies pockets in chapels his mug is a fortin to him,964,964,Q964
857,Bill Sikes,"['Barney', 'Oliver Twist', 'Toby Crackit']",there there s enough of that now if you ll give us something to eat and drink while we re waiting you ll put some heart in us or in me at all events sit down by the fire younker and rest yourself for you ll have to go out with us again to night though not very far off,965,966,"Q965,Q966"
858,Toby Crackit,"['Barney', 'Bill Sikes', 'Oliver Twist']",here success to the crack a drain for the boy down with it innocence,967,967,Q967
859,Oliver Twist,"['Barney', 'Bill Sikes', 'Toby Crackit']",indeed indeed i,968,968,Q968
860,Toby Crackit,"['Barney', 'Bill Sikes', 'Oliver Twist']",down with it do you think i don t know what s good for you tell him to drink it bill,969,969,Q969
861,Bill Sikes,"['Barney', 'Oliver Twist', 'Toby Crackit']",he had better burn my body if he isn t more trouble than a whole family of dodgers drink it you perwerse imp drink it,970,970,Q970
862,Toby Crackit,"['Barney', 'Bill Sikes', 'Oliver Twist']",barkers for me barney,971,971,Q971
863,Barney,"['Bill Sikes', 'Oliver Twist', 'Toby Crackit']",here they are you loaded them yourself,972,972,Q972
864,Toby Crackit,"['Barney', 'Bill Sikes', 'Oliver Twist']",all right the persuaders,973,973,Q973
865,Bill Sikes,"['Barney', 'Oliver Twist', 'Toby Crackit']",i ve got em,974,974,Q974
866,Toby Crackit,"['Barney', 'Bill Sikes', 'Oliver Twist']",crape keys centre bits darkies nothing forgotten,975,975,Q975
867,Bill Sikes,"['Barney', 'Oliver Twist', 'Toby Crackit']",all right bring them bits of timber barney that s the time of day now then take his other hand toby look out barney,976,977,"Q976,Q977"
868,Bill Sikes,"['Oliver Twist', 'Toby Crackit']",slap through the town there ll be nobody in the way to night to see us,978,978,Q978
869,Toby Crackit,"['Bill Sikes', 'Oliver Twist']",the boy next hoist him up i ll catch hold of him,979,979,Q979
870,Bill Sikes,"['Oliver Twist', 'Toby Crackit']",get up get up or i ll strew your brains upon the grass,980,980,Q980
871,Oliver Twist,"['Bill Sikes', 'Toby Crackit']",oh for god s sake let me go let me run away and die in the fields i will never come near london never never oh pray have mercy on me and do not make me steal for the love of all the bright angels that rest in heaven have mercy upon me,981,981,Q981
872,Toby Crackit,"['Bill Sikes', 'Oliver Twist']",hush it won t answer here say another word and i ll do your business myself with a crack on the head that makes no noise and is quite as certain and more genteel here bill wrench the shutter open he s game enough now i ll engage i ve seen older hands of his age took the same way for a minute or two on a cold night,982,982,Q982
873,Bill Sikes,"['Oliver Twist', 'Toby Crackit']",now listen you young limb i m a going to put you through there take this light go softly up the steps straight afore you and along the little hall to the street door unfasten it and let us in,983,983,Q983
874,Toby Crackit,"['Bill Sikes', 'Oliver Twist']",there s a bolt at the top you won t be able to reach stand upon one of the hall chairs there are three there bill with a jolly large blue unicorn and gold pitchfork on em which is the old lady s arms,984,984,Q984
875,Bill Sikes,"['Oliver Twist', 'Toby Crackit']",keep quiet can t you the room door is open is it,985,985,Q985
876,Toby Crackit,"['Bill Sikes', 'Oliver Twist']",wide the game of that is that they always leave it open with a catch so that the dog who s got a bed in here may walk up and down the passage when he feels wakeful ha ha barney ticed him away to night so neat,986,986,Q986
877,Bill Sikes,"['Oliver Twist', 'Toby Crackit']",take this lantern you see the stairs afore you,987,987,Q987
878,Oliver Twist,"['Bill Sikes', 'Toby Crackit']",yes,988,988,Q988
879,Bill Sikes,"['Oliver Twist', 'Toby Crackit']",it s done in a minute directly i leave go of you do your work hark,989,989,Q989
880,Toby Crackit,"['Bill Sikes', 'Oliver Twist']",what s that,990,990,Q990
881,Bill Sikes,"['Oliver Twist', 'Toby Crackit']",nothing now come back back back clasp your arm tighter give me a shawl here they ve hit him quick how the boy bleeds,991,993,"Q991,Q992,Q993"
882,Mrs. Corney,[],well i m sure we have all on us a great deal to be grateful for a great deal if we did but know it ah drat the pot a little stupid thing that only holds a couple of cups what use is it of to anybody except except to a poor desolate creature like me oh dear i shall never get another i shall never get another like him oh come in with you some of the old women dying i suppose they always die when i m at meals don t stand there letting the cold air in don t what s amiss now eh,994,995,"Q994,Q995"
883,Mr. Bumble,['Mrs. Corney'],nothing ma am nothing,996,996,Q996
884,Mrs. Corney,['Mr. Bumble'],dear me is that mr bumble,997,997,Q997
885,Mr. Bumble,['Mrs. Corney'],at your service ma am shall i shut the door ma am,998,998,Q998
886,Mrs. Corney,['Mr. Bumble'],hard weather mr bumble,999,999,Q999
887,Mr. Bumble,['Mrs. Corney'],hard indeed ma am anti porochial weather this ma am we have given away mrs corney we have given away a matter of twenty quartern loaves and a cheese and a half this very blessed afternoon and yet them paupers are not contented,1000,1000,Q1000
888,Mrs. Corney,['Mr. Bumble'],of course not when would they be mr bumble,1001,1001,Q1001
889,Mr. Bumble,['Mrs. Corney'],when indeed ma am why here s one man that in consideration of his wife and large family has a quartern loaf and a good pound of cheese full weight is he grateful ma am is he grateful not a copper farthing s worth of it what does he do ma am but ask for a few coals if it s only a pocket handkerchief full he says coals what would he do with coals toast his cheese with em and then come back for more that s the way with these people ma am give em a apron full of coals to day and they ll come back for another the day after to morrow as brazen as alabaster i never see anything like the pitch it s got to the day afore yesterday a man you have been a married woman ma am and i may mention it to you a man with hardly a rag upon his back here mrs corney looked at the floor goes to our overseer s door when he has got company coming to dinner and says he must be relieved mrs corney as he wouldn t go away and shocked the company very much our overseer sent him out a pound of potatoes and half a pint of oatmeal my heart says the ungrateful villain what s the use of this to me you might as well give me a pair of iron spectacles very good says our overseer taking em away again you won t get anything else here then i ll die in the streets says the vagrant oh no you won t says our overseer,1002,1003,"Q1002,Q1003"
890,Mrs. Corney,['Mr. Bumble'],ha ha that was very good so like mr grannett wasn t it well mr bumble,1004,1004,Q1004
891,Mr. Bumble,['Mrs. Corney'],well ma am he went away and he did die in the streets there s a obstinate pauper for you,1005,1005,Q1005
892,Mrs. Corney,['Mr. Bumble'],it beats anything i could have believed but don t you think out of door relief a very bad thing any way mr bumble you re a gentleman of experience and ought to know come,1006,1006,Q1006
893,Mr. Bumble,['Mrs. Corney'],mrs corney out of door relief properly managed properly managed ma am is the porochial safeguard the great principle of out of door relief is to give the paupers exactly what they don t want and then they get tired of coming,1007,1007,Q1007
894,Mrs. Corney,['Mr. Bumble'],dear me well that is a good one too,1008,1008,Q1008
895,Mr. Bumble,['Mrs. Corney'],yes betwixt you and me ma am that s the great principle and that s the reason why if you look at any cases that get into them owdacious newspapers you ll always observe that sick families have been relieved with slices of cheese that s the rule now mrs corney all over the country but however these are official secrets ma am not to be spoken of except as i may say among the porochial officers such as ourselves this is the port wine ma am that the board ordered for the infirmary real fresh genuine port wine only out of the cask this forenoon clear as a bell and no sediment,1009,1009,Q1009
896,Mrs. Corney,['Mr. Bumble'],you ll have a very cold walk mr bumble,1010,1010,Q1010
897,Mr. Bumble,['Mrs. Corney'],it blows ma am enough to cut one s ears off,1011,1011,Q1011
898,Mrs. Corney,['Mr. Bumble'],sweet mr bumble,1012,1012,Q1012
899,Mr. Bumble,['Mrs. Corney'],very sweet indeed ma am you have a cat ma am i see and kittens too i declare,1013,1014,"Q1013,Q1014"
900,Mrs. Corney,['Mr. Bumble'],i am so fond of them mr bumble you can t think they re so happy so frolicsome and so cheerful that they are quite companions for me,1015,1015,Q1015
901,Mr. Bumble,['Mrs. Corney'],very nice animals ma am so very domestic,1016,1016,Q1016
902,Mrs. Corney,['Mr. Bumble'],oh yes so fond of their home too that it s quite a pleasure i m sure,1017,1017,Q1017
903,Mr. Bumble,['Mrs. Corney'],mrs corney ma am i mean to say this ma am that any cat or kitten that could live with you ma am and not be fond of its home must be a ass ma am,1018,1018,Q1018
904,Mrs. Corney,['Mr. Bumble'],oh mr bumble,1019,1019,Q1019
905,Mr. Bumble,['Mrs. Corney'],it s of no use disguising facts ma am i would drown it myself with pleasure,1020,1020,Q1020
906,Mrs. Corney,['Mr. Bumble'],then you re a cruel man and a very hard hearted man besides,1021,1021,Q1021
907,Mr. Bumble,['Mrs. Corney'],hard hearted ma am hard hard hearted mrs corney are you hard hearted mrs corney,1022,1022,Q1022
908,Mrs. Corney,['Mr. Bumble'],dear me what a very curious question from a single man what can you want to know for mr bumble mr bumble mr bumble i shall scream,1023,1024,"Q1023,Q1024"
909,Martha,"['Mr. Bumble', 'Mrs. Corney']",if you please mistress old sally is a going fast,1025,1025,Q1025
910,Mrs. Corney,"['Martha', 'Mr. Bumble']",well what s that to me i can t keep her alive can i,1026,1026,Q1026
911,Martha,"['Mr. Bumble', 'Mrs. Corney']",no no mistress nobody can she s far beyond the reach of help i ve seen a many people die little babes and great strong men and i know when death s a coming well enough but she s troubled in her mind and when the fits are not on her and that s not often for she is dying very hard she says she has got something to tell which you must hear she ll never die quiet till you come mistress,1027,1027,Q1027
912,The Parish Apothecary's Apprentice,"['Anny', 'Mrs. Corney']",cold night mrs corney,1028,1028,Q1028
913,Mrs. Corney,"['Anny', ""The Parish Apothecary's Apprentice""]",very cold indeed sir,1029,1029,Q1029
914,The Parish Apothecary's Apprentice,"['Anny', 'Mrs. Corney']",you should get better coals out of your contractors these are not at all the sort of thing for a cold night,1030,1030,Q1030
915,Mrs. Corney,"['Anny', ""The Parish Apothecary's Apprentice""]",they re the board s choosing sir the least they could do would be to keep us pretty warm for our places are hard enough,1031,1031,Q1031
916,The Parish Apothecary's Apprentice,"['Anny', 'Mrs. Corney']",oh it s all u p there mrs corney,1032,1032,Q1032
917,Mrs. Corney,"['Anny', ""The Parish Apothecary's Apprentice""]",it is is it sir,1033,1033,Q1033
918,The Parish Apothecary's Apprentice,"['Anny', 'Mrs. Corney']",if she lasts a couple of hours i shall be surprised it s a break up of the system altogether is she dozing old lady then perhaps she ll go off in that way if you don t make a row put the light on the floor she won t see it there,1034,1035,"Q1034,Q1035"
919,Martha,['Anny'],did she say any more anny dear while i was gone,1036,1036,Q1036
920,Anny,['Martha'],not a word she plucked and tore at her arms for a little time but i held her hands and she soon dropped off she hasn t much strength in her so i easily kept her quiet i ain t so weak for an old woman although i am on parish allowance no no,1037,1037,Q1037
921,Martha,['Anny'],did she drink the hot wine the doctor said she was to have,1038,1038,Q1038
922,Anny,['Martha'],i tried to get it down but her teeth were tight set and she clenched the mug so hard that it was as much as i could do to get it back again so i drank it and it did me good,1039,1039,Q1039
923,Martha,['Anny'],i mind the time when she would have done the same and made rare fun of it afterwards,1040,1040,Q1040
924,Anny,['Martha'],ay that she would she had a merry heart a many many beautiful corpses she laid out as nice and neat as waxwork my old eyes have seen them ay and those old hands touched them too for i have helped her scores of times,1041,1041,Q1041
925,Anny,"['Martha', 'Mrs. Corney']",not long mistress we have none of us long to wait for death patience patience he ll be here soon enough for us all,1042,1042,Q1042
926,Mrs. Corney,"['Anny', 'Martha']",hold your tongue you doting idiot you martha tell me has she been in this way before,1043,1043,Q1043
927,Martha,"['Anny', 'Mrs. Corney']",often,1044,1044,Q1044
928,Anny,"['Martha', 'Mrs. Corney']",but will never be again that is she ll never wake again but once and mind mistress that won t be for long,1045,1045,Q1045
929,Mrs. Corney,"['Anny', 'Martha']",long or short she won t find me here when she does wake take care both of you how you worry me again for nothing it s no part of my duty to see all the old women in the house die and i won t that s more mind that you impudent old harridans if you make a fool of me again i ll soon cure you i warrant you,1046,1046,Q1046
930,Mrs. Thingummy,[],who s that,1047,1047,Q1047
931,_unknowable,"['Anny', 'Martha', 'Mrs. Corney', 'Mrs. Thingummy']",hush hush lie down lie down,1048,1048,Q1048
932,Mrs. Thingummy,"['Anny', 'Martha', 'Mrs. Corney']",i ll never lie down again alive i will tell her come here nearer let me whisper in your ear turn them away make haste make haste,1049,1049,Q1049
933,Mrs. Thingummy,['Mrs. Corney'],now listen to me in this very room in this very bed i once nursed a pretty young creetur that was brought into the house with her feet cut and bruised with walking and all soiled with dust and blood she gave birth to a boy and died let me think what was the year again,1050,1050,Q1050
934,Mrs. Corney,['Mrs. Thingummy'],never mind the year what about her,1051,1051,Q1051
935,Mrs. Thingummy,['Mrs. Corney'],ay what about her what about i know i robbed her so i did she wasn t cold i tell you she wasn t cold when i stole it,1052,1053,"Q1052,Q1053"
936,Mrs. Corney,['Mrs. Thingummy'],stole what for god s sake,1054,1054,Q1054
937,Mrs. Thingummy,['Mrs. Corney'],it the only thing she had she wanted clothes to keep her warm and food to eat but she had kept it safe and had it in her bosom it was gold i tell you rich gold that might have saved her life,1055,1055,Q1055
938,Mrs. Corney,['Mrs. Thingummy'],gold go on go on yes what of it who was the mother when was it,1056,1056,Q1056
939,Mrs. Thingummy,['Mrs. Corney'],she charged me to keep it safe and trusted me as the only woman about her i stole it in my heart when she first showed it me hanging round her neck and the child s death perhaps is on me besides they would have treated him better if they had known it all,1057,1057,Q1057
940,Mrs. Corney,['Mrs. Thingummy'],known what speak,1058,1058,Q1058
941,Mrs. Thingummy,['Mrs. Corney'],the boy grew so like his mother that i could never forget it when i saw his face poor girl poor girl she was so young too such a gentle lamb wait there s more to tell i have not told you all have i,1059,1059,Q1059
942,Mrs. Corney,['Mrs. Thingummy'],no no be quick or it may be too late,1060,1060,Q1060
943,Mrs. Thingummy,['Mrs. Corney'],the mother the mother when the pains of death first came upon her whispered in my ear that if her baby was born alive and thrived the day might come when it would not feel so much disgraced to hear its poor young mother named she said folding her thin hands together,1061,1063,"Q1061,Q1062,Q1063"
944,Mrs. Corney,['Mrs. Thingummy'],the boy s name,1064,1064,Q1064
945,Mrs. Thingummy,['Mrs. Corney'],they called him oliver the gold i stole was,1065,1065,Q1065
946,Mrs. Corney,['Mrs. Thingummy'],yes yes what,1066,1066,Q1066
947,_unknowable,"['Anny', 'Martha', 'Mrs. Corney']",stone dead,1067,1067,Q1067
948,Mrs. Corney,"['Anny', 'Martha']",and nothing to tell after all,1068,1068,Q1068
949,Mr. Chitling,"['Charley Bates', 'Fagin', 'The Artful Dodger']",that s two doubles and the rub i never see such a feller as you jack you win everything even when we ve good cards charley and i can t make nothing of em,1069,1069,Q1069
950,Charley Bates,"['Fagin', 'Mr. Chitling', 'The Artful Dodger']",matter fagin i wish you had watched the play tommy chitling hasn t won a point and i went partners with him against the artfull and dumb,1070,1070,Q1070
951,Fagin,"['Charley Bates', 'Mr. Chitling', 'The Artful Dodger']",ay ay try em again tom try em again,1071,1071,Q1071
952,Mr. Chitling,"['Charley Bates', 'Fagin', 'The Artful Dodger']",no more of it for me thank ee fagin i ve had enough that ere dodger has such a run of luck that there s no standing again him,1072,1072,Q1072
953,Fagin,"['Charley Bates', 'Mr. Chitling', 'The Artful Dodger']",ha ha my dear you must get up very early in the morning to win against the dodger,1073,1073,Q1073
954,Charley Bates,"['Fagin', 'Mr. Chitling', 'The Artful Dodger']",morning you must put your boots on over night and have a telescope at each eye and a opera glass between your shoulders if you want to come over him,1074,1074,Q1074
955,The Artful Dodger,"['Charley Bates', 'Fagin', 'Mr. Chitling']",how precious dull you are tommy what do you think he s thinking of fagin,1075,1075,Q1075
956,Fagin,"['Charley Bates', 'Mr. Chitling', 'The Artful Dodger']",how should i know my dear about his losses maybe or the little retirement in the country that he s just left eh ha ha is that it my dear,1076,1076,Q1076
957,The Artful Dodger,"['Charley Bates', 'Fagin', 'Mr. Chitling']",not a bit of it what do you say charley,1077,1077,Q1077
958,Charley Bates,"['Fagin', 'Mr. Chitling', 'The Artful Dodger']",i should say that he was uncommon sweet upon betsy see how he s a blushing oh my eye here s a merry go rounder tommy chitling s in love oh fagin fagin what a spree,1078,1078,Q1078
959,Fagin,"['Charley Bates', 'Mr. Chitling', 'The Artful Dodger']",never mind him my dear betsy s a fine girl stick up to her tom stick up to her,1079,1079,Q1079
960,Mr. Chitling,"['Charley Bates', 'Fagin', 'The Artful Dodger']",what i mean to say fagin is that that isn t anything to anybody here,1080,1080,Q1080
961,Fagin,"['Charley Bates', 'Mr. Chitling', 'The Artful Dodger']",no more it is charley will talk don t mind him my dear don t mind him betsy s a fine girl do as she bids you tom and you will make your fortune,1081,1081,Q1081
962,Mr. Chitling,"['Charley Bates', 'Fagin', 'The Artful Dodger']",so i do do as she bids me i shouldn t have been milled if it hadn t been for her advice but it turned out a good job for you didn t it fagin and what s six weeks of it it must come some time or another and why not in the winter time when you don t want to go out a walking so much eh fagin,1082,1082,Q1082
963,Fagin,"['Charley Bates', 'Mr. Chitling', 'The Artful Dodger']",ah to be sure my dear,1083,1083,Q1083
964,The Artful Dodger,"['Charley Bates', 'Fagin', 'Mr. Chitling']",you wouldn t mind it again tom would you if bet was all right,1084,1084,Q1084
965,Mr. Chitling,"['Charley Bates', 'Fagin', 'The Artful Dodger']",i mean to say that i shouldn t there now ah who ll say as much as that i should like to know eh fagin,1085,1085,Q1085
966,Fagin,"['Charley Bates', 'Mr. Chitling', 'The Artful Dodger']",nobody my dear not a soul tom i don t know one of em that would do it besides you not one of em my dear,1086,1086,Q1086
967,Mr. Chitling,"['Charley Bates', 'Fagin', 'The Artful Dodger']",i might have got clear off if i d split upon her mightn t i fagin a word from me would have done it wouldn t it fagin,1087,1087,Q1087
968,Fagin,"['Charley Bates', 'Mr. Chitling', 'The Artful Dodger']",to be sure it would my dear,1088,1088,Q1088
969,Mr. Chitling,"['Charley Bates', 'Fagin', 'The Artful Dodger']",but i didn t blab it did i fagin,1089,1089,Q1089
970,Fagin,"['Charley Bates', 'Mr. Chitling', 'The Artful Dodger']",no no to be sure you were too stout hearted for that a deal too stout my dear,1090,1090,Q1090
971,Mr. Chitling,"['Charley Bates', 'Fagin', 'The Artful Dodger']",perhaps i was and if i was what s to laugh at in that eh fagin,1091,1091,Q1091
972,The Artful Dodger,"['Charley Bates', 'Fagin', 'Mr. Chitling']",hark i heard the tinkler,1092,1092,Q1092
973,Fagin,"['Charley Bates', 'Mr. Chitling', 'The Artful Dodger']",what alone where is he yes bring him down hush quiet charley gently tom scarce scarce,1093,1095,"Q1093,Q1094,Q1095"
974,Toby Crackit,"['Fagin', 'The Artful Dodger']",how are you faguey pop that shawl away in my castor dodger so that i may know where to find it when i cut that s the time of day you ll be a fine young cracksman afore the old file now see there faguey not a drop of day and martin since you know when not a bubble of blacking by jove but don t look at me in that way man all in good time i can t talk about business till i ve eat and drank so produce the sustainance and let s have a quiet fill out for the first time these three days,1096,1097,"Q1096,Q1097"
975,Toby Crackit,['Fagin'],first and foremost faguey,1098,1098,Q1098
976,Fagin,['Toby Crackit'],yes yes,1099,1099,Q1099
977,Toby Crackit,['Fagin'],first and foremost faguey how s bill,1100,1100,Q1100
978,Fagin,['Toby Crackit'],what,1101,1101,Q1101
979,Toby Crackit,['Fagin'],why you don t mean to say,1102,1102,Q1102
980,Fagin,['Toby Crackit'],mean where are they sikes and the boy where are they where have they been where are they hiding why have they not been here,1103,1103,Q1103
