A,B,i_text,j_text,article_i_count,article_j_count,article_i_present,article_j_present,auxverb_i_count,auxverb_j_count,auxverb_i_present,auxverb_j_present,conj_i_count,conj_j_count,conj_i_present,conj_j_present,adverb_i_count,adverb_j_count,adverb_i_present,adverb_j_present,ipron_i_count,ipron_j_count,ipron_i_present,ipron_j_present,negate_i_count,negate_j_count,negate_i_present,negate_j_present,ppron_i_count,ppron_j_count,ppron_i_present,ppron_j_present,prep_i_count,prep_j_count,prep_i_present,prep_j_present,quant_i_count,quant_j_count,quant_i_present,quant_j_present,i_tokens,j_tokens,i_merge_id,j_merge_id,i_addressees,A_gender,A_category,B_gender,B_category
Mrs. Dashwood,Marianne,that is very true but of her society separately from that of other people you will scarcely have any thing at all and you will almost always appear in public with lady middleton,i wish for no change,0,0,0,0,3,0,1,0,2,0,1,0,7,0,1,0,3,0,1,0,0,0,0,0,3,1,1,1,5,1,1,1,0,0,0,0,33,5,482,888,Elinor; Marianne,F,intermediate,F,major
Mrs. Dashwood,Marianne,i know it i know it happy with a man of libertine practices with one who so injured the peace of the dearest of our friends and the best of men no my marianne has not a heart to be made happy with such a man her conscience her sensitive conscience would have felt all that the conscience of her husband ought to have felt,nay mama if he is not to be animated by cowper but we must allow for difference of taste elinor has not my feelings and therefore she may overlook it and be happy with him but it would have broke my heart had i loved him to hear him read with so little sensibility mama the more i know of the world the more am i convinced that i shall never see a man whom i can really love i require so much he must have all edward s virtues and his person and manners must ornament his goodness with every possible charm,7,2,1,1,5,13,1,1,1,8,1,1,1,6,1,1,6,10,1,1,1,3,1,1,9,19,1,1,8,7,1,1,0,0,0,0,65,103,887,34,Elinor; Marianne,F,intermediate,F,major
Marianne,Mrs. Dashwood,oh mama how shall we do without her,had you any idea of his coming so soon i had none on the contrary if i have felt any anxiety at all on the subject it has been in recollecting that he sometimes showed a want of pleasure and readiness in accepting my invitation when i talked of his coming to barton does elinor expect him already,0,3,0,1,1,4,1,1,1,4,1,1,0,6,0,1,1,5,1,1,0,0,0,0,2,10,1,1,1,8,1,1,0,0,0,0,8,58,30,60,Mrs. Dashwood,F,major,F,intermediate
Marianne,Mrs. Dashwood,perhaps i may consider it with some surprise edward is very amiable and i love him tenderly but yet he is not the kind of young man there is something wanting his figure is not striking it has none of that grace which i should expect in the man who could seriously attach my sister his eyes want all that spirit that fire which at once announce virtue and intelligence and besides all this i am afraid mama he has no real taste music seems scarcely to attract him and though he admires elinor s drawings very much it is not the admiration of a person who can understand their worth it is evident in spite of his frequent attention to her while she draws that in fact he knows nothing of the matter he admires as a lover not as a connoisseur to satisfy me those characters must be united i could not be happy with a man whose taste did not in every point coincide with my own he must enter into all my feelings the same books the same music must charm us both oh mama how spiritless how tame was edward s manner in reading to us last night i felt for my sister most severely yet she bore it with so much composure she seemed scarcely to notice it i could hardly keep my seat to hear those beautiful lines which have frequently almost driven me wild pronounced with such impenetrable calmness such dreadful indifference,my love it will be scarcely a separation we shall live within a few miles of each other and shall meet every day of our lives you will gain a brother a real affectionate brother i have the highest opinion in the world of edward s heart but you look grave marianne do you disapprove your sister s choice,10,6,1,1,20,6,1,1,11,2,1,1,17,1,1,1,29,1,1,1,6,0,1,0,38,9,1,1,22,5,1,1,2,0,1,0,250,59,32,31,Mrs. Dashwood,F,major,F,intermediate
Marianne,Mrs. Dashwood,nay mama if he is not to be animated by cowper but we must allow for difference of taste elinor has not my feelings and therefore she may overlook it and be happy with him but it would have broke my heart had i loved him to hear him read with so little sensibility mama the more i know of the world the more am i convinced that i shall never see a man whom i can really love i require so much he must have all edward s virtues and his person and manners must ornament his goodness with every possible charm,i will have you both go these objections are nonsensical you will have much pleasure in being in london and especially in being together and if elinor would ever condescend to anticipate enjoyment she would foresee it there from a variety of sources she would perhaps expect some from improving her acquaintance with her sister in law s family,2,1,1,1,13,8,1,1,8,3,1,1,6,5,1,1,10,6,1,1,3,0,1,0,19,8,1,1,7,8,1,1,0,0,0,0,103,59,34,484,Mrs. Dashwood,F,major,F,intermediate
Marianne,Mrs. Dashwood,did not you hear him complain of the rheumatism and is not that the commonest infirmity of declining life,i rather think you are mistaken for when i was talking to her yesterday of getting a new grate for the spare bedchamber she observed that there was no immediate hurry for it as it was not likely that the room would be wanted for some time,2,3,1,1,2,5,1,1,2,4,1,1,0,1,0,1,1,4,1,1,2,1,1,1,2,7,1,1,2,6,1,1,0,0,0,0,19,47,51,62,Elinor; Mrs. Dashwood,F,major,F,intermediate
Marianne,Mrs. Dashwood,mama i have an alarm on the subject of illness which i cannot conceal from you i am sure edward ferrars is not well we have now been here almost a fortnight and yet he does not come nothing but real indisposition could occasion this extraordinary delay what else can detain him at norland,i know it i know it happy with a man of libertine practices with one who so injured the peace of the dearest of our friends and the best of men no my marianne has not a heart to be made happy with such a man her conscience her sensitive conscience would have felt all that the conscience of her husband ought to have felt,3,7,1,1,8,5,1,1,2,1,1,1,5,1,1,1,4,6,1,1,3,1,1,1,7,9,1,1,4,8,1,1,1,0,1,0,55,65,59,887,Mrs. Dashwood,F,major,F,intermediate
Marianne,Mrs. Dashwood,i have never mentioned it to her but of course she must,my dearest child at this rate you must be in continual terror of my decay and it must seem to you a miracle that my life has been extended to the advanced age of forty,0,2,0,1,2,5,1,1,1,2,1,1,1,0,1,0,3,2,1,1,1,0,1,0,4,6,1,1,2,6,1,1,0,0,0,0,12,35,61,52,Mrs. Dashwood,F,major,F,intermediate
Marianne,Mrs. Dashwood,elinor is this fair is this just are my ideas so scanty but i see what you mean i have been too much at my ease too happy too frank i have erred against every common place notion of decorum i have been open and sincere where i ought to have been reserved spiritless dull and deceitful had i talked only of the weather and the roads and had i spoken only once in ten minutes this reproach would have been spared,he would certainly have done more justice to simple and elegant prose i thought so at the time but you would give him cowper,2,1,1,1,16,3,1,1,6,2,1,1,9,2,1,1,3,2,1,1,0,0,0,0,10,4,1,1,5,2,1,1,0,0,0,0,82,24,83,33,Elinor; Mrs. Dashwood,F,major,F,intermediate
Marianne,Mrs. Dashwood,if elinor is frightened away by her dislike of mrs jennings at least it need not prevent my accepting her invitation i have no such scruples and i am sure i could put up with every unpleasantness of that kind with very little effort,my love you must not be offended with elinor she was only in jest i should scold her myself if she were capable of wishing to check the delight of your conversation with our new friend,0,1,0,1,4,5,1,1,2,1,1,1,2,1,1,1,4,3,1,1,1,1,1,1,7,9,1,1,7,5,1,1,0,0,0,0,44,36,483,84,Elinor; Mrs. Dashwood,F,major,F,intermediate
Marianne,Mrs. Dashwood,i wish to assure you both that i see every thing as you can desire me to do it is a great relief to me what elinor told me this morning i have now heard exactly what i wished to hear i am now perfectly satisfied i wish for no change i never could have been happy with him after knowing as sooner or later i must have known all this i should have had no confidence no esteem nothing could have done it away to my feelings,rather say your mother s imprudence my child she must be answerable,1,0,1,0,13,2,1,1,2,0,1,0,9,1,1,1,7,1,1,1,1,0,1,0,18,3,1,1,5,0,1,0,1,0,1,0,88,12,886,895,Elinor; Mrs. Dashwood,F,major,F,intermediate
Marianne,Mrs. Dashwood,i have not a doubt of it and i have nothing to regret nothing but my own folly,remember my love that you are not seventeen it is yet too early in life to despair of such a happiness why should you be less fortunate than your mother in one circumstance only my marianne may your destiny be different from hers,1,1,1,1,0,6,0,1,2,1,1,1,0,4,0,1,3,2,1,1,1,1,1,1,4,7,1,1,1,6,1,1,2,0,1,0,18,43,894,35,Elinor; Mrs. Dashwood,F,major,F,intermediate
Marianne,Elinor,what a pity it is elinor that edward should have no taste for drawing,do not boast of it however for it is injustice in both of you he is highly esteemed by all the family at the park and i never see him myself without taking pains to converse with him,1,2,1,1,2,3,1,1,1,2,1,1,0,3,0,1,1,5,1,1,0,2,0,1,1,8,1,1,1,7,1,1,0,0,0,0,14,38,36,87,Elinor,F,major,F,major
Marianne,Elinor,do not be offended elinor if my praise of him is not in every thing equal to your sense of his merits i have not had so many opportunities of estimating the minuter propensities of his mind his inclinations and tastes as you have but i have the highest opinion in the world of his goodness and sense i think him every thing that is worthy and amiable,i only wish there were any thing i could do which might be of comfort to you,3,0,1,0,5,3,1,1,6,0,1,0,1,1,1,1,7,0,1,0,3,0,1,0,12,3,1,1,8,2,1,1,0,0,0,0,68,17,38,539,Elinor,F,major,F,major
Marianne,Elinor,i shall very soon think him handsome elinor if i do not now when you tell me to love him as a brother i shall no more see imperfection in his face than i now do in his heart,many many circumstances,1,0,1,0,2,0,1,0,3,0,1,0,5,0,1,0,4,0,1,0,2,0,1,0,10,0,1,0,3,0,1,0,0,0,0,0,39,3,40,545,Elinor,F,major,F,major
Marianne,Elinor,esteem him like him cold hearted elinor oh worse than cold hearted ashamed of being otherwise use those words again and i will leave the room this moment,you consider the matter exactly as a good mind and a sound understanding must consider it and i dare say you perceive as well as myself not only in this but in many other circumstances reason enough to be convinced that your marriage must have involved you in many certain troubles and disappointments in which you would have been poorly supported by an affection on his side much less certain had you married you must have been always poor his expensiveness is acknowledged even by himself and his whole conduct declares that self denial is a word hardly understood by him his demands and your inexperience together on a small very small income must have brought on distresses which would not be the less grievous to you from having been entirely unknown and unthought of before your sense of honour and honesty would have led you i know when aware of your situation to attempt all the economy that would appear to you possible and perhaps as long as your frugality retrenched only on your own comfort you might have been suffered to practice it but beyond that and how little could the utmost of your single management do to stop the ruin which had begun before your marriage beyond that had you endeavoured however reasonably to abridge his enjoyments is it not to be feared that instead of prevailing on feelings so selfish to consent to it you would have lessened your own influence on his heart and made him regret the connection which had involved him in such difficulties,1,11,1,1,2,33,1,1,2,19,1,1,2,22,1,1,4,18,1,1,0,2,0,1,3,38,1,1,2,28,1,1,0,0,0,0,28,261,42,889,Elinor,F,major,F,major
Marianne,Elinor,but at least mama you cannot deny the absurdity of the accusation though you may not think it intentionally ill natured colonel brandon is certainly younger than mrs jennings but he is old enough to be my father and if he were ever animated enough to be in love must have long outlived every sensation of the kind it is too ridiculous when is a man to be safe from such wit if age and infirmity will not protect him,we are all unanimous in that wish i suppose in spite of the insufficiency of wealth,4,1,1,1,13,1,1,1,8,0,1,0,7,1,1,1,5,1,1,1,3,0,1,0,8,2,1,1,6,4,1,1,0,0,0,0,81,16,49,266,Elinor; Mrs. Dashwood,F,major,F,major
Marianne,Elinor,mama you are not doing me justice i know very well that colonel brandon is not old enough to make his friends yet apprehensive of losing him in the course of nature he may live twenty years longer but thirty five has nothing to do with matrimony,no marianne in no possible way,1,0,1,0,3,0,1,0,1,0,1,0,5,0,1,0,5,0,1,0,2,0,1,0,6,0,1,0,4,1,1,1,1,0,1,0,47,6,53,565,Elinor; Mrs. Dashwood,F,major,F,major
Marianne,Elinor,a woman of seven and twenty can never hope to feel or inspire affection again and if her home be uncomfortable or her fortune small i can suppose that she might bring herself to submit to the offices of a nurse for the sake of the provision and security of a wife in his marrying such a woman therefore there would be nothing unsuitable it would be a compact of convenience and the world would be satisfied in my eyes it would be no marriage at all but that would be nothing to me it would seem only a commercial exchange in which each wished to be benefited at the expense of the other,he would have told me so i doubt not had i made any such inquiries but they happened to be points on which i had been previously informed,12,0,1,0,15,6,1,1,9,2,1,1,6,1,1,1,11,1,1,1,1,1,1,1,11,6,1,1,13,1,1,1,2,0,1,0,114,28,55,93,Elinor; Mrs. Dashwood,F,major,F,major
Marianne,Elinor,but he talked of flannel waistcoats and with me a flannel waistcoat is invariably connected with aches cramps rheumatisms and every species of ailment that can afflict the old and the feeble,no engagement,3,0,1,0,2,0,1,0,4,0,1,0,1,0,1,0,2,0,1,0,0,0,0,0,2,0,1,0,4,0,1,0,0,0,0,0,32,2,57,551,Elinor; Mrs. Dashwood,F,major,F,major
Marianne,Elinor,that is exactly what i think of him,by feeling that i was doing my duty my promise to lucy obliged me to be secret i owed it to her therefore to avoid giving any hint of the truth and i owed it to my family and friends not to create in them a solicitude about me which it could not be in my power to satisfy i have very often wished to undeceive yourself and my mother and once or twice i have attempted it but without betraying my trust i never could have convinced you,0,2,0,1,1,8,1,1,0,7,0,1,1,6,1,1,2,5,1,1,0,3,0,1,2,22,1,1,1,8,1,1,0,0,0,0,8,89,86,708,Elinor; Mr. Willoughby,F,major,F,major
Marianne,Elinor,that is to say he has told you that in the east indies the climate is hot and the mosquitoes are troublesome,i am sure that his dearest friends could not be dissatisfied with such commendation as that i do not perceive how you could express yourself more warmly of his sense and his goodness no one can i think be in doubt who has seen him often enough to engage him in unreserved conversation the excellence of his understanding and his principles can be concealed only by that shyness which too often keeps him silent you know enough of him to do justice to his solid worth but of his minuter propensities as you call them you have from peculiar circumstances been kept more ignorant than myself he and i have been at times thrown a good deal together while you have been wholly engrossed on the most affectionate principle by my mother i have seen a great deal of him have studied his sentiments and heard his opinion on subjects of literature and taste and upon the whole i venture to pronounce that his mind is well informed enjoyment of books exceedingly great his imagination lively his observation just and correct and his taste delicate and pure his abilities in every respect improve as much upon acquaintance as his manners and person at first sight his address is certainly not striking and his person can hardly be called handsome till the expression of his eyes which are uncommonly good and the general sweetness of his countenance is perceived at present i know him so well that i think him really handsome or at least almost so what say you marianne,3,7,1,1,4,24,1,1,2,25,1,1,0,23,0,1,2,28,1,1,0,3,0,1,2,45,1,1,1,24,1,1,0,0,0,0,22,260,92,39,Elinor; Mr. Willoughby,F,major,F,major
Marianne,Elinor,add to which that he has neither genius taste nor spirit that his understanding has no brilliancy his feelings no ardour and his voice no expression,you forget that its situation is not that it is not in the neighbourhood of,0,1,0,1,0,2,0,1,5,2,1,1,0,0,0,0,4,2,1,1,0,2,0,1,4,3,1,1,1,2,1,1,0,0,0,0,26,15,97,744,Elinor; Mr. Willoughby,F,major,F,major
Marianne,Elinor,why should you imagine elinor that we did not go there or that we did not see the house is not it what you have often wished to do yourself,the whole of his behaviour from the beginning to the end of the affair has been grounded on selfishness it was selfishness which first made him sport with your affections which afterwards when his own were engaged made him delay the confession of it and which finally carried him from barton his own enjoyment or his own ease was in every particular his ruling principle,1,5,1,1,5,5,1,1,4,3,1,1,2,3,1,1,1,10,1,1,3,0,1,0,6,11,1,1,0,9,0,1,0,0,0,0,30,65,171,891,Elinor,F,major,F,major
Marianne,Elinor,mr willoughby however is the only person who can have a right to show that house and as he went in an open carriage it was impossible to have any other companion i never spent a pleasanter morning in my life,you must not talk so marianne have you no comforts no friends is your loss such as leaves no opening for consolation much as you suffer now think of what you would have suffered if the discovery of his character had been delayed to a later period if your engagement had been carried on for months and months as it might have been before he chose to put an end to it every additional day of unhappy confidence on your side would have made the blow more dreadful,4,4,1,1,3,13,1,1,2,7,1,1,2,2,1,1,3,4,1,1,1,1,1,1,4,11,1,1,2,10,1,1,0,0,0,0,41,88,173,549,Elinor,F,major,F,major
Marianne,Elinor,on the contrary nothing can be a stronger proof of it elinor for if there had been any real impropriety in what i did i should have been sensible of it at the time for we always know when we are acting wrong and with such a conviction i could have had no pleasure,how then would you account for his behaviour,4,0,1,0,11,1,1,1,5,1,1,1,2,1,1,1,3,1,1,1,0,0,0,0,7,2,1,1,6,1,1,1,1,0,1,0,54,8,175,880,Elinor,F,major,F,major
Marianne,Elinor,if the impertinent remarks of mrs jennings are to be the proof of impropriety in conduct we are all offending every moment of our lives i value not her censure any more than i should do her commendation i am not sensible of having done anything wrong in walking over mrs smith s grounds or in seeing her house they will one day be mr willoughby s and,marianne is as steadfast as ever you see she is not at all altered,2,0,1,0,8,2,1,1,4,0,1,0,0,4,0,1,4,1,1,1,2,1,1,1,9,2,1,1,8,1,1,1,1,0,1,0,68,14,177,276,Elinor,F,major,F,major
Marianne,Elinor,it is he it is indeed i know it is,yes but i did not love only him and while the comfort of others was dear to me i was glad to spare them from knowing how much i felt now i can think and speak of it with little emotion i would not have you suffer on my account for i assure you i no longer suffer materially myself i have many things to support me i am not conscious of having provoked the disappointment by any imprudence of my own i have borne it as much as possible without spreading it farther i acquit edward of essential misconduct i wish him very happy and i am so sure of his always doing his duty that though now he may harbour some regret in the end he must become so lucy does not want sense and that is the foundation on which every thing good may be built and after all marianne after all that is bewitching in the idea of a single and constant attachment and all that can be said of one s happiness depending entirely on any particular person it is not meant it is not fit it is not possible that it should be so edward will marry lucy he will marry a woman superior in person and understanding to half her sex and time and habit will teach him to forget that he ever thought another superior to her,0,7,0,1,3,26,1,1,0,17,0,1,1,17,1,1,4,21,1,1,0,8,0,1,5,39,1,1,0,25,0,1,0,0,0,0,10,235,230,710,Elinor; Margaret,F,major,F,major
Marianne,Elinor,a fortnight,i understand you you do not suppose that i have ever felt much for four months marianne i have had all this hanging on my mind without being at liberty to speak of it to a single creature knowing that it would make you and my mother most unhappy whenever it were explained to you yet unable to prepare you for it in the least it was told me it was in a manner forced on me by the very person herself whose prior engagement ruined all my prospects and told me as i thought with triumph this person s suspicions therefore i have had to oppose by endeavouring to appear indifferent where i have been most deeply interested and it has not been only once i have had her hopes and exultation to listen to again and again i have known myself to be divided from edward for ever without hearing one circumstance that could make me less desire the connection nothing has proved him unworthy nor has anything declared him indifferent to me i have had to contend against the unkindness of his sister and the insolence of his mother and have suffered the punishment of an attachment without enjoying its advantages and all this has been going on at a time when as you know too well it has not been my only unhappiness if you can think me capable of ever feeling surely you may suppose that i have suffered now the composure of mind with which i have brought myself at present to consider the matter the consolation that i have been willing to admit have been the effect of constant and painful exertion they did not spring up of themselves they did not occur to relieve my spirits at first no marianne then if i had not been bound to silence perhaps nothing could have kept me entirely not even what i owed to my dearest friends from openly showing that i was very unhappy,1,14,1,1,0,40,0,1,0,22,0,1,0,23,0,1,0,23,0,1,0,7,0,1,0,56,0,1,0,36,0,1,0,3,0,1,2,331,233,712,Edward Ferrars; Elinor; Margaret,F,major,F,major
Marianne,Elinor,and how does dear dear norland look,i have known it these four months when lucy first came to barton park last november she told me in confidence of her engagement,0,0,0,0,1,1,1,1,2,1,1,1,0,1,0,1,0,4,0,1,0,0,0,0,0,5,0,1,0,3,0,1,0,0,0,0,7,24,236,704,Edward Ferrars; Elinor; Margaret,F,major,F,major
Marianne,Elinor,oh with what transporting sensation have i formerly seen them fall how have i delighted as i walked to see them driven in showers about me by the wind what feelings have they the season the air altogether inspired now there is no one to regard them they are seen only as a nuisance swept hastily off and driven as much as possible from the sight,how odd indeed if she had not known him to be in town she would not have written to him as she did she would have written to combe magna and if he is in town how odd that he should neither come nor write oh my dear mother you must be wrong in permitting an engagement between a daughter so young a man so little known to be carried on in so doubtful so mysterious a manner i long to inquire and how will my interference be borne,5,4,1,1,3,13,1,1,3,11,1,1,7,7,1,1,0,8,0,1,0,2,0,1,9,12,1,1,7,7,1,1,0,0,0,0,66,89,238,496,Edward Ferrars; Elinor; Margaret,F,major,F,major
Marianne,Elinor,no not all we could not be more unfortunately situated,it would be impossible i know to convince you that a woman of seven and twenty could feel for a man of thirty five anything near enough to love to make him a desirable companion to her but i must object to your dooming colonel brandon and his wife to the constant confinement of a sick chamber merely because he chanced to complain yesterday a very cold damp day of a slight rheumatic feel in one of his shoulders,0,7,0,1,2,4,1,1,0,5,0,1,2,2,1,1,0,7,0,1,2,0,1,0,1,10,1,1,0,11,0,1,0,1,0,1,10,79,246,56,Edward Ferrars; Elinor; Margaret,F,major,F,major
Marianne,Elinor,strange that it would what have wealth or grandeur to do with happiness,whoever may have been so detestably your enemy let them be cheated of their malignant triumph my dear sister by seeing how nobly the consciousness of your own innocence and good intentions supports your spirits it is a reasonable and laudable pride which resists such malevolence,0,2,0,1,1,5,1,1,2,3,1,1,0,3,0,1,1,1,1,1,0,0,0,0,1,7,1,1,1,3,1,1,0,0,0,0,13,46,255,561,Edward Ferrars; Elinor; Margaret; Mrs. Dashwood,F,major,F,major
Marianne,Elinor,elinor for shame money can only give happiness where there is nothing else to give it beyond a competence it can afford no real satisfaction as far as mere self is concerned,but he told you that he loved you,1,0,1,0,3,0,1,0,2,2,1,1,4,0,1,0,3,2,1,1,0,0,0,0,2,4,1,1,2,0,1,0,1,0,1,0,32,8,257,553,Edward Ferrars; Elinor; Margaret; Mrs. Dashwood,F,major,F,major
Marianne,Elinor,about eighteen hundred or two thousand a year not more than that,depend upon it he will call again tomorrow,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,0,0,2,0,1,1,0,1,0,0,0,0,0,12,8,259,503,Edward Ferrars; Elinor; Margaret; Mrs. Dashwood,F,major,F,major
Marianne,Elinor,oh that they would,indeed marianne i think you are mistaken it is not willoughby the person is not tall enough for him and has not his air,0,1,0,1,1,3,1,1,1,1,1,1,0,2,0,1,0,3,0,1,0,3,0,1,1,5,1,1,0,1,0,1,0,0,0,0,4,24,265,231,Edward Ferrars; Elinor; Margaret; Mrs. Dashwood,F,major,F,major
Marianne,Elinor,undoubtedly at my time of life opinions are tolerably fixed it is not likely that i should now see or hear any thing to change them,why so we were all his friends and lucy has been the longest known to him of any it is but natural that he should like to see her as well as ourselves,0,1,0,1,3,5,1,1,2,4,1,1,3,4,1,1,1,5,1,1,1,0,1,0,4,7,1,1,2,3,1,1,0,0,0,0,26,33,275,692,Edward Ferrars; Elinor; Margaret; Mrs. Dashwood,F,major,F,major
Marianne,Elinor,but i thought it was right elinor to be guided wholly by the opinion of other people i thought our judgments were given us merely to be subservient to those of neighbours this has always been your doctrine i am sure,it is not every one who has your passion for dead leaves,1,0,1,0,7,1,1,1,1,0,1,0,3,0,1,0,3,1,1,1,0,1,0,1,7,2,1,1,4,1,1,1,0,0,0,0,41,12,283,239,Edward Ferrars; Elinor; Margaret; Mrs. Dashwood,F,major,F,major
Marianne,Elinor,i am afraid it is but too true but why should you boast of it,but my dear marianne as it has already exposed you to some very impertinent remarks do you not now begin to doubt the discretion of your own conduct,0,1,0,1,3,2,1,1,2,2,1,1,2,3,1,1,2,1,1,1,0,1,0,1,4,5,1,1,1,2,1,1,0,0,0,0,15,28,297,176,Edward Ferrars; Elinor; Mrs. Dashwood,F,major,F,major
Marianne,Elinor,why should they ask us the rent of this cottage is said to be low but we have it on very hard terms if we are to dine at the park whenever any one is staying either with them or with us,two thousand a year one is my wealth i guessed how it would end,2,1,1,1,5,2,1,1,6,1,1,1,1,0,1,0,2,1,1,1,0,0,0,0,7,3,1,1,5,0,1,0,0,0,0,0,42,14,332,260,Elinor,F,major,F,major
Marianne,Elinor,your ladyship will have the goodness to excuse me you know i detest cards i shall go to the piano forte i have not touched it since it was tuned,you decide on his imperfections so much in the mass and so much on the strength of your own imagination that the commendation i am able to give of him is comparatively cold and insipid i can only pronounce him to be a sensible man well bred well informed of gentle address and i believe possessing an amiable heart,2,5,1,1,4,4,1,1,1,4,1,1,0,7,0,1,2,3,1,1,1,0,1,0,8,8,1,1,1,6,1,1,0,0,0,0,30,59,438,98,Anne Steele; Elinor; Lady Middleton; Lucy Steele; Mrs. Jennings,F,major,F,major
Marianne,Elinor,has no letter been left here for me since we went out are you quite sure of it are you certain that no servant no porter has left any letter or note how very odd,i suspect that to avoid one kind of affectation edward here falls into another because he believes many people pretend to more admiration of the beauties of nature than they really feel and is disgusted with such pretensions he affects greater indifference and less discrimination in viewing them himself than he possesses he is fastidious and will have an affectation of his own,0,2,0,1,5,3,1,1,4,7,1,1,3,2,1,1,1,6,1,1,0,0,0,0,5,9,1,1,3,8,1,1,0,0,0,0,35,63,495,298,Elinor; Footman,F,major,F,major
Marianne,Elinor,that is true i had not thought of that this weather will keep many sportsmen in the country it is charming weather for them indeed how much they must enjoy it but it cannot be expected to last long at this time of the year and after such a series of rain we shall certainly have very little more of it frosts will soon set in and in all probability with severity in another day or two perhaps this extreme mildness can hardly last longer nay perhaps it may freeze tonight,he will not come in as mrs jennings is from home,3,0,1,0,11,2,1,1,5,1,1,1,9,0,1,0,10,1,1,1,2,1,1,1,9,1,1,1,12,2,1,1,0,0,0,0,92,11,498,606,Elinor; Mrs. Jennings,F,major,F,major
Marianne,Elinor,don t you find it colder than it was in the morning elinor there seems to me a very decided difference i can hardly keep my hands warm even in my muff it was not so yesterday i think the clouds seem parting too the sun will be out in a moment and we shall have a clear afternoon good god he has been here while we were out,yes marianne but i would not go while mrs smith was there and with no other companion than mr willoughby,6,0,1,0,10,2,1,1,3,3,1,1,8,1,1,1,4,0,1,0,1,1,1,1,12,1,1,1,4,2,1,1,0,0,0,0,69,20,502,172,Elinor,F,major,F,major
Marianne,Elinor,it is indeed for mrs jennings how provoking,no taste for drawing why should you think so he does not draw himself indeed but he has great pleasure in seeing the performances of other people and i assure you he is by no means deficient in natural taste though he has not had opportunities of improving it had he ever been in the way of learning i think he would have drawn very well he distrusts his own judgment in such matters so much that he is always unwilling to give his opinion on any picture but he has an innate propriety and simplicity of taste which in general direct him perfectly right i hope marianne you do not consider him as deficient in general taste indeed i think i may say that you cannot for your behaviour to him is perfectly cordial and if that were your opinion i am sure you could never be civil to him,0,3,0,1,1,17,1,1,1,10,1,1,1,13,1,1,1,18,1,1,0,5,0,1,1,30,1,1,1,16,1,1,0,0,0,0,8,152,506,37,Elinor,F,major,F,major
Marianne,Elinor,yes a little not much,perhaps thirty five and seventeen had better not have any thing to do with matrimony together but if there should by any chance happen to be a woman who is single at seven and twenty i should not think colonel brandon s being thirty five any objection to his marrying her,1,1,1,1,0,6,0,1,0,4,0,1,0,3,0,1,0,2,0,1,1,2,1,1,0,3,0,1,0,4,0,1,0,0,0,0,5,51,508,54,Elinor,F,major,F,major
Marianne,Elinor,nay elinor this reproach from you you who have confidence in no one,i will leave you if you will go to bed,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2,3,1,1,2,1,1,1,0,0,0,0,13,10,510,587,Elinor,F,major,F,major
Marianne,Elinor,good heavens he is there he is there oh why does he not look at me why cannot i speak to him,i am afraid that the pleasantness of an employment does not always evince its propriety,0,2,0,1,4,2,1,1,2,1,1,1,1,1,1,1,4,1,1,1,2,1,1,1,6,2,1,1,2,1,1,1,0,0,0,0,23,15,525,174,Elinor,F,major,F,major
Marianne,Elinor,go to him elinor and force him to come to me tell him i must see him again must speak to him instantly i cannot rest i shall not have a moment s peace till this is explained some dreadful misapprehension or other oh go to him this moment,yet you wrote to him,1,0,1,0,5,0,1,0,3,0,1,0,2,1,1,1,8,1,1,1,2,0,1,0,10,2,1,1,4,1,1,1,0,0,0,0,50,5,531,555,Elinor,F,major,F,major
Marianne,Elinor,poor elinor how unhappy i make you,me indeed marianne i have nothing to tell,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,2,2,1,1,0,0,0,0,0,1,0,1,7,8,538,511,Elinor,F,major,F,major
Marianne,Elinor,oh elinor i am miserable indeed,they mean no less to be civil and kind to us now by these frequent invitations than by those which we received from them a few weeks ago the alteration is not in them if their parties are grown tedious and dull we must look for the change elsewhere,0,3,0,1,1,4,1,1,0,3,0,1,1,3,1,1,0,2,0,1,0,2,0,1,1,7,1,1,0,7,0,1,0,0,0,0,6,49,540,333,Elinor,F,major,F,major
Marianne,Elinor,i cannot i cannot leave me leave me if i distress you leave me hate me forget me but do not torture me so oh how easy for those who have no sorrow of their own to talk of exertion happy happy elinor you cannot have an idea of what i suffer,at any rate i dare say we shall have sir john and lady middleton in town by the end of next week,1,1,1,1,4,2,1,1,3,1,1,1,1,0,1,0,1,0,1,0,4,0,1,0,13,2,1,1,4,4,1,1,0,0,0,0,55,22,542,499,Elinor,F,major,F,major
Marianne,Elinor,forgive me forgive me i know you feel for me i know what a heart you have but yet you are you must be happy edward loves you what oh what can do away such happiness as that,perhaps we may come to the same point your competence and my wealth are very much alike i dare say and without them as the world goes now we shall both agree that every kind of external comfort must be wanting your ideas are only more noble than mine come what is your competence,1,2,1,1,4,7,1,1,1,5,1,1,2,7,1,1,1,0,1,0,0,0,0,0,10,9,1,1,2,3,1,1,0,0,0,0,38,54,544,258,Elinor,F,major,F,major
