uid,pair_id,side,text,Segment,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,quantity
p00096_A,00096,A,very true miss woodhouse so she will he is the very best young man but my dear jane if you remember i told you yesterday he was precisely the height of mr perry miss hawkins i dare say an excellent young woman his extreme attention to my mother wanting her to sit in the vicarage pew that she might hear the better for my mother is a little deaf you know it is not much but she does not hear quite quick jane says that colonel campbell is a little deaf he fancied bathing might be good for it the warm bath but she says it did him no lasting benefit colonel campbell you know is quite our angel and mr dixon seems a very charming young man quite worthy of him it is such a happiness when good people get together and they always do now here will be mr elton and miss hawkins and there are the coles such very good people and the perrys i suppose there never was a happier or a better couple than mr and mrs perry i say sir i think there are few places with such society as highbury i always say we are quite blessed in our neighbours my dear sir if there is one thing my mother loves better than another it is pork a roast loin of pork,1,75.55,56.77,17.03,13.1,4.8,1.31,1.75,4.8,0.44,3.93,6.55,5.68,9.61,8.73,7.42,1.75,3.49
p00097_A,00097,A,as to who or what miss hawkins is or how long he has been acquainted with her nothing i suppose can be known one feels that it cannot be a very long acquaintance he has been gone only four weeks you are silent miss fairfax but i hope you mean to take an interest in this news you who have been hearing and seeing so much of late on these subjects who must have been so deep in the business on miss campbell s account we shall not excuse your being indifferent about mr elton and miss hawkins,1,77.55,63.27,18.37,13.27,2.04,1.02,4.08,3.06,0,5.1,3.06,10.2,16.33,6.12,8.16,3.06,6.12
p00098_A,00098,A,well my dear jane i believe we must be running away the weather does not look well and grandmama will be uneasy you are too obliging my dear miss woodhouse but we really must take leave this has been a most agreeable piece of news indeed i shall just go round by mrs cole s but i shall not stop three minutes and jane you had better go home directly i would not have you out in a shower we think she is the better for highbury already thank you we do indeed i shall not attempt calling on mrs goddard for i really do not think she cares for any thing but boiled pork when we dress the leg it will be another thing good morning to you my dear sir oh mr knightley is coming too well that is so very i am sure if jane is tired you will be so kind as to give her your arm mr elton and miss hawkins good morning to you,1,77.06,61.76,18.82,15.29,5.88,2.94,4.71,1.76,0,3.53,2.94,7.65,14.71,8.82,6.47,2.94,2.94
p00099_A,00099,A,think of me to morrow my dear emma about four o clock,1,66.67,50,16.67,16.67,16.67,0,0,0,0,0,0,25,0,8.33,0,0,8.33
p00100_A,00100,A,four o clock depend upon it he will be here by three,1,83.33,75,16.67,8.33,0,0,0,8.33,0,8.33,0,16.67,16.67,8.33,0,0,16.67
p00101_A,00101,A,i told you yesterday i told you all that he would be here before the time named i remembered what i used to do myself one cannot creep upon a journey one cannot help getting on faster than one has planned and the pleasure of coming in upon one s friends before the look out begins is worth a great deal more than any little exertion it needs,1,80.88,61.76,16.18,11.76,7.35,0,2.94,1.47,0,4.41,7.35,16.18,10.29,1.47,7.35,2.94,10.29
p00102_A,00102,A,it is a great pleasure where one can indulge in it though there are not many houses that i should presume on so far but in coming home i felt i might do any thing,1,88.57,74.29,20,8.57,8.57,0,0,0,0,11.43,2.86,8.57,17.14,11.43,8.57,2.86,5.71
p00103_A,00103,A,you cannot see too much perfection in mrs weston for my feelings were you to guess her to be eighteen i should listen with pleasure but she would be ready to quarrel with you for using such words don t let her imagine that you have spoken of her as a pretty young woman,1,72.22,62.96,20.37,18.52,3.7,0,7.41,7.41,0,1.85,1.85,18.52,12.96,3.7,3.7,1.85,3.7
p00104_A,00104,A,there is no necessity for my calling this morning another day would do as well but there was that degree of acquaintance at weymouth which,1,76,72,20,4,4,0,0,0,0,16,0,16,16,12,8,4,8
p00105_A,00105,A,oh go to day go to day do not defer it what is right to be done cannot be done too soon and besides i must give you a hint frank any want of attention to her here should be carefully avoided you saw her with the campbells when she was the equal of every body she mixed with but here she is with a poor old grandmother who has barely enough to live on if you do not call early it will be a slight,1,88.37,69.77,15.12,11.63,1.16,0,3.49,5.81,0,3.49,5.81,13.95,18.6,8.14,4.65,3.49,6.98
p00106_A,00106,A,yes,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p00107_A,00107,A,if you were never particularly struck by her manners before i think you will to day you will see her to advantage see her and hear her no i am afraid you will not hear her at all for she has an aunt who never holds her tongue,1,89.58,72.92,29.17,29.17,4.17,0,8.33,14.58,0,0,2.08,12.5,12.5,6.25,6.25,8.33,4.17
p00108_A,00108,A,my dear sir upon no account in the world my father can direct me,1,71.43,57.14,21.43,21.43,21.43,0,0,0,0,0,7.14,14.29,7.14,0,0,7.14,0
p00109_A,00109,A,but your father is not going so far he is only going to the crown quite on the other side of the street and there are a great many houses you might be very much at a loss and it is a very dirty walk unless you keep on the footpath but my coachman can tell you where you had best cross the street,1,84.38,70.31,12.5,10.94,1.56,0,7.81,1.56,0,1.56,12.5,7.81,12.5,10.94,9.38,1.56,3.13
p00110_A,00110,A,my good friend this is quite unnecessary frank knows a puddle of water when he sees it and as to mrs bates s he may get there from the crown in a hop step and jump,1,69.44,55.56,13.89,8.33,2.78,0,0,5.56,0,5.56,8.33,13.89,5.56,8.33,11.11,0,0
p00111_A,00111,A,you know miss fairfax s situation in life i conclude what she is destined to be,1,56.25,50,25,18.75,6.25,0,6.25,6.25,0,6.25,0,12.5,12.5,0,0,0,0
p00112_A,00112,A,yes i believe i do,1,100,60,40,40,40,0,0,0,0,0,0,0,20,0,0,0,0
p00113_A,00113,A,you get upon delicate subjects emma remember that i am here mr frank churchill hardly knows what to say when you speak of miss fairfax s situation in life i will move a little farther off,1,72.22,47.22,16.67,11.11,5.56,0,5.56,0,0,5.56,2.78,13.89,5.56,8.33,2.78,0,2.78
p00114_A,00114,A,it is a most repulsive quality indeed oftentimes very convenient no doubt but never pleasing there is safety in reserve but no attraction one cannot love a reserved person,1,65.52,58.62,3.45,0,0,0,0,0,0,3.45,6.9,3.45,10.34,13.79,6.9,13.79,6.9
p00115_A,00115,A,of course it must be declined,1,50,50,16.67,0,0,0,0,0,0,16.67,0,16.67,16.67,0,0,0,0
p00116_A,00116,A,well sir as i took miss taylor away it is incumbent on me to supply her place if i can and i will step to mrs goddard in a moment if you wish it,1,70.59,64.71,23.53,17.65,11.76,0,2.94,2.94,0,5.88,2.94,17.65,8.82,2.94,11.76,0,0
p00117_A,00117,A,but you would not wish me to come away before i am tired papa,1,92.86,71.43,21.43,21.43,14.29,0,7.14,0,0,0,0,21.43,14.29,0,14.29,7.14,0
p00118_A,00118,A,but you do not consider how it may appear to the coles emma s going away directly after tea might be giving offence they are good natured people and think little of their own claims but still they must feel that any body s hurrying away is no great compliment and miss woodhouse s doing it would be more thought of than any other person s in the room you would not wish to disappoint and mortify the coles i am sure sir friendly good sort of people as ever lived and who have been your neighbours these ten years,1,73,57,12,8,1,0,3,0,3,4,3,11,14,3,9,3,4
p00119_A,00119,A,no upon no account in the world mr weston i am much obliged to you for reminding me i should be extremely sorry to be giving them any pain i know what worthy people they are perry tells me that mr cole never touches malt liquor you would not think it to look at him but he is bilious mr cole is very bilious no i would not be the means of giving them any pain my dear emma we must consider this i am sure rather than run the risk of hurting mr and mrs cole you would stay a little longer than you might wish you will not regard being tired you will be perfectly safe you know among your friends,1,76.42,60.98,21.14,17.89,6.5,0.81,6.5,1.63,2.44,3.25,3.25,9.76,14.63,3.25,3.25,5.69,2.44
p00120_A,00120,A,nonsensical girl,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p00121_A,00121,A,one can suppose nothing else and i was only surprized that there could ever have been a doubt but jane it seems had a letter from them very lately and not a word was said about it she knows their ways best but i should not consider their silence as any reason for their not meaning to make the present they might chuse to surprize her i declare i do not know when i have heard any thing that has given me more satisfaction it always has quite hurt me that jane fairfax who plays so delightfully should not have an instrument it seemed quite a shame especially considering how many houses there are where fine instruments are absolutely thrown away this is like giving ourselves a slap to be sure and it was but yesterday i was telling mr cole i really was ashamed to look at our new grand pianoforte in the drawing room while i do not know one note from another and our little girls who are but just beginning perhaps may never make any thing of it and there is poor jane fairfax who is mistress of music has not any thing of the nature of an instrument not even the pitifullest old spinet in the world to amuse herself with i was saying this to mr cole but yesterday and he quite agreed with me only he is so particularly fond of music that he could not help indulging himself in the purchase hoping that some of our good neighbours might be so obliging occasionally to put it to a better use than we can and that really is the reason why the instrument was bought or else i am sure we ought to be ashamed of it we are in great hopes that miss woodhouse may be prevailed with to try it this evening,1,80.06,68.17,18.65,11.25,4.18,2.25,0,2.25,1.61,7.4,5.14,10.61,13.5,9.97,6.43,3.54,2.25
p00122_A,00122,A,thank you for rousing me i believe i have been very rude but really miss fairfax has done her hair in so odd a way so very odd a way that i cannot keep my eyes from her i never saw any thing so outree those curls this must be a fancy of her own i see nobody else looking like her i must go and ask her whether it is an irish fashion shall i yes i will i declare i will and you shall see how she takes it whether she colours,1,84.04,68.09,29.79,22.34,12.77,0,2.13,7.45,0,7.45,4.26,5.32,12.77,9.57,8.51,3.19,0
p00123_A,00123,A,there might be scruples of delicacy my dear emma i have a very strong notion that it comes from him i am sure he was particularly silent when mrs cole told us of it at dinner,1,80.56,63.89,25,16.67,8.33,2.78,0,5.56,0,8.33,2.78,11.11,13.89,11.11,2.78,0,0
p00124_A,00124,A,this present from the campbells this pianoforte is very kindly given,1,72.73,63.64,18.18,0,0,0,0,0,0,18.18,9.09,9.09,9.09,18.18,0,0,0
p00125_A,00125,A,i think you could manage this without effort the first part is so very trifling the strength of the song falls on the second,1,79.17,66.67,12.5,8.33,4.17,0,4.17,0,0,4.17,16.67,12.5,8.33,12.5,4.17,0,12.5
p00126_A,00126,A,perhaps it is as well i must have asked miss fairfax and her languid dancing would not have agreed with me after yours,1,78.26,69.57,21.74,17.39,8.7,0,4.35,4.35,0,4.35,0,13.04,17.39,8.7,13.04,4.35,0
p00127_A,00127,A,i thought you meant to go with me they would be very much pleased,1,100,71.43,28.57,28.57,14.29,0,7.14,0,7.14,0,0,14.29,14.29,7.14,0,0,7.14
p00128_A,00128,A,well if you advise it but if colonel campbell should have employed a careless friend and if it should prove to have an indifferent tone what shall i say i shall be no support to mrs weston she might do very well by herself a disagreeable truth would be palatable through her lips but i am the wretchedest being in the world at a civil falsehood,1,77.27,68.18,15.15,10.61,4.55,0,1.52,4.55,0,4.55,9.09,9.09,19.7,4.55,9.09,1.52,0
p00129_A,00129,A,should i send it to mrs goddard s ma am,1,60,50,20,10,10,0,0,0,0,10,0,10,20,0,0,0,0
p00130_A,00130,A,it is not worth while harriet to give mrs ford the trouble of two parcels,1,60,53.33,6.67,0,0,0,0,0,0,6.67,6.67,13.33,6.67,0,6.67,6.67,6.67
p00131_A,00131,A,no trouble in the world ma am,1,57.14,57.14,0,0,0,0,0,0,0,0,14.29,14.29,14.29,0,0,14.29,0
p00132_A,00132,A,aye that will be much best i should not at all like to have it sent to mrs goddard s,1,85,70,15,5,5,0,0,0,0,10,0,20,20,0,0,5,10
p00133_A,00133,A,i hope mrs bates and miss fairfax are,1,50,37.5,12.5,12.5,12.5,0,0,0,0,0,0,0,12.5,0,12.5,0,0
p00134_A,00134,A,what was i talking of i declare i cannot recollect what i was talking of oh my mother s spectacles so very obliging of mr frank churchill said he which you know shewed him to be so very indeed i must say that much as i had heard of him before and much as i had expected he very far exceeds any thing i do congratulate you mrs weston most warmly he seems every thing the fondest parent could said he i never shall forget his manner and when i brought out the baked apples from the closet and hoped our friends would be so very obliging as to take some said he directly that you know was so very and i am sure by his manner it was no compliment indeed they are very delightful apples and mrs wallis does them full justice only we do not have them baked more than twice and mr woodhouse made us promise to have them done three times but miss woodhouse will be so good as not to mention it the apples themselves are the very finest sort for baking beyond a doubt all from donwell some of mr knightley s most liberal supply he sends us a sack every year and certainly there never was such a keeping apple anywhere as one of his trees i believe there is two of them my mother says the orchard was always famous in her younger days but i was really quite shocked the other day for mr knightley called one morning and jane was eating these apples and we talked about them and said how much she enjoyed them and he asked whether we were not got to the end of our stock said he so i begged he would not for really as to ours being gone i could not absolutely say that we had a great many left it was but half a dozen indeed but they should be all kept for jane and i could not at all bear that he should be sending us more so liberal as he had been already and jane said the same and when he was gone she almost quarrelled with me no i should not say quarrelled for we never had a quarrel in our lives but she was quite distressed that i had owned the apples were so nearly gone she wished i had made him believe we had a great many left oh said i my dear i did say as much as i could however the very same evening william larkins came over with a large basket of apples the same sort of apples a bushel at least and i was very much obliged and went down and spoke to william larkins and said every thing as you may suppose william larkins is such an old acquaintance i am always glad to see him but however i found afterwards from patty that william said it was all the apples of that sort his master had he had brought them all and now his master had not one left to bake or boil william did not seem to mind it himself he was so pleased to think his master had sold so many for william you know thinks more of his master s profit than any thing but mrs hodges he said was quite displeased at their being all sent away she could not bear that her master should not be able to have another apple tart this spring he told patty this but bid her not mind it and be sure not to say any thing to us about it for mrs hodges would be cross sometimes and as long as so many sacks were sold it did not signify who ate the remainder and so patty told me and i was excessively shocked indeed i would not have mr knightley know any thing about it for the world he would be so very i wanted to keep it from jane s knowledge but unluckily i had mentioned it before i was aware pray take care mrs weston there is a step at the turning pray take care miss woodhouse ours is rather a dark staircase rather darker and narrower than one could wish miss smith pray take care miss woodhouse i am quite concerned i am sure you hit your foot miss smith the step at the turning,1,80.11,64.55,18.94,14.61,5.01,2.03,0.95,5.01,1.49,4.33,4.06,10.01,11.5,8.53,9.34,2.84,5.95
p00135_A,00135,A,what have not you finished it yet you would not earn a very good livelihood as a working silversmith at this rate,1,77.27,68.18,22.73,9.09,0,0,9.09,0,0,13.64,9.09,9.09,9.09,9.09,4.55,9.09,4.55
p00136_A,00136,A,till i have a letter from colonel campbell i can imagine nothing with any confidence it must be all conjecture,1,65,65,15,10,10,0,0,0,0,5,5,15,15,0,5,5,5
p00137_A,00137,A,what is the matter now,1,80,80,20,0,0,0,0,0,0,20,20,0,20,20,0,0,0
p00138_A,00138,A,yes we heard his kind offers we heard every thing,1,80,50,40,30,0,20,0,10,0,10,0,0,0,0,0,0,10
p00139_A,00139,A,you and miss smith and miss fairfax will be three and the two miss coxes five and there will be the two gilberts young cox my father and myself besides mr knightley yes that will be quite enough for pleasure you and miss smith and miss fairfax will be three and the two miss coxes five and for five couple there will be plenty of room,1,71.21,65.15,7.58,6.06,3.03,0,3.03,0,0,1.52,4.55,6.06,15.15,6.06,13.64,0,16.67
p00140_A,00140,A,oh no it would be the extreme of imprudence i could not bear it for emma emma is not strong she would catch a dreadful cold so would poor little harriet so you would all mrs weston you would be quite laid up do not let them talk of such a wild thing pray do not let them talk of it that young man,1,82.81,62.5,17.19,9.38,1.56,0,3.13,1.56,3.13,7.81,4.69,7.81,17.19,4.69,3.13,7.81,3.13
p00141_A,00141,A,no no you are quite unreasonable it would be dreadful to be standing so close nothing can be farther from pleasure than to be dancing in a crowd and a crowd in a little room,1,82.86,68.57,5.71,2.86,0,0,2.86,0,0,2.86,8.57,17.14,20,5.71,8.57,8.57,2.86
p00142_A,00142,A,there is no denying it i agree with you exactly a crowd in a little room miss woodhouse you have the art of giving pictures in a few words exquisite quite exquisite still however having proceeded so far one is unwilling to give the matter up it would be a disappointment to my father and altogether i do not know that i am rather of opinion that ten couple might stand here very well,1,75.68,64.86,13.51,8.11,5.41,0,2.7,0,0,5.41,8.11,10.81,12.16,12.16,4.05,2.7,6.76
p00143_A,00143,A,it appears to me a plan that nobody can object to if mr and mrs weston do not i think it admirable and as far as i can answer for myself shall be most happy it seems the only improvement that could be papa do you not think it an excellent improvement,1,78.85,65.38,23.08,9.62,7.69,0,1.92,0,0,13.46,5.77,9.62,15.38,0,9.62,5.77,1.92
p00144_A,00144,A,have you indeed sir bless me i never could have supposed it but i live out of the world and am often astonished at what i hear however this does make a difference and perhaps when we come to talk it over but these sort of things require a good deal of consideration one cannot resolve upon them in a hurry if mr and mrs weston will be so obliging as to call here one morning we may talk it over and see what can be done,1,79.31,70.11,18.39,9.2,4.6,2.3,1.15,0,1.15,9.2,4.6,13.79,13.79,9.2,12.64,2.3,2.3
p00145_A,00145,A,but unfortunately sir my time is so limited,1,75,62.5,12.5,12.5,12.5,0,0,0,0,0,0,0,12.5,25,25,0,12.5
p00146_A,00146,A,oh there will be plenty of time for talking every thing over there is no hurry at all if it can be contrived to be at the crown papa it will be very convenient for the horses they will be so near their own stable,1,84.44,73.33,11.11,4.44,0,0,0,0,4.44,6.67,4.44,17.78,22.22,8.89,4.44,2.22,6.67
p00147_A,00147,A,so they will my dear that is a great thing not that james ever complains but it is right to spare our horses when we can if i could be sure of the rooms being thoroughly aired but is mrs stokes to be trusted i doubt it i do not know her even by sight,1,81.82,70.91,23.64,14.55,7.27,3.64,0,1.82,1.82,9.09,3.64,7.27,18.18,9.09,9.09,3.64,0
p00148_A,00148,A,i can answer for every thing of that nature sir because it will be under mrs weston s care mrs weston undertakes to direct the whole,1,65.38,53.85,15.38,3.85,3.85,0,0,0,0,11.54,3.85,15.38,11.54,0,3.85,0,7.69
p00149_A,00149,A,there papa now you must be satisfied our own dear mrs weston who is carefulness itself do not you remember what mr perry said so many years ago when i had the measles how often have i heard you speak of it as such a compliment to her,1,77.08,64.58,22.92,16.67,4.17,2.08,6.25,2.08,0,6.25,4.17,6.25,10.42,14.58,6.25,2.08,4.17
p00150_A,00150,A,you talk a great deal of the length of this passage my dear it is a mere nothing after all and not the least draught from the stairs,1,78.57,60.71,14.29,7.14,3.57,0,3.57,0,0,7.14,17.86,14.29,3.57,0,7.14,7.14,10.71
p00151_A,00151,A,yes very true very true you want your neighbours opinions i do not wonder at you if one could ascertain what the chief of them the coles for instance they are not far off shall i call upon them or miss bates she is still nearer and i do not know whether miss bates is not as likely to understand the inclinations of the rest of the people as any body i think we do want a larger council suppose i go and invite miss bates to join us,1,77.53,59.55,16.85,15.73,5.62,2.25,3.37,1.12,3.37,1.12,6.74,11.24,8.99,3.37,7.87,4.49,3.37
p00152_A,00152,A,well if you please if you think she will be of any use,1,92.31,76.92,23.08,23.08,0,0,15.38,7.69,0,0,0,7.69,15.38,7.69,15.38,0,0
p00153_A,00153,A,oh miss woodhouse i hope nothing may happen to prevent the ball what a disappointment it would be i do look forward to it i own with very great pleasure,1,73.33,56.67,20,10,10,0,0,0,0,10,6.67,10,13.33,3.33,0,3.33,0
p00154_A,00154,A,it was time to go,1,80,60,20,0,0,0,0,0,0,20,0,20,20,0,0,0,0
p00155_A,00155,A,you emma who have so few opportunities of dancing you are really out of luck you are very much out of luck,1,81.82,77.27,18.18,18.18,0,0,13.64,0,0,0,0,22.73,13.64,13.64,4.55,0,9.09
p00156_A,00156,A,you who have been the best friend i ever had in my life want gratitude to you nobody is equal to you i care for nobody as i do for you oh miss woodhouse how ungrateful i have been,1,84.62,71.79,30.77,25.64,12.82,0,10.26,0,0,5.13,2.56,15.38,17.95,5.13,2.56,5.13,2.56
p00157_A,00157,A,yes and well she might nobody could ever have a better well i wish them happy with all my heart and now miss woodhouse i do not think i shall mind seeing them again he is just as superior as ever but being married you know it is quite a different thing no indeed miss woodhouse you need not be afraid i can sit and admire him now without any great misery to know that he has not thrown himself away is such a comfort she does seem a charming young woman just what he deserves happy creature he called her augusta how delightful,1,86.54,66.35,22.12,17.31,4.81,0,1.92,8.65,1.92,4.81,3.85,5.77,12.5,12.5,5.77,4.81,0.96
p00158_A,00158,A,and who do you think came in while we were there knightley knightley himself was not it lucky for not being within when he called the other day i had never seen him before and of course as so particular a friend of mr e s i had a great curiosity my friend knightley had been so often mentioned that i was really impatient to see him and i must do my caro sposo the justice to say that he need not be ashamed of his friend knightley is quite the gentleman i like him very much decidedly i think a very gentleman like man,1,80,67.62,20,17.14,7.62,0.95,0.95,6.67,0,2.86,5.71,11.43,12.38,9.52,8.57,3.81,1.9
p00159_A,00159,A,we cannot suppose that she has any great enjoyment at the vicarage my dear emma but it is better than being always at home her aunt is a good creature but as a constant companion must be very tiresome we must consider what miss fairfax quits before we condemn her taste for what she goes to,1,75,60.71,21.43,14.29,1.79,5.36,0,7.14,0,7.14,5.36,12.5,12.5,3.57,8.93,1.79,0
p00160_A,00160,A,you are right mrs weston miss fairfax is as capable as any of us of forming a just opinion of mrs elton could she have chosen with whom to associate she would not have chosen her but she receives attentions from mrs elton which nobody else pays her,1,64.58,62.5,20.83,16.67,0,2.08,2.08,10.42,0,4.17,2.08,16.67,12.5,4.17,6.25,4.17,0
p00161_A,00161,A,such attentions as mrs elton s i should have imagined would rather disgust than gratify miss fairfax mrs elton s invitations i should have imagined any thing but inviting,1,55.17,48.28,10.34,6.9,6.9,0,0,0,0,3.45,0,6.9,17.24,3.45,10.34,0,0
p00162_A,00162,A,i should not wonder if miss fairfax were to have been drawn on beyond her own inclination by her aunt s eagerness in accepting mrs elton s civilities for her poor miss bates may very likely have committed her niece and hurried her into a greater appearance of intimacy than her own good sense would have dictated in spite of the very natural wish of a little change,1,63.24,51.47,10.29,10.29,1.47,0,0,8.82,0,0,4.41,17.65,11.76,4.41,4.41,1.47,1.47
p00163_A,00163,A,jane fairfax has feeling i do not accuse her of want of feeling her sensibilities i suspect are strong and her temper excellent in its power of forbearance patience self control but it wants openness she is reserved more reserved i think than she used to be and i love an open temper no till cole alluded to my supposed attachment it had never entered my head i saw jane fairfax and conversed with her with admiration and pleasure always but with no thought beyond,1,68.24,55.29,18.82,15.29,8.24,0,0,7.06,0,3.53,1.18,14.12,7.06,3.53,9.41,4.71,1.18
p00164_A,00164,A,why really dear emma i say that he is so very much occupied by the idea of not being in love with her that i should not wonder if it were to end in his being so at last do not beat me,1,86.05,76.74,20.93,13.95,6.98,0,0,6.98,0,6.98,2.33,16.28,13.95,11.63,6.98,6.98,2.33
p00165_A,00165,A,when i talked of your being altered by time by the progress of years i meant to imply the change of situation which time usually brings i consider one as including the other time will generally lessen the interest of every attachment not within the daily circle but that is not the change i had in view for you as an old friend you will allow me to hope miss fairfax that ten years hence you may have as many concentrated objects as i have,1,76.47,65.88,15.29,11.76,7.06,0,4.71,0,0,3.53,8.24,18.82,9.41,4.71,7.06,2.35,7.06
p00166_A,00166,A,my advice i certainly do feel tempted to give miss fairfax you must not run such risks liable as you have been to severe colds indeed you ought to be particularly careful especially at this time of year the spring i always think requires more than common care better wait an hour or two or even half a day for your letters than run the risk of bringing on your cough again now do not you feel that you had yes i am sure you are much too reasonable you look as if you would not do such a thing again,1,84.16,65.35,16.83,13.86,3.96,0,9.9,0,0,2.97,4.95,11.88,11.88,9.9,6.93,2.97,6.93
p00167_A,00167,A,so seldom that any negligence or blunder appears so seldom that a letter among the thousands that are constantly passing about the kingdom is even carried wrong and not one in a million i suppose actually lost and when one considers the variety of hands and of bad hands too that are to be deciphered it increases the wonder,1,88.14,67.8,10.17,1.69,1.69,0,0,0,0,8.47,10.17,10.17,6.78,16.95,11.86,1.69,10.17
p00168_A,00168,A,i have heard it asserted that the same sort of handwriting often prevails in a family and where the same master teaches it is natural enough but for that reason i should imagine the likeness must be chiefly confined to the females for boys have very little teaching after an early age and scramble into any hand they can get isabella and emma i think do write very much alike i have not always known their writing apart,1,73.08,57.69,12.82,7.69,5.13,0,0,0,2.56,5.13,7.69,8.97,10.26,7.69,6.41,1.28,3.85
p00169_A,00169,A,yes there is a likeness i know what you mean but emma s hand is the strongest,1,70.59,52.94,17.65,11.76,5.88,0,5.88,0,0,5.88,11.76,0,11.76,5.88,5.88,0,0
p00170_A,00170,A,isabella and emma both write beautifully and always did and so does poor mrs weston,1,73.33,60,0,0,0,0,0,0,0,0,0,0,13.33,20,26.67,0,6.67
p00171_A,00171,A,i do not admire it it is too small wants strength it is like a woman s writing,1,83.33,61.11,22.22,5.56,5.56,0,0,0,0,16.67,5.56,5.56,16.67,5.56,0,5.56,5.56
p00172_A,00172,A,he chose to say he was employed,1,85.71,57.14,28.57,28.57,0,0,0,28.57,0,0,0,14.29,14.29,0,0,0,0
p00173_A,00173,A,must i go first i really am ashamed of always leading the way,1,76.92,69.23,15.38,15.38,15.38,0,0,0,0,0,7.69,7.69,15.38,15.38,0,0,7.69
p00174_A,00174,A,read it read it it will give you pleasure only a few lines will not take you long read it to emma well he is coming you see good news i think well what do you say to it i always told you he would be here again soon did not i anne my dear did not i always tell you so and you would not believe me in town next week you see at the latest i dare say for she is as impatient as the black gentleman when any thing is to be done most likely they will be there to morrow or saturday as to her illness all nothing of course but it is an excellent thing to have frank among us again so near as town they will stay a good while when they do come and he will be half his time with us this is precisely what i wanted well pretty good news is not it have you finished it has emma read it all put it up put it up we will have a good talk about it some other time but it will not do now i shall only just mention the circumstance to the others in a common way,1,87.5,72.12,23.56,14.42,4.33,1.44,4.33,2.88,1.44,9.13,4.33,10.58,14.42,10.1,6.73,3.37,3.85
p00175_A,00175,A,difference no indeed i am not,1,83.33,83.33,16.67,16.67,16.67,0,0,0,0,0,0,0,16.67,16.67,0,33.33,0
p00176_A,00176,A,very well and as randalls i suppose is not likely to have less influence than heretofore it strikes me as a possible thing emma that henry and john may be sometimes in the way and if they are i only beg you to send them home,1,80.43,69.57,19.57,13.04,6.52,0,2.17,0,4.35,6.52,4.35,13.04,10.87,8.7,15.22,2.17,2.17
p00177_A,00177,A,but miss bates and miss fairfax we thought you were to bring them,1,69.23,53.85,23.08,23.08,0,7.69,7.69,0,7.69,0,0,7.69,7.69,0,15.38,0,0
p00178_A,00178,A,i will see that there are umbrellas sir miss bates must not be forgotten,1,71.43,57.14,14.29,7.14,7.14,0,0,0,0,7.14,0,0,28.57,7.14,0,7.14,0
p00179_A,00179,A,so very obliging of you no rain at all nothing to signify i do not care for myself quite thick shoes and jane declares well well this is brilliant indeed this is admirable excellently contrived upon my word nothing wanting could not have imagined it so well lighted up jane jane look did you ever see any thing oh mr weston you must really have had aladdin s lamp good mrs stokes would not know her own room again i saw her as i came in she was standing in the entrance said i but i had not time for more very well i thank you ma am i hope you are quite well very happy to hear it so afraid you might have a headache seeing you pass by so often and knowing how much trouble you must have delighted to hear it indeed ah dear mrs elton so obliged to you for the carriage excellent time jane and i quite ready did not keep the horses a moment most comfortable carriage oh and i am sure our thanks are due to you mrs weston on that score mrs elton had most kindly sent jane a note or we should have been but two such offers in one day never were such neighbours i said to my mother thank you my mother is remarkably well gone to mr woodhouse s i made her take her shawl for the evenings are not warm her large new shawl mrs dixon s wedding present so kind of her to think of my mother bought at weymouth you know mr dixon s choice there were three others jane says which they hesitated about some time colonel campbell rather preferred an olive my dear jane are you sure you did not wet your feet it was but a drop or two but i am so afraid but mr frank churchill was so extremely and there was a mat to step upon i shall never forget his extreme politeness oh mr frank churchill i must tell you my mother s spectacles have never been in fault since the rivet never came out again my mother often talks of your good nature does not she jane do not we often talk of mr frank churchill ah here s miss woodhouse dear miss woodhouse how do you do very well i thank you quite well this is meeting quite in fairy land such a transformation must not compliment i know that would be rude but upon my word miss woodhouse you do look how do you like jane s hair you are a judge she did it all herself quite wonderful how she does her hair no hairdresser from london i think could ah dr hughes i declare and mrs hughes must go and speak to dr and mrs hughes for a moment how do you do how do you do very well i thank you this is delightful is not it where s dear mr richard oh there he is don t disturb him much better employed talking to the young ladies how do you do mr richard i saw you the other day as you rode through the town mrs otway i protest and good mr otway and miss otway and miss caroline such a host of friends and mr george and mr arthur how do you do how do you all do quite well i am much obliged to you never better don t i hear another carriage who can this be very likely the worthy coles upon my word this is charming to be standing about among such friends and such a noble fire i am quite roasted no coffee i thank you for me never take coffee a little tea if you please sir by and bye no hurry oh here it comes every thing so good,1,72.4,59.07,16.9,13.8,5.58,0.47,5.12,2.33,0.16,3.1,3.26,7.6,11.16,10.54,5.58,3.57,3.26
