merge_id,speaker,addressees,text_merged,first_turn_index,last_turn_index,source_quoteIDs
312,Isabella,"['Emma', 'Mr. Woodhouse']",mr wingfield most strenuously recommended it sir or we should not have gone he recommended it for all the children but particularly for the weakness in little bella s throat both sea air and bathing,351,351,Q351
313,Mr. Woodhouse,"['Emma', 'Isabella']",ah my dear but perry had many doubts about the sea doing her any good and as to myself i have been long perfectly convinced though perhaps i never told you so before that the sea is very rarely of use to any body i am sure it almost killed me once,352,352,Q352
314,Emma,"['Isabella', 'Mr. Woodhouse']",come come i must beg you not to talk of the sea it makes me envious and miserable i who have never seen it south end is prohibited if you please my dear isabella i have not heard you make one inquiry about mr perry yet and he never forgets you,353,353,Q353
315,Isabella,"['Emma', 'Mr. Woodhouse']",oh good mr perry how is he sir,354,354,Q354
316,Mr. Woodhouse,"['Emma', 'Isabella']",why pretty well but not quite well poor perry is bilious and he has not time to take care of himself he tells me he has not time to take care of himself which is very sad but he is always wanted all round the country i suppose there is not a man in such practice anywhere but then there is not so clever a man any where,355,355,Q355
317,Isabella,"['Emma', 'Mr. Woodhouse']",and mrs perry and the children how are they do the children grow i have a great regard for mr perry i hope he will be calling soon he will be so pleased to see my little ones,356,356,Q356
318,Mr. Woodhouse,"['Emma', 'Isabella']",i hope he will be here to morrow for i have a question or two to ask him about myself of some consequence and my dear whenever he comes you had better let him look at little bella s throat,357,357,Q357
319,Isabella,"['Emma', 'Mr. Woodhouse']",oh my dear sir her throat is so much better that i have hardly any uneasiness about it either bathing has been of the greatest service to her or else it is to be attributed to an excellent embrocation of mr wingfield s which we have been applying at times ever since august,358,358,Q358
320,Mr. Woodhouse,"['Emma', 'Isabella']",it is not very likely my dear that bathing should have been of use to her and if i had known you were wanting an embrocation i would have spoken to,359,359,Q359
321,Emma,"['Isabella', 'Mr. Woodhouse']",you seem to me to have forgotten mrs and miss bates i have not heard one inquiry after them,360,360,Q360
322,Isabella,"['Emma', 'Mr. Woodhouse']",oh the good bateses i am quite ashamed of myself but you mention them in most of your letters i hope they are quite well good old mrs bates i will call upon her to morrow and take my children they are always so pleased to see my children and that excellent miss bates such thorough worthy people how are they sir,361,361,Q361
323,Mr. Woodhouse,"['Emma', 'Isabella']",why pretty well my dear upon the whole but poor mrs bates had a bad cold about a month ago,362,362,Q362
324,Isabella,"['Emma', 'Mr. Woodhouse']",how sorry i am but colds were never so prevalent as they have been this autumn mr wingfield told me that he has never known them more general or heavy except when it has been quite an influenza,363,363,Q363
325,Mr. Woodhouse,"['Emma', 'Isabella']",that has been a good deal the case my dear but not to the degree you mention perry says that colds have been very general but not so heavy as he has very often known them in november perry does not call it altogether a sickly season,364,364,Q364
326,Isabella,"['Emma', 'Mr. Woodhouse']",no i do not know that mr wingfield considers it very sickly except,365,365,Q365
327,Mr. Woodhouse,"['Emma', 'Isabella']",ah my poor dear child the truth is that in london it is always a sickly season nobody is healthy in london nobody can be it is a dreadful thing to have you forced to live there so far off and the air so bad,366,366,Q366
328,Isabella,"['Emma', 'Mr. Woodhouse']",no indeed we are not at all in a bad air our part of london is very superior to most others you must not confound us with london in general my dear sir the neighbourhood of brunswick square is very different from almost all the rest we are so very airy i should be unwilling i own to live in any other part of the town there is hardly any other that i could be satisfied to have my children in but we are so remarkably airy mr wingfield thinks the vicinity of brunswick square decidedly the most favourable as to air,367,367,Q367
329,Mr. Woodhouse,"['Emma', 'Isabella']",ah my dear it is not like hartfield you make the best of it but after you have been a week at hartfield you are all of you different creatures you do not look like the same now i cannot say that i think you are any of you looking well at present,368,368,Q368
330,Isabella,"['Emma', 'Mr. Woodhouse']",i am sorry to hear you say so sir but i assure you excepting those little nervous head aches and palpitations which i am never entirely free from anywhere i am quite well myself and if the children were rather pale before they went to bed it was only because they were a little more tired than usual from their journey and the happiness of coming i hope you will think better of their looks to morrow for i assure you mr wingfield told me that he did not believe he had ever sent us off altogether in such good case i trust at least that you do not think mr knightley looking ill,369,369,Q369
331,Mr. Woodhouse,"['Emma', 'Isabella']",middling my dear i cannot compliment you i think mr john knightley very far from looking well,370,370,Q370
332,Mr. John Knightley,"['Emma', 'Isabella', 'Mr. Knightley', 'Mr. Woodhouse']",what is the matter sir did you speak to me,371,371,Q371
333,Isabella,"['Emma', 'Mr. John Knightley', 'Mr. Knightley', 'Mr. Woodhouse']",i am sorry to find my love that my father does not think you looking well but i hope it is only from being a little fatigued i could have wished however as you know that you had seen mr wingfield before you left home,372,372,Q372
334,Mr. John Knightley,"['Emma', 'Isabella', 'Mr. Knightley', 'Mr. Woodhouse']",my dear isabella pray do not concern yourself about my looks be satisfied with doctoring and coddling yourself and the children and let me look as i chuse,373,373,Q373
335,Emma,"['Isabella', 'Mr. John Knightley', 'Mr. Knightley', 'Mr. Woodhouse']",i did not thoroughly understand what you were telling your brother about your friend mr graham s intending to have a bailiff from scotland to look after his new estate what will it answer will not the old prejudice be too strong,374,374,Q374
336,Isabella,"['Emma', 'Mr. John Knightley', 'Mr. Knightley', 'Mr. Woodhouse']",that sweet amiable jane fairfax it is so long since i have seen her except now and then for a moment accidentally in town what happiness it must be to her good old grandmother and excellent aunt when she comes to visit them i always regret excessively on dear emma s account that she cannot be more at highbury but now their daughter is married i suppose colonel and mrs campbell will not be able to part with her at all she would be such a delightful companion for emma,375,375,Q375
337,Mr. Woodhouse,"['Emma', 'Isabella', 'Mr. John Knightley', 'Mr. Knightley']",our little friend harriet smith however is just such another pretty kind of young person you will like harriet emma could not have a better companion than harriet,376,376,Q376
338,Isabella,"['Emma', 'Mr. John Knightley', 'Mr. Knightley', 'Mr. Woodhouse']",i am most happy to hear it but only jane fairfax one knows to be so very accomplished and superior and exactly emma s age,377,377,Q377
339,Mr. Woodhouse,"['Emma', 'Isabella', 'Mr. John Knightley', 'Mr. Knightley']",ah i shall always be very sorry that you went to the sea this autumn instead of coming here,378,379,"Q378,Q379"
340,Isabella,"['Emma', 'Mr. John Knightley', 'Mr. Knightley', 'Mr. Woodhouse']",but why should you be sorry sir i assure you it did the children a great deal of good,380,380,Q380
341,Mr. Woodhouse,"['Emma', 'Isabella', 'Mr. John Knightley', 'Mr. Knightley']",and moreover if you must go to the sea it had better not have been to south end south end is an unhealthy place perry was surprized to hear you had fixed upon south end,381,381,Q381
342,Isabella,"['Emma', 'Mr. John Knightley', 'Mr. Knightley', 'Mr. Woodhouse']",i know there is such an idea with many people but indeed it is quite a mistake sir we all had our health perfectly well there never found the least inconvenience from the mud and mr wingfield says it is entirely a mistake to suppose the place unhealthy and i am sure he may be depended on for he thoroughly understands the nature of the air and his own brother and family have been there repeatedly,382,382,Q382
343,Mr. Woodhouse,"['Emma', 'Isabella', 'Mr. John Knightley', 'Mr. Knightley']",you should have gone to cromer my dear if you went anywhere perry was a week at cromer once and he holds it to be the best of all the sea bathing places a fine open sea he says and very pure air and by what i understand you might have had lodgings there quite away from the sea a quarter of a mile off very comfortable you should have consulted perry,383,383,Q383
344,Isabella,"['Emma', 'Mr. John Knightley', 'Mr. Knightley', 'Mr. Woodhouse']",but my dear sir the difference of the journey only consider how great it would have been an hundred miles perhaps instead of forty,384,384,Q384
345,Mr. Woodhouse,"['Emma', 'Isabella', 'Mr. John Knightley', 'Mr. Knightley']",ah my dear as perry says where health is at stake nothing else should be considered and if one is to travel there is not much to chuse between forty miles and an hundred better not move at all better stay in london altogether than travel forty miles to get into a worse air this is just what perry said it seemed to him a very ill judged measure,385,385,Q385
346,Mr. John Knightley,"['Emma', 'Isabella', 'Mr. Knightley', 'Mr. Woodhouse']",mr perry would do as well to keep his opinion till it is asked for why does he make it any business of his to wonder at what i do at my taking my family to one part of the coast or another i may be allowed i hope the use of my judgment as well as mr perry i want his directions no more than his drugs if mr perry can tell me how to convey a wife and five children a distance of an hundred and thirty miles with no greater expense or inconvenience than a distance of forty i should be as willing to prefer cromer to south end as he could himself,386,387,"Q386,Q387"
347,Mr. Knightley,"['Emma', 'Isabella', 'Mr. John Knightley', 'Mr. Woodhouse']",true true very true that s a consideration indeed but john as to what i was telling you of my idea of moving the path to langham of turning it more to the right that it may not cut through the home meadows i cannot conceive any difficulty i should not attempt it if it were to be the means of inconvenience to the highbury people but if you call to mind exactly the present line of the path the only way of proving it however will be to turn to our maps i shall see you at the abbey to morrow morning i hope and then we will look them over and you shall give me your opinion,388,388,Q388
348,Mr. Elton,"['Emma', 'Mr. John Knightley']",a sore throat i hope not infectious i hope not of a putrid infectious sort has perry seen her indeed you should take care of yourself as well as of your friend let me entreat you to run no risks why does not perry see her,389,389,Q389
349,Emma,"['Mr. Elton', 'Mr. John Knightley']",it is so cold so very cold and looks and feels so very much like snow that if it were to any other place or with any other party i should really try not to go out to day and dissuade my father from venturing but as he has made up his mind and does not seem to feel the cold himself i do not like to interfere as i know it would be so great a disappointment to mr and mrs weston but upon my word mr elton in your case i should certainly excuse myself you appear to me a little hoarse already and when you consider what demand of voice and what fatigues to morrow will bring i think it would be no more than common prudence to stay at home and take care of yourself to night,390,390,Q390
350,Mr. Elton,"['Emma', 'Mr. John Knightley']",very cold certainly very cold,391,391,Q391
351,Emma,"['Mr. Elton', 'Mr. John Knightley']",you do quite right we will make your apologies to mr and mrs weston,392,392,Q392
352,Emma,['Emma'],well this is most strange after i had got him off so well to chuse to go into company and leave harriet ill behind most strange indeed but there is i believe in many men especially single men such an inclination such a passion for dining out a dinner engagement is so high in the class of their pleasures their employments their dignities almost their duties that any thing gives way to it and this must be the case with mr elton a most valuable amiable pleasing young man undoubtedly and very much in love with harriet but still he cannot refuse an invitation he must dine out wherever he is asked what a strange thing love is he can see ready wit in harriet but will not dine alone for her,393,393,Q393
353,Mr. John Knightley,['Emma'],i never in my life saw a man more intent on being agreeable than mr elton it is downright labour to him where ladies are concerned with men he can be rational and unaffected but when he has ladies to please every feature works,394,394,Q394
354,Emma,['Mr. John Knightley'],mr elton s manners are not perfect but where there is a wish to please one ought to overlook and one does overlook a great deal where a man does his best with only moderate powers he will have the advantage over negligent superiority there is such perfect good temper and good will in mr elton as one cannot but value,395,395,Q395
355,Mr. John Knightley,['Emma'],yes he seems to have a great deal of good will towards you,396,396,Q396
356,Emma,['Mr. John Knightley'],me are you imagining me to be mr elton s object,397,397,Q397
357,Mr. John Knightley,['Emma'],such an imagination has crossed me i own emma and if it never occurred to you before you may as well take it into consideration now,398,398,Q398
358,Emma,['Mr. John Knightley'],mr elton in love with me what an idea,399,399,Q399
359,Mr. John Knightley,['Emma'],i do not say it is so but you will do well to consider whether it is so or not and to regulate your behaviour accordingly i think your manners to him encouraging i speak as a friend emma you had better look about you and ascertain what you do and what you mean to do,400,400,Q400
360,Emma,['Mr. John Knightley'],i thank you but i assure you you are quite mistaken mr elton and i are very good friends and nothing more,401,401,Q401
361,Mr. John Knightley,['Emma'],a man must have a very good opinion of himself when he asks people to leave their own fireside and encounter such a day as this for the sake of coming to see him he must think himself a most agreeable fellow i could not do such a thing it is the greatest absurdity actually snowing at this moment the folly of not allowing people to be comfortable at home and the folly of people s not staying comfortably at home when they can if we were obliged to go out such an evening as this by any call of duty or business what a hardship we should deem it and here are we probably with rather thinner clothing than usual setting forward voluntarily without excuse in defiance of the voice of nature which tells man in every thing given to his view or his feelings to stay at home himself and keep all under shelter that he can here are we setting forward to spend five dull hours in another man s house with nothing to say or to hear that was not said and heard yesterday and may not be said and heard again to morrow going in dismal weather to return probably in worse four horses and four servants taken out for nothing but to convey five idle shivering creatures into colder rooms and worse company than they might have had at home,402,402,Q402
362,Emma,"['Mr. Elton', 'Mr. John Knightley']",my report from mrs goddard s was not so pleasant as i had hoped not better was my answer,403,403,Q403
363,Mr. Elton,"['Emma', 'Mr. John Knightley']",oh no i am grieved to find i was on the point of telling you that when i called at mrs goddard s door which i did the very last thing before i returned to dress i was told that miss smith was not better by no means better rather worse very much grieved and concerned i had flattered myself that she must be better after such a cordial as i knew had been given her in the morning,404,404,Q404
364,Emma,"['Mr. Elton', 'Mr. John Knightley']",my visit was of use to the nervous part of her complaint i hope but not even i can charm away a sore throat it is a most severe cold indeed mr perry has been with her as you probably heard,405,405,Q405
365,Mr. Elton,"['Emma', 'Mr. John Knightley']",yes i imagined that is i did not,406,406,Q406
366,Emma,"['Mr. Elton', 'Mr. John Knightley']",he has been used to her in these complaints and i hope to morrow morning will bring us both a more comfortable report but it is impossible not to feel uneasiness such a sad loss to our party to day,407,407,Q407
367,Mr. Elton,"['Emma', 'Mr. John Knightley']",dreadful exactly so indeed she will be missed every moment what an excellent device the use of a sheepskin for carriages how very comfortable they make it impossible to feel cold with such precautions the contrivances of modern days indeed have rendered a gentleman s carriage perfectly complete one is so fenced and guarded from the weather that not a breath of air can find its way unpermitted weather becomes absolutely of no consequence it is a very cold afternoon but in this carriage we know nothing of the matter ha snows a little i see,408,409,"Q408,Q409"
368,Mr. John Knightley,"['Emma', 'Mr. Elton']",yes and i think we shall have a good deal of it,410,410,Q410
369,Mr. Elton,"['Emma', 'Mr. John Knightley']",christmas weather quite seasonable and extremely fortunate we may think ourselves that it did not begin yesterday and prevent this day s party which it might very possibly have done for mr woodhouse would hardly have ventured had there been much snow on the ground but now it is of no consequence this is quite the season indeed for friendly meetings at christmas every body invites their friends about them and people think little of even the worst weather i was snowed up at a friend s house once for a week nothing could be pleasanter i went for only one night and could not get away till that very day se nnight,411,411,Q411
370,Mr. John Knightley,"['Emma', 'Mr. Elton']",i cannot wish to be snowed up a week at randalls,412,412,Q412
371,Mr. Elton,"['Emma', 'Mr. John Knightley']",we are sure of excellent fires and every thing in the greatest comfort charming people mr and mrs weston mrs weston indeed is much beyond praise and he is exactly what one values so hospitable and so fond of society it will be a small party but where small parties are select they are perhaps the most agreeable of any mr weston s dining room does not accommodate more than ten comfortably and for my part i would rather under such circumstances fall short by two than exceed by two i think you will agree with me i think i shall certainly have your approbation though mr knightley perhaps from being used to the large parties of london may not quite enter into our feelings,413,413,Q413
372,Mr. John Knightley,"['Emma', 'Mr. Elton']",i know nothing of the large parties of london sir i never dine with any body,414,414,Q414
373,Mr. Elton,"['Emma', 'Mr. John Knightley']",indeed i had no idea that the law had been so great a slavery well sir the time must come when you will be paid for all this when you will have little labour and great enjoyment,415,416,"Q415,Q416"
374,Mr. John Knightley,"['Emma', 'Mr. Elton']",my first enjoyment will be to find myself safe at hartfield again,417,417,Q417
375,Emma,[],can it really be as my brother imagined can it be possible for this man to be beginning to transfer his affections from harriet to me absurd and insufferable,418,418,Q418
376,Mr. Weston,"['Emma', 'Isabella', 'Mr. Elton', 'Mr. John Knightley', 'Mr. Knightley', 'Mr. Woodhouse', 'Mrs. Weston']",my son frank my son,419,419,Q419
377,Mr. Weston,['Emma'],we want only two more to be just the right number i should like to see two more here your pretty little friend miss smith and my son and then i should say we were quite complete i believe you did not hear me telling the others in the drawing room that we are expecting frank i had a letter from him this morning and he will be with us within a fortnight he has been wanting to come to us ever since september every letter has been full of it but he cannot command his own time he has those to please who must be pleased and who between ourselves are sometimes to be pleased only by a good many sacrifices but now i have no doubt of seeing him here about the second week in january,420,421,"Q420,Q421"
378,Emma,['Mr. Weston'],what a very great pleasure it will be to you and mrs weston is so anxious to be acquainted with him that she must be almost as happy as yourself,422,422,Q422
379,Mr. Weston,['Emma'],yes she would be but that she thinks there will be another put off she does not depend upon his coming so much as i do but she does not know the parties so well as i do the case you see is but this is quite between ourselves i did not mention a syllable of it in the other room there are secrets in all families you know the case is that a party of friends are invited to pay a visit at enscombe in january and that frank s coming depends upon their being put off if they are not put off he cannot stir but i know they will because it is a family that a certain lady of some consequence at enscombe has a particular dislike to and though it is thought necessary to invite them once in two or three years they always are put off when it comes to the point i have not the smallest doubt of the issue i am as confident of seeing frank here before the middle of january as i am of being here myself but your good friend there has so few vagaries herself and has been so little used to them at hartfield that she cannot calculate on their effects as i have been long in the practice of doing,423,424,"Q423,Q424"
380,Emma,['Mr. Weston'],i am sorry there should be any thing like doubt in the case but am disposed to side with you mr weston if you think he will come i shall think so too for you know enscombe,425,425,Q425
381,Mr. Weston,['Emma'],yes i have some right to that knowledge though i have never been at the place in my life she is an odd woman but i never allow myself to speak ill of her on frank s account for i do believe her to be very fond of him i used to think she was not capable of being fond of any body except herself but she has always been kind to him in her way allowing for little whims and caprices and expecting every thing to be as she likes and it is no small credit in my opinion to him that he should excite such an affection for though i would not say it to any body else she has no more heart than a stone to people in general and the devil of a temper,426,426,Q426
382,Mrs. Weston,['Emma'],for i cannot depend upon his coming i cannot be so sanguine as mr weston i am very much afraid that it will all end in nothing mr weston i dare say has been telling you exactly how the matter stands,427,427,Q427
383,Emma,['Mrs. Weston'],yes it seems to depend upon nothing but the ill humour of mrs churchill which i imagine to be the most certain thing in the world,428,428,Q428
384,Mrs. Weston,['Emma'],my emma what is the certainty of caprice,429,429,Q429
385,Mrs. Weston,"['Emma', 'Isabella']",you must know my dear mrs knightley that we are by no means so sure of seeing mr frank churchill in my opinion as his father thinks it depends entirely upon his aunt s spirits and pleasure in short upon her temper to you to my two daughters i may venture on the truth mrs churchill rules at enscombe and is a very odd tempered woman and his coming now depends upon her being willing to spare him,430,430,Q430
386,Isabella,"['Emma', 'Mrs. Weston']",oh mrs churchill every body knows mrs churchill and i am sure i never think of that poor young man without the greatest compassion to be constantly living with an ill tempered person must be dreadful it is what we happily have never known any thing of but it must be a life of misery what a blessing that she never had any children poor little creatures how unhappy she would have made them,431,431,Q431
387,Emma,['Mrs. Weston'],and so you do not consider this visit from your son as by any means certain i am sorry for it the introduction must be unpleasant whenever it takes place and the sooner it could be over the better,432,432,Q432
388,Mrs. Weston,['Emma'],yes and every delay makes one more apprehensive of other delays even if this family the braithwaites are put off i am still afraid that some excuse may be found for disappointing us i cannot bear to imagine any reluctance on his side but i am sure there is a great wish on the churchills to keep him to themselves there is jealousy they are jealous even of his regard for his father in short i can feel no dependence on his coming and i wish mr weston were less sanguine,433,433,Q433
389,Emma,['Mrs. Weston'],he ought to come if he could stay only a couple of days he ought to come and one can hardly conceive a young man s not having it in his power to do as much as that a young woman if she fall into bad hands may be teased and kept at a distance from those she wants to be with but one cannot comprehend a young man s being under such restraint as not to be able to spend a week with his father if he likes it,434,434,Q434
390,Mrs. Weston,['Emma'],one ought to be at enscombe and know the ways of the family before one decides upon what he can do one ought to use the same caution perhaps in judging of the conduct of any one individual of any one family but enscombe i believe certainly must not be judged by general rules she is so very unreasonable and every thing gives way to her,435,435,Q435
391,Emma,['Mrs. Weston'],but she is so fond of the nephew he is so very great a favourite now according to my idea of mrs churchill it would be most natural that while she makes no sacrifice for the comfort of the husband to whom she owes every thing while she exercises incessant caprice towards him she should frequently be governed by the nephew to whom she owes nothing at all,436,436,Q436
392,Mrs. Weston,['Emma'],my dearest emma do not pretend with your sweet temper to understand a bad one or to lay down rules for it you must let it go its own way i have no doubt of his having at times considerable influence but it may be perfectly impossible for him to know beforehand when it will be,437,437,Q437
393,Emma,['Mrs. Weston'],i shall not be satisfied unless he comes,438,438,Q438
394,Mrs. Weston,['Emma'],he may have a great deal of influence on some points and on others very little and among those on which she is beyond his reach it is but too likely may be this very circumstance of his coming away from them to visit us,439,439,Q439
395,Mr. Elton,"['Emma', 'Mrs. Weston']",so scrupulous for others and yet so careless for herself she wanted me to nurse my cold by staying at home to day and yet will not promise to avoid the danger of catching an ulcerated sore throat herself is this fair mrs weston judge between us have not i some right to complain i am sure of your kind support and aid,440,440,Q440
396,Mr. John Knightley,"['Emma', 'Isabella', 'Mr. Elton', 'Mr. Knightley', 'Mr. Weston', 'Mr. Woodhouse', 'Mrs. Weston']",this will prove a spirited beginning of your winter engagements sir something new for your coachman and horses to be making their way through a storm of snow,441,441,Q441
397,Mr. John Knightley,"['Emma', 'Isabella', 'Mr. Elton', 'Mr. Weston', 'Mr. Woodhouse', 'Mrs. Weston']",i admired your resolution very much sir in venturing out in such weather for of course you saw there would be snow very soon every body must have seen the snow coming on i admired your spirit and i dare say we shall get home very well another hour or two s snow can hardly make the road impassable and we are two carriages if one is blown over in the bleak part of the common field there will be the other at hand i dare say we shall be all safe at hartfield before midnight,442,442,Q442
398,Mr. Woodhouse,"['Emma', 'Isabella', 'Mr. John Knightley', 'Mr. Weston', 'Mrs. Weston']",what is to be done my dear emma what is to be done,443,443,Q443
399,Isabella,"['Emma', 'Mr. Elton', 'Mr. John Knightley', 'Mr. Weston', 'Mr. Woodhouse', 'Mrs. Weston']",you had better order the carriage directly my love i dare say we shall be able to get along if we set off directly and if we do come to any thing very bad i can get out and walk i am not at all afraid i should not mind walking half the way i could change my shoes you know the moment i got home and it is not the sort of thing that gives me cold,444,444,Q444
400,Mr. John Knightley,"['Emma', 'Isabella', 'Mr. Elton', 'Mr. Weston', 'Mr. Woodhouse', 'Mrs. Weston']",indeed then my dear isabella it is the most extraordinary sort of thing in the world for in general every thing does give you cold walk home you are prettily shod for walking home i dare say it will be bad enough for the horses,445,445,Q445
401,Mr. Knightley,['Emma'],your father will not be easy why do not you go,446,446,Q446
402,Emma,['Mr. Knightley'],i am ready if the others are,447,447,Q447
403,Mr. Knightley,['Emma'],shall i ring the bell,448,448,Q448
404,Emma,['Mr. Knightley'],yes do,449,449,Q449
405,Emma,['Mr. Elton'],i am very much astonished mr elton this to me you forget yourself you take me for my friend any message to miss smith i shall be happy to deliver but no more of this to me if you please,450,450,Q450
406,Mr. Elton,['Emma'],miss smith message to miss smith what could she possibly mean,451,451,Q451
407,Emma,['Mr. Elton'],mr elton this is the most extraordinary conduct and i can account for it only in one way you are not yourself or you could not speak either to me or of harriet in such a manner command yourself enough to say no more and i will endeavour to forget it it is impossible for me to doubt any longer you have made yourself too clear mr elton my astonishment is much beyond any thing i can express after such behaviour as i have witnessed during the last month to miss smith such attentions as i have been in the daily habit of observing to be addressing me in this manner this is an unsteadiness of character indeed which i had not supposed possible believe me sir i am far very far from gratified in being the object of such professions,452,453,"Q452,Q453"
408,Mr. Elton,['Emma'],good heaven what can be the meaning of this miss smith i never thought of miss smith in the whole course of my existence never paid her any attentions but as your friend never cared whether she were dead or alive but as your friend if she has fancied otherwise her own wishes have misled her and i am very sorry extremely sorry but miss smith indeed oh miss woodhouse who can think of miss smith when miss woodhouse is near no upon my honour there is no unsteadiness of character i have thought only of you i protest against having paid the smallest attention to any one else every thing that i have said or done for many weeks past has been with the sole view of marking my adoration of yourself you cannot really seriously doubt it no i am sure you have seen and understood me charming miss woodhouse allow me to interpret this interesting silence it confesses that you have long understood me,454,455,"Q454,Q455"
409,Emma,['Mr. Elton'],no sir it confesses no such thing so far from having long understood you i have been in a most complete error with respect to your views till this moment as to myself i am very sorry that you should have been giving way to any feelings nothing could be farther from my wishes your attachment to my friend harriet your pursuit of her pursuit it appeared gave me great pleasure and i have been very earnestly wishing you success but had i supposed that she were not your attraction to hartfield i should certainly have thought you judged ill in making your visits so frequent am i to believe that you have never sought to recommend yourself particularly to miss smith that you have never thought seriously of her,456,456,Q456
410,Mr. Elton,['Emma'],never madam never i assure you i think seriously of miss smith miss smith is a very good sort of girl and i should be happy to see her respectably settled i wish her extremely well and no doubt there are men who might not object to every body has their level but as for myself i am not i think quite so much at a loss i need not so totally despair of an equal alliance as to be addressing myself to miss smith no madam my visits to hartfield have been for yourself only and the encouragement i received,457,457,Q457
411,Emma,['Mr. Elton'],encouragement i give you encouragement sir you have been entirely mistaken in supposing it i have seen you only as the admirer of my friend in no other light could you have been more to me than a common acquaintance i am exceedingly sorry but it is well that the mistake ends where it does had the same behaviour continued miss smith might have been led into a misconception of your views not being aware probably any more than myself of the very great inequality which you are so sensible of but as it is the disappointment is single and i trust will not be lasting i have no thoughts of matrimony at present,458,458,Q458
412,Emma,[],if i had not persuaded harriet into liking the man i could have borne any thing he might have doubled his presumption to me but poor harriet here have i actually talked poor harriet into being very much attached to this man she might never have thought of him but for me and certainly never would have thought of him with hope if i had not assured her of his attachment for she is as modest and humble as i used to think him oh that i had been satisfied with persuading her not to accept young martin there i was quite right that was well done of me but there i should have stopped and left the rest to time and chance i was introducing her into good company and giving her the opportunity of pleasing some one worth having i ought not to have attempted more but now poor girl her peace is cut up for some time i have been but half a friend to her and if she were not to feel this disappointment so very much i am sure i have not an idea of any body else who would be at all desirable for her william coxe oh no i could not endure william coxe a pert young lawyer,459,460,"Q459,Q460"
413,Mr. Woodhouse,['Mr. Knightley'],ah mr knightley why do not you stay at home like poor mr elton,461,461,Q461
414,Mr. Knightley,['Emma'],the churchills are very likely in fault but i dare say he might come if he would,462,462,Q462
415,Emma,['Mr. Knightley'],i do not know why you should say so he wishes exceedingly to come but his uncle and aunt will not spare him,463,463,Q463
416,Mr. Knightley,['Emma'],i cannot believe that he has not the power of coming if he made a point of it it is too unlikely for me to believe it without proof,464,464,Q464
417,Emma,['Mr. Knightley'],how odd you are what has mr frank churchill done to make you suppose him such an unnatural creature,465,465,Q465
418,Mr. Knightley,['Emma'],i am not supposing him at all an unnatural creature in suspecting that he may have learnt to be above his connexions and to care very little for any thing but his own pleasure from living with those who have always set him the example of it it is a great deal more natural than one could wish that a young man brought up by those who are proud luxurious and selfish should be proud luxurious and selfish too if frank churchill had wanted to see his father he would have contrived it between september and january a man at his age what is he three or four and twenty cannot be without the means of doing as much as that it is impossible,466,466,Q466
419,Emma,['Mr. Knightley'],that s easily said and easily felt by you who have always been your own master you are the worst judge in the world mr knightley of the difficulties of dependence you do not know what it is to have tempers to manage,467,467,Q467
420,Mr. Knightley,['Emma'],it is not to be conceived that a man of three or four and twenty should not have liberty of mind or limb to that amount he cannot want money he cannot want leisure we know on the contrary that he has so much of both that he is glad to get rid of them at the idlest haunts in the kingdom we hear of him for ever at some watering place or other a little while ago he was at weymouth this proves that he can leave the churchills,468,468,Q468
421,Emma,['Mr. Knightley'],yes sometimes he can,469,469,Q469
422,Mr. Knightley,['Emma'],and those times are whenever he thinks it worth his while whenever there is any temptation of pleasure,470,470,Q470
423,Emma,['Mr. Knightley'],it is very unfair to judge of any body s conduct without an intimate knowledge of their situation nobody who has not been in the interior of a family can say what the difficulties of any individual of that family may be we ought to be acquainted with enscombe and with mrs churchill s temper before we pretend to decide upon what her nephew can do he may at times be able to do a great deal more than he can at others,471,471,Q471
424,Mr. Knightley,['Emma'],there is one thing emma which a man can always do if he chuses and that is his duty not by manoeuvring and finessing but by vigour and resolution it is frank churchill s duty to pay this attention to his father he knows it to be so by his promises and messages but if he wished to do it it might be done a man who felt rightly would say at once simply and resolutely to mrs churchill every sacrifice of mere pleasure you will always find me ready to make to your convenience but i must go and see my father immediately i know he would be hurt by my failing in such a mark of respect to him on the present occasion i shall therefore set off to morrow if he would say so to her at once in the tone of decision becoming a man there would be no opposition made to his going,472,472,Q472
425,Emma,['Mr. Knightley'],no but perhaps there might be some made to his coming back again such language for a young man entirely dependent to use nobody but you mr knightley would imagine it possible but you have not an idea of what is requisite in situations directly opposite to your own mr frank churchill to be making such a speech as that to the uncle and aunt who have brought him up and are to provide for him standing up in the middle of the room i suppose and speaking as loud as he could how can you imagine such conduct practicable,473,473,Q473
426,Mr. Knightley,['Emma'],depend upon it emma a sensible man would find no difficulty in it he would feel himself in the right and the declaration made of course as a man of sense would make it in a proper manner would do him more good raise him higher fix his interest stronger with the people he depended on than all that a line of shifts and expedients can ever do respect would be added to affection they would feel that they could trust him that the nephew who had done rightly by his father would do rightly by them for they know as well as he does as well as all the world must know that he ought to pay this visit to his father and while meanly exerting their power to delay it are in their hearts not thinking the better of him for submitting to their whims respect for right conduct is felt by every body if he would act in this sort of manner on principle consistently regularly their little minds would bend to his,474,474,Q474
