A,B,i_text,j_text,article_i_count,article_j_count,article_i_present,article_j_present,auxverb_i_count,auxverb_j_count,auxverb_i_present,auxverb_j_present,conj_i_count,conj_j_count,conj_i_present,conj_j_present,adverb_i_count,adverb_j_count,adverb_i_present,adverb_j_present,ipron_i_count,ipron_j_count,ipron_i_present,ipron_j_present,negate_i_count,negate_j_count,negate_i_present,negate_j_present,ppron_i_count,ppron_j_count,ppron_i_present,ppron_j_present,prep_i_count,prep_j_count,prep_i_present,prep_j_present,quant_i_count,quant_j_count,quant_i_present,quant_j_present,i_tokens,j_tokens,i_merge_id,j_merge_id,i_addressees,A_gender,A_category,B_gender,B_category
Mrs. Norris,Edmund,that is a very foolish trick fanny to be idling away all the evening upon a sofa why cannot you come and sit here and employ yourself as we do if you have no work of your own i can supply you from the poor basket there is all the new calico that was bought last week not touched yet i am sure i almost broke my back by cutting it out you should learn to think of other people and take my word for it it is a shocking trick for a young person to be always lolling upon a sofa,fanny i am sure you have the headache i can hardly believe you i know your looks too well how long have you had it,8,1,1,1,9,3,1,1,10,1,1,1,5,4,1,1,5,1,1,1,2,0,1,0,15,8,1,1,6,0,1,0,0,0,0,0,103,25,197,199,Edmund; Fanny Price; Julia Bertram; Lady Bertram; Maria Bertram,F,intermediate,M,major
Julia Bertram,Fanny Price,i must say ma am that fanny is as little upon the sofa as anybody in the house,since a little before dinner it is nothing but the heat,2,2,1,1,3,1,1,1,1,2,1,1,1,0,1,0,2,2,1,1,0,0,0,0,1,1,1,1,2,1,1,1,1,1,1,1,18,11,198,200,Edmund; Fanny Price; Lady Bertram; Maria Bertram; Mrs. Norris,F,intermediate,F,major
Fanny Price,Mrs. Norris,since a little before dinner it is nothing but the heat,go out to be sure she did would you have her stay within such a fine day as this were not we all out even your mother was out to day for above an hour,2,2,1,1,1,4,1,1,2,1,1,1,0,2,0,1,2,3,1,1,0,1,0,1,1,5,1,1,1,5,1,1,1,0,1,0,11,35,200,202,Edmund; Julia Bertram; Lady Bertram; Maria Bertram; Mrs. Norris,F,major,F,intermediate
Edmund,Lady Bertram,did you go out in the heat,yes indeed edmund i was out above an hour i sat three quarters of an hour in the flower garden while fanny cut the roses and very pleasant it was i assure you but very hot it was shady enough in the alcove but i declare i quite dreaded the coming home again,1,6,1,1,1,3,1,1,0,4,0,1,0,7,0,1,0,2,0,1,0,0,0,0,1,8,1,1,2,4,1,1,0,0,0,0,7,53,201,203,Fanny Price; Julia Bertram; Lady Bertram; Maria Bertram; Mrs. Norris,M,major,F,intermediate
Mrs. Norris,Edmund,go out to be sure she did would you have her stay within such a fine day as this were not we all out even your mother was out to day for above an hour,fanny has been cutting roses has she,2,0,1,0,4,2,1,1,1,0,1,0,2,0,1,0,3,1,1,1,1,0,1,0,5,1,1,1,5,0,1,0,0,0,0,0,35,7,202,204,Edmund; Fanny Price; Julia Bertram; Lady Bertram; Maria Bertram,F,intermediate,M,major
Edmund,Mrs. Norris,fanny has been cutting roses has she,there was no help for it certainly but i question whether her headache might not be caught then sister there is nothing so likely to give it as standing and stooping in a hot sun but i dare say it will be well to morrow suppose you let her have your aromatic vinegar i always forget to have mine filled,0,1,0,1,2,4,1,1,0,4,0,1,0,5,0,1,1,6,1,1,0,1,0,1,1,11,1,1,0,4,0,1,0,1,0,1,7,60,204,206,Fanny Price; Julia Bertram; Lady Bertram; Maria Bertram; Mrs. Norris,M,major,F,intermediate
Mrs. Norris,Edmund,there was no help for it certainly but i question whether her headache might not be caught then sister there is nothing so likely to give it as standing and stooping in a hot sun but i dare say it will be well to morrow suppose you let her have your aromatic vinegar i always forget to have mine filled,what has she been walking as well as cutting roses walking across the hot park to your house and doing it twice ma am no wonder her head aches,1,1,1,1,4,3,1,1,4,1,1,1,5,3,1,1,6,3,1,1,1,0,1,0,11,4,1,1,4,3,1,1,1,0,1,0,60,29,206,208,Edmund; Fanny Price; Julia Bertram; Lady Bertram; Maria Bertram,F,intermediate,M,major
Mrs. Rushworth,Lady Bertram,the loss of her ladyship s company would be a great drawback and she should have been extremely happy to have seen the young lady too miss price who had never been at sotherton yet and it was a pity she should not see the place,oh no i cannot do without fanny,5,0,1,0,10,1,1,1,2,0,1,0,4,0,1,0,4,0,1,0,2,1,1,1,4,1,1,1,2,1,1,1,0,0,0,0,46,8,218,220,Lady Bertram; Mary Crawford; Mrs. Grant; Mrs. Norris,F,minor,F,intermediate
Edmund,Maria Bertram,but why is it necessary that crawford s carriage or his only should be employed why is no use to be made of my mother s chaise i could not when the scheme was first mentioned the other day understand why a visit from the family were not to be made in the carriage of the family,besides i know that mr crawford depends upon taking us after what passed at first he would claim it as a promise,6,1,1,1,9,1,1,1,7,3,1,1,2,2,1,1,2,2,1,1,2,0,1,0,4,4,1,1,4,2,1,1,0,0,0,0,57,22,221,223,Julia Bertram; Lady Bertram; Maria Bertram; Mrs. Norris,M,major,F,intermediate
Julia Bertram,Mrs. Norris,what go boxed up three in a postchaise in this weather when we may have seats in a barouche no my dear edmund that will not quite do,and my dear edmund taking out two carriages when one will do would be trouble for nothing and between ourselves coachman is not very fond of the roads between this and sotherton he always complains bitterly of the narrow lanes scratching his carriage and you know one should not like to have dear sir thomas when he comes home find all the varnish scratched off,2,3,1,1,2,5,1,1,1,6,1,1,1,3,1,1,2,5,1,1,1,2,1,1,2,8,1,1,4,7,1,1,0,1,0,1,28,65,222,224,Edmund; Lady Bertram; Maria Bertram; Mrs. Norris,F,intermediate,F,intermediate
Mrs. Norris,Edmund,and my dear edmund taking out two carriages when one will do would be trouble for nothing and between ourselves coachman is not very fond of the roads between this and sotherton he always complains bitterly of the narrow lanes scratching his carriage and you know one should not like to have dear sir thomas when he comes home find all the varnish scratched off,there is no hardship i suppose nothing unpleasant in going on the barouche box,3,1,1,1,5,0,1,0,6,0,1,0,3,0,1,0,5,1,1,1,2,0,1,0,8,1,1,1,7,2,1,1,1,1,1,1,65,14,224,226,Edmund; Julia Bertram; Lady Bertram; Maria Bertram,F,intermediate,M,major
Maria Bertram,Mrs. Norris,unpleasant oh dear i believe it would be generally thought the favourite seat there can be no comparison as to one s view of the country probably miss crawford will choose the barouche box herself,fanny my dear edmund there is no idea of her going with us she stays with her aunt i told mrs rushworth so she is not expected,3,0,1,0,5,1,1,1,0,1,0,1,2,1,1,1,2,4,1,1,0,1,0,1,3,7,1,1,3,3,1,1,0,0,0,0,35,27,227,229,Edmund; Julia Bertram; Lady Bertram; Mrs. Norris,F,intermediate,F,intermediate
Mrs. Norris,Lady Bertram,fanny my dear edmund there is no idea of her going with us she stays with her aunt i told mrs rushworth so she is not expected,to be sure not but i cannot do without her,0,0,0,0,1,2,1,1,1,1,1,1,1,0,1,0,4,1,1,1,1,1,1,1,7,2,1,1,3,1,1,1,0,0,0,0,27,11,229,231,Edmund; Julia Bertram; Lady Bertram; Maria Bertram,F,intermediate,F,intermediate
Edmund,Mrs. Norris,you can if i stay at home with you as i mean to do yes there is no necessity for my going and i mean to stay at home fanny has a great desire to see sotherton i know she wishes it very much she has not often a gratification of the kind and i am sure ma am you would be glad to give her the pleasure now,very well very well just as you chuse settle it your own way i am sure i do not care about it,4,0,1,0,6,2,1,1,4,1,1,1,4,5,1,1,4,2,1,1,1,1,1,1,13,6,1,1,5,1,1,1,0,0,0,0,69,22,232,234,Julia Bertram; Lady Bertram; Maria Bertram; Mrs. Norris,M,major,F,intermediate
Lady Bertram,Maria Bertram,oh yes very glad if your aunt sees no objection,it seems very odd that you should be staying at home instead of fanny,0,0,0,0,0,2,0,1,1,1,1,1,1,2,1,1,0,1,0,1,0,0,0,0,1,2,1,1,0,2,0,1,0,0,0,0,10,14,233,235,Edmund; Julia Bertram; Maria Bertram; Mrs. Norris,F,intermediate,F,intermediate
Mrs. Norris,Julia Bertram,very well very well just as you chuse settle it your own way i am sure i do not care about it,i am sure she ought to be very much obliged to you,0,0,0,0,2,3,1,1,1,0,1,0,5,2,1,1,2,1,1,1,1,0,1,0,6,3,1,1,1,1,1,1,0,0,0,0,22,12,234,236,Edmund; Julia Bertram; Lady Bertram; Maria Bertram,F,intermediate,F,intermediate
Maria Bertram,Edmund,it seems very odd that you should be staying at home instead of fanny,fanny will feel quite as grateful as the occasion requires,0,1,0,1,2,1,1,1,1,1,1,1,2,2,1,1,1,0,1,0,0,0,0,0,2,0,1,0,2,0,1,0,0,0,0,0,14,10,235,237,Edmund; Julia Bertram; Lady Bertram; Mrs. Norris,F,intermediate,M,major
Mrs. Grant,Maria Bertram,as there are five of you it will be better that one should sit with henry and as you were saying lately that you wished you could drive julia i think this will be a good opportunity for you to take a lesson,now we shall have no more rough road miss crawford our difficulties are over the rest of the way is such as it ought to be mr rushworth has made it since he succeeded to the estate here begins the village those cottages are really a disgrace the church spire is reckoned remarkably handsome i am glad the church is not so close to the great house as often happens in old places the annoyance of the bells must be terrible there is the parsonage a tidy looking house and i understand the clergyman and his wife are very decent people those are almshouses built by some of the family to the right is the steward s house he is a very respectable man now we are coming to the lodge gates but we have nearly a mile through the park still it is not ugly you see at this end there is some fine timber but the situation of the house is dreadful we go down hill to it for half a mile and it is a pity for it would not be an ill looking place if it had a better approach,2,25,1,1,7,22,1,1,6,8,1,1,1,13,1,1,2,13,1,1,0,3,0,1,8,18,1,1,2,17,1,1,0,0,0,0,43,194,238,240,Fanny Price; Julia Bertram; Maria Bertram; Mary Crawford; Mrs. Norris,F,intermediate,F,intermediate
Julia Bertram,Fanny Price,here is a fine burst of country i wish you had my seat but i dare say you will not take it let me press you ever so much,now where is the avenue the house fronts the east i perceive the avenue therefore must be at the back of it mr rushworth talked of the west front,1,6,1,1,2,3,1,1,1,1,1,1,4,2,1,1,1,1,1,1,1,0,1,0,8,2,1,1,1,3,1,1,0,0,0,0,29,29,239,241,Fanny Price; Maria Bertram; Mary Crawford; Mrs. Norris,F,intermediate,F,major
Maria Bertram,Fanny Price,yes it is exactly behind the house begins at a little distance and ascends for half a mile to the extremity of the grounds you may see something of it here something of the more distant trees it is oak entirely,i am disappointed this is not my idea of a chapel there is nothing awful here nothing melancholy nothing grand here are no aisles no arches no inscriptions no banners no banners cousin to be blown by the night wind of heaven no signs that a,6,2,1,1,3,4,1,1,1,1,1,1,4,2,1,1,5,4,1,1,0,1,0,1,4,2,1,1,7,3,1,1,2,3,1,1,41,46,242,244,Fanny Price; Mary Crawford; Mrs. Norris,F,intermediate,F,major
Mrs. Rushworth,Edmund,now we are coming to the chapel which properly we ought to enter from above and look down upon but as we are quite among friends i will take you in this way if you will excuse me,you forget fanny how lately all this has been built and for how confined a purpose compared with the old chapels of castles and monasteries it was only for the private use of the family they have been buried i suppose in the parish church there you must look for the banners and the achievements,1,7,1,1,5,6,1,1,5,5,1,1,4,3,1,1,1,2,1,1,0,0,0,0,7,5,1,1,5,7,1,1,0,0,0,0,38,55,243,245,Edmund; Fanny Price; Henry Crawford; Julia Bertram; Maria Bertram; Mary Crawford; Mr. Rushworth; Mrs. Norris,F,minor,M,major
Mrs. Rushworth,Fanny Price,this chapel was fitted up as you see it in james the second s time before that period as i understand the pews were only wainscot and there is some reason to think that the linings and cushions of the pulpit and family seat were only purple cloth but this is not quite certain it is a handsome chapel and was formerly in constant use both morning and evening prayers were always read in it by the domestic chaplain within the memory of many but the late mr rushworth left it off,it is a pity that the custom should have been discontinued it was a valuable part of former times there is something in a chapel and chaplain so much in character with a great house with one s ideas of what such a household should be a whole family assembling regularly for the purpose of prayer is fine,8,8,1,1,7,8,1,1,10,2,1,1,5,3,1,1,7,3,1,1,1,0,1,0,6,2,1,1,10,8,1,1,0,1,0,1,92,58,247,249,Edmund; Fanny Price; Henry Crawford; Julia Bertram; Maria Bertram; Mary Crawford; Mr. Rushworth; Mrs. Norris,F,minor,F,major
Fanny Price,Edmund,it is a pity that the custom should have been discontinued it was a valuable part of former times there is something in a chapel and chaplain so much in character with a great house with one s ideas of what such a household should be a whole family assembling regularly for the purpose of prayer is fine,that is hardly fanny s idea of a family assembling if the master and mistress do not attend themselves there must be more harm than good in the custom,8,3,1,1,8,4,1,1,2,2,1,1,3,1,1,1,3,1,1,1,0,1,0,1,2,1,1,1,8,3,1,1,1,0,1,0,58,29,249,251,Edmund; Mary Crawford,F,major,M,major
Julia Bertram,Maria Bertram,do look at mr rushworth and maria standing side by side exactly as if the ceremony were going to be performed have not they completely the air of it,if he would give her away,2,0,1,0,3,1,1,1,3,1,1,1,2,1,1,1,1,2,1,1,1,0,1,0,2,2,1,1,3,0,1,0,0,0,0,0,29,6,256,258,Edmund; Fanny Price; Henry Crawford; Maria Bertram; Mary Crawford; Mr. Rushworth; Mrs. Norris; Mrs. Rushworth,F,intermediate,F,intermediate
Julia Bertram,Fanny Price,if edmund were but in orders,how distressed she will be at what she said just now,0,0,0,0,1,2,1,1,2,1,1,1,0,2,0,1,0,2,0,1,0,0,0,0,0,2,0,1,1,1,1,1,0,0,0,0,6,11,261,263,Edmund; Fanny Price; Henry Crawford; Julia Bertram; Maria Bertram; Mary Crawford; Mr. Rushworth; Mrs. Norris; Mrs. Rushworth,F,intermediate,F,major
Julia Bertram,Mary Crawford,my dear edmund if you were but in orders now you might perform the ceremony directly how unlucky that you are not ordained mr rushworth and maria are quite ready,ordained what are you to be a clergyman,1,1,1,1,4,2,1,1,5,0,1,0,3,0,1,0,0,0,0,0,1,0,1,0,4,1,1,1,1,0,1,0,0,0,0,0,30,8,262,264,Edmund; Fanny Price; Henry Crawford; Maria Bertram; Mary Crawford; Mr. Rushworth; Mrs. Norris; Mrs. Rushworth,F,intermediate,F,major
Mr. Rushworth,Henry Crawford,for if we are too long going over the house we shall not have time for what is to be done out of doors it is past two and we are to dine at five,query whether we may not find something to employ us here before we go farther i see walls of great promise mr rushworth shall we summon a council on this lawn,1,1,1,1,6,2,1,1,3,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,4,5,1,1,6,2,1,1,0,1,0,1,35,31,267,269,Edmund; Fanny Price; Henry Crawford; Julia Bertram; Maria Bertram; Mary Crawford; Mrs. Norris; Mrs. Rushworth,M,intermediate,M,major
Henry Crawford,Mary Crawford,query whether we may not find something to employ us here before we go farther i see walls of great promise mr rushworth shall we summon a council on this lawn,this is insufferably hot shall any of us object to being comfortable here is a nice little wood if one can but get into it what happiness if the door should not be locked but of course it is for in these great places the gardeners are the only people who can go where they like so you are to be a clergyman mr bertram this is rather a surprise to me,1,6,1,1,2,13,1,1,2,5,1,1,2,4,1,1,2,5,1,1,1,1,1,1,5,7,1,1,2,7,1,1,1,0,1,0,31,72,269,271,Edmund; Fanny Price; Julia Bertram; Maria Bertram; Mary Crawford; Mr. Rushworth; Mrs. Norris; Mrs. Rushworth,M,major,F,major
Mrs. Rushworth,Edmund,james i believe the wilderness will be new to all the party the miss bertrams have never seen the wilderness yet,why should it surprise you you must suppose me designed for some profession and might perceive that i am neither a lawyer nor a soldier nor a sailor,4,3,1,1,3,4,1,1,0,6,0,1,2,0,1,0,0,1,0,1,1,0,1,0,1,5,1,1,1,1,1,1,0,0,0,0,21,28,270,272,Edmund; Fanny Price; Henry Crawford; Julia Bertram; Maria Bertram; Mary Crawford; Mr. Rushworth; Mrs. Norris,F,minor,M,major
Mary Crawford,Fanny Price,the metropolis i imagine is a pretty fair sample of the rest,certainly,3,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,12,1,281,283,Edmund; Fanny Price,F,major,F,major
Edmund,Mary Crawford,not i should hope of the proportion of virtue to vice throughout the kingdom we do not look in great cities for our best morality it is not there that respectable people of any denomination can do most good and it certainly is not there that the influence of the clergy can be most felt a fine preacher is followed and admired but it is not in fine preaching only that a good clergyman will be useful in his parish and his neighbourhood where the parish and neighbourhood are of a size capable of knowing his private character and observing his general conduct which in london can rarely be the case the clergy are lost there in the crowds of their parishioners they are known to the largest part only as preachers and with regard to their influencing public manners miss crawford must not misunderstand me or suppose i mean to call them the arbiters of good breeding the regulators of refinement and courtesy the masters of the ceremonies of life the manners i speak of might rather be called conduct perhaps the result of good principles the effect in short of those doctrines which it is their duty to teach and recommend and it will i believe be everywhere found that as the clergy are or are not what they ought to be so are the rest of the nation,there you have quite convinced miss price already,22,0,1,0,27,1,1,1,18,0,1,0,13,3,1,1,10,0,1,0,7,0,1,0,22,1,1,1,28,0,1,0,0,0,0,0,231,8,282,284,Fanny Price; Mary Crawford,M,major,F,major
Fanny Price,Edmund,certainly,i wish i could convince miss crawford too,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,8,283,285,Edmund; Mary Crawford,F,major,M,major
Mary Crawford,Fanny Price,now you are going to say something about law being the worst wilderness of the two but i forestall you remember i have forestalled you,i wonder that i should be tired with only walking in this sweet wood but the next time we come to a seat if it is not disagreeable to you i should be glad to sit down for a little while,2,3,1,1,3,5,1,1,1,3,1,1,1,1,1,1,1,2,1,1,0,1,0,1,5,6,1,1,2,6,1,1,1,0,1,0,25,41,288,290,Edmund; Fanny Price,F,major,F,major
Fanny Price,Mary Crawford,i wonder that i should be tired with only walking in this sweet wood but the next time we come to a seat if it is not disagreeable to you i should be glad to sit down for a little while,thank you but i am not at all tired,3,0,1,0,5,1,1,1,3,1,1,1,1,2,1,1,2,0,1,0,1,1,1,1,6,2,1,1,6,0,1,0,0,0,0,0,41,9,290,292,Edmund; Mary Crawford,F,major,F,major
Edmund,Fanny Price,your attentiveness and consideration makes me more sensible of my own neglect fanny s interest seems in safer hands with you than with me,i shall soon be rested to sit in the shade on a fine day and look upon verdure is the most perfect refreshment,0,3,0,1,0,3,0,1,1,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0,5,1,1,1,5,2,1,1,0,0,0,0,24,23,303,305,Fanny Price; Mary Crawford,M,major,F,major
Fanny Price,Edmund,i shall soon be rested to sit in the shade on a fine day and look upon verdure is the most perfect refreshment,now miss crawford if you will look up the walk you will convince yourself that it cannot be half a mile long or half half a mile,3,3,1,1,3,4,1,1,2,3,1,1,2,1,1,1,0,1,0,1,0,1,0,1,1,4,1,1,2,1,1,1,0,0,0,0,23,28,305,307,Edmund; Mary Crawford,F,major,M,major
_unknowable,Henry Crawford,miss price all alone my dear fanny how comes this,it is undoubtedly the best thing we can do now as we are so far from the house already,0,2,0,1,0,3,0,1,1,1,1,1,2,5,1,1,1,1,1,1,0,0,0,0,1,3,1,1,0,1,0,1,0,0,0,0,10,19,309,311,Fanny Price; Henry Crawford; Maria Bertram; Mr. Rushworth,M,minor,M,major
Maria Bertram,Fanny Price,prohibited nonsense i certainly can get out that way and i will mr rushworth will be here in a moment you know we shall not be out of sight,you will hurt yourself miss bertram you will certainly hurt yourself against those spikes you will tear your gown you will be in danger of slipping into the ha ha you had better not go,1,1,1,1,6,6,1,1,1,0,1,0,2,2,1,1,1,1,1,1,1,1,1,1,4,8,1,1,4,4,1,1,0,0,0,0,29,35,324,326,Fanny Price; Henry Crawford,F,intermediate,F,major
Henry Crawford,Maria Bertram,or if we are miss price will be so good as to tell him that he will find us near that knoll the grove of oak on the knoll,thank you my dear fanny but i and my gown are alive and well and so good bye,2,0,1,0,4,1,1,1,4,4,1,1,1,1,1,1,3,0,1,0,0,0,0,0,4,4,1,1,3,0,1,0,0,0,0,0,29,18,325,327,Fanny Price; Maria Bertram,M,major,F,intermediate
Maria Bertram,Fanny Price,thank you my dear fanny but i and my gown are alive and well and so good bye,but julia mr rushworth will be here in a moment with the key do wait for mr rushworth,0,2,0,1,1,3,1,1,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,4,0,1,0,0,3,0,1,0,0,0,0,18,18,327,329,Fanny Price; Henry Crawford,F,intermediate,F,major
Mary Crawford,Fanny Price,it is fortunate that your inclination and your father s convenience should accord so well there is a very good living kept for you i understand hereabouts,but that i am sure it has not,1,0,1,0,2,1,1,1,2,2,1,1,2,0,1,0,1,1,1,1,0,1,0,1,5,2,1,1,1,0,1,0,0,0,0,0,27,8,357,359,Edmund; Fanny Price,F,major,F,major
Edmund,Mary Crawford,thank you for your good word fanny but it is more than i would affirm myself on the contrary the knowing that there was such a provision for me probably did bias me nor can i think it wrong that it should there was no natural disinclination to be overcome and i see no reason why a man should make a worse clergyman for knowing that he will have a competence early in life i was in safe hands i hope i should not have been influenced myself in a wrong way and i am sure my father was too conscientious to have allowed it i have no doubt that i was biased but i think it was blamelessly,no my dear miss price and for reasons good the profession either navy or army is its own justification it has everything in its favour heroism danger bustle fashion soldiers and sailors are always acceptable in society nobody can wonder that men are soldiers and sailors,7,1,1,1,17,4,1,1,11,6,1,1,4,1,1,1,6,5,1,1,1,0,1,0,23,4,1,1,7,3,1,1,0,2,0,1,119,46,360,362,Fanny Price; Mary Crawford,M,major,F,major
Fanny Price,Edmund,it is the same sort of thing as for the son of an admiral to go into the navy or the son of a general to be in the army and nobody sees anything wrong in that nobody wonders that they should prefer the line where their friends can serve them best or suspects them to be less in earnest in it than they appear,but the motives of a man who takes orders with the certainty of preferment may be fairly suspected you think to be justified in your eyes he must do it in the most complete uncertainty of any provision,8,4,1,1,5,4,1,1,6,1,1,1,1,2,1,1,6,2,1,1,0,0,0,0,7,4,1,1,10,6,1,1,3,0,1,0,65,38,361,363,Edmund; Mary Crawford,F,major,M,major
Mary Crawford,Fanny Price,i speak what appears to me the general opinion and where an opinion is general it is usually correct though i have not seen much of the domestic lives of clergymen it is seen by too many to leave any deficiency of information,poor william he has met with great kindness from the chaplain of the antwerp,3,2,1,1,4,1,1,1,3,0,1,0,2,0,1,0,2,1,1,1,1,0,1,0,5,1,1,1,5,3,1,1,0,0,0,0,43,14,368,370,Edmund; Fanny Price,F,major,F,major
Edmund,Mary Crawford,where any one body of educated men of whatever denomination are condemned indiscriminately there must be a deficiency of information or smiling of something else your uncle and his brother admirals perhaps knew little of clergymen beyond the chaplains whom good or bad they were always wishing away,i have been so little addicted to take my opinions from my uncle that i can hardly suppose and since you push me so hard i must observe that i am not entirely without the means of seeing what clergymen are being at this present time the guest of my own brother dr grant and though dr grant is most kind and obliging to me and though he is really a gentleman and i dare say a good scholar and clever and often preaches good sermons and is very respectable i see him to be an indolent selfish bon vivant who must have his palate consulted in everything who will not stir a finger for the convenience of any one and who moreover if the cook makes a blunder is out of humour with his excellent wife to own the truth henry and i were partly driven out this very evening by a disappointment about a green goose which he could not get the better of my poor sister was forced to stay and bear it,2,13,1,1,4,17,1,1,4,17,1,1,5,12,1,1,2,9,1,1,0,3,0,1,3,20,1,1,6,16,1,1,1,1,1,1,48,176,369,371,Fanny Price; Mary Crawford,M,major,F,major
Fanny Price,Edmund,poor william he has met with great kindness from the chaplain of the antwerp,i do not wonder at your disapprobation upon my word it is a great defect of temper made worse by a very faulty habit of self indulgence and to see your sister suffering from it must be exceedingly painful to such feelings as yours fanny it goes against us we cannot attempt to defend dr grant,2,2,1,1,1,5,1,1,0,3,0,1,0,2,0,1,1,3,1,1,0,2,0,1,1,10,1,1,3,7,1,1,0,0,0,0,14,57,370,372,Edmund; Mary Crawford,F,major,M,major
Mary Crawford,Fanny Price,i have been so little addicted to take my opinions from my uncle that i can hardly suppose and since you push me so hard i must observe that i am not entirely without the means of seeing what clergymen are being at this present time the guest of my own brother dr grant and though dr grant is most kind and obliging to me and though he is really a gentleman and i dare say a good scholar and clever and often preaches good sermons and is very respectable i see him to be an indolent selfish bon vivant who must have his palate consulted in everything who will not stir a finger for the convenience of any one and who moreover if the cook makes a blunder is out of humour with his excellent wife to own the truth henry and i were partly driven out this very evening by a disappointment about a green goose which he could not get the better of my poor sister was forced to stay and bear it,no but we need not give up his profession for all that because whatever profession dr grant had chosen he would have taken a not a good temper into it and as he must either in the navy or army have had a great many more people under his command than he has now i think more would have been made unhappy by him as a sailor or soldier than as a clergyman besides i cannot but suppose that whatever there may be to wish otherwise in dr grant would have been in a greater danger of becoming worse in a more active and worldly profession where he would have had less time and obligation where he might have escaped that knowledge of himself the frequency at least of that knowledge which it is impossible he should escape as he is now a man a sensible man like dr grant cannot be in the habit of teaching others their duty every week cannot go to church twice every sunday and preach such very good sermons in so good a manner as he does without being the better for it himself it must make him think and i have no doubt that he oftener endeavours to restrain himself than he would if he had been anything but a clergyman,13,14,1,1,17,30,1,1,17,23,1,1,12,8,1,1,9,26,1,1,3,5,1,1,20,27,1,1,16,23,1,1,1,1,1,1,176,221,371,373,Edmund; Fanny Price,F,major,F,major
Edmund,Mary Crawford,i do not wonder at your disapprobation upon my word it is a great defect of temper made worse by a very faulty habit of self indulgence and to see your sister suffering from it must be exceedingly painful to such feelings as yours fanny it goes against us we cannot attempt to defend dr grant,we cannot prove to the contrary to be sure but i wish you a better fate miss price than to be the wife of a man whose amiableness depends upon his own sermons for though he may preach himself into a good humour every sunday it will be bad enough to have him quarrelling about green geese from monday morning till saturday night,2,5,1,1,5,6,1,1,3,5,1,1,2,1,1,1,3,5,1,1,2,1,1,1,10,8,1,1,7,6,1,1,0,0,0,0,57,64,372,374,Fanny Price; Mary Crawford,M,major,F,major
Fanny Price,Edmund,no but we need not give up his profession for all that because whatever profession dr grant had chosen he would have taken a not a good temper into it and as he must either in the navy or army have had a great many more people under his command than he has now i think more would have been made unhappy by him as a sailor or soldier than as a clergyman besides i cannot but suppose that whatever there may be to wish otherwise in dr grant would have been in a greater danger of becoming worse in a more active and worldly profession where he would have had less time and obligation where he might have escaped that knowledge of himself the frequency at least of that knowledge which it is impossible he should escape as he is now a man a sensible man like dr grant cannot be in the habit of teaching others their duty every week cannot go to church twice every sunday and preach such very good sermons in so good a manner as he does without being the better for it himself it must make him think and i have no doubt that he oftener endeavours to restrain himself than he would if he had been anything but a clergyman,i think the man who could often quarrel with fanny must be beyond the reach of any sermons,14,2,1,1,30,3,1,1,23,0,1,0,8,1,1,1,26,0,1,0,5,0,1,0,27,1,1,1,23,3,1,1,1,0,1,0,221,18,373,375,Edmund; Mary Crawford,F,major,M,major
Mary Crawford,Fanny Price,i fancy miss price has been more used to deserve praise than to hear it,here s harmony here s repose here s what may leave all painting and all music behind and what poetry only can attempt to describe here s what may tranquillise every care and lift the heart to rapture when i look out on such a night as this i feel as if there could be neither wickedness nor sorrow in the world and there certainly would be less of both if the sublimity of nature were more attended to and people were carried more out of themselves by contemplating such a scene,0,5,0,1,2,9,1,1,1,11,1,1,1,9,1,1,1,1,1,1,0,0,0,0,2,3,1,1,0,11,0,1,0,0,0,0,15,92,376,378,Edmund; Fanny Price,F,major,F,major
Tom Bertram,Mrs. Norris,a strange business this in america dr grant what is your opinion i always come to you to know what i am to think of public matters,we want to make a table for mrs rushworth you know your mother is quite anxious about it but cannot very well spare time to sit down herself because of her fringe now you and i and dr grant will just do and though we play but half crowns you know you may bet half guineas with him,1,1,1,1,2,4,1,1,0,7,0,1,1,5,1,1,1,4,1,1,0,1,0,1,4,12,1,1,3,5,1,1,0,0,0,0,27,59,400,402,Dr. Grant; Fanny Price; Mrs. Norris; Mrs. Rushworth,M,intermediate,F,intermediate
Mrs. Norris,Tom Bertram,my dear tom as you are not dancing i dare say you will have no objection to join us in a rubber shall you,i should be most happy it would give me the greatest pleasure but that i am this moment going to dance come fanny do not be dawdling any longer or the dance will be over,1,2,1,1,3,8,1,1,1,3,1,1,0,4,0,1,0,2,0,1,1,1,1,1,6,4,1,1,1,0,1,0,0,0,0,0,24,35,401,403,Dr. Grant; Fanny Price; Mrs. Rushworth; Tom Bertram,F,intermediate,M,intermediate
