quoteID,quoteText,quoteBy,quoteTo
Q267,your lively mind can hardly be serious even on serious subjects you have given us an amusing sketch and human nature cannot say it was not so we must all feel at times the difficulty of fixing our thoughts as we could wish but if you are supposing it a frequent thing that is to say a weakness grown into a habit from neglect what could be expected from the private devotions of such persons do you think the minds which are suffered which are indulged in wanderings in a chapel would be more collected in a closet,Edmund,"['Fanny Price', 'Mary Crawford']"
Q268,yes very likely they would have two chances at least in their favour there would be less to distract the attention from without and it would not be tried so long,Mary Crawford,"['Fanny Price', 'Edmund']"
Q269,the mind which does not struggle against itself under one circumstance would find objects to distract it in the other i believe and the influence of the place and of example may often rouse better feelings than are begun with the greater length of the service however i admit to be sometimes too hard a stretch upon the mind one wishes it were not so but i have not yet left oxford long enough to forget what chapel prayers are,Edmund,"['Fanny Price', 'Mary Crawford']"
Q270,do look at mr rushworth and maria standing side by side exactly as if the ceremony were going to be performed have not they completely the air of it,Julia Bertram,"['Mr. Rushworth', 'Henry Crawford', 'Mrs. Rushworth', 'Fanny Price', 'Mary Crawford', 'Maria Bertram', 'Edmund', 'Mrs. Norris']"
Q271,i do not like to see miss bertram so near the altar,Henry Crawford,['Maria Bertram']
Q272,if he would give her away,Maria Bertram,['Henry Crawford']
Q273,i am afraid i should do it very awkwardly,Henry Crawford,['Maria Bertram']
Q274,upon my word it is really a pity that it should not take place directly if we had but a proper licence for here we are altogether and nothing in the world could be more snug and pleasant,Julia Bertram,"['Henry Crawford', 'Maria Bertram']"
Q275,if edmund were but in orders,Julia Bertram,"['Mr. Rushworth', 'Henry Crawford', 'Mrs. Rushworth', 'Fanny Price', 'Julia Bertram', 'Mary Crawford', 'Maria Bertram', 'Edmund', 'Mrs. Norris']"
Q276,my dear edmund if you were but in orders now you might perform the ceremony directly how unlucky that you are not ordained mr rushworth and maria are quite ready,Julia Bertram,"['Mr. Rushworth', 'Henry Crawford', 'Mrs. Rushworth', 'Fanny Price', 'Mary Crawford', 'Maria Bertram', 'Edmund', 'Mrs. Norris']"
Q277,how distressed she will be at what she said just now,Fanny Price,[]
Q278,ordained what are you to be a clergyman,Mary Crawford,"['Fanny Price', 'Julia Bertram', 'Edmund']"
Q279,yes i shall take orders soon after my father s return probably at christmas,Edmund,"['Fanny Price', 'Julia Bertram', 'Mary Crawford']"
Q280,if i had known this before i would have spoken of the cloth with more respect,Mary Crawford,"['Fanny Price', 'Julia Bertram', 'Edmund']"
Q281,for if we are too long going over the house we shall not have time for what is to be done out of doors it is past two and we are to dine at five,Mr. Rushworth,"['Henry Crawford', 'Mrs. Rushworth', 'Fanny Price', 'Julia Bertram', 'Mary Crawford', 'Maria Bertram', 'Edmund', 'Mrs. Norris']"
Q282,suppose we turn down here for the present here are the greatest number of our plants and here are the curious pheasants,Mrs. Rushworth,"['Mr. Rushworth', 'Henry Crawford', 'Fanny Price', 'Julia Bertram', 'Mary Crawford', 'Maria Bertram', 'Edmund', 'Mrs. Norris']"
Q283,query whether we may not find something to employ us here before we go farther i see walls of great promise mr rushworth shall we summon a council on this lawn,Henry Crawford,"['Mr. Rushworth', 'Mrs. Rushworth', 'Fanny Price', 'Julia Bertram', 'Mary Crawford', 'Maria Bertram', 'Edmund', 'Mrs. Norris']"
Q284,james i believe the wilderness will be new to all the party the miss bertrams have never seen the wilderness yet,Mrs. Rushworth,"['Mr. Rushworth', 'Henry Crawford', 'Fanny Price', 'Julia Bertram', 'Mary Crawford', 'Maria Bertram', 'Edmund', 'Mrs. Norris']"
Q285,this is insufferably hot shall any of us object to being comfortable here is a nice little wood if one can but get into it what happiness if the door should not be locked but of course it is for in these great places the gardeners are the only people who can go where they like,Mary Crawford,"['Fanny Price', 'Edmund']"
Q286,so you are to be a clergyman mr bertram this is rather a surprise to me,Mary Crawford,"['Fanny Price', 'Edmund']"
Q287,why should it surprise you you must suppose me designed for some profession and might perceive that i am neither a lawyer nor a soldier nor a sailor,Edmund,"['Fanny Price', 'Mary Crawford']"
Q288,very true but in short it had not occurred to me and you know there is generally an uncle or a grandfather to leave a fortune to the second son,Mary Crawford,"['Fanny Price', 'Edmund']"
Q289,a very praiseworthy practice but not quite universal i am one of the exceptions and being one must do something for myself,Edmund,"['Fanny Price', 'Mary Crawford']"
Q290,but why are you to be a clergyman i thought that was always the lot of the youngest where there were many to chuse before him,Mary Crawford,"['Fanny Price', 'Edmund']"
Q291,do you think the church itself never chosen then,Edmund,"['Fanny Price', 'Mary Crawford']"
Q292,never is a black word but yes in the never of conversation which means not very often i do think it for what is to be done in the church men love to distinguish themselves and in either of the other lines distinction may be gained but not in the church a clergyman is nothing,Mary Crawford,"['Fanny Price', 'Edmund']"
Q293,the nothing of conversation has its gradations i hope as well as the never a clergyman cannot be high in state or fashion he must not head mobs or set the ton in dress but i cannot call that situation nothing which has the charge of all that is of the first importance to mankind individually or collectively considered temporally and eternally which has the guardianship of religion and morals and consequently of the manners which result from their influence no one here can call the office nothing if the man who holds it is so it is by the neglect of his duty by foregoing its just importance and stepping out of his place to appear what he ought not to appear,Edmund,"['Fanny Price', 'Mary Crawford']"
Q294,you assign greater consequence to the clergyman than one has been used to hear given or than i can quite comprehend one does not see much of this influence and importance in society and how can it be acquired where they are so seldom seen themselves how can two sermons a week even supposing them worth hearing supposing the preacher to have the sense to prefer blair s to his own do all that you speak of govern the conduct and fashion the manners of a large congregation for the rest of the week one scarcely sees a clergyman out of his pulpit,Mary Crawford,"['Fanny Price', 'Edmund']"
Q295,you are speaking of london i am speaking of the nation at large,Edmund,"['Fanny Price', 'Mary Crawford']"
Q296,the metropolis i imagine is a pretty fair sample of the rest,Mary Crawford,"['Fanny Price', 'Edmund']"
Q297,not i should hope of the proportion of virtue to vice throughout the kingdom we do not look in great cities for our best morality it is not there that respectable people of any denomination can do most good and it certainly is not there that the influence of the clergy can be most felt a fine preacher is followed and admired but it is not in fine preaching only that a good clergyman will be useful in his parish and his neighbourhood where the parish and neighbourhood are of a size capable of knowing his private character and observing his general conduct which in london can rarely be the case the clergy are lost there in the crowds of their parishioners they are known to the largest part only as preachers and with regard to their influencing public manners miss crawford must not misunderstand me or suppose i mean to call them the arbiters of good breeding the regulators of refinement and courtesy the masters of the ceremonies of life the manners i speak of might rather be called conduct perhaps the result of good principles the effect in short of those doctrines which it is their duty to teach and recommend and it will i believe be everywhere found that as the clergy are or are not what they ought to be so are the rest of the nation,Edmund,"['Fanny Price', 'Mary Crawford']"
Q298,certainly,Fanny Price,"['Mary Crawford', 'Edmund']"
Q299,there you have quite convinced miss price already,Mary Crawford,"['Fanny Price', 'Edmund']"
Q300,i wish i could convince miss crawford too,Edmund,"['Fanny Price', 'Mary Crawford']"
Q301,i do not think you ever will,Mary Crawford,"['Fanny Price', 'Edmund']"
Q302,i am just as much surprised now as i was at first that you should intend to take orders you really are fit for something better come do change your mind it is not too late go into the law,Mary Crawford,"['Fanny Price', 'Edmund']"
Q303,go into the law with as much ease as i was told to go into this wilderness,Edmund,"['Fanny Price', 'Mary Crawford']"
Q304,now you are going to say something about law being the worst wilderness of the two but i forestall you remember i have forestalled you,Mary Crawford,"['Fanny Price', 'Edmund']"
Q305,you need not hurry when the object is only to prevent my saying a bon mot for there is not the least wit in my nature i am a very matter of fact plain spoken being and may blunder on the borders of a repartee for half an hour together without striking it out,Edmund,"['Fanny Price', 'Mary Crawford']"
Q306,i wonder that i should be tired with only walking in this sweet wood but the next time we come to a seat if it is not disagreeable to you i should be glad to sit down for a little while,Fanny Price,"['Mary Crawford', 'Edmund']"
Q307,my dear fanny how thoughtless i have been i hope you are not very tired perhaps my other companion may do me the honour of taking an arm,Edmund,"['Fanny Price', 'Mary Crawford']"
Q308,thank you but i am not at all tired,Mary Crawford,"['Fanny Price', 'Edmund']"
Q309,you scarcely touch me you do not make me of any use what a difference in the weight of a woman s arm from that of a man at oxford i have been a good deal used to have a man lean on me for the length of a street and you are only a fly in the comparison,Edmund,"['Fanny Price', 'Mary Crawford']"
Q310,i am really not tired which i almost wonder at for we must have walked at least a mile in this wood do not you think we have,Mary Crawford,"['Fanny Price', 'Edmund']"
Q311,not half a mile,Edmund,"['Fanny Price', 'Mary Crawford']"
Q312,oh you do not consider how much we have wound about we have taken such a very serpentine course and the wood itself must be half a mile long in a straight line for we have never seen the end of it yet since we left the first great path,Mary Crawford,"['Fanny Price', 'Edmund']"
Q313,but if you remember before we left that first great path we saw directly to the end of it we looked down the whole vista and saw it closed by iron gates and it could not have been more than a furlong in length,Edmund,"['Fanny Price', 'Mary Crawford']"
Q314,oh i know nothing of your furlongs but i am sure it is a very long wood and that we have been winding in and out ever since we came into it and therefore when i say that we have walked a mile in it i must speak within compass,Mary Crawford,"['Fanny Price', 'Edmund']"
Q315,we have been exactly a quarter of an hour here do you think we are walking four miles an hour,Edmund,"['Fanny Price', 'Mary Crawford']"
Q316,oh do not attack me with your watch a watch is always too fast or too slow i cannot be dictated to by a watch,Mary Crawford,"['Fanny Price', 'Edmund']"
Q317,i am afraid you are very tired fanny why would not you speak sooner this will be a bad day s amusement for you if you are to be knocked up every sort of exercise fatigues her so soon miss crawford except riding,Edmund,"['Fanny Price', 'Mary Crawford']"
Q318,how abominable in you then to let me engross her horse as i did all last week i am ashamed of you and of myself but it shall never happen again,Mary Crawford,"['Fanny Price', 'Edmund']"
Q319,your attentiveness and consideration makes me more sensible of my own neglect fanny s interest seems in safer hands with you than with me,Edmund,"['Fanny Price', 'Mary Crawford']"
Q320,that she should be tired now however gives me no surprise for there is nothing in the course of one s duties so fatiguing as what we have been doing this morning seeing a great house dawdling from one room to another straining one s eyes and one s attention hearing what one does not understand admiring what one does not care for it is generally allowed to be the greatest bore in the world and miss price has found it so though she did not know it,Mary Crawford,"['Fanny Price', 'Edmund']"
Q321,i shall soon be rested to sit in the shade on a fine day and look upon verdure is the most perfect refreshment,Fanny Price,"['Mary Crawford', 'Edmund']"
Q322,i must move resting fatigues me i have looked across the ha ha till i am weary i must go and look through that iron gate at the same view without being able to see it so well,Mary Crawford,"['Fanny Price', 'Edmund']"
Q323,now miss crawford if you will look up the walk you will convince yourself that it cannot be half a mile long or half half a mile,Edmund,"['Fanny Price', 'Mary Crawford']"
Q324,it is an immense distance i see that with a glance,Mary Crawford,"['Fanny Price', 'Edmund']"
Q325,miss price all alone,_unknowable,"['Mr. Rushworth', 'Henry Crawford', 'Fanny Price', 'Maria Bertram']"
Q326,my dear fanny how comes this,_unknowable,"['Mr. Rushworth', 'Henry Crawford', 'Fanny Price', 'Maria Bertram']"
Q327,poor dear fanny how ill you have been used by them you had better have staid with us,Maria Bertram,"['Mr. Rushworth', 'Henry Crawford', 'Fanny Price']"
Q328,it is undoubtedly the best thing we can do now as we are so far from the house already,Henry Crawford,"['Fanny Price', 'Maria Bertram']"
Q329,yes there is nothing else to be done but now sincerely do not you find the place altogether worse than you expected,Maria Bertram,"['Henry Crawford', 'Fanny Price']"
Q330,no indeed far otherwise i find it better grander more complete in its style though that style may not be the best and to tell you the truth,Henry Crawford,"['Fanny Price', 'Maria Bertram']"
Q331,i do not think that i shall ever see sotherton again with so much pleasure as i do now another summer will hardly improve it to me,Henry Crawford,"['Fanny Price', 'Maria Bertram']"
Q332,you are too much a man of the world not to see with the eyes of the world if other people think sotherton improved i have no doubt that you will,Maria Bertram,"['Henry Crawford', 'Fanny Price']"
Q333,i am afraid i am not quite so much the man of the world as might be good for me in some points my feelings are not quite so evanescent nor my memory of the past under such easy dominion as one finds to be the case with men of the world,Henry Crawford,"['Fanny Price', 'Maria Bertram']"
Q334,you seemed to enjoy your drive here very much this morning i was glad to see you so well entertained you and julia were laughing the whole way,Maria Bertram,"['Henry Crawford', 'Fanny Price']"
Q335,were we yes i believe we were but i have not the least recollection at what oh i believe i was relating to her some ridiculous stories of an old irish groom of my uncle s your sister loves to laugh,Henry Crawford,"['Fanny Price', 'Maria Bertram']"
Q336,you think her more light hearted than i am,Maria Bertram,"['Henry Crawford', 'Fanny Price']"
Q337,more easily amused consequently you know better company i could not have hoped to entertain you with irish anecdotes during a ten miles drive,Henry Crawford,"['Fanny Price', 'Maria Bertram']"
Q338,naturally i believe i am as lively as julia but i have more to think of now,Maria Bertram,"['Henry Crawford', 'Fanny Price']"
Q339,you have undoubtedly and there are situations in which very high spirits would denote insensibility your prospects however are too fair to justify want of spirits you have a very smiling scene before you,Henry Crawford,"['Fanny Price', 'Maria Bertram']"
Q340,do you mean literally or figuratively literally i conclude yes certainly the sun shines and the park looks very cheerful but unluckily that iron gate that ha ha give me a feeling of restraint and hardship i cannot get out as the starling said,Maria Bertram,"['Henry Crawford', 'Fanny Price']"
Q341,mr rushworth is so long fetching this key,Maria Bertram,"['Henry Crawford', 'Fanny Price']"
Q342,and for the world you would not get out without the key and without mr rushworth s authority and protection or i think you might with little difficulty pass round the edge of the gate here with my assistance i think it might be done if you really wished to be more at large and could allow yourself to think it not prohibited,Henry Crawford,"['Fanny Price', 'Maria Bertram']"
Q343,prohibited nonsense i certainly can get out that way and i will mr rushworth will be here in a moment you know we shall not be out of sight,Maria Bertram,"['Henry Crawford', 'Fanny Price']"
Q344,or if we are miss price will be so good as to tell him that he will find us near that knoll the grove of oak on the knoll,Henry Crawford,"['Fanny Price', 'Maria Bertram']"
Q345,you will hurt yourself miss bertram you will certainly hurt yourself against those spikes you will tear your gown you will be in danger of slipping into the ha ha you had better not go,Fanny Price,"['Henry Crawford', 'Maria Bertram']"
Q346,thank you my dear fanny but i and my gown are alive and well and so good bye,Maria Bertram,"['Henry Crawford', 'Fanny Price']"
Q347,heyday where are the others i thought maria and mr crawford were with you,Julia Bertram,['Fanny Price']
Q348,a pretty trick upon my word i cannot see them anywhere,Julia Bertram,['Fanny Price']
Q349,but they cannot be very far off and i think i am equal to as much as maria even without help,Julia Bertram,['Fanny Price']
Q350,but julia mr rushworth will be here in a moment with the key do wait for mr rushworth,Fanny Price,['Julia Bertram']
Q351,not i indeed i have had enough of the family for one morning why child i have but this moment escaped from his horrible mother such a penance as i have been enduring while you were sitting here so composed and so happy it might have been as well perhaps if you had been in my place but you always contrive to keep out of these scrapes,Julia Bertram,['Fanny Price']
Q352,yes yes we saw him he was posting away as if upon life and death and could but just spare time to tell us his errand and where you all were,Julia Bertram,['Fanny Price']
Q353,it is a pity he should have so much trouble for nothing,Fanny Price,['Julia Bertram']
Q354,that is miss maria s concern i am not obliged to punish myself for her sins the mother i could not avoid as long as my tiresome aunt was dancing about with the housekeeper but the son i can get away from,Julia Bertram,['Fanny Price']
Q355,they desired me to stay my cousin maria charged me to say that you would find them at that knoll or thereabouts,Fanny Price,['Mr. Rushworth']
Q356,i do not believe i shall go any farther i see nothing of them by the time i get to the knoll they may be gone somewhere else i have had walking enough,Mr. Rushworth,['Fanny Price']
Q357,i am very sorry it is very unlucky,Fanny Price,['Mr. Rushworth']
Q358,i think they might as well have staid for me,Mr. Rushworth,['Fanny Price']
Q359,miss bertram thought you would follow her,Fanny Price,['Mr. Rushworth']
Q360,i should not have had to follow her if she had staid,Mr. Rushworth,['Fanny Price']
Q361,pray miss price are you such a great admirer of this mr crawford as some people are for my part i can see nothing in him,Mr. Rushworth,['Fanny Price']
Q362,i do not think him at all handsome,Fanny Price,['Mr. Rushworth']
Q363,handsome nobody can call such an undersized man handsome he is not five foot nine i should not wonder if he is not more than five foot eight i think he is an ill looking fellow in my opinion these crawfords are no addition at all we did very well without them,Mr. Rushworth,['Fanny Price']
Q364,if i had made any difficulty about fetching the key there might have been some excuse but i went the very moment she said she wanted it,Mr. Rushworth,['Fanny Price']
Q365,nothing could be more obliging than your manner i am sure and i dare say you walked as fast as you could but still it is some distance you know from this spot to the house quite into the house and when people are waiting they are bad judges of time and every half minute seems like five,Fanny Price,['Mr. Rushworth']
Q366,it is a pity you should not join them they expected to have a better view of the house from that part of the park and will be thinking how it may be improved and nothing of that sort you know can be settled without you,Fanny Price,['Mr. Rushworth']
Q367,well if you really think i had better go it would be foolish to bring the key for nothing,Mr. Rushworth,['Fanny Price']
Q368,i hope i am not to lose my companion unless she is afraid of the evening air in so exposed a seat,Henry Crawford,['Julia Bertram']
Q369,well fanny this has been a fine day for you upon my word nothing but pleasure from beginning to end i am sure you ought to be very much obliged to your aunt bertram and me for contriving to let you go a pretty good day s amusement you have had,Mrs. Norris,"['Fanny Price', 'Maria Bertram']"
Q370,i think you have done pretty well yourself ma am your lap seems full of good things and here is a basket of something between us which has been knocking my elbow unmercifully,Maria Bertram,"['Fanny Price', 'Mrs. Norris']"
Q371,my dear it is only a beautiful little heath which that nice old gardener would make me take but if it is in your way i will have it in my lap directly there fanny you shall carry that parcel for me take great care of it do not let it fall it is a cream cheese just like the excellent one we had at dinner nothing would satisfy that good old mrs whitaker but my taking one of the cheeses i stood out as long as i could till the tears almost came into her eyes and i knew it was just the sort that my sister would be delighted with that mrs whitaker is a treasure she was quite shocked when i asked her whether wine was allowed at the second table and she has turned away two housemaids for wearing white gowns take care of the cheese fanny now i can manage the other parcel and the basket very well,Mrs. Norris,"['Fanny Price', 'Maria Bertram']"
Q372,what else have you been spunging,Maria Bertram,"['Fanny Price', 'Mrs. Norris']"
Q373,spunging my dear it is nothing but four of those beautiful pheasants eggs which mrs whitaker would quite force upon me she would not take a denial she said it must be such an amusement to me as she understood i lived quite alone to have a few living creatures of that sort and so to be sure it will i shall get the dairymaid to set them under the first spare hen and if they come to good i can have them moved to my own house and borrow a coop and it will be a great delight to me in my lonely hours to attend to them and if i have good luck your mother shall have some,Mrs. Norris,"['Fanny Price', 'Maria Bertram']"
Q374,how happy mr rushworth looks he is thinking of november,Mary Crawford,"['Fanny Price', 'Edmund']"
Q375,your father s return will be a very interesting event,Mary Crawford,"['Fanny Price', 'Edmund']"
Q376,it will indeed after such an absence an absence not only long but including so many dangers,Edmund,"['Fanny Price', 'Mary Crawford']"
Q377,it will be the forerunner also of other interesting events your sister s marriage and your taking orders,Mary Crawford,"['Fanny Price', 'Edmund']"
Q378,yes,Edmund,"['Fanny Price', 'Mary Crawford']"
Q379,don t be affronted but it does put me in mind of some of the old heathen heroes who after performing great exploits in a foreign land offered sacrifices to the gods on their safe return,Mary Crawford,"['Fanny Price', 'Edmund']"
Q380,there is no sacrifice in the case it is entirely her own doing,Edmund,"['Fanny Price', 'Mary Crawford']"
Q381,oh yes i know it is i was merely joking she has done no more than what every young woman would do and i have no doubt of her being extremely happy my other sacrifice of course you do not understand,Mary Crawford,"['Fanny Price', 'Edmund']"
Q382,my taking orders i assure you is quite as voluntary as maria s marrying,Edmund,"['Fanny Price', 'Mary Crawford']"
Q383,it is fortunate that your inclination and your father s convenience should accord so well there is a very good living kept for you i understand hereabouts,Mary Crawford,"['Fanny Price', 'Edmund']"
Q384,which you suppose has biassed me,Edmund,"['Fanny Price', 'Mary Crawford']"
Q385,but that i am sure it has not,Fanny Price,"['Mary Crawford', 'Edmund']"
Q386,thank you for your good word fanny but it is more than i would affirm myself on the contrary the knowing that there was such a provision for me probably did bias me nor can i think it wrong that it should there was no natural disinclination to be overcome and i see no reason why a man should make a worse clergyman for knowing that he will have a competence early in life i was in safe hands i hope i should not have been influenced myself in a wrong way and i am sure my father was too conscientious to have allowed it i have no doubt that i was biased but i think it was blamelessly,Edmund,"['Fanny Price', 'Mary Crawford']"
Q387,it is the same sort of thing as for the son of an admiral to go into the navy or the son of a general to be in the army and nobody sees anything wrong in that nobody wonders that they should prefer the line where their friends can serve them best or suspects them to be less in earnest in it than they appear,Fanny Price,"['Mary Crawford', 'Edmund']"
Q388,no my dear miss price and for reasons good the profession either navy or army is its own justification it has everything in its favour heroism danger bustle fashion soldiers and sailors are always acceptable in society nobody can wonder that men are soldiers and sailors,Mary Crawford,"['Fanny Price', 'Edmund']"
Q389,but the motives of a man who takes orders with the certainty of preferment may be fairly suspected you think to be justified in your eyes he must do it in the most complete uncertainty of any provision,Edmund,"['Fanny Price', 'Mary Crawford']"
Q390,what take orders without a living no that is madness indeed absolute madness,Mary Crawford,"['Fanny Price', 'Edmund']"
Q391,shall i ask you how the church is to be filled if a man is neither to take orders with a living nor without no for you certainly would not know what to say but i must beg some advantage to the clergyman from your own argument as he cannot be influenced by those feelings which you rank highly as temptation and reward to the soldier and sailor in their choice of a profession as heroism and noise and fashion are all against him he ought to be less liable to the suspicion of wanting sincerity or good intentions in the choice of his,Edmund,"['Fanny Price', 'Mary Crawford']"
Q392,oh no doubt he is very sincere in preferring an income ready made to the trouble of working for one and has the best intentions of doing nothing all the rest of his days but eat drink and grow fat it is indolence mr bertram indeed indolence and love of ease a want of all laudable ambition of taste for good company or of inclination to take the trouble of being agreeable which make men clergymen a clergyman has nothing to do but be slovenly and selfish read the newspaper watch the weather and quarrel with his wife his curate does all the work and the business of his own life is to dine,Mary Crawford,"['Fanny Price', 'Edmund']"
Q393,there are such clergymen no doubt but i think they are not so common as to justify miss crawford in esteeming it their general character i suspect that in this comprehensive and may i say commonplace censure you are not judging from yourself but from prejudiced persons whose opinions you have been in the habit of hearing it is impossible that your own observation can have given you much knowledge of the clergy you can have been personally acquainted with very few of a set of men you condemn so conclusively you are speaking what you have been told at your uncle s table,Edmund,"['Fanny Price', 'Mary Crawford']"
Q394,i speak what appears to me the general opinion and where an opinion is general it is usually correct though i have not seen much of the domestic lives of clergymen it is seen by too many to leave any deficiency of information,Mary Crawford,"['Fanny Price', 'Edmund']"
Q395,where any one body of educated men of whatever denomination are condemned indiscriminately there must be a deficiency of information or smiling of something else your uncle and his brother admirals perhaps knew little of clergymen beyond the chaplains whom good or bad they were always wishing away,Edmund,"['Fanny Price', 'Mary Crawford']"
Q396,poor william he has met with great kindness from the chaplain of the antwerp,Fanny Price,"['Mary Crawford', 'Edmund']"
Q397,i have been so little addicted to take my opinions from my uncle that i can hardly suppose and since you push me so hard i must observe that i am not entirely without the means of seeing what clergymen are being at this present time the guest of my own brother dr grant and though dr grant is most kind and obliging to me and though he is really a gentleman and i dare say a good scholar and clever and often preaches good sermons and is very respectable i see him to be an indolent selfish bon vivant who must have his palate consulted in everything who will not stir a finger for the convenience of any one and who moreover if the cook makes a blunder is out of humour with his excellent wife to own the truth henry and i were partly driven out this very evening by a disappointment about a green goose which he could not get the better of my poor sister was forced to stay and bear it,Mary Crawford,"['Fanny Price', 'Edmund']"
Q398,i do not wonder at your disapprobation upon my word it is a great defect of temper made worse by a very faulty habit of self indulgence and to see your sister suffering from it must be exceedingly painful to such feelings as yours fanny it goes against us we cannot attempt to defend dr grant,Edmund,"['Fanny Price', 'Mary Crawford']"
Q399,no but we need not give up his profession for all that because whatever profession dr grant had chosen he would have taken a not a good temper into it and as he must either in the navy or army have had a great many more people under his command than he has now i think more would have been made unhappy by him as a sailor or soldier than as a clergyman besides i cannot but suppose that whatever there may be to wish otherwise in dr grant would have been in a greater danger of becoming worse in a more active and worldly profession where he would have had less time and obligation where he might have escaped that knowledge of himself the frequency at least of that knowledge which it is impossible he should escape as he is now a man a sensible man like dr grant cannot be in the habit of teaching others their duty every week cannot go to church twice every sunday and preach such very good sermons in so good a manner as he does without being the better for it himself it must make him think and i have no doubt that he oftener endeavours to restrain himself than he would if he had been anything but a clergyman,Fanny Price,"['Mary Crawford', 'Edmund']"
Q400,we cannot prove to the contrary to be sure but i wish you a better fate miss price than to be the wife of a man whose amiableness depends upon his own sermons for though he may preach himself into a good humour every sunday it will be bad enough to have him quarrelling about green geese from monday morning till saturday night,Mary Crawford,"['Fanny Price', 'Edmund']"
Q401,i think the man who could often quarrel with fanny must be beyond the reach of any sermons,Edmund,"['Fanny Price', 'Mary Crawford']"
Q402,i fancy miss price has been more used to deserve praise than to hear it,Mary Crawford,"['Fanny Price', 'Edmund']"
Q403,there goes good humour i am sure,Edmund,['Fanny Price']
Q404,there goes a temper which would never give pain how well she walks and how readily she falls in with the inclination of others joining them the moment she is asked what a pity that she should have been in such hands,Edmund,['Fanny Price']
Q405,here s harmony here s repose here s what may leave all painting and all music behind and what poetry only can attempt to describe here s what may tranquillise every care and lift the heart to rapture when i look out on such a night as this i feel as if there could be neither wickedness nor sorrow in the world and there certainly would be less of both if the sublimity of nature were more attended to and people were carried more out of themselves by contemplating such a scene,Fanny Price,['Edmund']
Q406,i like to hear your enthusiasm fanny it is a lovely night and they are much to be pitied who have not been taught to feel in some degree as you do who have not at least been given a taste for nature in early life they lose a great deal,Edmund,['Fanny Price']
Q407,you taught me to think and feel on the subject cousin,Fanny Price,['Edmund']
Q408,i had a very apt scholar there s arcturus looking very bright,Edmund,['Fanny Price']
Q409,yes and the bear i wish i could see cassiopeia,Fanny Price,['Edmund']
Q410,we must go out on the lawn for that should you be afraid,Edmund,['Fanny Price']
Q411,not in the least it is a great while since we have had any star gazing,Fanny Price,['Edmund']
Q412,yes i do not know how it has happened,Edmund,['Fanny Price']
Q413,we will stay till this is finished fanny,Edmund,['Fanny Price']
Q414,i am rather surprised that mr crawford should come back again so soon after being here so long before full seven weeks for i had understood he was so very fond of change and moving about that i thought something would certainly occur when he was once gone to take him elsewhere he is used to much gayer places than mansfield,Fanny Price,['Edmund']
Q415,it is to his credit and i dare say it gives his sister pleasure she does not like his unsettled habits,Edmund,['Fanny Price']
Q416,what a favourite he is with my cousins,Fanny Price,['Edmund']
Q417,yes his manners to women are such as must please mrs grant i believe suspects him of a preference for julia i have never seen much symptom of it but i wish it may be so he has no faults but what a serious attachment would remove,Edmund,['Fanny Price']
Q418,if miss bertram were not engaged i could sometimes almost think that he admired her more than julia,Fanny Price,['Edmund']
Q419,which is perhaps more in favour of his liking julia best than you fanny may be aware for i believe it often happens that a man before he has quite made up his own mind will distinguish the sister or intimate friend of the woman he is really thinking of more than the woman herself crawford has too much sense to stay here if he found himself in any danger from maria and i am not at all afraid for her after such a proof as she has given that her feelings are not strong,Edmund,['Fanny Price']
Q420,i think ma am we shall see some happy faces again now,Mrs. Norris,"['Mrs. Rushworth', 'Fanny Price']"
Q421,yes ma am indeed there will be some satisfaction in looking on now and i think it was rather a pity they should have been obliged to part young folks in their situation should be excused complying with the common forms i wonder my son did not propose it,Mrs. Rushworth,"['Fanny Price', 'Mrs. Norris']"
Q422,i dare say he did ma am mr rushworth is never remiss but dear maria has such a strict sense of propriety so much of that true delicacy which one seldom meets with nowadays mrs rushworth that wish of avoiding particularity dear ma am only look at her face at this moment how different from what it was the two last dances,Mrs. Norris,"['Mrs. Rushworth', 'Fanny Price']"
Q423,it is quite delightful ma am to see young people so properly happy so well suited and so much the thing i cannot but think of dear sir thomas s delight and what do you say ma am to the chance of another match mr rushworth has set a good example and such things are very catching,Mrs. Norris,"['Mrs. Rushworth', 'Fanny Price']"
Q424,the couple above ma am do you see no symptoms there,Mrs. Norris,"['Mrs. Rushworth', 'Fanny Price']"
Q425,oh dear miss julia and mr crawford yes indeed a very pretty match what is his property,Mrs. Rushworth,"['Fanny Price', 'Mrs. Norris']"
Q426,four thousand a year,Mrs. Norris,"['Mrs. Rushworth', 'Fanny Price']"
Q427,very well those who have not more must be satisfied with what they have four thousand a year is a pretty estate and he seems a very genteel steady young man so i hope miss julia will be very happy,Mrs. Rushworth,"['Fanny Price', 'Mrs. Norris']"
Q428,it is not a settled thing ma am yet we only speak of it among friends but i have very little doubt it will be he is growing extremely particular in his attentions,Mrs. Norris,"['Mrs. Rushworth', 'Fanny Price']"
Q429,if you want to dance fanny i will stand up with you,Tom Bertram,['Fanny Price']
Q430,i am glad of it for i am tired to death i only wonder how the good people can keep it up so long they had need be all in love to find any amusement in such folly and so they are i fancy if you look at them you may see they are so many couple of lovers all but yates and mrs grant and between ourselves she poor woman must want a lover as much as any one of them a desperate dull life hers must be with the doctor,Tom Bertram,['Fanny Price']
