uid,pair_id,side,text,Segment,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,quantity
p00282_A,00282,A,thank you but there is no escaping these little vexations mary live where we may and when you are settled in town and i come to see you i dare say i shall find you with yours in spite of the nurseryman and the poulterer perhaps on their very account their remoteness and unpunctuality or their exorbitant charges and frauds will be drawing forth bitter lamentations,1,74.24,60.61,19.7,18.18,4.55,1.52,7.58,0,4.55,1.52,3.03,9.09,9.09,7.58,12.12,1.52,1.52
p00283_A,00283,A,my dear sister if you can persuade him into anything of the sort it will be a fresh matter of delight to me to find myself allied to anybody so clever and i shall only regret that you have not half a dozen daughters to dispose of if you can persuade henry to marry you must have the address of a frenchwoman all that english abilities can do has been tried already i have three very particular friends who have been all dying for him in their turn and the pains which they their mothers very clever women as well as my dear aunt and myself have taken to reason coax or trick him into marrying is inconceivable he is the most horrible flirt that can be imagined if your miss bertrams do not like to have their hearts broke let them avoid henry,1,77.08,65.97,20.14,15.28,4.86,0,3.47,2.78,3.47,4.86,4.86,12.5,14.58,4.17,6.94,1.39,4.17
p00284_A,00284,A,there mrs grant you see how he dwells on one word and only look at his smile i assure you he is very detestable the admiral s lessons have quite spoiled him,1,68.75,59.38,21.88,21.88,3.13,0,6.25,12.5,0,0,3.13,6.25,6.25,15.63,3.13,0,3.13
p00285_A,00285,A,we must leave him to himself i believe talking does no good he will be taken in at last,1,89.47,68.42,26.32,26.32,5.26,5.26,0,15.79,0,0,0,15.79,21.05,0,0,5.26,0
p00286_A,00286,A,oh dear let him stand his chance and be taken in it will do just as well everybody is taken in at some period or other,1,84.62,65.38,15.38,7.69,0,0,0,7.69,0,7.69,0,15.38,11.54,7.69,11.54,0,3.85
p00287_A,00287,A,in marriage especially with all due respect to such of the present company as chance to be married my dear mrs grant there is not one in a hundred of either sex who is not taken in when they marry look where i will i see that it is so and i feel that it must be so when i consider that it is of all transactions the one in which people expect most from others and are least honest themselves,1,79.01,70.37,19.75,9.88,6.17,0,0,0,2.47,9.88,3.7,14.81,9.88,8.64,9.88,2.47,7.41
p00288_A,00288,A,my poor aunt had certainly little cause to love the state but however speaking from my own observation it is a manoeuvring business i know so many who have married in the full expectation and confidence of some one particular advantage in the connexion or accomplishment or good quality in the person who have found themselves entirely deceived and been obliged to put up with exactly the reverse what is this but a take in,1,73.33,60,12,8,4,0,0,0,1.33,4,9.33,13.33,8,5.33,10.67,0,8
p00289_A,00289,A,well done sister i honour your esprit du corps when i am a wife i mean to be just as staunch myself and i wish my friends in general would be so too it would save me many a heartache,1,72.5,67.5,22.5,20,17.5,0,2.5,0,0,2.5,5,7.5,15,12.5,10,0,2.5
p00290_A,00290,A,i dare say she is i imagine both sisters are,1,70,60,30,30,20,0,0,10,0,0,0,0,20,0,0,0,10
p00291_A,00291,A,you had better tell miss bertram to think of mr rushworth it may do her some good i often think of mr rushworth s property and independence and wish them in other hands but i never think of him a man might represent the county with such an estate a man might escape a profession and represent the county,1,69.49,55.93,11.86,10.17,3.39,0,1.69,3.39,1.69,1.69,10.17,10.17,8.47,3.39,6.78,1.69,1.69
p00292_A,00292,A,sir thomas is to achieve many mighty things when he comes home do you remember hawkins browne s address to tobacco in imitation of pope i will parody them will not that do mrs grant everything seems to depend upon sir thomas s return,1,59.09,47.73,15.91,9.09,2.27,0,2.27,2.27,2.27,6.82,0,13.64,11.36,2.27,2.27,2.27,2.27
p00293_A,00293,A,i would not give much for mr rushworth s chance if henry stept in before the articles were signed,1,57.89,52.63,5.26,5.26,5.26,0,0,0,0,0,5.26,15.79,10.53,0,10.53,5.26,5.26
p00294_A,00294,A,upon my word you are two of the most disappointing and unfeeling kind friends i ever met with there is no giving you a moment s uneasiness you do not know how much we have been suffering nor what chills we have felt but i have long thought mr bertram one of the worst subjects to work on in any little manoeuvre against common sense that a woman could be plagued with i had very little hope of him from the first but you mrs grant my sister my own sister i think i had a right to alarm you a little,1,77.45,62.75,17.65,15.69,7.84,1.96,4.9,0.98,0,1.96,6.86,11.76,10.78,3.92,3.92,2.94,8.82
p00295_A,00295,A,the sweets of housekeeping in a country village commend me to the nurseryman and the poulterer,1,56.25,56.25,6.25,6.25,6.25,0,0,0,0,0,25,18.75,0,0,6.25,0,0
p00296_A,00296,A,oh you can do nothing but what you do already be plagued very often and never lose your temper,1,94.74,78.95,21.05,15.79,0,0,15.79,0,0,5.26,0,0,21.05,21.05,10.53,10.53,0
p00297_A,00297,A,my dear brother i will not believe this of you,1,90,70,40,30,20,0,10,0,0,10,0,10,10,0,0,10,0
p00298_A,00298,A,so they are indeed and i am delighted to hear you say it but you like julia best,1,88.89,72.22,27.78,22.22,5.56,0,11.11,0,5.56,5.56,0,11.11,11.11,11.11,16.67,0,0
p00299_A,00299,A,but do you really for miss bertram is in general thought the handsomest,1,84.62,61.54,7.69,7.69,0,0,7.69,0,0,0,7.69,15.38,15.38,7.69,7.69,0,0
p00300_A,00300,A,i shall not talk to you henry but i know you will like her best at last,1,88.24,70.59,29.41,29.41,11.76,0,11.76,5.88,0,0,0,17.65,11.76,0,5.88,5.88,0
p00301_A,00301,A,and besides miss bertram is engaged remember that my dear brother her choice is made,1,66.67,46.67,20,13.33,6.67,0,0,6.67,0,6.67,0,6.67,13.33,6.67,6.67,0,0
p00302_A,00302,A,why as to that mr rushworth is a very good sort of young man and it is a great match for her,1,72.73,63.64,13.64,4.55,0,0,0,4.55,0,9.09,9.09,18.18,9.09,9.09,9.09,0,0
p00303_A,00303,A,my dear henry have you nothing to say you have been an improver yourself and from what i hear of everingham it may vie with any place in england its natural beauties i am sure are great everingham as it used to be was perfect in my estimation such a happy fall of ground and such timber what would i not give to see it again,1,83.33,65.15,21.21,12.12,7.58,0,4.55,0,0,9.09,3.03,15.15,13.64,1.52,4.55,3.03,1.52
p00304_A,00304,A,no i am sure you are too good you will be kinder than mary you will allow for the doubts of youth and inexperience i am of a cautious temper and unwilling to risk my happiness in a hurry nobody can think more highly of the matrimonial state than myself i consider the blessing of a wife as most justly described in those discreet lines of the poet heaven s last best gift,1,64.38,57.53,13.7,10.96,6.85,0,4.11,0,0,2.74,9.59,16.44,9.59,1.37,6.85,2.74,2.74
p00305_A,00305,A,so rushworth and his fair bride are at brighton i understand happy man,1,69.23,46.15,15.38,15.38,7.69,0,0,7.69,0,0,0,7.69,7.69,7.69,15.38,0,0
p00306_A,00306,A,and mr yates i presume is not far off,1,55.56,44.44,11.11,11.11,11.11,0,0,0,0,0,0,0,11.11,0,11.11,11.11,0
p00307_A,00307,A,i believe you are right it was more pleasant than prudent we were getting too noisy,1,87.5,62.5,25,18.75,6.25,6.25,6.25,0,0,6.25,0,6.25,18.75,6.25,6.25,0,6.25
p00308_A,00308,A,the most interesting in the world how to make money how to turn a good income into a better dr grant is giving bertram instructions about the living he is to step into so soon i find he takes orders in a few weeks they were at it in the dining parlour i am glad to hear bertram will be so well off he will have a very pretty income to make ducks and drakes with and earned without much trouble i apprehend he will not have less than seven hundred a year seven hundred a year is a fine thing for a younger brother and as of course he will still live at home it will be all for his menus plaisirs and a sermon at christmas and easter i suppose will be the sum total of sacrifice,1,79.14,65.47,10.07,7.91,2.88,0,0,4.32,0.72,2.16,10.07,16.55,11.51,7.91,6.47,0.72,10.07
p00309_A,00309,A,and how do you think i mean to amuse myself mary on the days that i do not hunt i am grown too old to go out more than three times a week but i have a plan for the intermediate days and what do you think it is,1,83.67,67.35,20.41,14.29,10.2,0,4.08,0,0,6.12,8.16,12.24,12.24,4.08,8.16,2.04,10.2
p00310_A,00310,A,not exactly though i shall be happy to do both but that would be exercise only to my body and i must take care of my mind besides that would be all recreation and indulgence without the wholesome alloy of labour and i do not like to eat the bread of idleness no my plan is to make fanny price in love with me,1,78.13,68.75,14.06,10.94,10.94,0,0,0,0,3.13,3.13,18.75,15.63,6.25,7.81,4.69,4.69
p00311_A,00311,A,but i cannot be satisfied without fanny price without making a small hole in fanny price s heart you do not seem properly aware of her claims to notice when we talked of her last night you none of you seemed sensible of the wonderful improvement that has taken place in her looks within the last six weeks you see her every day and therefore do not notice it but i assure you she is quite a different creature from what she was in the autumn she was then merely a quiet modest not plain looking girl but she is now absolutely pretty i used to think she had neither complexion nor countenance but in that soft skin of hers so frequently tinged with a blush as it was yesterday there is decided beauty and from what i observed of her eyes and mouth i do not despair of their being capable of expression enough when she has anything to express and then her air her manner her tout ensemble is so indescribably improved she must be grown two inches at least since october,1,79.35,63.59,19.57,15.22,2.72,0.54,2.72,8.7,0.54,4.35,3.8,13.04,9.24,7.61,9.24,4.35,6.52
p00312_A,00312,A,i do not quite know what to make of miss fanny i do not understand her i could not tell what she would be at yesterday what is her character is she solemn is she queer is she prudish why did she draw back and look so grave at me i could hardly get her to speak i never was so long in company with a girl in my life trying to entertain her and succeed so ill never met with a girl who looked so grave on me i must try to get the better of this her looks say i will not like you i am determined not to like you and i say she shall,1,86.44,69.49,26.27,22.88,11.02,0,1.69,9.32,0,3.39,2.54,13.56,14.41,6.78,5.93,5.93,0.85
p00313_A,00313,A,it can be but for a fortnight and if a fortnight can kill her she must have a constitution which nothing could save no i will not do her any harm dear little soul i only want her to look kindly on me to give me smiles as well as blushes to keep a chair for me by herself wherever we are and be all animation when i take it and talk to her to think as i think be interested in all my possessions and pleasures try to keep me longer at mansfield and feel when i go away that she shall be never happy again i want nothing more,1,85.59,70.27,20.72,17.12,9.91,0.9,0,6.31,0,3.6,3.6,14.41,10.81,7.21,11.71,4.5,4.5
p00314_A,00314,A,yes mary i could not get away sooner fanny looked so lovely i am quite determined mary my mind is entirely made up will it astonish you no you must be aware that i am quite determined to marry fanny price yes mary i am fairly caught you know with what idle designs i began but this is the end of them i have i flatter myself made no inconsiderable progress in her affections but my own are entirely fixed,1,76.25,58.75,23.75,18.75,12.5,0,3.75,1.25,1.25,5,1.25,7.5,12.5,7.5,3.75,3.75,3.75
p00315_A,00315,A,when fanny is known to him he will doat on her she is exactly the woman to do away every prejudice of such a man as the admiral for she is exactly such a woman as he thinks does not exist in the world she is the very impossibility he would describe if indeed he has now delicacy of language enough to embody his own ideas but till it is absolutely settled settled beyond all interference he shall know nothing of the matter no mary you are quite mistaken you have not discovered my business yet,1,76.04,69.79,15.63,14.58,1.04,0,2.08,11.46,0,1.04,7.29,14.58,13.54,8.33,6.25,4.17,3.13
p00316_A,00316,A,no,1,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
p00317_A,00317,A,for for very little more than opportunity mary she is not like her cousins but i think i shall not ask in vain,1,82.61,65.22,17.39,17.39,8.7,0,0,8.7,0,0,0,21.74,8.7,4.35,8.7,8.7,8.7
p00318_A,00318,A,i could so wholly and absolutely confide in her and that is what i want,1,100,86.67,33.33,20,13.33,0,0,6.67,0,13.33,0,6.67,13.33,20,20,0,6.67
p00319_A,00319,A,it was bad very bad in me against such a creature but i did not know her then and she shall have no reason to lament the hour that first put it into my head i will make her very happy mary happier than she has ever yet been herself or ever seen anybody else i will not take her from northamptonshire i shall let everingham and rent a place in this neighbourhood perhaps stanwix lodge i shall let a seven years lease of everingham i am sure of an excellent tenant at half a word i could name three people now who would give me my own terms and thank me,1,82.14,66.07,21.43,16.96,10.71,0,0,5.36,0,4.46,5.36,8.93,11.61,7.14,6.25,2.68,5.36
p00320_A,00320,A,you must give us more than half your time i cannot admit mrs grant to have an equal claim with fanny and myself for we shall both have a right in you fanny will be so truly your sister,1,74.36,66.67,20.51,20.51,5.13,5.13,10.26,0,0,0,5.13,12.82,17.95,5.13,7.69,2.56,10.26
p00321_A,00321,A,yes,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p00322_A,00322,A,well well we do not think quite alike here the admiral has his faults but he is a very good man and has been more than a father to me few fathers would have let me have my own way half so much you must not prejudice fanny against him i must have them love one another,1,77.19,71.93,19.3,17.54,7.02,1.75,1.75,5.26,1.75,1.75,5.26,5.26,17.54,12.28,7.02,3.51,10.53
p00323_A,00323,A,had you seen her this morning mary attending with such ineffable sweetness and patience to all the demands of her aunt s stupidity working with her and for her her colour beautifully heightened as she leant over the work then returning to her seat to finish a note which she was previously engaged in writing for that stupid woman s service and all this with such unpretending gentleness so much as if it were a matter of course that she was not to have a moment at her own command her hair arranged as neatly as it always is and one little curl falling forward as she wrote which she now and then shook back and in the midst of all this still speaking at intervals to me or listening and as if she liked to listen to what i said had you seen her so mary you would not have implied the possibility of her power over my heart ever ceasing,1,74.69,64.81,19.75,13.58,1.85,0,1.85,9.88,0,6.17,4.32,17.28,5.56,4.94,12.35,1.23,4.32
p00324_A,00324,A,i care neither what they say nor what they feel they will now see what sort of woman it is that can attach me that can attach a man of sense i wish the discovery may do them any good and they will now see their cousin treated as she ought to be and i wish they may be heartily ashamed of their own abominable neglect and unkindness they will be angry mrs rushworth will be very angry it will be a bitter pill to her that is like other bitter pills it will have two moments ill flavour and then be swallowed and forgotten for i am not such a coxcomb as to suppose her feelings more lasting than other women s though i was the object of them yes mary my fanny will feel a difference indeed a daily hourly difference in the behaviour of every being who approaches her and it will be the completion of my happiness to know that i am the doer of it that i am the person to give the consequence so justly her due now she is dependent helpless friendless neglected forgotten,1,77.49,65.45,21.47,14.66,5.76,0,0,3.14,5.24,6.81,6.28,9.42,16.23,3.66,6.81,1.57,2.09
p00325_A,00325,A,oh yes i am not at all ashamed of it i would have everybody marry if they can do it properly i do not like to have people throw themselves away but everybody should marry as soon as they can do it to advantage,1,86.36,79.55,25,13.64,6.82,0,0,0,6.82,11.36,0,18.18,22.73,2.27,9.09,4.55,2.27
p00326_A,00326,A,yes they have been there about a fortnight miss price have they not and julia is with them,1,83.33,72.22,16.67,16.67,0,0,0,0,16.67,0,5.56,11.11,22.22,11.11,5.56,5.56,5.56
p00327_A,00327,A,mr yates oh we hear nothing of mr yates i do not imagine he figures much in the letters to mansfield park do you miss price i think my friend julia knows better than to entertain her father with mr yates,1,60.98,46.34,17.07,17.07,7.32,2.44,2.44,4.88,0,0,2.44,14.63,4.88,0,2.44,4.88,4.88
p00328_A,00328,A,those gentlemen must have some very interesting point to discuss,1,50,50,10,0,0,0,0,0,0,10,0,10,10,10,0,0,10
p00329_A,00329,A,nothing amuses me more than the easy manner with which everybody settles the abundance of those who have a great deal less than themselves you would look rather blank henry if your menus plaisirs were to be limited to seven hundred a year,1,81.4,65.12,18.6,11.63,2.33,0,4.65,0,2.33,6.98,9.3,13.95,9.3,2.33,6.98,2.33,16.28
p00330_A,00330,A,to walk and ride with me to be sure,1,88.89,66.67,11.11,11.11,11.11,0,0,0,0,0,0,33.33,11.11,0,11.11,0,0
p00331_A,00331,A,fanny price nonsense no no you ought to be satisfied with her two cousins,1,71.43,64.29,14.29,14.29,0,0,7.14,7.14,0,0,0,14.29,14.29,0,0,14.29,14.29
p00332_A,00332,A,phoo phoo this is only because there were no tall women to compare her with and because she has got a new gown and you never saw her so well dressed before she is just what she was in october believe me the truth is that she was the only girl in company for you to notice and you must have a somebody i have always thought her pretty not strikingly pretty but pretty enough as people say a sort of beauty that grows on one her eyes should be darker but she has a sweet smile but as for this wonderful degree of improvement i am sure it may all be resolved into a better style of dress and your having nobody else to look at and therefore if you do set about a flirtation with her you never will persuade me that it is in compliment to her beauty or that it proceeds from anything but your own idleness and folly,1,80.37,71.17,21.47,13.5,2.45,0,4.29,6.75,0,7.98,4.91,13.5,11.66,8.59,11.04,3.07,2.45
p00333_A,00333,A,foolish fellow and so this is her attraction after all this it is her not caring about you which gives her such a soft skin and makes her so much taller and produces all these charms and graces i do desire that you will not be making her really unhappy a little love perhaps may animate and do her good but i will not have you plunge her deep for she is as good a little creature as ever lived and has a great deal of feeling,1,82.76,67.82,21.84,14.94,2.3,0,3.45,9.2,0,6.9,4.6,6.9,12.64,6.9,13.79,3.45,6.9
p00334_A,00334,A,moderation itself i can have no scruples now well you will have opportunities enough of endeavouring to recommend yourself for we are a great deal together,1,73.08,69.23,19.23,15.38,3.85,3.85,7.69,0,0,3.85,3.85,11.54,19.23,7.69,0,3.85,3.85
p00335_A,00335,A,there i will stake my last like a woman of spirit no cold prudence for me i am not born to sit still and do nothing if i lose the game it shall not be from not striving for it,1,82.5,72.5,17.5,12.5,12.5,0,0,0,0,5,5,15,12.5,5,5,12.5,0
p00336_A,00336,A,mr bertram you know henry to be such a capital improver that you cannot possibly engage in anything of the sort at thornton lacey without accepting his help only think how useful he was at sotherton only think what grand things were produced there by our all going with him one hot day in august to drive about the grounds and see his genius take fire there we went and there we came home again and what was done there is not to be told,1,77.65,62.35,16.47,10.59,0,3.53,2.35,4.71,0,5.88,3.53,14.12,9.41,12.94,3.53,2.35,3.53
p00337_A,00337,A,my dear henry where can you have been all this time sitting with them an hour and a half,1,89.47,68.42,21.05,15.79,5.26,0,5.26,0,5.26,5.26,10.53,5.26,15.79,5.26,5.26,0,15.79
p00338_A,00338,A,lucky lucky girl what a match for her my dearest henry this must be my first feeling but my second which you shall have as sincerely is that i approve your choice from my soul and foresee your happiness as heartily as i wish and desire it you will have a sweet little wife all gratitude and devotion exactly what you deserve what an amazing match for her mrs norris often talks of her luck what will she say now the delight of all the family indeed and she has some true friends in it how they will rejoice but tell me all about it talk to me for ever when did you begin to think seriously about her ah my dear henry and this is what took you to london this was your business you chose to consult the admiral before you made up your mind,1,78.23,65.99,27.21,18.37,6.12,0,7.48,4.08,0.68,8.84,4.08,12.24,8.16,6.8,8.16,0,4.76
p00339_A,00339,A,well well i am satisfied i know now to whom it must relate and am in no hurry for the rest fanny price wonderful quite wonderful that mansfield should have done so much for that you should have found your fate in mansfield but you are quite right you could not have chosen better there is not a better girl in the world and you do not want for fortune and as to her connexions they are more than good the bertrams are undoubtedly some of the first people in this country she is niece to sir thomas bertram that will be enough for the world but go on go on tell me more what are your plans does she know her own happiness,1,77.42,67.74,16.94,12.1,2.42,0,4.84,3.23,0.81,4.84,4.84,12.9,16.13,5.65,6.45,3.23,5.65
p00340_A,00340,A,what are you waiting for,1,100,80,40,20,0,0,20,0,0,20,0,20,20,0,0,0,0
p00341_A,00341,A,oh no you cannot were you even less pleasing supposing her not to love you already of which however i can have little doubt you would be safe the gentleness and gratitude of her disposition would secure her all your own immediately from my soul i do not think she would marry you without love that is if there is a girl in the world capable of being uninfluenced by ambition i can suppose it her but ask her to love you and she will never have the heart to refuse,1,81.32,71.43,23.08,19.78,4.4,0,7.69,7.69,0,3.3,4.4,10.99,16.48,7.69,5.49,5.49,3.3
p00342_A,00342,A,the more i think of it the more am i convinced that you are doing quite right and though i should never have selected fanny price as the girl most likely to attach you i am now persuaded she is the very one to make you happy your wicked project upon her peace turns out a clever thought indeed you will both find your good in it,1,86.57,70.15,22.39,17.91,5.97,0,8.96,2.99,0,4.48,7.46,10.45,11.94,8.96,4.48,1.49,8.96
p00343_A,00343,A,ha settle in northamptonshire that is pleasant then we shall be all together,1,76.92,61.54,15.38,7.69,0,7.69,0,0,0,7.69,0,7.69,23.08,0,7.69,0,7.69
p00344_A,00344,A,you will divide your year between london and northamptonshire,1,66.67,55.56,22.22,22.22,0,0,22.22,0,0,0,0,11.11,11.11,0,11.11,0,11.11
p00345_A,00345,A,that s right and in london of course a house of your own no longer with the admiral my dearest henry the advantage to you of getting away from the admiral before your manners are hurt by the contagion of his before you have contracted any of his foolish opinions or learned to sit over your dinner as if it were the best blessing of life you are not sensible of the gain for your regard for him has blinded you but in my estimation your marrying early may be the saving of you to have seen you grow like the admiral in word or deed look or gesture would have broken my heart,1,76.32,63.16,16.67,14.91,2.63,0,9.65,2.63,0,1.75,7.89,21.93,8.77,0,7.89,1.75,1.75
p00346_A,00346,A,henry i think so highly of fanny price that if i could suppose the next mrs crawford would have half the reason which my poor ill used aunt had to abhor the very name i would prevent the marriage if possible but i know you i know that a wife you loved would be the happiest of women and that even when you ceased to love she would yet find in you the liberality and good breeding of a gentleman,1,73.75,58.75,20,15,8.75,0,5,1.25,0,5,10,7.5,11.25,6.25,8.75,0,2.5
p00347_A,00347,A,my dearest henry how glad i am to see you so much in love it quite delights me but what will mrs rushworth and julia say,1,73.08,61.54,23.08,15.38,11.54,0,3.85,0,0,7.69,0,7.69,7.69,11.54,11.54,0,3.85
p00348_A,00348,A,nay henry not by all not forgotten by all not friendless or forgotten her cousin edmund never forgets her,1,73.68,57.89,10.53,10.53,0,0,0,10.53,0,0,0,10.53,0,5.26,5.26,21.05,10.53
p00349_A,00349,A,i like your miss bertrams exceedingly sister they are very elegant agreeable girls,1,61.54,53.85,23.08,23.08,7.69,0,7.69,0,7.69,0,0,7.69,7.69,15.38,0,0,0
p00350_A,00350,A,oh yes i like julia best,1,83.33,33.33,16.67,16.67,16.67,0,0,0,0,0,0,16.67,0,0,0,0,0
p00351_A,00351,A,so i should suppose she has the advantage in every feature and i prefer her countenance but i like julia best miss bertram is certainly the handsomest and i have found her the most agreeable but i shall always like julia best because you order me,1,80.43,67.39,21.74,21.74,13.04,0,2.17,6.52,0,0,6.52,6.52,10.87,6.52,13.04,0,4.35
p00352_A,00352,A,do not i tell you that i like her best at first,1,100,83.33,41.67,33.33,16.67,0,8.33,8.33,0,8.33,0,16.67,8.33,0,0,8.33,8.33
p00353_A,00353,A,yes and i like her the better for it an engaged woman is always more agreeable than a disengaged she is satisfied with herself her cares are over and she feels that she may exert all her powers of pleasing without suspicion all is safe with a lady engaged no harm can be done,1,81.48,68.52,18.52,14.81,1.85,0,0,12.96,0,3.7,7.41,14.81,14.81,3.7,5.56,1.85,5.56
p00354_A,00354,A,but miss bertram does not care three straws for him that is your opinion of your intimate friend i do not subscribe to it i am sure miss bertram is very much attached to mr rushworth i could see it in her eyes when he was mentioned i think too well of miss bertram to suppose she would ever give her hand without her heart,1,72.31,63.08,23.08,18.46,6.15,0,3.08,9.23,0,4.62,0,12.31,12.31,9.23,3.08,3.08,3.08
p00355_A,00355,A,i begin now to understand you all except miss price pray is she out or is she not i am puzzled she dined at the parsonage with the rest of you which seemed like being out and yet she says so little that i can hardly suppose she is,1,91.84,73.47,24.49,20.41,6.12,0,4.08,10.2,0,4.08,4.08,16.33,12.24,8.16,6.12,2.04,8.16
p00356_A,00356,A,that was bad indeed poor miss sneyd though i have no younger sister i feel for her to be neglected before one s time must be very vexatious but it was entirely the mother s fault miss augusta should have been with her governess such half and half doings never prosper but now i must be satisfied about miss price does she go to balls does she dine out every where as well as at my sister s,1,71.79,60.26,12.82,10.26,5.13,0,0,5.13,0,2.56,1.28,12.82,14.1,11.54,8.97,2.56,7.69
p00357_A,00357,A,i collect that sotherton is an old place and a place of some grandeur in any particular style of building,1,65,55,10,5,5,0,0,0,0,5,10,15,5,0,5,0,5
p00358_A,00358,A,ay you have been brought up to it it was no part of my education and the only dose i ever had being administered by not the first favourite in the world has made me consider improvements in hand as the greatest of nuisances three years ago the admiral my honoured uncle bought a cottage at twickenham for us all to spend our summers in and my aunt and i went down to it quite in raptures but it being excessively pretty it was soon found necessary to be improved and for three months we were all dirt and confusion without a gravel walk to step on or a bench fit for use i would have everything as complete as possible in the country shrubberies and flower gardens and rustic seats innumerable but it must all be done without my care henry is different he loves to be doing mr bertram i have tidings of my harp at last i am assured that it is safe at northampton and there it has probably been these ten days in spite of the solemn assurances we have so often received to the contrary the truth is that our inquiries were too direct we sent a servant we went ourselves this will not do seventy miles from london but this morning we heard of it in the right way it was seen by some farmer and he told the miller and the miller told the butcher and the butcher s son in law left word at the shop,1,75.69,63.14,15.29,9.02,4.31,3.53,0.39,0.78,0,6.27,7.45,14.51,11.37,4.71,7.45,1.18,6.27
p00359_A,00359,A,i am to have it to morrow but how do you think it is to be conveyed not by a wagon or cart oh no nothing of that kind could be hired in the village i might as well have asked for porters and a handbarrow,1,80.43,73.91,13.04,6.52,4.35,0,2.17,0,0,6.52,6.52,17.39,19.57,4.35,8.7,6.52,0
p00360_A,00360,A,i was astonished to find what a piece of work was made of it to want a horse and cart in the country seemed impossible so i told my maid to speak for one directly and as i cannot look out of my dressing closet without seeing one farmyard nor walk in the shrubbery without passing another i thought it would be only ask and have and was rather grieved that i could not give the advantage to all guess my surprise when i found that i had been asking the most unreasonable most impossible thing in the world had offended all the farmers all the labourers all the hay in the parish as for dr grant s bailiff i believe i had better keep out of his way and my brother in law himself who is all kindness in general looked rather black upon me when he found what i had been at,1,79.87,63.64,17.53,12.34,9.74,0,0,1.95,0,5.19,7.14,14.94,9.74,5.19,7.14,1.95,7.14
p00361_A,00361,A,i shall understand all your ways in time but coming down with the true london maxim that everything is to be got with money i was a little embarrassed at first by the sturdy independence of your country customs however i am to have my harp fetched to morrow henry who is good nature itself has offered to fetch it in his barouche will it not be honourably conveyed i shall be most happy to play to you both at least as long as you can like to listen probably much longer for i dearly love music myself and where the natural taste is equal the player must always be best off for she is gratified in more ways than one now mr bertram if you write to your brother i entreat you to tell him that my harp is come he heard so much of my misery about it and you may say if you please that i shall prepare my most plaintive airs against his return in compassion to his feelings as i know his horse will lose,1,77.22,65.56,21.11,16.67,7.22,0,5,3.89,0,4.44,2.78,17.22,11.67,4.44,6.11,0.56,7.22
p00362_A,00362,A,at sea has she in the king s service of course,1,54.55,54.55,9.09,9.09,0,0,0,9.09,0,0,9.09,27.27,9.09,0,0,0,0
p00363_A,00363,A,among admirals large enough but we know very little of the inferior ranks post captains may be very good sort of men but they do not belong to us of various admirals i could tell you a great deal of them and their flags and the gradation of their pay and their bickerings and jealousies but in general i can assure you that they are all passed over and all very ill used certainly my home at my uncle s brought me acquainted with a circle of admirals of rears and vices i saw enough now do not be suspecting me of a pun i entreat,1,76.42,63.21,18.87,17.92,8.49,1.89,1.89,0,5.66,0.94,4.72,13.21,8.49,4.72,8.49,1.89,6.6
p00364_A,00364,A,my dear miss price i am come to make my own apologies for keeping you waiting but i have nothing in the world to say for myself i knew it was very late and that i was behaving extremely ill and therefore if you please you must forgive me selfishness must always be forgiven you know because there is no hope of a cure,1,85.94,67.19,23.44,20.31,14.06,0,6.25,0,0,3.13,3.13,9.38,14.06,7.81,7.81,3.13,1.56
p00365_A,00365,A,very fine indeed it must do the heads of the family a great deal of good to force all the poor housemaids and footmen to leave business and pleasure and say their prayers here twice a day while they are inventing excuses themselves for staying away,1,73.91,58.7,8.7,6.52,0,0,0,0,6.52,2.17,10.87,13.04,6.52,8.7,8.7,0,6.52
p00366_A,00366,A,at any rate it is safer to leave people to their own devices on such subjects everybody likes to go their own way to chuse their own time and manner of devotion the obligation of attendance the formality the restraint the length of time altogether it is a formidable thing and what nobody likes and if the good people who used to kneel and gape in that gallery could have foreseen that the time would ever come when men and women might lie another ten minutes in bed when they woke with a headache without danger of reprobation because chapel was missed they would have jumped with joy and envy cannot you imagine with what unwilling feelings the former belles of the house of rushworth did many a time repair to this chapel the young mrs eleanors and mrs bridgets starched up into seeming piety but with heads full of something very different especially if the poor chaplain were not worth looking at and in those days i fancy parsons were very inferior even to what they are now,1,69.27,56.98,12.85,5.03,0.56,0,0.56,0,3.35,7.82,7.26,15.08,7.82,5.03,7.82,1.68,4.47
p00367_A,00367,A,yes very likely they would have two chances at least in their favour there would be less to distract the attention from without and it would not be tried so long,1,87.1,74.19,9.68,6.45,0,0,0,0,6.45,3.23,3.23,16.13,19.35,12.9,6.45,3.23,12.9
p00368_A,00368,A,ordained what are you to be a clergyman,1,75,75,25,12.5,0,0,12.5,0,0,12.5,12.5,12.5,25,0,0,0,0
p00369_A,00369,A,this is insufferably hot shall any of us object to being comfortable here is a nice little wood if one can but get into it what happiness if the door should not be locked but of course it is for in these great places the gardeners are the only people who can go where they like so you are to be a clergyman mr bertram this is rather a surprise to me,1,79.17,69.44,15.28,6.94,1.39,1.39,1.39,0,1.39,8.33,8.33,12.5,18.06,5.56,6.94,1.39,2.78
